k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,k_tick
64,prog,g0,261830960000,-0.529228,0.03035032,-0.0,0.00197452,0.0953000047999999,-0.0,0.006199992800000498,1.17693,0.312592608,-0.2000865489244461,-0.0001386106014251709,7.633119821548462e-06,-0.8414897918701172,0.004642009735107422,-12.583662986755371,65
65,prog,g0,261851773000,-0.531356,0.03057325,-0.0,0.00321656,0.09600000500000005,-0.0,0.01009999840000031,1.1716099999999998,0.31117961599999994,-0.27800169587135315,-6.988644599914551e-06,-0.008103661239147186,-0.8613699674606323,-0.003343939781188965,-12.400725364685059,66
66,prog,g0,261879604000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.28907015919685364,-0.00012695789337158203,-0.02122073620557785,-0.882967472076416,-0.0031891465187072754,-12.043935775756836,67
66,prog,g0,261900450000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.23072734475135803,-0.0003107041120529175,-0.028922535479068756,-0.9006633758544922,0.0015575289726257324,-11.8795747756958,68
68,prog,g0,261928183000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.08530914783477783,-0.0002758130431175232,-0.030077382922172546,-0.924272894859314,0.012518823146820068,-11.772026062011719,69
69,prog,g0,261955987000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.1405307799577713,-0.0001009330153465271,-0.02563483826816082,-0.9479577541351318,0.0071738362312316895,-11.212908744812012,70
70,prog,g0,261976811000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.18915972113609314,-0.00012768805027008057,-0.02207426354289055,-0.9656907320022583,0.0029364824295043945,-10.916845321655273,71
71,prog,g0,262004579000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.13772602379322052,-0.0001484602689743042,-0.006167277693748474,-0.9895691871643066,0.005402207374572754,-11.140058517456055,72
71,prog,g0,262025412000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.0883103534579277,-0.00016454607248306274,0.026279393583536148,-1.0074841976165771,0.007786750793457031,-11.35560131072998,73
73,prog,g0,262053164000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.09472844004631042,-0.00024379044771194458,0.05004442483186722,-1.031694769859314,0.005177974700927734,-11.490086555480957,74
73,prog,g0,262074030000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.12658485770225525,-1.210719347000122e-05,0.046665266156196594,-1.0497804880142212,0.0016102790832519531,-11.260333061218262,75
75,prog,g0,262101879000,-0.55492,0.02066879,-0.0,0.00095541,0.06490000059999979,-0.0,0.0029999873999999593,1.1127,0.29553312,-0.19616533815860748,0.00017702579498291016,0.022673238068819046,-1.0737121105194092,-0.004470646381378174,-10.840359687805176,76
75,prog,g0,262122657000,-0.55492,0.02066879,-0.0,0.00095541,0.06490000059999979,-0.0,0.0029999873999999593,1.1127,0.29553312,-0.19392824172973633,-6.0558319091796875e-05,0.008550738915801048,-1.0916415452957153,-0.004997551441192627,-10.760442733764648,77
76,prog,g0,262150398000,-0.558072,0.01875796,-0.0,0.00292994,0.05889999440000038,-0.0,0.009200011599999947,1.10482,0.293440192,-0.18772736191749573,-3.5315752029418945e-05,-0.010358262807130814,-1.1153101921081543,-0.005425930023193359,-10.746840476989746,78
78,prog,g0,262178202000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.17885901033878326,-6.577372550964355e-05,-0.0191052109003067,-1.1388928890228271,-0.0055506229400634766,-10.683517456054688,79
79,prog,g0,262205996000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.19076207280158997,-9.045004844665527e-06,-0.02560284733772278,-1.1624541282653809,-0.007179200649261475,-10.567784309387207,80
80,prog,g0,262233723000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.21332445740699768,-8.778274059295654e-05,-0.024703577160835266,-1.1857677698135376,-0.00969398021697998,-10.560738563537598,81
81,prog,g0,262254528000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.2108071744441986,-8.767843246459961e-05,-0.022396065294742584,-1.20318603515625,-0.01015007495880127,-10.605295181274414,82
82,prog,g0,262282327000,-0.56698,0.02993631,-0.0,0.00687898,0.09400001340000008,-0.0,0.021599997200000054,1.08255,0.28752528,-0.20752516388893127,-2.9399991035461426e-05,-0.020778506994247437,-1.2248835563659668,-0.009227395057678223,-10.667409896850586,83
83,prog,g0,262303254000,-0.56614,0.03369427,-0.0,0.01019108,0.1058000078000001,-0.0,0.03199999120000019,1.0846500000000001,0.28808304,-0.24669495224952698,0.00036710500717163086,-0.029765211045742035,-1.2441211938858032,-0.013840794563293457,-10.416837692260742,84
84,prog,g0,262331005000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.3037448227405548,0.0007844120264053345,-0.0630853921175003,-1.2671772241592407,-0.017965078353881836,-10.30819320678711,85
85,prog,g0,262351773000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.48637914657592773,0.0008493661880493164,-0.07897361367940903,-1.2841638326644897,-0.025171279907226562,-8.571208953857422,86
86,prog,g0,262379627000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.6126282215118408,-0.0011790692806243896,-0.06081877648830414,-1.2963528633117676,-0.01626145839691162,-7.526737213134766,87
86,prog,g0,262400607000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.5841414928436279,-0.0006194114685058594,-0.04469102621078491,-1.3240605592727661,-0.027536630630493164,-7.6297712326049805,88
88,prog,g0,262428274000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.5644853711128235,0.00041803717613220215,-0.038280993700027466,-1.3469116687774658,-0.02832353115081787,-8.03156566619873,89
88,prog,g0,262449078000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.5328463912010193,0.0005807578563690186,-0.04583872854709625,-1.3640106916427612,-0.027933835983276367,-8.326520919799805,90
90,prog,g0,262477056000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.44509726762771606,0.000613778829574585,-0.07956179976463318,-1.3867051601409912,-0.0238417387008667,-8.640117645263672,91
90,prog,g0,262497834000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.524596631526947,0.0012901127338409424,-0.0976887047290802,-1.4035511016845703,-0.025131940841674805,-7.644809722900391,92
91,prog,g0,262525597000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.724860668182373,0.0013325214385986328,-0.11648911237716675,-1.4256800413131714,-0.02718329429626465,-5.941245079040527,93
93,prog,g0,262553373000,-0.746472,0.10041401,-0.0,-0.03324841,0.31529999139999987,-0.0,-0.10440000740000022,0.6338199999999999,0.16834259199999999,-0.7168456315994263,-0.0006456971168518066,-0.11824741959571838,-1.4478404521942139,-0.027202367782592773,-5.9986138343811035,94
94,prog,g0,262581170000,-0.742488,0.10264331,-0.0,-0.03296178,0.3222999933999997,-0.0,-0.10349998920000036,0.6437799999999999,0.170987968,-0.7957733273506165,-0.029782652854919434,-0.0004878789186477661,-1.4696029424667358,-0.014892578125,-2.9214961528778076,95
95,prog,g0,262609043000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9334238767623901,-0.02248150110244751,0.28661036491394043,-1.493384599685669,-0.009852170944213867,-1.1467483043670654,96
96,prog,g0,262629858000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9684596061706543,0.000957787036895752,0.3880072236061096,-1.511328935623169,-0.026003241539001465,-3.020205020904541,97
97,prog,g0,262657606000,-0.611016,-0.02716561,-0.0,-0.02751592,-0.08530001539999965,-0.0,-0.08639998880000022,0.97246,0.258285376,-0.9812793135643005,0.01232057809829712,0.3711671829223633,-1.5319664478302002,-0.037622690200805664,-4.89208984375,98
98,prog,g0,262678423000,-0.611016,-0.02716561,-0.0,-0.02751592,-0.08530001539999965,-0.0,-0.08639998880000022,0.97246,0.258285376,-0.39958709478378296,-0.001936987042427063,0.3000524044036865,-1.5466625690460205,-0.02431464195251465,-7.133883476257324,99
99,prog,g0,262706204000,-0.544148,-0.15378981,-0.0,0.07544586,-0.48290000340000017,-0.0,0.23690000040000037,1.1396300000000001,0.30268572800000004,0.3576790392398834,-0.0006811022758483887,0.2051241099834442,-1.5663632154464722,0.013294458389282227,-8.183055877685547,100
100,prog,g0,262734045000,-0.5401,-0.18646497,-0.0,0.08363057,-0.5855000058000002,-0.0,0.2625999898,1.14975,0.3053736,1.327466607093811,-0.11682480573654175,-0.28872689604759216,-1.5779638290405273,0.0994572639465332,-11.589874267578125,101
101,prog,g0,262754825000,-0.510668,-0.20519108,-0.0,0.04270701,-0.6442999912,-0.0,0.13410001140000016,1.22333,0.324916448,1.7568519115447998,-0.053028225898742676,-0.7521548271179199,-1.6022167205810547,0.1382443904876709,-11.8461332321167,102
102,prog,g0,262782566000,-0.510668,-0.20519108,-0.0,0.04270701,-0.6442999912,-0.0,0.13410001140000016,1.22333,0.324916448,1.9101252555847168,0.07360696792602539,-0.8334169387817383,-1.6401588916778564,0.15404176712036133,-12.210407257080078,103
103,prog,g0,262803454000,-0.524796,-0.14124204,-0.0,0.07522293,-0.44350000560000025,-0.0,0.2362000002000002,1.1880099999999998,0.31553545599999994,1.941359043121338,0.06326770782470703,-0.5244172811508179,-1.6587958335876465,0.15653347969055176,-12.670086860656738,104
104,prog,g0,262831334000,-0.524796,-0.14124204,-0.0,0.07522293,-0.44350000560000025,-0.0,0.2362000002000002,1.1880099999999998,0.31553545599999994,1.4755007028579712,-0.015119850635528564,-0.32988616824150085,-1.6839041709899902,0.09489703178405762,-12.633078575134277,105
105,prog,g0,262852153000,-0.5065,-0.15458599,-0.0,0.02815287,-0.48540000859999965,-0.0,0.08840001180000012,1.2337500000000001,0.32768400000000003,1.1782855987548828,-0.01967775821685791,-0.47854676842689514,-1.695993423461914,0.0778125524520874,-12.673242568969727,106
106,prog,g0,262881385000,-0.506452,-0.14378981,-0.0,0.02417197,-0.45150000340000007,-0.0,0.07589998580000001,1.23387,0.327715872,1.4037587642669678,0.015839874744415283,-0.5426387190818787,-1.7284895181655884,0.0997241735458374,-12.906852722167969,107
107,prog,g0,262902516000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,1.4196783304214478,0.02961784601211548,-0.33135879039764404,-1.7216824293136597,0.12301218509674072,-13.156545639038086,108
108,prog,g0,262930479000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,1.79612398147583,0.018976449966430664,-0.08830666542053223,-1.7715973854064941,0.12773102521896362,-13.470731735229492,109
109,prog,g0,262958702000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,2.1060128211975098,-0.006592750549316406,-0.004434257745742798,-1.8350260257720947,0.1375698447227478,-13.357392311096191,110
110,prog,g0,262979775000,-0.600036,0.15888535,-0.0,-0.00302548,0.49889999900000026,-0.0,-0.009500007200000216,0.99991,0.265576096,2.0193495750427246,-0.008408308029174805,-0.03746481239795685,-1.7683008909225464,0.1179533377289772,-13.665506362915039,111
111,prog,g0,263008266000,-0.626912,0.19815287,-0.0,-0.00710191,0.6222000118,-0.0,-0.022299997400000215,0.93272,0.247730432,0.036561448127031326,-0.01778138428926468,-0.08279570192098618,-1.8331034183502197,-0.07421073317527771,-15.985940933227539,112
112,prog,g0,263029037000,-0.683,0.28369427,-0.0,0.01910828,0.8908000077999998,-0.0,0.05999999919999999,0.7924999999999999,0.21048799999999998,-2.057119607925415,-0.025822997093200684,-0.03109218180179596,-1.8489587306976318,-0.19733816385269165,-8.863310813903809,113
113,prog,g0,263056797000,-0.828476,0.40952229,-0.0,0.02076433,1.2858999905999995,-0.0,0.06519999620000005,0.42881,0.11389193600000001,-2.546825885772705,0.038159728050231934,0.01741313934326172,-1.870939016342163,-0.09384578466415405,-2.364091157913208,114
114,prog,g0,263077670000,-0.828476,0.40952229,-0.0,0.02076433,1.2858999905999995,-0.0,0.06519999620000005,0.42881,0.11389193600000001,-3.6362133026123047,0.10392522811889648,-0.05882316827774048,-1.8884221315383911,-0.20624524354934692,-6.6916704177856445,115
115,prog,g0,263105377000,-0.9143,0.47191083,-0.0,0.03856688,1.4818000062000007,-0.0,0.12110000320000047,0.21425,0.0569048,-4.062098026275635,0.09327530860900879,-0.1157371997833252,-1.8957329988479614,0.11268883943557739,4.594521522521973,116
115,prog,g0,263126259000,-0.9143,0.47191083,-0.0,0.03856688,1.4818000062000007,-0.0,0.12110000320000047,0.21425,0.0569048,-4.21146821975708,0.07404518127441406,-0.1401604413986206,-1.9151166677474976,-0.13609421253204346,-4.383013725280762,117
117,prog,g0,263154087000,-0.953088,0.4816879,-0.0,0.05197452,1.5125000060000002,-0.0,0.16319999279999964,0.11727999999999988,0.03114956799999997,-4.8370513916015625,0.10233521461486816,-0.2201859951019287,-1.9334207773208618,-0.11279118061065674,-3.3726089000701904,118
117,prog,g0,263174958000,-0.953088,0.4816879,-0.0,0.05197452,1.5125000060000002,-0.0,0.16319999279999964,0.11727999999999988,0.03114956799999997,-4.882349967956543,0.09269094467163086,-0.26248419284820557,-1.9475312232971191,-0.14861369132995605,-4.481548309326172,119
119,prog,g1,263202736000,-0.62184,0.00907643,-0.0,0.08210191,0.028499990199999825,-0.0,0.2577999973999998,0.9454000000000001,0.25109824000000003,-4.967583179473877,0.08661770820617676,-0.3397400379180908,-1.9660152196884155,-0.17094779014587402,-5.118833541870117,120
120,prog,g1,263230542000,-0.565392,-0.23178344,-0.0,0.02082803,-0.7278000016000004,-0.0,0.06540001420000019,1.08652,0.288579712,-3.3135602474212646,-0.049288272857666016,-0.43937015533447266,-1.9799208641052246,-0.2518892288208008,-11.412482261657715,121
121,prog,g1,263258307000,-0.565392,-0.23178344,-0.0,0.02082803,-0.7278000016000004,-0.0,0.06540001420000019,1.08652,0.288579712,1.6119391918182373,-0.12405425310134888,-0.5312737226486206,-1.9971232414245605,0.1761026382446289,-14.642487525939941,122
122,prog,g1,263286019000,-0.569264,-0.26509554,-0.0,-0.04073248,-0.8323999955999999,-0.0,-0.12789998719999973,1.07684,0.286008704,2.458278179168701,0.017291545867919922,-0.2596703767776489,-2.035374641418457,0.20719003677368164,-11.90297794342041,123
123,prog,g1,263306897000,-0.51896,-0.23261146,-0.0,-0.0855414,-0.7303999844,-0.0,-0.26859999599999984,1.2026000000000001,0.31941056,2.137667655944824,0.0003151893615722656,0.06634914875030518,-2.052725076675415,0.16950511932373047,-11.561017990112305,124
124,prog,g1,263334736000,-0.5207,-0.1860828,-0.0,-0.04761146,-0.584299992,-0.0,-0.14949998440000023,1.1982499999999998,0.31825519999999996,2.023862600326538,-0.007472634315490723,0.6052375435829163,-2.0755112171173096,0.14740800857543945,-11.950438499450684,125
125,prog,g1,263355532000,-0.532248,-0.15484076,-0.0,-0.0294586,-0.48619998639999995,-0.0,-0.09250000400000014,1.1693799999999999,0.31058732799999994,1.6301500797271729,-0.06279456615447998,0.7740508317947388,-2.0832579135894775,0.09395670890808105,-12.068387985229492,126
126,prog,g1,263383282000,-0.532248,-0.15484076,-0.0,-0.0294586,-0.48619998639999995,-0.0,-0.09250000400000014,1.1693799999999999,0.31058732799999994,1.2558859586715698,-0.05647057294845581,0.4935567080974579,-2.096182107925415,0.032747507095336914,-12.20645523071289,127
