t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.31,-77.8,-0.49329,-13.65,-0.031666,0.53437,0.8231,0.1896,-39.295,5.1959,-13.53,-0.98852,-1.3161,0.62381,4.0649,24.084,1.7234,0,0,0,6.7819,6.7358,6.7651,6.7263,19.565,-43.822,20.541,-114.93,-293.15,7.9911
3.32,-78.192,-0.44013,-13.785,-0.027252,0.52886,0.826,0.19308,-39.254,5.4345,-13.512,-1.0663,-1.3362,0.61674,4.2548,23.631,1.9292,0,0,0,6.7115,6.6622,6.6958,6.6562,18.413,-46.73,20.617,-115.36,-288.34,7.1917
3.33,-78.585,-0.38461,-13.92,-0.02276,0.52297,0.82908,0.19649,-39.21,5.6684,-13.491,-1.1487,-1.3592,0.61096,4.4331,23.149,2.1357,0,0,0,6.6364,6.5838,6.6216,6.5811,17.258,-49.588,20.685,-115.63,-283.14,6.3718
3.34,-78.977,-0.32678,-14.055,-0.018179,0.51666,0.83234,0.19983,-39.165,5.8974,-13.469,-1.2363,-1.3853,0.60646,4.5999,22.639,2.3429,0,0,0,6.5569,6.5007,6.5431,6.5013,16.101,-52.391,20.745,-115.73,-277.57,5.5323
3.35,-79.368,-0.26668,-14.189,-0.013495,0.50991,0.8358,0.2031,-39.118,6.1211,-13.444,-1.3293,-1.4144,0.60323,4.7551,22.102,2.5506,0,0,0,6.4733,6.4133,6.4605,6.4173,14.944,-55.138,20.796,-115.68,-271.65,4.674
3.36,-79.759,-0.20438,-14.324,-0.0086935,0.50268,0.83946,0.20627,-39.07,6.3393,-13.418,-1.4284,-1.4465,0.60125,4.8988,21.537,2.7588,0,0,0,6.386,6.3219,6.374,6.3292,13.788,-57.823,20.838,-115.47,-265.37,3.7977
3.37,-80.149,-0.13992,-14.458,-0.003762,0.49493,0.84333,0.20935,-39.02,6.5518,-13.389,-1.5339,-1.4815,0.6005,5.0309,20.946,2.9673,0,0,0,6.2952,6.227,6.2842,6.2375,12.635,-60.444,20.871,-115.12,-258.76,2.9042
3.38,-80.539,-0.073361,-14.591,0.0013131,0.48663,0.84741,0.21232,-38.969,6.7582,-13.358,-1.6464,-1.5193,0.60097,5.1515,20.328,3.1762,0,0,0,6.2015,6.1288,6.1914,6.1426,11.486,-62.997,20.896,-114.61,-251.82,1.9944
3.39,-80.929,-0.004773,-14.725,0.006545,0.47774,0.85173,0.21515,-38.917,6.9583,-13.326,-1.7665,-1.5596,0.60265,5.2607,19.686,3.3852,0,0,0,6.1052,6.028,6.096,6.0449,10.343,-65.48,20.911,-113.97,-244.57,1.0691
3.4,-81.318,0.065783,-14.858,0.011946,0.4682,0.85627,0.21783,-38.864,7.1518,-13.291,-1.8945,-1.6023,0.60551,5.3584,19.019,3.5944,0,0,0,6.0068,5.9249,5.9986,5.9448,9.2074,-67.888,20.917,-113.18,-237.01,0.12916
3.41,-81.706,0.13824,-14.991,0.017528,0.45797,0.86105,0.22033,-38.81,7.3386,-13.254,-2.031,-1.6469,0.60952,5.4448,18.328,3.8035,0,0,0,5.9067,5.8201,5.8996,5.8428,8.0801,-70.219,20.914,-112.26,-229.16,-0.82461
3.42,-82.094,0.21253,-15.123,0.023301,0.447,0.86608,0.22262,-38.755,7.5183,-13.215,-2.1764,-1.6929,0.61465,5.52,17.615,4.0126,0,0,0,5.8056,5.7143,5.7996,5.7396,6.9627,-72.47,20.901,-111.2,-221.03,-1.7914
3.43,-82.481,0.28858,-15.255,0.029271,0.43523,0.87134,0.22467,-38.7,7.6908,-13.174,-2.3311,-1.7397,0.62083,5.5841,16.879,4.2215,0,0,0,5.7039,5.6081,5.6992,5.6356,5.8564,-74.639,20.878,-110.02,-212.64,-2.7703
3.44,-82.868,0.36632,-15.386,0.035444,0.42261,0.87686,0.22641,-38.644,7.8558,-13.13,-2.4955,-1.7863,0.62801,5.6372,16.122,4.4301,0,0,0,5.6022,5.5022,5.5989,5.5315,4.7627,-76.722,20.845,-108.71,-203.98,-3.7606
3.45,-83.254,0.44567,-15.518,0.04182,0.40908,0.88261,0.22782,-38.587,8.0132,-13.085,-2.6695,-1.8317,0.6361,5.6794,15.345,4.6384,0,0,0,5.5012,5.3975,5.4995,5.4281,3.6826,-78.717,20.803,-107.29,-195.08,-4.7613
3.46,-83.64,0.52656,-15.648,0.048392,0.39456,0.88861,0.22882,-38.53,8.1626,-13.037,-2.8531,-1.8745,0.64499,5.7109,14.548,4.8462,0,0,0,5.4014,5.2946,5.4017,5.3259,2.6173,-80.623,20.75,-105.74,-185.94,-5.7718
3.47,-84.025,0.6089,-15.778,0.055149,0.37902,0.89482,0.22935,-38.473,8.3041,-12.988,-3.0459,-1.913,0.65456,5.7318,13.733,5.0533,0,0,0,5.3036,5.1947,5.306,5.2258,1.5681,-82.435,20.687,-104.08,-176.58,-6.791
3.48,-84.409,0.69261,-15.908,0.062067,0.36239,0.90124,0.22934,-38.416,8.4372,-12.936,-3.2473,-1.9453,0.66462,5.7423,12.9,5.2599,0,0,0,5.2084,5.0986,5.2133,5.1286,0.536,-84.153,20.614,-102.32,-167,-7.8183
3.49,-84.793,0.77762,-16.037,0.069115,0.34461,0.90783,0.2287,-38.358,8.562,-12.883,-3.456,-1.9691,0.675,5.7426,12.05,5.4656,0,0,0,5.1166,5.0074,5.1243,5.0353,-0.47788,-85.775,20.531,-100.44,-157.22,-8.8528
3.5,-85.176,0.86382,-16.166,0.076247,0.32565,0.91458,0.22735,-38.301,8.6782,-12.827,-3.6704,-1.9818,0.68547,5.7328,11.185,5.6704,0,0,0,5.0289,4.9221,5.0398,4.9467,-1.4725,-87.297,20.437,-98.466,-147.26,-9.8936
3.51,-85.559,0.95115,-16.294,0.083402,0.30547,0.92142,0.2252,-38.244,8.7857,-12.769,-3.8882,-1.9806,0.69575,5.7132,10.305,5.8743,0,0,0,4.9461,4.8438,4.9604,4.8638,-2.4469,-88.719,20.333,-96.391,-137.11,-10.94
3.52,-85.941,1.0395,-16.421,0.090504,0.28405,0.92832,0.22216,-38.187,8.8842,-12.71,-4.1064,-1.9627,0.70557,5.684,9.4107,6.0771,0,0,0,4.8689,4.7737,4.887,4.7878,-3.4,-90.039,20.218,-94.221,-126.8,-11.991
3.53,-86.323,1.1288,-16.548,0.097459,0.2614,0.93519,0.21815,-38.13,8.9738,-12.648,-4.3213,-1.9252,0.71461,5.6453,8.5041,6.2786,0,0,0,4.7982,4.7126,4.8203,4.7195,-4.331,-91.255,20.093,-91.96,-116.33,-13.046
3.54,-86.704,1.219,-16.674,0.10416,0.23754,0.94198,0.21309,-38.074,9.0543,-12.584,-4.5285,-1.8655,0.72253,5.5974,7.5859,6.4789,0,0,0,4.7348,4.6616,4.7608,4.6602,-5.2389,-92.365,19.957,-89.611,-105.71,-14.104
3.55,-87.084,1.3099,-16.799,0.11047,0.21254,0.94858,0.20693,-38.018,9.1255,-12.518,-4.723,-1.7818,0.729,5.5406,6.6572,6.6777,0,0,0,4.6796,4.6215,4.7094,4.6108,-6.1229,-93.368,19.811,-87.179,-94.965,-15.164
3.56,-87.464,1.4014,-16.924,0.11627,0.18648,0.95491,0.19964,-37.963,9.1874,-12.451,-4.8993,-1.6729,0.73371,5.475,5.7189,6.8751,0,0,0,4.6335,4.5928,4.6666,4.5723,-6.9822,-94.264,19.654,-84.666,-84.095,-16.225
3.57,-87.843,1.4936,-17.048,0.12141,0.15948,0.96086,0.19123,-37.909,9.2399,-12.381,-5.0518,-1.5388,0.73635,5.401,4.7723,7.0708,0,0,0,4.5974,4.576,4.6331,4.5454,-7.816,-95.05,19.487,-82.078,-73.114,-17.287
3.58,-88.222,1.5862,-17.172,0.12575,0.13171,0.96634,0.18175,-37.855,9.2828,-12.309,-5.1751,-1.3808,0.73669,5.3188,3.8183,7.2648,0,0,0,4.5721,4.5713,4.6094,4.5311,-8.6235,-95.726,19.308,-79.416,-62.033,-18.349
3.59,-88.6,1.6792,-17.295,0.12916,0.10335,0.97124,0.17128,-37.802,9.3162,-12.235,-5.2645,-1.2018,0.73455,5.2287,2.8581,7.4569,0,0,0,4.5585,4.5788,4.5961,4.5296,-9.4041,-96.29,19.12,-76.685,-50.864,-19.409
3.6,-88.978,1.7725,-17.417,0.13155,0.074618,0.97547,0.15996,-37.75,9.34,-12.16,-5.3162,-1.006,0.72983,5.1308,1.8929,7.6471,0,0,0,4.5574,4.5981,4.5937,4.5413,-10.157,-96.743,18.92,-73.889,-39.618,-20.468
3.61,-89.355,1.866,-17.538,0.13283,0.045761,0.97896,0.14796,-37.7,9.354,-12.083,-5.3279,-0.79871,0.72251,5.0256,0.92365,7.8353,0,0,0,4.5691,4.6291,4.6027,4.5662,-10.882,-97.083,18.71,-71.032,-28.307,-21.523
3.62,-89.732,1.9595,-17.658,0.13298,0.017017,0.98167,0.13546,-37.65,9.3584,-12.003,-5.299,-0.58594,0.71266,4.9133,-0.048401,8.0213,0,0,0,4.594,4.6711,4.6234,4.6041,-11.577,-97.309,18.49,-68.117,-16.941,-22.576
3.63,-90.108,2.0531,-17.778,0.13198,-0.011372,0.98356,0.1227,-37.601,9.3531,-11.922,-5.2306,-0.37401,0.70044,4.7942,-1.0221,8.2051,0,0,0,4.6323,4.7238,4.6562,4.6545,-12.244,-97.421,18.259,-65.147,-5.5326,-23.623
3.64,-90.484,2.1466,-17.897,0.12988,-0.039179,0.98464,0.10988,-37.554,9.338,-11.839,-5.1254,-0.16891,0.68606,4.6685,-1.9964,8.3864,0,0,0,4.6837,4.7865,4.7011,4.7169,-12.88,-97.419,18.017,-62.127,5.9077,-24.666
3.65,-90.86,2.2398,-18.015,0.12676,-0.066202,0.98494,0.097214,-37.508,9.3131,-11.754,-4.9877,0.024132,0.6698,4.5367,-2.9702,8.5654,0,0,0,4.7479,4.8589,4.7582,4.7905,-13.486,-97.303,17.765,-59.06,17.368,-25.702
3.66,-91.234,2.3328,-18.132,0.12272,-0.092269,0.98449,0.084889,-37.463,9.2786,-11.668,-4.8224,0.20098,0.65195,4.3989,-3.9421,8.7417,0,0,0,4.8243,4.9402,4.8271,4.8745,-14.061,-97.072,17.503,-55.95,28.838,-26.731
3.67,-91.609,2.4254,-18.248,0.11789,-0.11725,0.98337,0.073057,-37.42,9.2343,-11.58,-4.6352,0.35875,0.63285,4.2555,-4.9112,8.9154,0,0,0,4.9121,5.0301,4.9075,4.9681,-14.605,-96.726,17.231,-52.801,40.305,-27.753
3.68,-91.983,2.5175,-18.363,0.1124,-0.14103,0.98166,0.06184,-37.378,9.1804,-11.49,-4.4319,0.49584,0.61281,4.1069,-5.8763,9.0863,0,0,0,5.0103,5.1281,4.9987,5.0703,-15.117,-96.266,16.948,-49.616,51.759,-28.765
3.69,-92.356,2.6089,-18.478,0.10639,-0.16357,0.97943,0.051324,-37.338,9.1168,-11.398,-4.2178,0.6118,0.59213,3.9533,-6.8361,9.2543,0,0,0,5.1181,5.2335,5.1,5.1805,-15.597,-95.691,16.656,-46.4,63.188,-29.769
3.7,-92.73,2.6998,-18.591,0.099982,-0.18483,0.97679,0.041558,-37.299,9.0437,-11.305,-3.9979,0.70714,0.5711,3.7951,-7.7897,9.4194,0,0,0,5.2343,5.3458,5.2105,5.2978,-16.045,-95.002,16.353,-43.154,74.58,-30.762
3.71,-93.102,2.7898,-18.704,0.093304,-0.2048,0.9738,0.032567,-37.262,8.961,-11.209,-3.7765,0.78305,0.54996,3.6325,-8.7358,9.5814,0,0,0,5.358,5.4645,5.3294,5.4213,-16.46,-94.2,16.04,-39.885,85.925,-31.744
3.72,-93.475,2.8789,-18.815,0.086463,-0.2235,0.97056,0.024347,-37.227,8.869,-11.113,-3.5569,0.84121,0.52892,3.466,-9.6733,9.7402,0,0,0,5.4882,5.5889,5.4556,5.5504,-16.843,-93.284,15.718,-36.594,97.211,-32.714
3.73,-93.847,2.9671,-18.926,0.079551,-0.24097,0.96712,0.01688,-37.193,8.7676,-11.015,-3.3421,0.88359,0.50817,3.2958,-10.601,9.8957,0,0,0,5.6239,5.7184,5.5882,5.6842,-17.192,-92.256,15.386,-33.287,108.43,-33.671
3.74,-94.219,3.0543,-19.036,0.072645,-0.25725,0.96356,0.010131,-37.161,8.657,-10.915,-3.1339,0.91221,0.48784,3.1222,-11.518,10.048,0,0,0,5.7642,5.8524,5.7262,5.8221,-17.508,-91.116,15.045,-29.966,119.56,-34.615
3.75,-94.59,3.1402,-19.144,0.065809,-0.2724,0.95992,0.0040576,-37.13,8.5373,-10.814,-2.934,0.92908,0.46804,2.9457,-12.423,10.197,0,0,0,5.9083,5.9901,5.8686,5.9635,-17.791,-89.865,14.694,-26.635,130.6,-35.544
3.76,-94.961,3.225,-19.252,-0.059092,0.28649,-0.95626,0.0013881,-37.102,8.4086,-10.711,-2.7432,0.9361,0.44886,2.7665,-13.315,10.342,0,0,0,6.0553,6.131,6.0146,6.1075,-18.041,-88.504,14.334,-23.298,141.54,-36.458
3.77,-95.332,3.3084,-19.359,-0.052532,0.29957,-0.95261,0.0062564,-37.075,8.271,-10.607,-2.562,0.93499,0.43035,2.585,-14.193,10.483,0,0,0,6.2044,6.2743,6.1633,6.2537,-18.257,-87.034,13.965,-19.959,152.36,-37.356
3.78,-95.703,3.3904,-19.464,-0.046158,0.31171,-0.949,0.010598,-37.05,8.1248,-10.501,-2.3908,0.92729,0.41255,2.4015,-15.055,10.621,0,0,0,6.355,6.4194,6.3139,6.4013,-18.44,-85.457,13.587,-16.621,163.06,-38.237
3.79,-96.073,3.4709,-19.569,-0.039989,0.32297,-0.94545,0.014462,-37.027,7.97,-10.395,-2.2293,0.91432,0.39548,2.2163,-15.902,10.755,0,0,0,6.5064,6.5656,6.4656,6.5497,-18.59,-83.774,13.2,-13.288,173.61,-39.1
3.8,-96.443,3.5497,-19.672,-0.034038,0.33341,-0.942,0.017895,-37.006,7.8068,-10.286,-2.0775,0.89723,0.37915,2.0298,-16.73,10.885,0,0,0,6.658,6.7124,6.6177,6.6984,-18.706,-81.985,12.805,-9.9642,184.02,-39.945
3.81,-96.813,3.627,-19.774,-0.028313,0.34309,-0.93864,0.020941,-36.986,7.6354,-10.177,-1.9349,0.87699,0.36355,1.8423,-17.541,11.011,0,0,0,6.8091,6.8591,6.7696,6.8468,-18.789,-80.094,12.401,-6.6527,194.27,-40.77
3.82,-97.183,3.7024,-19.876,-0.022816,0.35205,-0.9354,0.023642,-36.969,7.456,-10.066,-1.8011,0.85438,0.34866,1.6541,-18.332,11.133,0,0,0,6.9592,7.0052,6.9207,6.9943,-18.839,-78.101,11.99,-3.3575,204.34,-41.575
3.83,-97.553,3.7761,-19.976,-0.017548,0.36036,-0.93228,0.026033,-36.953,7.2689,-9.9542,-1.6756,0.83008,0.33448,1.4656,-19.103,11.251,0,0,0,7.1078,7.1501,7.0704,7.1405,-18.856,-76.008,11.57,-0.082069,214.23,-42.359
3.84,-97.922,3.8478,-20.075,-0.012505,0.36805,-0.92929,0.028148,-36.94,7.0741,-9.8411,-1.5579,0.80462,0.32098,1.2771,-19.852,11.364,0,0,0,7.2543,7.2933,7.2181,7.2848,-18.841,-73.817,11.142,3.1697,223.93,-43.121
3.85,-98.292,3.9175,-20.172,-0.007682,0.37517,-0.92644,0.03002,-36.928,6.8719,-9.7269,-1.4475,0.77843,0.30813,1.0889,-20.579,11.474,0,0,0,7.3983,7.4344,7.3633,7.4268,-18.793,-71.53,10.707,6.3942,233.42,-43.86
3.86,-98.661,3.9852,-20.269,-0.0030735,0.38176,-0.92371,0.031674,-36.918,6.6626,-9.6117,-1.3438,0.75185,0.2959,0.90135,-21.282,11.578,0,0,0,7.5394,7.5727,7.5056,7.566,-18.713,-69.149,10.265,9.5877,242.69,-44.575
3.87,-99.03,4.0507,-20.365,0.001328,0.38786,-0.92112,0.033136,-36.91,6.4463,-9.4954,-1.2463,0.72517,0.28427,0.71475,-21.961,11.679,0,0,0,7.6771,7.708,7.6446,7.702,-18.601,-66.677,9.8161,12.747,251.73,-45.266
3.88,-99.399,4.1141,-20.459,0.0055301,0.39349,-0.91867,0.034428,-36.903,6.2234,-9.3781,-1.1546,0.69859,0.2732,0.52942,-22.615,11.775,0,0,0,7.811,7.8397,7.7797,7.8343,-18.458,-64.115,9.3601,15.867,260.54,-45.932
3.89,-99.768,4.1752,-20.552,0.0095409,0.39868,-0.91635,0.03557,-36.899,5.9941,-9.2599,-1.0681,0.67228,0.26267,0.34568,-23.243,11.866,0,0,0,7.9408,7.9675,7.9106,7.9627,-18.284,-61.467,8.8975,18.945,269.09,-46.572
3.9,-100.14,4.234,-20.644,0.013369,0.40347,-0.91416,0.03658,-36.897,5.7587,-9.1408,-0.98637,0.64634,0.25264,0.16384,-23.844,11.953,0,0,0,8.066,8.091,8.037,8.0867,-18.08,-58.734,8.4287,21.978,277.38,-47.185
3.91,-100.51,4.2903,-20.735,0.017022,0.40788,-0.91211,0.037473,-36.896,5.5173,-9.0209,-0.90905,0.62088,0.24309,-0.015807,-24.418,12.035,0,0,0,8.1864,8.2098,8.1585,8.206,-17.845,-55.92,7.9539,24.961,285.4,-47.77
3.92,-100.87,4.3443,-20.825,0.020509,0.41193,-0.91018,0.038265,-36.897,5.2704,-8.9001,-0.83571,0.59594,0.234,-0.19296,-24.963,12.112,0,0,0,8.3016,8.3236,8.2748,8.3202,-17.581,-53.027,7.4734,27.89,293.13,-48.327
3.93,-101.24,4.3957,-20.913,0.023837,0.41564,-0.90838,0.038967,-36.9,5.0182,-8.7786,-0.76598,0.57158,0.22534,-0.36732,-25.478,12.184,0,0,0,8.4113,8.432,8.3856,8.429,-17.287,-50.059,6.9875,30.763,300.56,-48.854
3.94,-101.61,4.4446,-21,0.027014,0.41902,-0.90671,0.039592,-36.904,4.7609,-8.6565,-0.69952,0.5478,0.21707,-0.53861,-25.963,12.251,0,0,0,8.5152,8.5348,8.4905,8.5322,-16.965,-47.017,6.4964,33.575,307.69,-49.351
3.95,-101.98,4.4909,-21.086,0.030047,0.4221,-0.90516,0.040149,-36.91,4.499,-8.5336,-0.636,0.52461,0.20919,-0.70654,-26.418,12.314,0,0,0,8.6131,8.6317,8.5893,8.6294,-16.616,-43.906,6.0005,36.323,314.49,-49.817
3.96,-102.35,4.5346,-21.171,0.032944,0.42489,-0.90373,0.040648,-36.918,4.2327,-8.4102,-0.57512,0.50202,0.20167,-0.87083,-26.841,12.371,0,0,0,8.7047,8.7224,8.6818,8.7204,-16.239,-40.728,5.5002,39.003,320.97,-50.251
3.97,-102.72,4.5756,-21.254,0.035711,0.4274,-0.90242,0.041097,-36.928,3.9623,-8.2862,-0.51659,0.47999,0.19448,-1.0312,-27.232,12.424,0,0,0,8.7898,8.8067,8.7676,8.805,-15.836,-37.488,4.9956,41.611,327.11,-50.652
3.98,-103.09,4.6138,-21.337,0.038354,0.42965,-0.90123,0.041505,-36.939,3.6881,-8.1617,-0.46014,0.45853,0.18761,-1.1875,-27.591,12.471,0,0,0,8.8681,8.8844,8.8467,8.8829,-15.407,-34.187,4.4872,44.143,332.89,-51.02
3.99,-103.46,4.6493,-21.418,0.04088,0.43163,-0.90015,0.041877,-36.952,3.4106,-8.0368,-0.40552,0.43758,0.18105,-1.3393,-27.916,12.514,0,0,0,8.9394,8.9551,8.9188,8.9539,-14.953,-30.831,3.9753,46.597,338.3,-51.353
4,-103.83,4.682,-21.497,0.043294,0.43337,-0.89918,0.042221,-36.966,3.1299,-7.9115,-0.35248,0.41714,0.17477,-1.4865,-28.207,12.551,0,0,0,9.0035,9.0188,8.9836,9.0178,-14.476,-27.422,3.4603,48.967,343.34,-51.651
4.01,-104.2,4.7119,-21.576,0.045601,0.43487,-0.89833,0.042542,-36.981,2.8465,-7.7858,-0.3008,0.39715,0.16875,-1.6287,-28.464,12.583,0,0,0,9.0604,9.0753,9.0411,9.0745,-13.974,-23.965,2.9424,51.252,348,-51.914
4.02,-104.57,4.739,-21.653,0.047806,0.43613,-0.89759,0.042846,-36.998,2.5608,-7.6598,-0.25026,0.37758,0.163,-1.7659,-28.687,12.61,0,0,0,9.1097,9.1243,9.0911,9.1238,-13.451,-20.464,2.4221,53.445,352.25,-52.139
4.03,-104.94,4.7631,-21.729,0.049915,0.43717,-0.89696,0.043138,-37.017,2.2729,-7.5336,-0.20065,0.35839,0.15748,-1.8977,-28.873,12.631,0,0,0,9.1514,9.1658,9.1333,9.1655,-12.906,-16.922,1.8998,55.545,356.1,-52.326
4.04,-105.31,4.7844,-21.804,0.051931,0.43797,-0.89644,0.043422,-37.036,1.9834,-7.4072,-0.15177,0.33953,0.15219,-2.0239,-29.025,12.648,0,0,0,9.1854,9.1996,9.1678,9.1995,-12.34,-13.343,1.3757,57.547,359.52,-52.475
4.05,-105.68,4.8028,-21.877,0.053857,0.43856,-0.89602,0.043703,-37.057,1.6926,-7.2807,-0.10341,0.32097,0.14712,-2.1444,-29.14,12.659,0,0,0,9.2115,9.2255,9.1943,9.2258,-11.755,-9.7328,0.85041,59.448,362.51,-52.585
4.06,-106.05,4.8183,-21.949,0.055699,0.43893,-0.89572,0.043985,-37.079,1.4007,-7.1541,-0.055384,0.30264,0.14226,-2.259,-29.219,12.665,0,0,0,9.2295,9.2436,9.2129,9.2441,-11.152,-6.0945,0.32419,61.244,365.06,-52.654
4.07,-106.42,4.8308,-22.02,0.057459,0.43907,-0.89552,0.044271,-37.102,1.1083,-7.0274,-0.0075003,0.28451,0.1376,-2.3674,-29.262,12.665,0,0,0,9.2396,9.2537,9.2233,9.2544,-10.531,-2.4331,-0.20253,62.931,367.15,-52.682
4.08,-106.79,4.8404,-22.09,0.05914,0.439,-0.89543,0.044567,-37.126,0.8156,-6.9008,0.040433,0.26652,0.13312,-2.4695,-29.268,12.661,0,0,0,9.2415,9.2557,9.2256,9.2567,-9.8934,1.247,-0.72932,64.505,368.78,-52.669
4.09,-107.16,4.8471,-22.158,0.060745,0.43871,-0.89545,0.044875,-37.152,0.52305,-6.7742,0.088607,0.24862,0.12883,-2.5652,-29.237,12.651,0,0,0,9.2353,9.2497,9.2197,9.251,-9.241,4.9409,-1.2558,65.963,369.93,-52.612
4.1,-107.53,4.8509,-22.225,0.062276,0.4382,-0.89558,0.045199,-37.178,0.23099,-6.6478,0.13721,0.23075,0.1247,-2.6543,-29.169,12.636,0,0,0,9.2209,9.2355,9.2056,9.2371,-8.5746,8.6439,-1.7814,67.302,370.59,-52.513
4.11,-107.91,4.8517,-22.291,0.063737,0.43746,-0.89582,0.045543,-37.205,-0.06021,-6.5215,0.18645,0.21284,0.12075,-2.7367,-29.064,12.615,0,0,0,9.1982,9.2132,9.1832,9.215,-7.8954,12.351,-2.3059,68.517,370.75,-52.368
4.12,-108.28,4.8497,-22.356,0.065128,0.4365,-0.89617,0.045909,-37.232,-0.35017,-6.3955,0.23651,0.19485,0.11696,-2.8122,-28.922,12.589,0,0,0,9.1674,9.1827,9.1526,9.1849,-7.2047,16.057,-2.8286,69.604,370.4,-52.179
4.13,-108.65,4.8447,-22.419,0.066451,0.4353,-0.89663,0.046302,-37.261,-0.63853,-6.2698,0.28761,0.17669,0.11333,-2.8807,-28.743,12.559,0,0,0,9.1284,9.1441,9.1137,9.1467,-6.5037,19.757,-3.3493,70.561,369.52,-51.944
4.14,-109.02,4.8369,-22.481,0.067707,0.43387,-0.89721,0.046725,-37.29,-0.92491,-6.1444,0.33996,0.15831,0.10985,-2.9422,-28.527,12.522,0,0,0,9.0813,9.0975,9.0668,9.1005,-5.7939,23.446,-3.8674,71.382,368.11,-51.661
4.15,-109.4,4.8262,-22.542,0.068898,0.43219,-0.89791,0.047181,-37.32,-1.2089,-6.0193,0.39378,0.13962,0.10652,-2.9966,-28.274,12.481,0,0,0,9.026,9.0429,9.0117,9.0463,-5.0765,27.118,-4.3824,72.066,366.15,-51.331
4.16,-109.77,4.8128,-22.602,0.070024,0.43026,-0.89872,0.047674,-37.35,-1.4903,-5.8947,0.4493,0.12055,0.10334,-3.0437,-27.985,12.435,0,0,0,8.9629,8.9804,8.9486,8.9842,-4.3531,30.767,-4.8938,72.607,363.64,-50.953
4.17,-110.14,4.7965,-22.66,0.071085,0.42806,-0.89966,0.048207,-37.381,-1.7685,-5.7706,0.50678,0.101,0.10031,-3.0836,-27.659,12.383,0,0,0,8.8918,8.9101,8.8775,8.9143,-3.6249,34.389,-5.4012,73.003,360.56,-50.525
4.18,-110.52,4.7774,-22.717,0.072082,0.42559,-0.90072,0.048784,-37.412,-2.0433,-5.6471,0.56646,0.080896,0.097416,-3.1162,-27.297,12.327,0,0,0,8.813,8.8322,8.7987,8.8369,-2.8935,37.976,-5.9041,73.249,356.9,-50.047
4.19,-110.89,4.7556,-22.773,0.073013,0.42284,-0.90191,0.049409,-37.443,-2.3143,-5.5241,0.62862,0.060124,0.094672,-3.1415,-26.9,12.265,0,0,0,8.7265,8.7467,8.7122,8.7519,-2.1604,41.525,-6.402,73.341,352.65,-49.518
4.2,-111.27,4.7311,-22.828,0.073877,0.41978,-0.90322,0.050085,-37.474,-2.5812,-5.4018,0.69356,0.038578,0.092074,-3.1594,-26.467,12.199,0,0,0,8.6327,8.6539,8.6183,8.6597,-1.4272,45.027,-6.8943,73.277,347.8,-48.937
4.21,-111.64,4.704,-22.881,0.074674,0.41642,-0.90468,0.050815,-37.506,-2.8436,-5.2802,0.76158,0.016138,0.089624,-3.17,-25.999,12.127,0,0,0,8.5316,8.5539,8.517,8.5604,-0.69541,48.478,-7.3806,73.052,342.33,-48.303
4.22,-112.02,4.6743,-22.933,0.075402,0.41272,-0.90626,0.051605,-37.538,-3.1011,-5.1593,0.83301,-0.0073245,0.087324,-3.1733,-25.497,12.051,0,0,0,8.4235,8.4471,8.4087,8.4542,0.03332,51.872,-7.8602,72.667,336.25,-47.617
4.23,-112.39,4.642,-22.984,0.076056,0.40867,-0.90799,0.052457,-37.569,-3.3534,-5.0392,0.90819,-0.031954,0.085177,-3.1694,-24.962,11.97,0,0,0,8.3086,8.3335,8.2936,8.3415,0.75742,55.201,-8.3328,72.127,329.58,-46.881
4.24,-112.77,4.6072,-23.034,0.076635,0.40425,-0.90987,0.053376,-37.601,-3.6002,-4.9199,0.98753,-0.05791,0.083186,-3.1582,-24.394,11.885,0,0,0,8.1872,8.2137,8.1719,8.2224,1.4754,58.462,-8.7977,71.437,322.34,-46.095
4.25,-113.14,4.57,-23.083,0.077135,0.39944,-0.91189,0.054366,-37.633,-3.8412,-4.8015,1.0714,-0.085369,0.081355,-3.1399,-23.793,11.794,0,0,0,8.0596,8.0877,8.044,8.0974,2.1857,61.646,-9.2545,70.602,314.55,-45.261
4.26,-113.52,4.5304,-23.13,0.077549,0.39421,-0.91406,0.05543,-37.664,-4.076,-4.684,1.1603,-0.11453,0.079688,-3.1145,-23.161,11.699,0,0,0,7.9262,7.9561,7.9101,7.9667,2.8869,64.751,-9.7027,69.628,306.24,-44.382
4.27,-113.9,4.4885,-23.176,0.077874,0.38854,-0.91639,0.056573,-37.695,-4.3043,-4.5675,1.2546,-0.1456,0.078189,-3.0822,-22.498,11.6,0,0,0,7.7872,7.819,7.7707,7.8308,3.5778,67.77,-10.142,68.52,297.41,-43.458
4.28,-114.28,4.4443,-23.221,0.0781,0.38239,-0.91888,0.057798,-37.725,-4.5258,-4.452,1.3549,-0.17883,0.076864,-3.043,-21.806,11.497,0,0,0,7.6432,7.6771,7.626,7.69,4.2569,70.698,-10.572,67.284,288.1,-42.493
