t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.0,0.0,-0.99405,0.10891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4999547756528979e-06,6.158538105523264,9.084843923292581,9.23049342117105,0.0,0.0,0.0,0.0,0.0,0.0
0.016835736797034862,-5.294296346778155e-05,-0.0008027273985868536,-0.02475760121384566,-0.012745891062557586,-0.10124140143149273,-0.5629267365549923,0.04267671997961693,-0.030155574728133776,-0.9865057712353037,0.15516346929620986,10.99997536049452,10.999997115781103,6.019666089069116,0.0,0.0,0.0,0.0,0.0,0.0,0.00033009683682747764,2.806273379433739e-06,0.508705719352077,0.9723299165534236,0.0,0.0,0.0,0.0,0.0,0.0
0.033671473594069724,-0.00030039923514297857,-0.002578494349399254,-0.03579913502943278,-0.017462699907079927,-0.11028567252930363,-0.748226780403453,0.127606711537334,-0.09305932381503502,-0.9567464410160614,0.2443209713160462,10.999996270393135,10.99999805617052,6.752863779774757,0.0,0.0,0.0,0.0,0.0,0.0,0.0001374999782607701,1.6317465637110426e-05,1.2809374689296809e-05,0.4992156520254438,0.0,0.0,0.0,0.0,0.0,0.0
0.05050721039110459,-0.0006189784282117597,-0.004465723091041076,-0.04981864451284272,-0.02065194989673163,-0.1140268841269796,-0.916907925439998,0.20903613960296888,-0.15804926492634827,-0.9072609062340399,0.3289406788700933,10.999995802799067,10.999998017429244,6.999989937060671,0.0,0.0,0.0,0.0,0.0,0.0,9.228892565032927,9.230488596765058,0.00013876862653999545,0.17974688670829375,0.0,0.0,0.0,0.0,0.0,0.0
0.06734294718813945,-0.0024033971036421927,-0.007816894451231769,-0.06829328190803556,-0.20017396596505607,-0.2857569232778075,-1.267445747453075,0.300202337806416,-0.18764372992631512,-0.846592446980112,0.39742875551616635,10.99999266866349,10.999997259756988,-2.051444625568596,0.0,0.0,0.0,0.0,0.0,0.0,9.23049663253494,9.230409830640708,8.790415814239566,8.622654136442826,0.0,0.0,0.0,0.0,0.0,0.0
0.08417868398517431,-0.009344594060652352,-0.015468956618074714,-0.0931669548814312,-0.6368928504042013,-0.6226255735339226,-1.664245167273725,0.4008460642820717,-0.17863768017801254,-0.7784255093077764,0.4488482354082727,10.999988557324361,10.999996816367545,-2.570300499999755,0.0,0.0,0.0,0.0,0.0,0.0,9.230497765863346,9.230466971049305,9.230468927597077,9.04044695660871,0.0,0.0,0.0,0.0,0.0,0.0
0.10101442078220917,-0.024271943109858665,-0.028775528149834542,-0.12353025474806165,-1.1430986750652046,-0.9544974964632752,-1.9168921265781675,0.4955499507783191,-0.16441418840395797,-0.6970502731325475,0.4914459661660827,10.999943737398949,10.999995289777097,-2.6644067489042023,0.0,0.0,0.0,0.0,0.0,0.0,9.230498322137715,6.868773213606467,9.230486770948671,6.74726510305013,0.0,0.0,0.0,0.0,0.0,0.0
0.11785015757924402,-0.04740193026733803,-0.04708458381173267,-0.1569085768878024,-1.6072008236080952,-1.212527889634753,-2.030519669257397,0.5770114252438788,-0.16531928806291923,-0.6221844349638673,0.5026070801541601,2.696940544096173,10.999993023542133,-2.7245794853986127,0.0,0.0,0.0,0.0,0.0,0.0,9.230498508363715,9.229523950250414,9.23049058661559,9.178450911772012,0.0,0.0,0.0,0.0,0.0,0.0
0.1346858943762789,-0.07907118459534135,-0.06950884885855964,-0.19128527110518043,-2.1562453961625248,-1.4378980554524445,-2.0387921828564415,0.6472477601718706,-0.18294432835683466,-0.5577052541748129,0.4863810842748418,2.9571383659927624,10.999986969265715,-2.749873179566659,0.0,0.0,0.0,0.0,0.0,0.0,9.230498555951595,9.2304639152183,9.230490288442981,9.230454226123763,0.0,0.0,0.0,0.0,0.0,0.0
0.15152163117331377,-0.11998892532554312,-0.09504249464875698,-0.22507014044937468,-2.7018409081435246,-1.5817033368655,-1.9604972701931274,0.7115034193658131,-0.196843603275356,-0.48686213409821916,0.46688407818392985,3.3118775057322485,10.898399518228077,-2.749882071115024,0.0,0.0,0.0,0.0,0.0,0.0,9.2304986671216,7.145337380147198,9.230469494223136,9.230490089362343,0.0,0.0,0.0,0.0,0.0,0.0
0.16835736797034864,-0.16964987503033338,-0.12228281406850414,-0.2570086011108079,-3.193656348096544,-1.6428566661868134,-1.8246472467269401,0.7574326742264046,-0.2131051553893547,-0.42880609475937825,0.44385500995023974,-0.17070392696472178,7.129554953102773,-1.7173940991523715,0.0,0.0,0.0,0.0,0.0,0.0,9.230498679458833,7.151190155405686,9.230341911821727,9.23049209143715,0.0,0.0,0.0,0.0,0.0,0.0
0.18519310476738352,-0.2274283754593896,-0.15001597920769286,-0.2863347053441864,-3.6689664245468188,-1.642581548357711,-1.65770510309814,0.7764423584421123,-0.24101090495038288,-0.40404620892676385,0.4192823258423349,-3.804856837103254,3.4406237376583584,-0.6878664280372504,0.0,0.0,0.0,0.0,0.0,0.0,9.2304986721351,9.230192346073718,7.217532386337807,9.230492140550306,0.0,0.0,0.0,0.0,0.0,0.0
0.2020288415644184,-0.2932006377857992,-0.177343504233054,-0.3128564175865979,-4.144685968968554,-1.599741255166109,-1.494239578605532,0.7819414028781467,-0.2558264117213635,-0.4026293627224234,0.4012606207995778,-0.19118341376291106,-0.13010990614872583,-1.6844759370986333,0.0,0.0,0.0,0.0,0.0,0.0,9.230498658492538,9.230130446422097,9.22997742380582,9.2304919172781,0.0,0.0,0.0,0.0,0.0,0.0
0.21886457836145326,-0.36722382008517473,-0.20382657604837912,-0.33651472538710436,-4.6488149416369735,-1.5463429472179129,-1.316690549794613,0.7866996676535655,-0.25092136517031166,-0.4077142528376709,0.3897578600206241,-0.1934829675749754,-0.1278678729216431,-1.6845550471516815,0.0,0.0,0.0,0.0,0.0,0.0,9.230498642837345,9.229872967720011,9.23024256172264,9.230491768234295,0.0,0.0,0.0,0.0,0.0,0.0
0.23570031515848813,-0.44973046700512664,-0.22941186553721418,-0.35720627452502435,-5.152477028686296,-1.4930719064294398,-1.1418048826962546,0.7912986074253845,-0.24599072075208167,-0.41270942759646334,0.3781613512292314,-0.19667076243342793,-0.12555751437795873,-1.684375439847489,0.0,0.0,0.0,0.0,0.0,0.0,9.230498626106089,9.229289191388848,9.230286437813417,9.230491695759392,0.0,0.0,0.0,0.0,0.0,0.0
0.252536051955523,-0.5407125868240115,-0.2541006315626991,-0.37497601735083214,-5.65565717976984,-1.4398226674638999,-0.9695969402456702,0.7957331115493324,-0.24104162575661336,-0.41761879505118843,0.36647277096207304,-0.20094197424622792,-0.12413787498230908,-1.68388506629358,0.0,0.0,0.0,0.0,0.0,0.0,9.23049860829529,9.227835097294161,9.230285588950895,9.230491678635987,0.0,0.0,0.0,0.0,0.0,0.0
0.26937178875255785,-0.6401619356709,-0.2778923518562406,-0.3898692506292764,-6.158341847949398,-1.3864897860818892,-0.8000953724045052,0.7999913026344624,-0.23608398448589993,-0.4224568757699916,0.3546948774554482,-0.20780360567772418,-0.12520791834199518,-1.682675090804285,0.0,0.0,0.0,0.0,0.0,0.0,9.230498589507567,9.224668978407815,9.230257989968711,9.230491696094877,0.0,0.0,0.0,0.0,0.0,0.0
0.2862075255495927,-0.7480700808948114,-0.30078475195628396,-0.40193203745977185,-6.660525102872406,-1.3329706880091834,-0.6333673805617599,0.8040468581074214,-0.23113900384395164,-0.42725921703561986,0.34283082172949253,-0.22034271551921353,-0.13179376422979605,-1.6799110004538969,0.0,0.0,0.0,0.0,0.0,0.0,9.230498569913193,9.22213318460782,9.23019996315376,9.23049173038574,0.0,0.0,0.0,0.0,0.0,0.0
0.3030432623466276,-0.8644290559754984,-0.3227738138395339,-0.41121186688765154,-7.162269294490711,-1.2791600515864956,-0.46951732934377316,0.8078677716658581,-0.22623403932702285,-0.432069635319029,0.3308831412881315,-0.2374744893907947,-0.14272675203100338,-1.675919970691679,0.0,0.0,0.0,0.0,0.0,0.0,9.230498549676367,9.223060740762797,9.230093182798393,9.230491767728243,0.0,0.0,0.0,0.0,0.0,0.0
0.31987899914366247,-0.989232523630709,-0.3438536711597319,-0.4177582031047384,-7.663700604147527,-1.2249424487769611,-0.30866798161246223,0.811445510798341,-0.22137928309373053,-0.43689831426205417,0.3188530367067254,-0.25295123820492504,-0.15188242731577126,-1.6724410835135,0.0,0.0,0.0,0.0,0.0,0.0,9.230498528893353,9.224431363903001,9.22989378813414,9.230491798311425,0.0,0.0,0.0,0.0,0.0,0.0
0.33671473594069734,-1.1224758416223735,-0.3640164619421756,-0.4216227635121795,-8.164889658441693,-1.170196369450082,-0.15095681523652862,0.8147934094488906,-0.21656587623452417,-0.4417244048196748,0.3067417013647302,-0.2657759382015048,-0.15867681173172074,-1.6697395946216376,0.0,0.0,0.0,0.0,0.0,0.0,9.230498507591442,9.225234240685912,9.22949782837983,9.230491816211114,0.0,0.0,0.0,0.0,0.0,0.0
0.3535504727377322,-1.2641552320316294,-0.3832522346603301,-0.42285940129754807,-8.665868799686208,-1.1147962843227583,0.003499808394925435,0.8179235509340287,-0.21178185684433554,-0.44652969071537824,0.2945517700654059,-0.2765796053859981,-0.16451953559346125,-1.66763171268317,0.0,0.0,0.0,0.0,0.0,0.0,9.230498485756064,9.2256450985074,9.228653798841368,9.230491819120699,0.0,0.0,0.0,0.0,0.0,0.0
0.3703862095347671,-1.414267305572899,-0.40154893743269204,-0.42152372570370267,-9.166653218157904,-1.0586199979089725,0.15460781071876598,0.8208415953074306,-0.20701315574410822,-0.4513069096563101,0.28228833142460746,-0.28525944094515965,-0.17095012436676477,-1.6661451994712435,0.0,0.0,0.0,0.0,0.0,0.0,9.230498463351765,9.225854278927832,9.22684248305919,9.230491807894419,0.0,0.0,0.0,0.0,0.0,0.0
