t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.0,0.0,-0.99102,0.13368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761344172289433e-06,6.157848653156791,9.084812799968008,9.230489252499865,0.0,0.0,0.0,0.0,0.0,0.0
0.01683762710076577,-5.2958759591867416e-05,-0.0009700182903727059,-0.024714295502678323,-0.012748312011293058,-0.12098797560745866,-0.5574280830129311,0.041914944638819986,-0.031218735881945892,-0.9823254644086612,0.17973650135730948,10.99998479793247,10.999996868570234,6.0206657919602415,0.0,0.0,0.0,0.0,0.0,0.0,0.0003329724666946323,3.3149220542958656e-06,0.5075153996180857,0.9711702335923458,0.0,0.0,0.0,0.0,0.0,0.0
0.03367525420153154,-0.000300438511253965,-0.0030872899337191966,-0.035660574536153254,-0.017458672311619294,-0.1310570379098503,-0.7422360871220769,0.12525787508515523,-0.09623313411699218,-0.950344447253582,0.2681325795226238,10.99999604123909,10.99999783485867,6.752780351066315,0.0,0.0,0.0,0.0,0.0,0.0,0.000141365720943769,2.0243466183435848e-05,3.43065578079108e-05,0.49923278265425836,0.0,0.0,0.0,0.0,0.0,0.0
0.050512881302297315,-0.0006189939178454228,-0.005326645548176133,-0.049579374182213254,-0.020648987531511058,-0.13504565484200032,-0.9107433797839808,0.20504921764971312,-0.163241074469871,-0.8987525460834507,0.3514982657932718,10.999995991592735,10.999997732435485,6.999949526260687,0.0,0.0,0.0,0.0,0.0,0.0,9.228748630401538,9.230493017195167,1.7996018825914861,2.045051518177371,0.0,0.0,0.0,0.0,0.0,0.0
0.06735050840306309,-0.0026861407083193277,-0.00941231337189587,-0.06819389899311354,-0.23553682812484655,-0.35155211618103516,-1.287919755247925,0.29245065240650525,-0.20169158953347657,-0.8349126331609295,0.4203736595063402,10.999993450871491,10.999996828681708,-0.2375500952487698,0.0,0.0,0.0,0.0,0.0,0.0,9.230495128196377,9.230492148013463,9.230467571287432,9.212903669481923,0.0,0.0,0.0,0.0,0.0,0.0
0.08418813550382886,-0.010332837825868094,-0.018349850069421393,-0.09333322817405003,-0.686014277855825,-0.7075058011508853,-1.6746825569107282,0.386522704387749,-0.21008247584295206,-0.7623470833984236,0.47464984648727454,10.999984843437526,10.99999534882956,-0.2462739845352623,0.0,0.0,0.0,0.0,0.0,0.0,9.23049769858808,9.230482251839263,9.230486089203703,9.212266081345936,0.0,0.0,0.0,0.0,0.0,0.0
0.10102576260459464,-0.026143176557053335,-0.0330851320981038,-0.12376056899202578,-1.1995731067714728,-1.0363646527179695,-1.9143186243295929,0.4740082741539132,-0.21481763325238426,-0.6767369811549879,0.520765397098066,10.999932933832076,10.999992766642318,-0.25530082454866265,0.0,0.0,0.0,0.0,0.0,0.0,9.23049836302979,8.232194057500976,9.230491066735304,8.216432423500333,0.0,0.0,0.0,0.0,0.0,0.0
0.11786338970536042,-0.050642464673767096,-0.052832052362040485,-0.15698340633900676,-1.7128796147523775,-1.2990798708382223,-2.0106846401723484,0.550599087595489,-0.22349909026975584,-0.5880557708574868,0.5487068541113855,7.439657181133023,10.999988767682186,-0.263109982433586,0.0,0.0,0.0,0.0,0.0,0.0,9.230498538648883,9.22984739600419,9.230492713211872,9.21677232693785,0.0,0.0,0.0,0.0,0.0,0.0
0.1347010168061262,-0.08409858069701528,-0.07653021388006526,-0.19075821337346385,-2.2596367505243293,-1.5020682438016324,-1.98255839005856,0.6167097382959073,-0.2370611631011981,-0.4996834842900733,0.5601674028072616,7.448523214521514,10.9999602158081,-0.2695879596039368,0.0,0.0,0.0,0.0,0.0,0.0,9.230498623535603,7.359425463210824,9.230489339782135,9.230481519002062,0.0,0.0,0.0,0.0,0.0,0.0
0.15153864390689198,-0.12639181811346187,-0.10288524547400509,-0.22329292336134107,-2.759907606553195,-1.6161048523876038,-1.8692273064536329,0.6637812157694324,-0.25081471091731083,-0.4215414976221242,0.5646142436758187,4.088688348606117,7.668552185502196,0.656999917915577,0.0,0.0,0.0,0.0,0.0,0.0,9.230498644364557,6.060491755449314,9.230474961488063,9.230490686181932,0.0,0.0,0.0,0.0,0.0,0.0
