t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.58,-166.49,5.1293,-24.509,-0.37208,0.41878,-0.81678,0.13804,-31.75,4.7201,-0.18972,-0.45436,-0.42845,-0.082686,18.877,-15.171,-0.090389,0,0,0,6.559,6.5716,6.4553,6.5082,38.403,-26.77,1.5189,40.414,222.93,-0.051506
5.59,-166.8,5.1757,-24.511,-0.37215,0.42201,-0.81437,0.14218,-31.56,4.5671,-0.19055,-0.39212,-0.46554,-0.13069,19.263,-15.427,-0.075207,0,0,0,6.6663,6.6777,6.5671,6.6175,38.791,-24.54,1.5169,37.109,222.96,-0.34583
5.6,-167.12,5.2206,-24.513,-0.37246,0.42482,-0.81205,0.14621,-31.365,4.4116,-0.19122,-0.33404,-0.5018,-0.17649,19.653,-15.661,-0.060061,0,0,0,6.7712,6.7817,6.6765,6.7244,39.145,-22.311,1.512,33.711,222.72,-0.62805
5.61,-167.43,5.2639,-24.515,-0.37301,0.42724,-0.80981,0.15014,-31.167,4.2539,-0.19175,-0.27974,-0.53715,-0.22021,20.046,-15.873,-0.044977,0,0,0,6.8738,6.8836,6.7832,6.829,39.465,-20.086,1.5044,30.223,222.2,-0.89833
5.62,-167.74,5.3057,-24.517,-0.37378,0.42929,-0.80764,0.15398,-30.964,4.0942,-0.19212,-0.22886,-0.57152,-0.26196,20.442,-16.063,-0.029983,0,0,0,6.974,6.9832,6.8874,6.9311,39.749,-17.868,1.4941,26.651,221.42,-1.1568
5.63,-168.05,5.3458,-24.519,-0.37478,0.431,-0.80554,0.15775,-30.758,3.9328,-0.19235,-0.1811,-0.60485,-0.30187,20.841,-16.231,-0.015104,0,0,0,7.0717,7.0805,6.9889,7.0307,39.998,-15.659,1.4813,22.998,220.37,-1.4038
5.64,-168.35,5.3843,-24.521,-0.37598,0.43238,-0.80351,0.16144,-30.547,3.7697,-0.19243,-0.13617,-0.63711,-0.34002,21.242,-16.376,-0.00036562,0,0,0,7.167,7.1755,7.0879,7.1278,40.209,-13.462,1.466,19.269,219.06,-1.6393
5.65,-168.66,5.4212,-24.523,-0.37738,0.43345,-0.80153,0.16507,-30.333,3.6053,-0.19236,-0.093803,-0.66828,-0.3765,21.645,-16.5,0.014209,0,0,0,7.2598,7.2681,7.1842,7.2224,40.383,-11.279,1.4485,15.468,217.5,-1.8636
5.66,-168.96,5.4564,-24.525,-0.37897,0.43423,-0.79962,0.16865,-30.114,3.4398,-0.19214,-0.053782,-0.69834,-0.4114,22.049,-16.602,0.028597,0,0,0,7.3501,7.3583,7.2779,7.3145,40.518,-9.1123,1.4288,11.599,215.71,-2.0769
5.67,-169.26,5.49,-24.527,-0.38073,0.43473,-0.79775,0.17217,-29.892,3.2733,-0.19179,-0.015894,-0.72727,-0.44479,22.455,-16.682,0.042778,0,0,0,7.438,7.4461,7.369,7.4041,40.615,-6.9653,1.407,7.6674,213.67,-2.2793
5.68,-169.56,5.5219,-24.528,-0.38267,0.43496,-0.79594,0.17564,-29.665,3.1062,-0.19129,0.020048,-0.75506,-0.47674,22.862,-16.741,0.056731,0,0,0,7.5233,7.5316,7.4575,7.4912,40.671,-4.8397,1.3832,3.6766,211.4,-2.4709
5.69,-169.85,5.5521,-24.53,-0.38478,0.43494,-0.79417,0.17907,-29.435,2.9386,-0.19065,0.054213,-0.78172,-0.5073,23.268,-16.779,0.070436,0,0,0,7.6062,7.6146,7.5434,7.5758,40.688,-2.7379,1.3576,-0.36875,208.91,-2.6521
5.7,-170.15,5.5807,-24.532,-0.38703,0.43468,-0.79245,0.18245,-29.2,2.7707,-0.18988,0.086753,-0.80723,-0.53654,23.675,-16.796,0.083877,0,0,0,7.6867,7.6953,7.6269,7.6579,40.664,-0.66213,1.3302,-4.4644,206.21,-2.8229
5.71,-170.44,5.6075,-24.534,-0.38944,0.43419,-0.79076,0.18578,-28.961,2.6027,-0.18898,0.11781,-0.83159,-0.56449,24.082,-16.793,0.097036,0,0,0,7.7648,7.7736,7.7078,7.7376,40.599,1.3855,1.3012,-8.606,203.29,-2.9836
5.72,-170.73,5.6327,-24.536,-0.39198,0.43347,-0.78912,0.18908,-28.718,2.4349,-0.18794,0.1475,-0.8548,-0.5912,24.487,-16.769,0.1099,0,0,0,7.8404,7.8496,7.7863,7.815,40.492,3.403,1.2706,-12.789,200.17,-3.1342
5.73,-171.01,5.6562,-24.538,-0.39466,0.43254,-0.78751,0.19233,-28.471,2.2674,-0.18678,0.17594,-0.87685,-0.61671,24.891,-16.725,0.12244,0,0,0,7.9138,7.9232,7.8623,7.8899,40.343,5.3882,1.2385,-17.01,196.84,-3.2751
5.74,-171.3,5.6781,-24.54,-0.39746,0.43139,-0.78593,0.19554,-28.22,2.1005,-0.18549,0.20323,-0.89774,-0.64106,25.294,-16.661,0.13466,0,0,0,7.9847,7.9946,7.936,7.9625,40.151,7.3392,1.2051,-21.263,193.33,-3.4063
5.75,-171.58,5.6982,-24.542,-0.40038,0.43004,-0.78439,0.19871,-27.965,1.9343,-0.18409,0.22947,-0.91748,-0.66427,25.694,-16.578,0.14654,0,0,0,8.0535,8.0637,8.0073,8.0327,39.917,9.2542,1.1704,-25.546,189.63,-3.528
5.76,-171.86,5.7168,-24.543,-0.40342,0.4285,-0.78289,0.20183,-27.707,1.769,-0.18256,0.25473,-0.93605,-0.68638,26.092,-16.476,0.15807,0,0,0,8.1199,8.1305,8.0764,8.1008,39.64,11.131,1.1346,-29.852,185.75,-3.6404
5.77,-172.13,5.7336,-24.545,-0.40656,0.42676,-0.78141,0.20491,-27.444,1.6048,-0.18093,0.2791,-0.95346,-0.7074,26.487,-16.355,0.16923,0,0,0,8.1842,8.1952,8.1431,8.1665,39.32,12.969,1.0977,-34.179,181.7,-3.7438
5.78,-172.4,5.7489,-24.547,-0.4098,0.42484,-0.77996,0.20794,-27.177,1.4419,-0.17918,0.30263,-0.9697,-0.72737,26.878,-16.217,0.18002,0,0,0,8.2462,8.2577,8.2077,8.2301,38.957,14.765,1.0598,-38.521,177.48,-3.8382
5.79,-172.68,5.7625,-24.549,-0.41313,0.42273,-0.77855,0.21092,-26.906,1.2805,-0.17733,0.3254,-0.98476,-0.7463,27.266,-16.06,0.19042,0,0,0,8.3062,8.3181,8.2701,8.2916,38.55,16.518,1.0209,-42.875,173.11,-3.9238
5.8,-172.94,5.7745,-24.551,-0.41656,0.42044,-0.77716,0.21385,-26.632,1.1208,-0.17537,0.34746,-0.99865,-0.76421,27.649,-15.887,0.20043,0,0,0,8.364,8.3763,8.3303,8.3509,38.099,18.226,0.9813,-47.236,168.58,-4.0009
5.81,-173.21,5.7849,-24.552,-0.42006,0.41798,-0.7758,0.21673,-26.353,0.96285,-0.17332,0.36886,-1.0114,-0.78111,28.028,-15.696,0.21004,0,0,0,8.4198,8.4326,8.3884,8.4081,37.605,19.889,0.94094,-51.6,163.9,-4.0696
5.82,-173.47,5.7937,-24.554,-0.42364,0.41535,-0.77447,0.21955,-26.071,0.80692,-0.17117,0.38965,-1.0229,-0.79703,28.401,-15.489,0.21925,0,0,0,8.4735,8.4868,8.4445,8.4633,37.067,21.504,0.89994,-55.962,159.08,-4.13
5.83,-173.73,5.801,-24.556,-0.42729,0.41255,-0.77318,0.22232,-25.785,0.65313,-0.16894,0.40986,-1.0332,-0.81197,28.769,-15.266,0.22804,0,0,0,8.5252,8.539,8.4986,8.5164,36.486,23.07,0.85837,-60.318,154.13,-4.1824
5.84,-173.99,5.8068,-24.558,-0.43101,0.40958,-0.77191,0.22502,-25.496,0.50165,-0.16661,0.42954,-1.0423,-0.82595,29.131,-15.028,0.23642,0,0,0,8.575,8.5892,8.5507,8.5676,35.861,24.586,0.81632,-64.664,149.04,-4.227
5.85,-174.24,5.8111,-24.559,-0.43479,0.40645,-0.77067,0.22765,-25.203,0.35262,-0.16421,0.44871,-1.0503,-0.83899,29.486,-14.774,0.24437,0,0,0,8.6229,8.6375,8.6008,8.6168,35.193,26.05,0.77386,-68.996,143.84,-4.2638
5.86,-174.49,5.8139,-24.561,-0.43862,0.40316,-0.76947,0.23022,-24.906,0.20621,-0.16173,0.46742,-1.057,-0.85109,29.834,-14.507,0.25189,0,0,0,8.6688,8.6838,8.6489,8.6641,34.481,27.462,0.73107,-73.308,138.53,-4.2931
5.87,-174.74,5.8152,-24.562,-0.44249,0.39971,-0.76829,0.23272,-24.606,0.062533,-0.15917,0.48568,-1.0626,-0.86228,30.175,-14.225,0.25899,0,0,0,8.7129,8.7283,8.6952,8.7095,33.726,28.821,0.68802,-77.598,133.1,-4.3151
5.88,-174.98,5.8151,-24.564,-0.44641,0.39611,-0.76715,0.23514,-24.302,-0.078258,-0.15655,0.50352,-1.067,-0.87255,30.509,-13.931,0.26565,0,0,0,8.755,8.7709,8.7396,8.753,32.929,30.124,0.64479,-81.86,127.57,-4.3299
5.89,-175.22,5.8137,-24.566,-0.45037,0.39235,-0.76605,0.23748,-23.996,-0.21604,-0.15386,0.52097,-1.0701,-0.88193,30.834,-13.623,0.27188,0,0,0,8.7954,8.8117,8.782,8.7946,32.089,31.372,0.60144,-86.09,121.95,-4.3377
5.9,-175.46,5.8108,-24.567,-0.45437,0.38844,-0.76498,0.23975,-23.686,-0.35068,-0.15111,0.53804,-1.0721,-0.89043,31.15,-13.303,0.27768,0,0,0,8.8339,8.8505,8.8227,8.8344,31.207,32.563,0.55806,-90.285,116.23,-4.3387
5.91,-175.7,5.8067,-24.569,-0.45838,0.38437,-0.76395,0.24192,-23.373,-0.48207,-0.14831,0.55475,-1.0728,-0.89805,31.458,-12.972,0.28304,0,0,0,8.8706,8.8876,8.8614,8.8723,30.284,33.696,0.51469,-94.438,110.44,-4.333
5.92,-175.93,5.8012,-24.57,-0.46243,0.38016,-0.76295,0.24401,-23.057,-0.61008,-0.14545,0.57111,-1.0724,-0.90483,31.756,-12.63,0.28797,0,0,0,8.9054,8.9228,8.8983,8.9083,29.319,34.771,0.47142,-98.548,104.56,-4.3209
5.93,-176.16,5.7945,-24.571,-0.46648,0.3758,-0.762,0.24601,-22.738,-0.73462,-0.14255,0.58715,-1.0708,-0.91076,32.044,-12.277,0.29247,0,0,0,8.9385,8.9562,8.9334,8.9425,28.313,35.787,0.4283,-102.61,98.62,-4.3025
5.94,-176.38,5.7865,-24.573,-0.47055,0.3713,-0.76109,0.24791,-22.416,-0.85559,-0.13961,0.60286,-1.068,-0.91586,32.322,-11.914,0.29654,0,0,0,8.9697,8.9877,8.9666,8.9749,27.267,36.743,0.38539,-106.61,92.613,-4.2781
5.95,-176.61,5.7774,-24.574,-0.47463,0.36665,-0.76022,0.24971,-22.091,-0.97288,-0.13662,0.61826,-1.064,-0.92016,32.589,-11.542,0.30018,0,0,0,8.9992,9.0174,8.998,9.0054,26.181,37.639,0.34275,-110.56,86.548,-4.2476
5.96,-176.83,5.7671,-24.576,-0.47871,0.36186,-0.7594,0.2514,-21.764,-1.0864,-0.1336,0.63337,-1.0589,-0.92365,32.846,-11.162,0.3034,0,0,0,9.0267,9.0452,9.0274,9.034,25.056,38.474,0.30045,-114.45,80.432,-4.2115
5.97,-177.04,5.7556,-24.577,-0.48278,0.35693,-0.75863,0.253,-21.434,-1.1961,-0.13056,0.64817,-1.0526,-0.92638,33.09,-10.773,0.30619,0,0,0,9.0525,9.0712,9.055,9.0607,23.892,39.248,0.25854,-118.27,74.272,-4.1697
5.98,-177.25,5.7432,-24.578,-0.48684,0.35185,-0.75791,0.25448,-21.102,-1.3018,-0.12748,0.66268,-1.0451,-0.92834,33.323,-10.377,0.30857,0,0,0,9.0763,9.0953,9.0807,9.0855,22.691,39.959,0.21708,-122.02,68.074,-4.1226
5.99,-177.46,5.7296,-24.579,-0.49089,0.34664,-0.75724,0.25585,-20.768,-1.4036,-0.12439,0.67691,-1.0366,-0.92956,33.544,-9.9739,0.31054,0,0,0,9.0983,9.1174,9.1044,9.1084,21.452,40.609,0.17611,-125.7,61.844,-4.0702
6,-177.67,5.7151,-24.581,-0.49492,0.34129,-0.75662,0.2571,-20.431,-1.5013,-0.12127,0.69085,-1.0269,-0.93006,33.752,-9.5648,0.31209,0,0,0,9.1183,9.1376,9.1261,9.1293,20.177,41.196,0.13569,-129.29,55.588,-4.0128
6.01,-177.87,5.6996,-24.582,-0.49893,0.33581,-0.75605,0.25824,-20.093,-1.5949,-0.11815,0.7045,-1.016,-0.92985,33.947,-9.1502,0.31325,0,0,0,9.1364,9.1558,9.1459,9.1483,18.866,41.721,0.095871,-132.8,49.314,-3.9505
6.02,-178.07,5.6832,-24.583,-0.50291,0.33019,-0.75555,0.25925,-19.753,-1.6843,-0.11501,0.71787,-1.0041,-0.92896,34.129,-8.7306,0.31401,0,0,0,9.1525,9.1721,9.1636,9.1652,17.521,42.182,0.056697,-136.23,43.027,-3.8835
6.03,-178.27,5.6659,-24.584,-0.50685,0.32444,-0.7551,0.26014,-19.41,-1.7695,-0.11187,0.73095,-0.99111,-0.92741,34.298,-8.3068,0.31439,0,0,0,9.1666,9.1862,9.1792,9.18,16.142,42.581,0.018216,-139.56,36.734,-3.812
6.04,-178.46,5.6478,-24.585,-0.51075,0.31856,-0.75471,0.2609,-19.067,-1.8504,-0.10872,0.74374,-0.97704,-0.92522,34.452,-7.8792,0.31438,0,0,0,9.1786,9.1983,9.1927,9.1927,14.73,42.917,-0.019528,-142.79,30.441,-3.7362
6.05,-178.65,5.6289,-24.586,-0.51461,0.31255,-0.75438,0.26154,-18.721,-1.927,-0.10558,0.75624,-0.96192,-0.92241,34.592,-7.4486,0.314,0,0,0,9.1885,9.2082,9.204,9.2032,13.287,43.19,-0.056493,-145.93,24.155,-3.6561
6.06,-178.83,5.6093,-24.587,-0.51841,0.30641,-0.75412,0.26204,-18.375,-1.9994,-0.10244,0.76843,-0.94577,-0.919,34.718,-7.0156,0.31325,0,0,0,9.1962,9.2159,9.2131,9.2116,11.812,43.4,-0.092638,-148.96,17.882,-3.5722
6.07,-179.02,5.589,-24.588,-0.52216,0.30015,-0.75392,0.26242,-18.027,-2.0674,-0.099316,0.78032,-0.92861,-0.91502,34.828,-6.5808,0.31215,0,0,0,9.2017,9.2214,9.2199,9.2177,10.308,43.548,-0.12792,-151.88,11.628,-3.4843
6.08,-179.19,5.568,-24.589,-0.52585,0.29377,-0.75379,0.26266,-17.678,-2.131,-0.096202,0.79189,-0.91044,-0.91048,34.924,-6.1449,0.3107,0,0,0,9.2049,9.2246,9.2244,9.2214,8.7749,43.633,-0.16231,-154.68,5.4005,-3.3929
6.09,-179.37,5.5464,-24.59,-0.52947,0.28726,-0.75372,0.26276,-17.329,-2.1902,-0.093103,0.80314,-0.8913,-0.90542,35.004,-5.7084,0.30891,0,0,0,9.2058,9.2254,9.2265,9.2228,7.2145,43.656,-0.19577,-157.37,-0.79483,-3.298
6.1,-179.54,5.5242,-24.591,-0.53302,0.28064,-0.75372,0.26273,-16.978,-2.2451,-0.090025,0.81406,-0.87121,-0.89985,35.068,-5.272,0.30679,0,0,0,9.2043,9.2238,9.2262,9.2217,5.6278,43.617,-0.22826,-159.94,-6.9514,-3.1998
6.11,-179.71,5.5015,-24.592,-0.5365,0.2739,-0.75379,0.26257,-16.627,-2.2957,-0.086969,0.82464,-0.85017,-0.89379,35.116,-4.8362,0.30434,0,0,0,9.2003,9.2198,9.2233,9.2181,4.0161,43.517,-0.25976,-162.38,-13.063,-3.0986
6.12,-179.87,5.4783,-24.593,-0.53989,0.26706,-0.75394,0.26227,-16.276,-2.3419,-0.083939,0.83485,-0.82822,-0.88727,35.148,-4.4018,0.30159,0,0,0,9.1938,9.2132,9.2179,9.212,2.3807,43.356,-0.29022,-164.68,-19.123,-2.9944
6.13,-180.03,5.4547,-24.594,-0.54319,0.2601,-0.75415,0.26183,-15.924,-2.3837,-0.080938,0.84471,-0.80536,-0.88032,35.164,-3.9693,0.29854,0,0,0,9.1847,9.2039,9.2098,9.2032,0.72294,43.135,-0.31963,-166.86,-25.125,-2.8874
6.14,-180.19,5.4306,-24.595,-0.5464,0.25304,-0.75443,0.26126,-15.573,-2.4213,-0.077969,0.85418,-0.78163,-0.87295,35.163,-3.5393,0.2952,0,0,0,9.1729,9.1921,9.199,9.1918,-0.95589,42.854,-0.34796,-168.89,-31.063,-2.7779
6.15,-180.35,5.4062,-24.595,-0.54951,0.24588,-0.75478,0.26056,-15.221,-2.4545,-0.075035,0.86326,-0.75704,-0.86519,35.145,-3.1124,0.29159,0,0,0,9.1585,9.1774,9.1854,9.1776,-2.6543,42.514,-0.37518,-170.78,-36.929,-2.6659
6.16,-180.5,5.3816,-24.596,-0.55251,0.23863,-0.7552,0.25973,-14.87,-2.4835,-0.072138,0.87193,-0.73162,-0.85705,35.109,-2.6893,0.2877,0,0,0,9.1412,9.16,9.1689,9.1605,-4.3709,42.115,-0.40127,-172.51,-42.719,-2.5518
6.17,-180.64,5.3566,-24.597,-0.55541,0.23128,-0.75569,0.25877,-14.519,-2.5083,-0.069281,0.88018,-0.70537,-0.84856,35.057,-2.2703,0.28357,0,0,0,9.121,9.1397,9.1496,9.1406,-6.1041,41.66,-0.42621,-174.1,-48.425,-2.4356
6.18,-180.79,5.3314,-24.598,-0.55819,0.22385,-0.75625,0.25768,-14.169,-2.529,-0.066467,0.88799,-0.67832,-0.83975,34.987,-1.8562,0.27918,0,0,0,9.098,9.1165,9.1273,9.1177,-7.8524,41.147,-0.44998,-175.53,-54.041,-2.3175
6.19,-180.93,5.306,-24.598,-0.56085,0.21634,-0.75688,0.25646,-13.819,-2.5455,-0.063699,0.89535,-0.65048,-0.83062,34.9,-1.4476,0.27457,0,0,0,9.0719,9.0902,9.1019,9.0917,-9.6142,40.579,-0.47256,-176.8,-59.561,-2.1978
6.2,-181.06,5.2805,-24.599,-0.56338,0.20876,-0.75758,0.25513,-13.471,-2.5579,-0.060977,0.90225,-0.62189,-0.82121,34.795,-1.0448,0.26974,0,0,0,9.0427,9.0609,9.0734,9.0627,-11.388,39.956,-0.49393,-177.9,-64.978,-2.0765
6.21,-181.2,5.2549,-24.599,-0.56578,0.20111,-0.75835,0.25369,-13.124,-2.5664,-0.058304,0.90866,-0.59254,-0.81152,34.672,-0.64862,0.2647,0,0,0,9.0105,9.0284,9.0418,9.0305,-13.172,39.28,-0.51408,-178.84,-70.286,-1.9539
6.22,-181.33,5.2292,-24.6,-0.56804,0.1934,-0.75918,0.25213,-12.778,-2.5709,-0.055684,0.91458,-0.56246,-0.80159,34.532,-0.25942,0.25946,0,0,0,8.975,8.9928,9.0069,8.9951,-14.964,38.551,-0.533,-179.59,-75.478,-1.8301
6.23,-181.45,5.2035,-24.6,-0.57016,0.18564,-0.76008,0.25046,-12.433,-2.5716,-0.053116,0.92,-0.53166,-0.79142,34.373,0.12223,0.25404,0,0,0,8.9363,8.9539,8.9687,8.9563,-16.763,37.771,-0.55068,-180.17,-80.548,-1.7054
6.24,-181.57,5.1778,-24.601,-0.57214,0.17783,-0.76104,0.2487,-12.09,-2.5685,-0.050603,0.92489,-0.50015,-0.78103,34.196,0.49582,0.24845,0,0,0,8.8942,8.9117,8.9272,8.9143,-18.567,36.94,-0.56711,-180.57,-85.49,-1.5798
6.25,-181.69,5.1521,-24.601,-0.57396,0.16998,-0.76207,0.24684,-11.749,-2.5617,-0.048147,0.92925,-0.46795,-0.77044,34.002,0.86087,0.2427,0,0,0,8.8488,8.8661,8.8823,8.8689,-20.374,36.061,-0.58228,-180.78,-90.297,-1.4536
6.26,-181.81,5.1265,-24.602,-0.57563,0.16211,-0.76315,0.24489,-11.41,-2.5513,-0.04575,0.93306,-0.43506,-0.75967,33.789,1.2169,0.23681,0,0,0,8.7999,8.8171,8.8339,8.82,-22.182,35.135,-0.59618,-180.8,-94.962,-1.327
6.27,-181.92,5.1011,-24.602,-0.57713,0.15422,-0.7643,0.24287,-11.073,-2.5374,-0.043412,0.93632,-0.40148,-0.74873,33.558,1.5634,0.23078,0,0,0,8.7476,8.7646,8.782,8.7676,-23.989,34.163,-0.60882,-180.62,-99.48,-1.2001
6.28,-182.03,5.0758,-24.603,-0.57847,0.14632,-0.76551,0.24076,-10.739,-2.5201,-0.041135,0.93901,-0.36722,-0.73763,33.309,1.9,0.22464,0,0,0,8.6917,8.7086,8.7266,8.7117,-25.794,33.146,-0.62018,-180.24,-103.84,-1.073
6.29,-182.14,5.0507,-24.603,-0.57963,0.13841,-0.76677,0.2386,-10.407,-2.4994,-0.038919,0.94113,-0.33228,-0.72639,33.042,2.2262,0.21838,0,0,0,8.6322,8.6491,8.6676,8.6522,-27.593,32.086,-0.63028,-179.66,-108.05,-0.94608
6.3,-182.24,5.0258,-24.604,-0.58063,0.13052,-0.76809,0.23638,-10.078,-2.4756,-0.036767,0.94268,-0.29666,-0.71502,32.757,2.5416,0.21204,0,0,0,8.5692,8.586,8.605,8.589,-29.386,30.985,-0.6391,-178.87,-112.08,-0.81938
6.31,-182.34,5.0012,-24.604,-0.58144,0.12265,-0.76946,0.23411,-9.7522,-2.4486,-0.034679,0.94364,-0.26033,-0.70353,32.454,2.8458,0.20561,0,0,0,8.5025,8.5192,8.5387,8.5223,-31.17,29.845,-0.64667,-177.87,-115.95,-0.69311
6.32,-182.43,4.9769,-24.604,-0.58208,0.1148,-0.77089,0.2318,-9.4293,-2.4187,-0.032655,0.94403,-0.22329,-0.69192,32.134,3.1384,0.19911,0,0,0,8.4321,8.4488,8.4688,8.4518,-32.943,28.667,-0.65297,-176.64,-119.63,-0.56744
6.33,-182.53,4.9528,-24.605,-0.58253,0.107,-0.77238,0.22945,-9.1096,-2.3859,-0.030697,0.94382,-0.18553,-0.68022,31.796,3.419,0.19255,0,0,0,8.3581,8.3748,8.3952,8.3776,-34.702,27.453,-0.65802,-175.2,-123.13,-0.44255
6.34,-182.62,4.9292,-24.605,-0.58278,0.099243,-0.77391,0.22709,-8.7934,-2.3504,-0.028804,0.94304,-0.147,-0.66843,31.44,3.6873,0.18595,0,0,0,8.2803,8.2971,8.3179,8.2998,-36.446,26.205,-0.66182,-173.53,-126.43,-0.31863
6.35,-182.7,4.9058,-24.605,-0.58285,0.091551,-0.7755,0.22472,-8.4809,-2.3122,-0.026978,0.94167,-0.10768,-0.65656,31.067,3.943,0.17932,0,0,0,8.1988,8.2157,8.2368,8.2182,-38.172,24.925,-0.66439,-171.63,-129.54,-0.19583
6.36,-182.79,4.8829,-24.605,-0.58272,0.08393,-0.77714,0.22234,-8.1722,-2.2716,-0.025218,0.93973,-0.06752,-0.64461,30.676,4.1857,0.17267,0,0,0,8.1136,8.1306,8.1521,8.1329,-39.878,23.615,-0.66574,-169.49,-132.44,-0.074352
6.37,-182.87,4.8604,-24.606,-0.5824,0.076392,-0.77884,0.21997,-7.8674,-2.2285,-0.023525,0.93721,-0.02648,-0.63259,30.269,4.4152,0.16601,0,0,0,8.0247,8.0419,8.0637,8.0438,-41.561,22.277,-0.66589,-167.12,-135.13,0.045642
6.38,-182.94,4.8384,-24.606,-0.58187,0.068946,-0.78059,0.21762,-7.5668,-2.1833,-0.021898,0.93413,0.015504,-0.6205,29.845,4.6312,0.15935,0,0,0,7.9321,7.9495,7.9716,7.9511,-43.219,20.913,-0.66484,-164.5,-137.6,0.16397
6.39,-183.02,4.8168,-24.606,-0.58113,0.061604,-0.78239,0.21529,-7.2706,-2.136,-0.020338,0.9305,0.058501,-0.60836,29.405,4.8334,0.15271,0,0,0,7.8357,7.8534,7.8759,7.8547,-44.85,19.526,-0.66261,-161.64,-139.85,0.28046
6.4,-183.09,4.7956,-24.606,-0.58019,0.054375,-0.78425,0.213,-6.9788,-2.0867,-0.018844,0.92632,0.10259,-0.59615,28.948,5.0216,0.1461,0,0,0,7.7358,7.7538,7.7766,7.7546,-46.451,18.117,-0.65923,-158.52,-141.86,0.39493
6.41,-183.16,4.775,-24.607,-0.57904,0.047268,-0.78617,0.21076,-6.6917,-2.0356,-0.017415,0.92161,0.14787,-0.58389,28.476,5.1957,0.13953,0,0,0,7.6322,7.6506,7.6736,7.6509,-48.02,16.689,-0.65472,-155.14,-143.64,0.50721
6.42,-183.22,4.7549,-24.607,-0.57767,0.040295,-0.78815,0.20857,-6.4093,-1.9828,-0.016053,0.91638,0.19444,-0.57158,27.988,5.3554,0.13301,0,0,0,7.525,7.5439,7.5672,7.5436,-49.553,15.245,-0.6491,-151.51,-145.17,0.61711
6.43,-183.29,4.7354,-24.607,-0.57608,0.033464,-0.79019,0.20644,-6.1319,-1.9285,-0.014755,0.91063,0.24243,-0.55921,27.485,5.5005,0.12655,0,0,0,7.4143,7.4337,7.4573,7.4328,-51.049,13.787,-0.64239,-147.61,-146.46,0.72447
6.44,-183.35,4.7164,-24.607,-0.57427,0.026784,-0.79229,0.20438,-5.8597,-1.8729,-0.013521,0.90439,0.29196,-0.54679,26.967,5.631,0.12017,0,0,0,7.3001,7.3201,7.3441,7.3185,-52.505,12.317,-0.63462,-143.44,-147.49,0.8291
6.45,-183.4,4.6979,-24.607,-0.57223,0.020264,-0.79447,0.2024,-5.5926,-1.816,-0.012351,0.89767,0.3432,-0.53431,26.435,5.7468,0.11387,0,0,0,7.1826,7.2033,7.2275,7.2009,-53.917,10.838,-0.62581,-139,-148.25,0.93083
6.46,-183.46,4.6801,-24.607,-0.56995,0.013913,-0.79672,0.20051,-5.331,-1.758,-0.011244,0.89047,0.39631,-0.52178,25.889,5.8478,0.10766,0,0,0,7.0617,7.0832,7.1077,7.0799,-55.284,9.3527,-0.61601,-134.28,-148.74,1.0295
6.47,-183.51,4.6628,-24.607,-0.56743,0.0077388,-0.79904,0.19872,-5.0749,-1.699,-0.010198,0.88281,0.45148,-0.50919,25.33,5.9339,0.10155,0,0,0,6.9376,6.9601,6.9848,6.9558,-56.602,7.8639,-0.60524,-129.28,-148.96,1.1249
6.48,-183.56,4.6461,-24.607,-0.56467,0.0017495,-0.80145,0.19703,-4.8245,-1.6393,-0.0092125,0.8747,0.50893,-0.49654,24.757,6.0051,0.095554,0,0,0,6.8105,6.8339,6.859,6.8286,-57.868,6.3744,-0.59352,-123.99,-148.9,1.2169
6.49,-183.61,4.63,-24.608,-0.56165,-0.0040472,-0.80395,0.19545,-4.5798,-1.579,-0.0082864,0.86615,0.56889,-0.48381,24.172,6.0614,0.089682,0,0,0,6.6804,6.7049,6.7303,6.6984,-59.08,4.8869,-0.58091,-118.41,-148.55,1.3052
6.5,-183.65,4.6145,-24.608,-0.55836,-0.0096439,-0.80654,0.19398,-4.341,-1.5182,-0.0074184,0.85717,0.63161,-0.47101,23.576,6.1028,0.083939,0,0,0,6.5474,6.5732,6.5989,6.5653,-60.235,3.4044,-0.56743,-112.53,-147.9,1.3898
6.51,-183.69,4.5996,-24.608,-0.55479,-0.015033,-0.80924,0.19264,-4.1083,-1.457,-0.0066071,0.84776,0.69739,-0.45813,22.968,6.1295,0.078336,0,0,0,6.4117,6.4389,6.4649,6.4296,-61.33,1.9298,-0.55313,-106.36,-146.95,1.4704
6.52,-183.73,4.5854,-24.608,-0.55094,-0.020208,-0.81204,0.19143,-3.8817,-1.3956,-0.0058512,0.83794,0.76652,-0.44517,22.349,6.1414,0.072879,0,0,0,6.2735,6.3022,6.3286,6.2913,-62.361,0.4663,-0.53804,-99.876,-145.7,1.5469
6.53,-183.77,4.5717,-24.608,-0.54679,-0.025162,-0.81496,0.19035,-3.6614,-1.3342,-0.005149,0.82769,0.83935,-0.4321,21.721,6.1389,0.067577,0,0,0,6.1329,6.1633,6.1901,6.1507,-63.327,-0.9831,-0.5222,-93.089,-144.13,1.6191
