sim_time_ns,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
47947904000,-8.815460023470223e-05,-0.0001967895805137232,-4.5625307620866806e-07,2.441881224513054e-05,-0.0034264782443642616,-9.80966567993164
47954953000,-0.0001589215244166553,-0.00024200980260502547,6.062338798074052e-05,-0.00019177282229065895,0.003342096460983157,-9.810428619384766
47961778000,-8.746318053454161e-05,-0.0001972717873286456,-4.3763432699961413e-07,0.00010758824646472931,-0.003141523338854313,-9.80957317352295
47968741000,-0.00019531972066033632,-0.00024177847080864012,6.357768143061548e-05,-0.00022941036149859428,0.0036587596405297518,-9.80992603302002
47982636000,-3.873719833791256e-05,-0.00021248479606583714,-2.8258891688892618e-06,-0.00022746724425815046,-0.00035476774792186916,-9.810423851013184
47989616000,-0.00019587801943998784,-0.00023745826911181211,6.310089520411566e-05,-1.6876962035894394e-05,0.004091640003025532,-9.809539794921875
47996504000,-8.834371692501009e-05,-0.0001967476273421198,-4.003725564416527e-07,0.0001338929869234562,-0.003425831440836191,-9.810036659240723
48003455000,-0.0001589241437613964,-0.00024199513427447528,6.0615937400143594e-05,-0.0001924079842865467,0.0033382705878466368,-9.810426712036133
48010486000,-8.754857117310166e-05,-0.00019730212807189673,-4.4135961729807605e-07,0.00010695657692849636,-0.003131155390292406,-9.809575080871582
48024307000,-0.00016178088844753802,-0.0002417628129478544,6.352167838485911e-05,-9.103165939450264e-05,0.003655053209513426,-9.810564994812012
48031232000,-8.791580330580473e-05,-0.00019711029017344117,-4.0782859400678717e-07,0.00015847105532884598,-0.003244793973863125,-9.809441566467285
48038210000,-0.00018967375217471272,-0.00022539358178619295,6.0724261857103556e-05,-9.066052734851837e-05,0.003527845488861203,-9.810160636901855
48045141000,-8.7880645878613e-05,-0.000196967797819525,-4.5625597522302996e-07,2.019735984504223e-05,-0.003320293501019478,-9.809837341308594
48052117000,-4.596810322254896e-05,-0.00022388488287106156,-4.790507546204026e-07,-0.00031431432580575347,-0.00021887448383495212,-9.810227394104004
48065956000,-8.781674841884524e-05,-0.0001969866716535762,-4.711575911642285e-07,3.118650056421757e-05,-0.0033169169910252094,-9.809834480285645
48072919000,-0.00016207838780246675,-0.00024145258066710085,6.346207374008372e-05,-0.00022718962281942368,0.003458600025624037,-9.810558319091797
48079874000,-8.785448153503239e-05,-0.00019711449567694217,-4.003782692052482e-07,0.0001518747303634882,-0.003247664077207446,-9.809443473815918
48086858000,-0.00018805425497703254,-0.0002304024965269491,6.121594196883962e-05,-0.00014147162437438965,0.0035261022858321667,-9.8101224899292
48100665000,-3.8763959310017526e-05,-0.00021250468853395432,-2.8370650397846475e-06,-0.00022226694272831082,-0.0003468224313110113,-9.810425758361816
48107648000,-0.00019592622993513942,-0.00023752739070914686,6.310088792815804e-05,-1.6763806343078613e-05,0.004092785529792309,-9.809537887573242
48114567000,-8.836521010380238e-05,-0.00019679685647133738,-3.9292243059207976e-07,0.00013408716768026352,-0.0034258209634572268,-9.810036659240723
48121606000,-0.00016379111912101507,-0.00023643000167794526,6.296667561400682e-05,-0.00018098019063472748,0.0034527170937508345,-9.810595512390137
48128454000,-0.0001145584974437952,-0.00020795996533706784,-2.1848084088560427e-06,2.959044650197029e-05,-0.0031734544318169355,-9.80856704711914
48142356000,-0.00016389699885621667,-0.00025875953724607825,6.34805255685933e-05,-0.00025300635024905205,0.003721031825989485,-9.810030937194824
48149346000,-8.81609448697418e-05,-0.00019709345360752195,-3.4822284078472876e-07,0.000265591312199831,-0.003247196553274989,-9.809812545776367
48156300000,-0.00018984460621140897,-0.00022545432148035616,6.073171243770048e-05,-9.177951142191887e-05,0.003524777013808489,-9.810158729553223
48170161000,-4.35429101344198e-05,-0.00020692386897280812,-4.7515379719698103e-07,-0.00021094534895382822,-0.00023028023133520037,-9.81059455871582
48177075000,-0.00018744041153695434,-0.00023095904907677323,6.1264363466762e-05,1.7705373466014862e-05,0.0038547387812286615,-9.80953311920166
48184077000,-8.793412416707724e-05,-0.0001970075973076746,-4.4135504140285775e-07,8.300645276904106e-05,-0.003308685030788183,-9.809874534606934
48191087000,-0.00019531711586751044,-0.00024179313913919032,6.355532968882471e-05,-0.000235819723457098,0.003651825711131096,-9.809924125671387
48197896000,-8.612129022367299e-05,-0.00017983790894504637,-3.6667310610027926e-07,0.00027207517996430397,-0.0034454830456525087,-9.810444831848145
48204929000,-0.00015709400759078562,-0.0002469967876095325,6.106291402829811e-05,-0.00034809624776244164,0.003341012867167592,-9.810018539428711
48218790000,-4.5186548959463835e-05,-0.00020194952958263457,-9.85459450930648e-07,-0.00015334587078541517,-0.00022524601081386209,-9.810629844665527
48225701000,-0.00018969739903695881,-0.0002478446695022285,6.122694321675226e-05,-0.00013642897829413414,0.003862061072140932,-9.809127807617188
48232651000,-0.00011484872084110975,-0.00020786034292541444,-2.1289267806423595e-06,0.00011673127301037312,-0.003235389944165945,-9.809406280517578
48239633000,-0.0001924609241541475,-0.000242192079895176,6.076880163163878e-05,-0.0001225851010531187,0.003463423578068614,-9.81063175201416
48246518000,-8.803258242551237e-05,-0.00019696461095009,-4.115519232072984e-07,0.00012073805555701256,-0.003334921086207032,-9.810205459594727
48260429000,-0.00018918776186183095,-0.0002259123866679147,6.082111212890595e-05,0.0001725819893181324,0.003848286345601082,-9.809940338134766
48267365000,-8.784346573520452e-05,-0.00019700656412169337,-4.6370709583243297e-07,3.115762956440449e-05,-0.003316194750368595,-9.809833526611328
48274371000,-0.0001637487148400396,-0.000236498104641214,6.29592250334099e-05,-0.00017637130804359913,0.0034603921230882406,-9.81059455871582
48281273000,-0.00011452393664512783,-0.00020798407786060125,-2.192259216826642e-06,2.9995106160640717e-05,-0.0031731869094073772,-9.80856704711914
48295122000,-8.812581654638052e-05,-0.00019695096125360578,-3.8919966982575716e-07,0.00017202598974108696,-0.0033309864811599255,-9.8102445602417
48302139000,-3.88226326322183e-05,-0.00021251515136100352,-2.8221636512171244e-06,-0.00022353726672008634,-0.0003499307786114514,-9.8104248046875
48309029000,-0.00019587017595767975,-0.0002375022741034627,6.311207107501104e-05,-1.6678590327501297e-05,0.004092071671038866,-9.809538841247559
48315973000,-8.838932262733579e-05,-0.00019683143182191998,-3.9664797668592655e-07,0.00013378029689192772,-0.0034260202664881945,-9.810035705566406
48322949000,-0.00016367377247661352,-0.00023640906147193164,6.29666683380492e-05,-0.00018078414723277092,0.0034522367641329765,-9.810595512390137
48336862000,-7.161503890529275e-05,-0.0001907379919430241,-3.1570857572660316e-06,3.8577127270400524e-07,-0.00023078281083144248,-9.811037063598633
48343786000,-0.00016380110173486173,-0.0002587878261692822,6.343582208501175e-05,-0.0003043711185455322,0.0037165649700909853,-9.809992790222168
48350716000,-8.807556878309697e-05,-0.00019706308376044035,-3.593987116801145e-07,0.00026574661023914814,-0.003245886182412505,-9.809812545776367
48357756000,-0.00018967375217471272,-0.00022539358178619295,6.071681127650663e-05,-9.142560884356499e-05,0.0035243274178355932,-9.810157775878906
48364580000,-8.78486898727715e-05,-0.00019697722746059299,-4.748826825107244e-07,1.987069845199585e-05,-0.0033210315741598606,-9.80983829498291
48378469000,-0.00018925167387351394,-0.00022589349828194827,6.082111212890595e-05,0.0001732553355395794,0.0038491939194500446,-9.809940338134766
48385465000,-8.782197255641222e-05,-0.0001969573349924758,-4.6743195980525343e-07,3.13029158860445e-05,-0.003305547870695591,-9.809833526611328
48392460000,-0.0001601115509402007,-0.0002579181455075741,6.239646609174088e-05,-0.0003405890893191099,0.003380228066816926,-9.810188293457031
48399389000,-8.537400572095066e-05,-0.00019201032409910113,-1.737712295835081e-06,0.0003025811165571213,-0.0032462719827890396,-9.809852600097656
