t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.67,-179.52,5.6799,-23.92,-0.47494,0.39136,-0.69441,0.37291,-16.903,-2.3309,-1.6729,1.0163,-0.99905,-1.0226,35.024,-6.9685,-0.87906,0,0,0,9.1862,9.2075,9.2078,9.2078,1.5864,48.839,19.321,-142.73,10.789,-13.58
5.68,-179.69,5.6563,-23.936,-0.47893,0.38292,-0.6964,0.37285,-16.553,-2.3981,-1.6807,1.0338,-0.98066,-1.0158,35.033,-6.4797,-0.68657,0,0,0,9.1771,9.1984,9.2005,9.1995,0.14778,48.911,19.172,-144.97,3.556,-16.085
5.69,-179.85,5.632,-23.953,-0.48287,0.3743,-0.6985,0.37259,-16.203,-2.4605,-1.6866,1.0509,-0.96055,-1.0082,35.027,-5.9905,-0.49569,0,0,0,9.1663,9.1876,9.1915,9.1894,-1.3126,48.91,18.999,-147.09,-3.6357,-18.56
5.7,-180.01,5.6071,-23.97,-0.48676,0.3655,-0.70071,0.37212,-15.852,-2.5179,-1.6906,1.0676,-0.93874,-0.99988,35.006,-5.5017,-0.30667,0,0,0,9.1538,9.1751,9.1807,9.1776,-2.7936,48.838,18.801,-149.09,-10.778,-21.004
5.71,-180.17,5.5817,-23.987,-0.49058,0.35653,-0.70303,0.37143,-15.502,-2.5705,-1.6928,1.0839,-0.91526,-0.99092,34.971,-5.014,-0.11975,0,0,0,9.1396,9.1608,9.168,9.1639,-4.294,48.695,18.579,-150.97,-17.863,-23.414
5.72,-180.32,5.5557,-24.004,-0.49433,0.34738,-0.70547,0.37052,-15.153,-2.6182,-1.6931,1.0996,-0.89013,-0.98133,34.92,-4.528,0.064835,0,0,0,9.1236,9.1447,9.1535,9.1484,-5.8126,48.481,18.333,-152.73,-24.884,-25.787
5.73,-180.47,5.5293,-24.021,-0.49799,0.33807,-0.70801,0.36938,-14.804,-2.6611,-1.6915,1.1148,-0.86339,-0.97114,34.854,-4.0446,0.24684,0,0,0,9.1057,9.1266,9.137,9.1309,-7.3482,48.198,18.064,-154.35,-31.833,-28.122
5.74,-180.62,5.5025,-24.038,-0.50155,0.32859,-0.71065,0.36802,-14.456,-2.6991,-1.6881,1.1294,-0.83508,-0.9604,34.773,-3.5643,0.42603,0,0,0,9.0859,9.1066,9.1185,9.1114,-8.8993,47.845,17.771,-155.85,-38.701,-30.414
5.75,-180.76,5.4753,-24.055,-0.50501,0.31896,-0.71341,0.36644,-14.109,-2.7324,-1.683,1.1433,-0.80524,-0.94915,34.676,-3.0879,0.60218,0,0,0,9.0641,9.0846,9.0979,9.0899,-10.465,47.424,17.455,-157.2,-45.482,-32.663
5.76,-180.9,5.4479,-24.071,-0.50835,0.30918,-0.71626,0.36463,-13.762,-2.7609,-1.6761,1.1565,-0.77392,-0.93741,34.564,-2.616,0.77506,0,0,0,9.0402,9.0605,9.0751,9.0662,-12.043,46.936,17.118,-158.41,-52.167,-34.865
5.77,-181.03,5.4201,-24.088,-0.51156,0.29926,-0.71921,0.3626,-13.417,-2.7847,-1.6675,1.1689,-0.74118,-0.92524,34.436,-2.1494,0.94446,0,0,0,9.0142,9.0342,9.0501,9.0403,-13.632,46.381,16.758,-159.48,-58.749,-37.017
5.78,-181.17,5.3922,-24.105,-0.51463,0.28921,-0.72226,0.36036,-13.074,-2.8039,-1.6572,1.1806,-0.70707,-0.91265,34.291,-1.6886,1.1102,0,0,0,8.9859,9.0056,9.0228,9.0122,-15.232,45.761,16.378,-160.4,-65.221,-39.118
5.79,-181.3,5.3641,-24.121,-0.51755,0.27905,-0.72539,0.35789,-12.732,-2.8185,-1.6453,1.1913,-0.67165,-0.89969,34.131,-1.2344,1.2719,0,0,0,8.9554,8.9748,8.9931,8.9817,-16.84,45.077,15.976,-161.16,-71.574,-41.164
5.8,-181.42,5.3358,-24.138,-0.52031,0.26877,-0.72861,0.35522,-12.391,-2.8286,-1.6318,1.2012,-0.63499,-0.88638,33.954,-0.78732,1.4296,0,0,0,8.9226,8.9415,8.961,8.9488,-18.455,44.33,15.554,-161.77,-77.801,-43.154
5.81,-181.54,5.3075,-24.154,-0.52289,0.2584,-0.7319,0.35234,-12.053,-2.8343,-1.6167,1.2101,-0.59715,-0.87277,33.762,-0.34801,1.583,0,0,0,8.8872,8.9058,8.9264,8.9134,-20.075,43.521,15.113,-162.22,-83.894,-45.084
5.82,-181.66,5.2792,-24.17,-0.52529,0.24794,-0.73526,0.34927,-11.716,-2.8356,-1.6001,1.2179,-0.55821,-0.85889,33.553,0.08291,1.7318,0,0,0,8.8494,8.8676,8.8892,8.8754,-21.699,42.652,14.653,-162.49,-89.846,-46.952
5.83,-181.78,5.2508,-24.186,-0.52749,0.23742,-0.73868,0.34602,-11.382,-2.8327,-1.5821,1.2247,-0.51824,-0.84475,33.328,0.50485,1.876,0,0,0,8.8089,8.8267,8.8492,8.8348,-23.324,41.725,14.174,-162.6,-95.649,-48.755
5.84,-181.89,5.2225,-24.202,-0.5295,0.22684,-0.74216,0.34259,-11.05,-2.8255,-1.5626,1.2304,-0.47732,-0.8304,33.086,0.91722,2.0152,0,0,0,8.7657,8.7832,8.8066,8.7915,-24.95,40.74,13.678,-162.54,-101.29,-50.492
5.85,-182,5.1943,-24.217,-0.53129,0.21623,-0.74569,0.33901,-10.72,-2.8143,-1.5418,1.235,-0.43553,-0.81585,32.829,1.3195,2.1495,0,0,0,8.7198,8.7369,8.7611,8.7453,-26.574,39.7,13.165,-162.3,-106.78,-52.159
5.86,-182.1,5.1663,-24.232,-0.53285,0.2056,-0.74926,0.33527,-10.393,-2.7992,-1.5197,1.2384,-0.39294,-0.80114,32.555,1.711,2.2785,0,0,0,8.6711,8.6877,8.7127,8.6963,-28.195,38.605,12.635,-161.88,-112.08,-53.753
5.87,-182.21,5.1384,-24.247,-0.53419,0.19496,-0.75286,0.33141,-10.069,-2.7802,-1.4963,1.2407,-0.34963,-0.78628,32.265,2.0914,2.4021,0,0,0,8.6194,8.6357,8.6614,8.6444,-29.811,37.458,12.09,-161.27,-117.21,-55.273
5.88,-182.31,5.1107,-24.262,-0.5353,0.18435,-0.75648,0.32743,-9.7478,-2.7574,-1.4716,1.2417,-0.30567,-0.77131,31.959,2.46,2.5202,0,0,0,8.5647,8.5806,8.607,8.5895,-31.42,36.261,11.53,-160.47,-122.16,-56.716
5.89,-182.4,5.0832,-24.277,-0.53616,0.17376,-0.76012,0.32335,-9.4298,-2.731,-1.4459,1.2416,-0.26113,-0.75623,31.637,2.8165,2.6327,0,0,0,8.507,8.5226,8.5496,8.5315,-33.02,35.016,10.956,-159.48,-126.9,-58.079
5.9,-182.49,5.0561,-24.291,-0.53678,0.16324,-0.76377,0.31918,-9.1151,-2.7011,-1.419,1.2402,-0.21608,-0.74108,31.298,3.1602,2.7393,0,0,0,8.4462,8.4615,8.489,8.4704,-34.609,33.724,10.369,-158.29,-131.44,-59.36
5.91,-182.58,5.0292,-24.305,-0.53714,0.15278,-0.76742,0.31496,-8.8039,-2.6678,-1.3911,1.2377,-0.17058,-0.72587,30.944,3.4908,2.84,0,0,0,8.3823,8.3972,8.4252,8.4061,-36.185,32.388,9.769,-156.89,-135.78,-60.556
5.92,-182.67,5.0027,-24.319,-0.53726,0.14242,-0.77107,0.31069,-8.4963,-2.6313,-1.3622,1.234,-0.12468,-0.71061,30.575,3.8078,2.9347,0,0,0,8.3151,8.3297,8.3582,8.3385,-37.746,31.009,9.1579,-155.3,-139.89,-61.665
5.93,-182.75,4.9766,-24.333,-0.53711,0.13217,-0.7747,0.30639,-8.1925,-2.5917,-1.3324,1.2291,-0.078418,-0.69533,30.19,4.1108,3.0231,0,0,0,8.2446,8.259,8.2879,8.2677,-39.29,29.591,8.536,-153.49,-143.78,-62.683
5.94,-182.83,4.9509,-24.346,-0.53671,0.12205,-0.77833,0.30209,-7.8925,-2.5492,-1.3018,1.2231,-0.031835,-0.68003,29.789,4.3995,3.1053,0,0,0,8.1708,8.185,8.2142,8.1936,-40.815,28.134,7.9045,-151.47,-147.43,-63.609
5.95,-182.91,4.9256,-24.359,-0.53605,0.11207,-0.78193,0.29779,-7.5967,-2.5038,-1.2704,1.216,0.015052,-0.66473,29.373,4.6734,3.1812,0,0,0,8.0937,8.1077,8.1373,8.1161,-42.319,26.643,7.2642,-149.23,-150.85,-64.44
5.96,-182.99,4.9008,-24.371,-0.53513,0.10226,-0.78551,0.29353,-7.3051,-2.4558,-1.2382,1.2078,0.062233,-0.64944,28.943,4.9322,3.2506,0,0,0,8.0132,8.0271,8.0569,8.0353,-43.799,25.118,6.616,-146.77,-154.01,-65.174
5.97,-183.06,4.8765,-24.383,-0.53395,0.092629,-0.78906,0.28931,-7.0179,-2.4052,-1.2054,1.1986,0.10971,-0.63417,28.497,5.1757,3.3135,0,0,0,7.9292,7.9431,7.9732,7.951,-45.254,23.563,5.961,-144.09,-156.92,-65.807
5.98,-183.13,4.8527,-24.395,-0.53252,0.083193,-0.79258,0.28515,-6.7352,-2.3523,-1.1719,1.1885,0.15751,-0.61892,28.038,5.4034,3.3698,0,0,0,7.8419,7.8558,7.8861,7.8634,-46.68,21.981,5.3002,-141.17,-159.56,-66.338
5.99,-183.19,4.8295,-24.407,-0.53083,0.073967,-0.79608,0.28108,-6.4572,-2.2972,-1.138,1.1774,0.20565,-0.60371,27.564,5.6152,3.4195,0,0,0,7.7512,7.7651,7.7956,7.7723,-48.076,20.373,4.6346,-138.02,-161.93,-66.764
6,-183.26,4.8068,-24.418,-0.52889,0.064964,-0.79954,0.2771,-6.184,-2.24,-1.1036,1.1655,0.2542,-0.58854,27.076,5.8108,3.4625,0,0,0,7.657,7.6711,7.7017,7.6778,-49.44,18.743,3.9653,-134.64,-164.02,-67.082
6.01,-183.32,4.7847,-24.429,-0.5267,0.056195,-0.80298,0.27323,-5.9157,-2.181,-1.0688,1.1528,0.30321,-0.57342,26.575,5.99,3.4988,0,0,0,7.5595,7.5737,7.6045,7.58,-50.768,17.094,3.2934,-131.01,-165.83,-67.289
6.02,-183.37,4.7632,-24.439,-0.52425,0.047674,-0.80639,0.26949,-5.6525,-2.1203,-1.0336,1.1393,0.35277,-0.55834,26.061,6.1526,3.5283,0,0,0,7.4585,7.473,7.5039,7.4787,-52.059,15.428,2.6199,-127.13,-167.34,-67.384
6.03,-183.43,4.7423,-24.449,-0.52156,0.039408,-0.80977,0.26589,-5.3946,-2.058,-0.99822,1.1252,0.40299,-0.54332,25.534,6.2985,3.5512,0,0,0,7.3542,7.369,7.4001,7.3741,-53.31,13.748,1.9461,-123.01,-168.54,-67.363
6.04,-183.48,4.722,-24.459,-0.51862,0.031408,-0.81313,0.26243,-5.1419,-1.9944,-0.96262,1.1104,0.45397,-0.52834,24.995,6.4276,3.5673,0,0,0,7.2466,7.2618,7.293,7.2662,-54.518,12.058,1.273,-118.63,-169.44,-67.225
6.05,-183.53,4.7024,-24.469,-0.51543,0.023681,-0.81647,0.25913,-4.8947,-1.9295,-0.92689,1.095,0.50586,-0.51343,24.444,6.5396,3.5766,0,0,0,7.1357,7.1514,7.1827,7.1551,-55.682,10.36,0.60196,-114,-170.01,-66.966
6.06,-183.58,4.6834,-24.478,-0.512,0.016234,-0.81979,0.256,-4.6531,-1.8636,-0.89111,1.079,0.55882,-0.49856,23.882,6.6347,3.5793,0,0,0,7.0217,7.0379,7.0693,7.0407,-56.797,8.6586,-0.065896,-109.1,-170.26,-66.584
6.07,-183.63,4.6651,-24.487,-0.50832,0.0090734,-0.8231,0.25305,-4.4171,-1.7969,-0.85533,1.0626,0.61302,-0.48374,23.308,6.7128,3.5753,0,0,0,6.9045,6.9214,6.9529,6.9233,-57.863,6.956,-0.72931,-103.94,-170.18,-66.077
6.08,-183.67,4.6475,-24.495,-0.50438,0.0022046,-0.82641,0.25028,-4.1869,-1.7294,-0.81962,1.0457,0.66865,-0.46897,22.724,6.7739,3.5648,0,0,0,6.7843,6.802,6.8336,6.8029,-58.875,5.2561,-1.387,-98.51,-169.76,-65.441
6.09,-183.71,4.6305,-24.503,-0.5002,-0.004368,-0.82971,0.2477,-3.9626,-1.6615,-0.78406,1.0283,0.72593,-0.45425,22.131,6.818,3.5476,0,0,0,6.6612,6.6797,6.7115,6.6795,-59.832,3.562,-2.0377,-92.805,-168.99,-64.675
6.1,-183.75,4.6143,-24.511,-0.49576,-0.01064,-0.83302,0.24532,-3.7443,-1.5931,-0.74869,1.0106,0.7851,-0.43957,21.528,6.8451,3.524,0,0,0,6.5353,6.5548,6.5866,6.5533,-60.731,1.8775,-2.6801,-86.822,-167.86,-63.776
6.11,-183.78,4.5987,-24.518,-0.49106,-0.016608,-0.83635,0.24314,-3.5321,-1.5246,-0.7136,0.99255,0.84641,-0.42492,20.916,6.8555,3.4941,0,0,0,6.4067,6.4273,6.4593,6.4245,-61.568,0.20614,-3.3128,-80.558,-166.36,-62.741
6.12,-183.82,4.5838,-24.525,-0.48608,-0.02227,-0.83968,0.24116,-3.326,-1.4561,-0.67883,0.97412,0.91014,-0.4103,20.297,6.8493,3.4578,0,0,0,6.2756,6.2974,6.3295,6.2931,-62.341,-1.4485,-3.9344,-74.008,-164.5,-61.568
6.13,-183.85,4.5696,-24.532,-0.48083,-0.027621,-0.84305,0.23939,-3.1262,-1.3877,-0.64446,0.95537,0.97659,-0.39571,19.67,6.8266,3.4154,0,0,0,6.1421,6.1652,6.1976,6.1594,-63.047,-3.0825,-4.5437,-67.168,-162.25,-60.254
6.14,-183.88,4.556,-24.538,-0.47529,-0.03266,-0.84645,0.23783,-2.9327,-1.3196,-0.61054,0.93631,1.0461,-0.38113,19.036,6.7878,3.367,0,0,0,6.0064,6.031,6.0636,6.0234,-63.683,-4.6922,-5.139,-60.035,-159.62,-58.797
6.15,-183.91,4.5432,-24.544,-0.46945,-0.037383,-0.84988,0.23648,-2.7455,-1.252,-0.57714,0.91693,1.1189,-0.36657,18.396,6.7329,3.3127,0,0,0,5.8688,5.895,5.9277,5.8855,-64.247,-6.2736,-5.7191,-52.604,-156.59,-57.194
6.16,-183.94,4.531,-24.549,-0.46329,-0.041788,-0.85336,0.23534,-2.5648,-1.185,-0.54431,0.89725,1.1955,-0.35202,17.751,6.6624,3.2527,0,0,0,5.7293,5.7573,5.7903,5.7458,-64.734,-7.8226,-6.2824,-44.871,-153.16,-55.442
6.17,-183.96,4.5195,-24.555,-0.4568,-0.045873,-0.8569,0.23442,-2.3905,-1.1188,-0.51211,0.87725,1.2761,-0.33746,17.102,6.5766,3.1871,0,0,0,5.5883,5.6182,5.6515,5.6045,-65.143,-9.3354,-6.8275,-36.833,-149.32,-53.54
6.18,-183.98,4.5086,-24.56,-0.44996,-0.049633,-0.8605,0.23371,-2.2227,-1.0535,-0.48059,0.85692,1.3612,-0.32289,16.449,6.4758,3.1162,0,0,0,5.4461,5.4779,5.5116,5.4619,-65.47,-10.808,-7.3527,-28.486,-145.06,-51.484
6.19,-184,4.4984,-24.564,-0.44274,-0.053066,-0.86416,0.23321,-2.0615,-0.98933,-0.4498,0.83625,1.4512,-0.30831,15.793,6.3606,3.0401,0,0,0,5.3027,5.3368,5.3708,5.3183,-65.712,-12.235,-7.8566,-19.824,-140.37,-49.272
6.2,-184.02,4.4888,-24.569,-0.43514,-0.056167,-0.8679,0.23292,-1.9069,-0.92636,-0.4198,0.8152,1.5464,-0.29372,15.135,6.2313,2.9591,0,0,0,5.1587,5.195,5.2295,5.1739,-65.865,-13.614,-8.3376,-10.845,-135.26,-46.902
6.21,-184.04,4.4799,-24.573,-0.42711,-0.058932,-0.87172,0.23285,-1.7588,-0.86475,-0.39063,0.79376,1.6472,-0.27911,14.476,6.0885,2.8734,0,0,0,5.0143,5.053,5.0879,5.029,-65.927,-14.939,-8.7941,-1.5446,-129.7,-44.37
6.22,-184.06,4.4715,-24.576,-0.41863,-0.061357,-0.87562,0.23298,-1.6174,-0.80463,-0.36235,0.77187,1.754,-0.26448,13.817,5.9327,2.7833,0,0,0,4.8697,4.911,4.9465,4.8841,-65.895,-16.206,-9.2245,8.0816,-123.69,-41.675
6.23,-184.08,4.4638,-24.58,-0.40967,-0.063435,-0.87961,0.23332,-1.4825,-0.74613,-0.33498,0.74951,1.8671,-0.24983,13.158,5.7646,2.689,0,0,0,4.7255,4.7694,4.8054,4.7394,-65.765,-17.411,-9.6271,18.038,-117.22,-38.813
6.24,-184.09,4.4566,-24.583,-0.4002,-0.065161,-0.88369,0.23386,-1.3542,-0.68938,-0.30858,0.72662,1.9866,-0.23517,12.502,5.5847,2.5909,0,0,0,4.582,4.6286,4.6651,4.5954,-65.533,-18.549,-10,28.327,-110.29,-35.783
6.25,-184.1,4.45,-24.586,-0.39019,-0.066527,-0.88785,0.23461,-1.2324,-0.63448,-0.28318,0.70316,2.1127,-0.22051,11.848,5.3938,2.4891,0,0,0,4.4396,4.4888,4.5259,4.4524,-65.197,-19.615,-10.342,38.954,-102.89,-32.582
6.26,-184.11,4.4439,-24.589,-0.3796,-0.067528,-0.89211,0.23555,-1.1172,-0.58154,-0.25881,0.67907,2.2455,-0.20586,11.198,5.1926,2.3841,0,0,0,4.2989,4.3506,4.3883,4.3109,-64.753,-20.605,-10.651,49.923,-95.012,-29.206
6.27,-184.12,4.4383,-24.591,-0.36839,-0.068154,-0.89645,0.23668,-1.0085,-0.53065,-0.2355,0.65429,2.3848,-0.19125,10.553,4.982,2.2762,0,0,0,4.1602,4.2142,4.2525,4.1715,-64.197,-21.514,-10.926,61.237,-86.644,-25.655
6.28,-184.13,4.4333,-24.593,-0.35654,-0.0684,-0.90087,0.23799,-0.90612,-0.48192,-0.21329,0.62877,2.53,-0.1767,9.9146,4.7627,2.1657,0,0,0,4.0241,4.0802,4.1191,4.0345,-63.527,-22.336,-11.164,72.901,-77.781,-21.924
6.29,-184.14,4.4287,-24.595,-0.34401,-0.068257,-0.90535,0.23948,-0.81014,-0.43543,-0.19219,0.60246,2.6806,-0.16226,9.2832,4.5356,2.0531,0,0,0,3.8912,3.9488,3.9883,3.9006,-62.738,-23.068,-11.364,84.919,-68.415,-18.012
6.3,-184.15,4.4245,-24.597,-0.33076,-0.067719,-0.90987,0.24113,-0.72043,-0.39124,-0.17224,0.57531,2.8354,-0.14796,8.6602,4.3016,1.9386,0,0,0,3.7621,3.8205,3.8605,3.7704,-61.827,-23.703,-11.523,97.294,-58.54,-13.916
6.31,-184.16,4.4208,-24.599,-0.31679,-0.066781,-0.91442,0.24295,-0.6369,-0.34941,-0.15343,0.54727,2.9928,-0.13387,8.047,4.0618,1.8228,0,0,0,3.6374,3.6958,3.7362,3.6444,-60.791,-24.237,-11.641,110.03,-48.146,-9.6339
6.32,-184.16,4.4175,-24.6,-0.30207,-0.065439,-0.91897,0.2449,-0.55945,-0.31002,-0.13578,0.51833,3.1507,-0.12005,7.4449,3.8172,1.7059,0,0,0,3.5176,3.5749,3.6157,3.5233,-59.626,-24.664,-11.715,123.13,-37.226,-5.1623
6.33,-184.17,4.4146,-24.602,-0.2866,-0.063692,-0.92348,0.24698,-0.48796,-0.27308,-0.11931,0.48848,3.3065,-0.10659,6.855,3.5689,1.5886,0,0,0,3.4036,3.4582,3.4992,3.4077,-58.327,-24.98,-11.744,136.61,-25.773,-0.49912
6.34,-184.17,4.4121,-24.603,-0.27039,-0.061545,-0.92791,0.24918,-0.42231,-0.23865,-0.10401,0.45773,3.4568,-0.093571,6.2788,3.318,1.4712,0,0,0,3.2959,3.3462,3.3871,3.2983,-56.892,-25.178,-11.725,150.45,-13.78,4.3582
6.35,-184.18,4.4099,-24.604,-0.25347,-0.059004,-0.93222,0.25146,-0.36234,-0.20673,-0.089885,0.42616,3.5976,-0.081098,5.7176,3.0658,1.3543,0,0,0,3.195,3.239,3.2797,3.1957,-55.317,-25.253,-11.656,164.67,-1.2369,9.4122
6.36,-184.18,4.4079,-24.605,-0.23589,-0.056084,-0.93637,0.25381,-0.3079,-0.17733,-0.076923,0.39383,3.7242,-0.069274,5.1729,2.8134,1.2383,0,0,0,3.1017,3.1371,3.1773,3.1005,-53.598,-25.201,-11.536,179.28,11.862,14.666
6.37,-184.18,4.4063,-24.605,-0.21773,-0.052808,-0.9403,0.25621,-0.25882,-0.15045,-0.065115,0.36091,3.8314,-0.058207,4.6461,2.5622,1.1237,0,0,0,3.0163,3.0406,3.08,3.0131,-51.73,-25.014,-11.362,194.27,25.525,20.121
6.38,-184.19,4.4049,-24.606,-0.19909,-0.049204,-0.94395,0.25864,-0.21491,-0.12608,-0.054442,0.32757,3.9134,-0.047998,4.1388,2.3136,1.0112,0,0,0,2.9392,2.9498,2.9882,2.9341,-49.711,-24.688,-11.133,209.65,39.76,25.78
6.39,-184.19,4.4038,-24.606,-0.18011,-0.045311,-0.94729,0.26107,-0.17597,-0.10417,-0.044882,0.29406,3.9646,-0.038741,3.6524,2.0689,0.90126,0,0,0,2.8707,2.8651,2.9019,2.8636,-47.536,-24.217,-10.846,225.42,54.575,31.646
6.4,-184.19,4.4028,-24.607,-0.16095,-0.041179,-0.95025,0.26347,-0.14179,-0.084682,-0.036406,0.26066,3.979,-0.030509,3.1886,1.8297,0.79449,0,0,0,2.8107,2.7864,2.8215,2.8018,-45.201,-23.595,-10.499,241.6,69.976,37.722
6.41,-184.19,4.4021,-24.607,-0.1418,-0.036866,-0.95282,0.26583,-0.11212,-0.067552,-0.02898,0.22771,3.9516,-0.023355,2.749,1.5975,0.69149,0,0,0,2.7591,2.7142,2.7471,2.7486,-42.702,-22.816,-10.091,258.17,85.973,44.009
6.42,-184.19,4.4015,-24.607,-0.12288,-0.032439,-0.95496,0.26813,-0.086722,-0.052702,-0.022562,0.19559,3.8778,-0.017297,2.3351,1.374,0.59289,0,0,0,2.7156,2.6484,2.679,2.7037,-40.036,-21.873,-9.6182,275.15,102.57,50.512
6.43,-184.19,4.401,-24.608,-0.10443,-0.027973,-0.95667,0.27035,-0.065326,-0.040039,-0.017105,0.16468,3.7542,-0.01232,1.9488,1.1606,0.49934,0,0,0,2.6796,2.5891,2.6171,2.6668,-37.198,-20.762,-9.0797,292.54,119.78,57.231
6.44,-184.19,4.4007,-24.608,-0.086694,-0.02355,-0.95795,0.27249,-0.047648,-0.02945,-0.012556,0.1354,3.5785,-0.0083745,1.5918,0.9593,0.41152,0,0,0,2.6507,2.5364,2.5615,2.6372,-34.184,-19.476,-8.4729,310.34,137.61,64.169
6.45,-184.19,4.4004,-24.608,-0.069942,-0.019256,-0.95883,0.27455,-0.033387,-0.020807,-0.0088533,0.10815,3.35,-0.0053758,1.2657,0.77173,0.33012,0,0,0,2.6279,2.49,2.5123,2.6144,-30.99,-18.008,-7.7956,328.56,156.06,71.33
6.46,-184.19,4.4002,-24.608,-0.054428,-0.015179,-0.95935,0.27651,-0.022224,-0.013963,-0.0059297,0.083287,3.0689,-0.0032108,0.97257,0.59977,0.25585,0,0,0,2.6107,2.4499,2.4691,2.5975,-27.612,-16.352,-7.0455,347.2,175.15,78.716
6.47,-184.19,4.4001,-24.608,-0.040406,-0.011409,-0.95955,0.2784,-0.01382,-0.0087531,-0.00371,0.061172,2.7366,-0.0017453,0.71413,0.44532,0.18946,0,0,0,2.5982,2.4156,2.4318,2.5859,-24.045,-14.503,-6.2205,366.27,194.87,86.328
6.48,-184.19,4.4001,-24.608,-0.028117,-0.0080352,-0.95949,0.28021,-0.0078189,-0.0049917,-0.0021117,0.042105,2.3552,-0.00083358,0.49232,0.31038,0.1317,0,0,0,2.5898,2.3867,2.4,2.5788,-20.285,-12.453,-5.3182,385.76,215.25,94.171
6.49,-184.19,4.4,-24.608,-0.017791,-0.0051437,-0.95925,0.28196,-0.0038448,-0.0024739,-0.0010446,0.026348,1.9273,-0.0003292,0.30909,0.19696,0.083359,0,0,0,2.5849,2.3629,2.3733,2.5757,-16.328,-10.196,-4.3363,405.69,236.28,102.25
6.5,-184.19,4.4,-24.608,-0.0096416,-0.0028191,-0.95887,0.28367,-0.0015018,-0.00097379,-0.00041043,0.014119,1.4558,-9.5365e-05,0.16644,0.10717,0.045246,0,0,0,2.583,2.3436,2.3512,2.576,-12.17,-7.725,-3.2725,426.06,257.98,110.55
6.51,-184.19,4.4,-24.608,-0.0035947,-0.0018234,-0.99423,0.10716,-0.00037404,-0.00024439,-0.00010282,-0.33069,0.88369,-1.5119e-05,0.06639,0.043192,0.01819,0,0,0,2.5317,2.3808,2.296,2.6167,-7.8053,-5.034,-2.1244,446.87,280.34,119.1
6.52,-184.19,4.4,-24.608,-0.0005987,-0.00030717,-0.99424,0.10716,-2.5053e-05,-1.6492e-05,-6.9262e-06,-0.14052,0.36762,-4.1498e-07,0.011033,0.0072504,0.0030462,0,0,0,2.5305,2.3744,2.28,2.6248,-3.2307,-2.1159,-0.88969,468.12,303.39,127.89
6.5268,-184.19,4.4,-24.608,-1.1129e-14,-2.2121e-14,-0.99424,0.10716,-4.2633e-14,-2.8422e-14,-2.1316e-14,-2.7594e-14,-1.7713e-14,7.3917e-28,1.7053e-13,4.5475e-13,1.1369e-13,0,0,0,2.5311,2.3722,2.2716,2.6317,2.2737e-13,-2.2737e-13,2.2737e-13,482.82,319.44,134
