t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.88,-158.78,3.775,-24.273,0.45714,-0.025034,0.88343,0.09969,-31.15,6.4003,1.3945,-3.2266,-1.6815,1.7087,11.751,-1.9818,-1.3045,0,0,0,3.6494,3.726,3.6517,3.6119,10.977,-51.111,-13.057,33.6,72.196,29.263
5.89,-159.09,3.8389,-24.259,0.46191,-0.049537,0.88112,0.088408,-31.032,6.378,1.3808,-3.1987,-1.5172,1.6725,11.862,-2.4892,-1.4336,0,0,0,3.674,3.7587,3.6646,3.6343,11.316,-50.365,-12.76,34.157,76.926,30.147
5.9,-159.4,3.9025,-24.246,0.46558,-0.07403,0.87858,0.076513,-30.913,6.3506,1.3659,-3.1531,-1.3503,1.6302,11.977,-2.9889,-1.5596,0,0,0,3.7044,3.7954,3.6832,3.663,11.66,-49.573,-12.454,34.628,81.458,30.984
5.91,-159.71,3.9658,-24.232,0.46816,-0.09835,0.87581,0.064147,-30.792,6.3182,1.3496,-3.0907,-1.1844,1.5824,12.096,-3.4805,-1.6826,0,0,0,3.7402,3.8356,3.7074,3.6973,12.008,-48.737,-12.14,35.011,85.789,31.773
5.92,-160.01,4.0288,-24.219,0.46967,-0.12233,0.87281,0.051463,-30.671,6.281,1.3322,-3.0126,-1.0228,1.5298,12.217,-3.9635,-1.8024,0,0,0,3.7811,3.879,3.737,3.737,12.36,-47.858,-11.819,35.31,89.923,32.515
5.93,-160.32,4.0915,-24.206,0.47017,-0.14583,0.86959,0.038614,-30.548,6.239,1.3136,-2.9207,-0.8687,1.4732,12.343,-4.4375,-1.919,0,0,0,3.8267,3.9253,3.7718,3.7814,12.714,-46.939,-11.49,35.525,93.861,33.211
5.94,-160.63,4.1536,-24.192,0.46972,-0.16869,0.86617,0.025748,-30.424,6.1923,1.2938,-2.8168,-0.72441,1.4132,12.472,-4.9022,-2.0322,0,0,0,3.8765,3.9742,3.8116,3.8302,13.07,-45.981,-11.155,35.658,97.608,33.862
5.95,-160.93,4.2153,-24.18,0.46841,-0.1908,0.86256,0.013,-30.298,6.141,1.273,-2.7031,-0.59189,1.3505,12.604,-5.357,-2.142,0,0,0,3.9301,4.0255,3.856,3.8827,13.427,-44.987,-10.813,35.711,101.16,34.467
5.96,-161.23,4.2764,-24.167,0.46636,-0.21205,0.8588,0.00049059,-30.172,6.0852,1.251,-2.5818,-0.47244,1.2859,12.74,-5.8018,-2.2484,0,0,0,3.9869,4.0789,3.9047,3.9386,13.784,-43.959,-10.466,35.685,104.53,35.028
5.97,-161.53,4.337,-24.155,-0.46367,0.23237,-0.85492,0.011679,-30.044,6.025,1.228,-2.4552,-0.36681,1.2198,12.88,-6.2361,-2.3513,0,0,0,4.0466,4.1344,3.9572,3.9974,14.14,-42.897,-10.113,35.582,107.72,35.546
5.98,-161.83,4.3969,-24.142,-0.46045,0.25168,-0.85094,0.02343,-29.914,5.9605,1.204,-2.3252,-0.27521,1.1529,13.023,-6.6596,-2.4507,0,0,0,4.1087,4.1918,4.0133,4.0587,14.495,-41.805,-9.7549,35.404,110.72,36.02
5.99,-162.13,4.4562,-24.131,-0.45681,0.26997,-0.8469,0.034702,-29.783,5.8918,1.179,-2.1939,-0.19743,1.0856,13.17,-7.0721,-2.5464,0,0,0,4.1729,4.2507,4.0725,4.1222,14.848,-40.683,-9.3925,35.151,113.54,36.452
6,-162.43,4.5147,-24.119,-0.45287,0.2872,-0.84283,0.045458,-29.651,5.8191,1.1531,-2.0627,-0.13292,1.0183,13.32,-7.4732,-2.6385,0,0,0,4.2388,4.3112,4.1344,4.1874,15.198,-39.535,-9.026,34.826,116.19,36.842
6.01,-162.72,4.5725,-24.107,-0.4487,0.30338,-0.83877,0.055676,-29.517,5.7424,1.1263,-1.9332,-0.080861,0.95146,13.474,-7.8627,-2.7269,0,0,0,4.306,4.3729,4.1985,4.254,15.544,-38.36,-8.6558,34.43,118.66,37.191
6.02,-163.02,4.6296,-24.096,-0.44441,0.31852,-0.83473,0.065348,-29.381,5.6619,1.0986,-1.8064,-0.040275,0.88528,13.631,-8.2403,-2.8116,0,0,0,4.3742,4.4357,4.2646,4.3218,15.886,-37.162,-8.2823,33.965,120.96,37.5
6.03,-163.31,4.6858,-24.086,-0.44005,0.33266,-0.83075,0.074482,-29.244,5.5776,1.07,-1.6832,-0.010091,0.82005,13.791,-8.6059,-2.8926,0,0,0,4.4432,4.4995,4.3323,4.3905,16.223,-35.942,-7.9059,33.432,123.09,37.769
6.04,-163.6,4.7411,-24.075,-0.43571,0.34581,-0.82684,0.083091,-29.105,5.4898,1.0407,-1.5642,0.010794,0.75596,13.955,-8.9591,-2.9697,0,0,0,4.5127,4.564,4.4012,4.4598,16.555,-34.701,-7.527,32.833,125.05,37.999
6.05,-163.89,4.7955,-24.065,-0.43143,0.35803,-0.82303,0.091199,-28.965,5.3985,1.0107,-1.4499,0.02347,0.69318,14.123,-9.2998,-3.0431,0,0,0,4.5825,4.629,4.4709,4.5296,16.88,-33.441,-7.1461,32.169,126.85,38.19
6.06,-164.18,4.8491,-24.055,-0.42725,0.36935,-0.81931,0.098832,-28.823,5.3038,0.97987,-1.3405,0.028984,0.63183,14.293,-9.6279,-3.1126,0,0,0,4.6524,4.6945,4.5413,4.5995,17.198,-32.165,-6.7634,31.442,128.48,38.344
6.07,-164.47,4.9016,-24.045,-0.42322,0.37982,-0.81571,0.10602,-28.679,5.206,0.94841,-1.2362,0.028312,0.57199,14.466,-9.9431,-3.1784,0,0,0,4.7221,4.7601,4.612,4.6695,17.509,-30.872,-6.3793,30.654,129.96,38.461
6.08,-164.76,4.9532,-24.036,-0.41935,0.38949,-0.81223,0.1128,-28.534,5.105,0.91632,-1.137,0.022351,0.51373,14.643,-10.245,-3.2402,0,0,0,4.7916,4.8258,4.6828,4.7393,17.811,-29.566,-5.9943,29.806,131.28,38.541
6.09,-165.04,5.0037,-24.027,-0.41568,0.3984,-0.80888,0.11919,-28.386,5.0011,0.88362,-1.0429,0.011912,0.4571,14.823,-10.534,-3.2982,0,0,0,4.8606,4.8914,4.7534,4.8088,18.104,-28.247,-5.6086,28.9,132.45,38.585
6.1,-165.32,5.0532,-24.018,-0.41223,0.40659,-0.80565,0.12524,-28.237,4.8944,0.85037,-0.9537,-0.0022812,0.40211,15.005,-10.81,-3.3524,0,0,0,4.929,4.9568,4.8238,4.8779,18.389,-26.917,-5.2227,27.938,133.47,38.594
6.11,-165.61,5.1016,-24.01,-0.40899,0.41412,-0.80255,0.13096,-28.086,4.785,0.81659,-0.86926,-0.019589,0.34877,15.19,-11.073,-3.4027,0,0,0,4.9968,5.0218,4.8937,4.9463,18.663,-25.578,-4.8369,26.92,134.33,38.568
6.12,-165.89,5.1489,-24.002,-0.40598,0.42101,-0.79958,0.1364,-27.933,4.673,0.78232,-0.78939,-0.039452,0.29707,15.378,-11.322,-3.4491,0,0,0,5.0637,5.0862,4.9629,5.0141,18.927,-24.231,-4.4514,25.849,135.06,38.509
6.13,-166.16,5.195,-23.994,-0.4032,0.42731,-0.79674,0.14157,-27.779,4.5586,0.74762,-0.71385,-0.061381,0.24699,15.569,-11.557,-3.4917,0,0,0,5.1298,5.15,5.0313,5.081,19.18,-22.878,-4.0668,24.725,135.63,38.416
6.14,-166.44,5.24,-23.987,-0.40066,0.43306,-0.79402,0.1465,-27.622,4.4419,0.7125,-0.64242,-0.084955,0.19851,15.762,-11.779,-3.5305,0,0,0,5.1948,5.2131,5.0988,5.147,19.421,-21.519,-3.6832,23.552,136.07,38.291
6.15,-166.72,5.2839,-23.98,-0.39835,0.43828,-0.79143,0.15122,-27.463,4.323,0.67702,-0.57485,-0.10981,0.1516,15.957,-11.988,-3.5654,0,0,0,5.2588,5.2753,5.1653,5.212,19.651,-20.157,-3.3011,22.329,136.37,38.134
6.16,-166.99,5.3265,-23.973,-0.39627,0.44301,-0.78895,0.15575,-27.303,4.2022,0.64121,-0.5109,-0.13564,0.10623,16.155,-12.182,-3.5965,0,0,0,5.3217,5.3367,5.2308,5.2759,19.868,-18.792,-2.9206,21.06,136.53,37.946
6.17,-167.26,5.3679,-23.967,-0.39443,0.44728,-0.78659,0.16011,-27.14,4.0794,0.6051,-0.45035,-0.16217,0.062352,16.355,-12.363,-3.6238,0,0,0,5.3833,5.397,5.295,5.3386,20.072,-17.426,-2.5423,19.745,136.56,37.727
6.18,-167.53,5.4081,-23.961,-0.39281,0.45112,-0.78435,0.1643,-26.976,3.9549,0.56874,-0.39297,-0.18918,0.019932,16.556,-12.531,-3.6474,0,0,0,5.4437,5.4562,5.358,5.4002,20.262,-16.061,-2.1662,18.386,136.46,37.478
6.19,-167.8,5.447,-23.956,-0.39142,0.45454,-0.7822,0.16836,-26.809,3.8289,0.53217,-0.33854,-0.21647,-0.02107,16.76,-12.685,-3.6672,0,0,0,5.5028,5.5143,5.4196,5.4604,20.439,-14.698,-1.7928,16.984,136.23,37.2
6.2,-168.07,5.4846,-23.951,-0.39023,0.45757,-0.78017,0.17229,-26.64,3.7013,0.49541,-0.28685,-0.24389,-0.060695,16.965,-12.825,-3.6832,0,0,0,5.5606,5.5712,5.4799,5.5194,20.602,-13.337,-1.4223,15.542,135.87,36.893
6.21,-168.33,5.521,-23.946,-0.38926,0.46024,-0.77823,0.17611,-26.47,3.5724,0.45852,-0.23772,-0.27128,-0.098984,17.172,-12.951,-3.6956,0,0,0,5.617,5.6268,5.5389,5.577,20.75,-11.981,-1.055,14.06,135.39,36.558
6.22,-168.6,5.5561,-23.941,-0.3885,0.46256,-0.77638,0.17983,-26.297,3.4423,0.42151,-0.19096,-0.29855,-0.13598,17.38,-13.064,-3.7043,0,0,0,5.672,5.6812,5.5964,5.6332,20.883,-10.63,-0.69125,12.54,134.8,36.196
6.23,-168.86,5.5899,-23.937,-0.38793,0.46454,-0.77463,0.18346,-26.122,3.3112,0.38444,-0.1464,-0.32558,-0.17171,17.589,-13.164,-3.7094,0,0,0,5.7255,5.7343,5.6524,5.688,21.001,-9.2852,-0.33121,10.985,134.08,35.807
6.24,-169.12,5.6223,-23.934,-0.38756,0.46621,-0.77297,0.187,-25.945,3.1791,0.34734,-0.10388,-0.35229,-0.20622,17.8,-13.25,-3.711,0,0,0,5.7777,5.7861,5.707,5.7415,21.103,-7.9484,0.024809,9.3947,133.25,35.392
6.25,-169.38,5.6534,-23.93,-0.38737,0.46758,-0.77138,0.19046,-25.766,3.0462,0.31023,-0.063247,-0.37861,-0.23954,18.011,-13.323,-3.709,0,0,0,5.8284,5.8365,5.7601,5.7934,21.189,-6.6206,0.37655,7.7716,132.3,34.952
6.26,-169.64,5.6832,-23.927,-0.38736,0.46867,-0.76988,0.19386,-25.585,2.9127,0.27317,-0.024372,-0.40447,-0.27171,18.224,-13.383,-3.7035,0,0,0,5.8777,5.8855,5.8117,5.844,21.258,-5.3027,0.72377,6.1171,131.25,34.487
6.27,-169.89,5.7117,-23.925,-0.38753,0.46947,-0.76846,0.1972,-25.402,2.7786,0.23618,0.012875,-0.42983,-0.30275,18.437,-13.429,-3.6945,0,0,0,5.9255,5.9332,5.8619,5.8931,21.311,-3.996,1.0662,4.4328,130.09,33.998
6.28,-170.14,5.7388,-23.923,-0.38786,0.47001,-0.76711,0.20047,-25.216,2.6441,0.19929,0.048614,-0.45464,-0.33271,18.65,-13.463,-3.6822,0,0,0,5.9719,5.9795,5.9106,5.9408,21.347,-2.7013,1.4037,2.7203,128.82,33.486
6.29,-170.4,5.7646,-23.921,-0.38836,0.4703,-0.76583,0.2037,-25.029,2.5094,0.16254,0.082954,-0.47885,-0.36159,18.863,-13.483,-3.6664,0,0,0,6.0168,6.0244,5.9578,5.987,21.365,-1.4199,1.7359,0.9811,127.45,32.951
6.3,-170.64,5.789,-23.92,-0.38901,0.47034,-0.76463,0.20687,-24.839,2.3745,0.12597,0.116,-0.50245,-0.38943,19.077,-13.491,-3.6475,0,0,0,6.0603,6.0679,6.0035,6.0318,21.366,-0.15267,2.0626,-0.78317,125.98,32.394
6.31,-170.89,5.8121,-23.918,-0.38982,0.47015,-0.76348,0.21,-24.647,2.2396,0.089605,0.14783,-0.52538,-0.41626,19.291,-13.486,-3.6252,0,0,0,6.1024,6.1101,6.0478,6.0752,21.349,1.0994,2.3837,-2.5709,124.41,31.815
6.32,-171.14,5.8338,-23.918,-0.39077,0.46973,-0.7624,0.21308,-24.453,2.1048,0.053477,0.17855,-0.54763,-0.44209,19.504,-13.469,-3.5998,0,0,0,6.1432,6.1509,6.0907,6.1172,21.315,2.3353,2.6988,-4.3806,122.75,31.216
6.33,-171.38,5.8542,-23.917,-0.39185,0.46908,-0.76138,0.21611,-24.257,1.9703,0.017619,0.20822,-0.56917,-0.46694,19.717,-13.44,-3.5713,0,0,0,6.1825,6.1904,6.1322,6.1578,21.262,3.5542,3.0079,-6.2106,121,30.596
6.34,-171.62,5.8732,-23.917,-0.39308,0.46822,-0.76043,0.21911,-24.059,1.8361,-0.017938,0.23693,-0.58998,-0.49083,19.929,-13.398,-3.5397,0,0,0,6.2205,6.2286,6.1723,6.1971,21.19,4.755,3.3107,-8.0594,119.16,29.957
6.35,-171.86,5.8909,-23.918,-0.39443,0.46716,-0.75952,0.22206,-23.858,1.7023,-0.053164,0.26473,-0.61004,-0.51379,20.141,-13.345,-3.5051,0,0,0,6.2571,6.2654,6.211,6.2351,21.1,5.937,3.607,-9.9254,117.23,29.299
6.36,-172.1,5.9072,-23.918,-0.39591,0.46588,-0.75868,0.22497,-23.656,1.5692,-0.088029,0.29169,-0.62932,-0.53582,20.351,-13.279,-3.4675,0,0,0,6.2925,6.301,6.2485,6.2717,20.992,7.0993,3.8966,-11.807,115.21,28.623
6.37,-172.34,5.9223,-23.919,-0.39751,0.46441,-0.75789,0.22784,-23.451,1.4368,-0.12251,0.31787,-0.64781,-0.55694,20.56,-13.203,-3.4272,0,0,0,6.3265,6.3353,6.2846,6.307,20.864,8.241,4.1794,-13.703,113.12,27.93
6.38,-172.57,5.936,-23.921,-0.39922,0.46275,-0.75715,0.23067,-23.245,1.3052,-0.15656,0.34331,-0.66549,-0.57716,20.768,-13.115,-3.384,0,0,0,6.3594,6.3684,6.3194,6.3411,20.718,9.3614,4.4552,-15.611,110.94,27.22
6.39,-172.8,5.9484,-23.923,-0.40104,0.4609,-0.75646,0.23346,-23.036,1.1745,-0.19018,0.36807,-0.68235,-0.59649,20.975,-13.016,-3.3381,0,0,0,6.3909,6.4003,6.353,6.374,20.552,10.46,4.7237,-17.53,108.69,26.493
6.4,-173.03,5.9595,-23.925,-0.40296,0.45886,-0.75583,0.2362,-22.825,1.0449,-0.22332,0.39218,-0.69836,-0.61495,21.179,-12.906,-3.2895,0,0,0,6.4213,6.431,6.3855,6.4057,20.367,11.535,4.985,-19.458,106.37,25.751
6.41,-173.26,5.9693,-23.927,-0.40499,0.45663,-0.75524,0.2389,-22.612,0.91645,-0.25596,0.41568,-0.71351,-0.63254,21.382,-12.785,-3.2384,0,0,0,6.4506,6.4606,6.4167,6.4361,20.163,12.587,5.2387,-21.394,103.97,24.994
6.42,-173.48,5.9778,-23.93,-0.40711,0.45423,-0.75471,0.24156,-22.398,0.78925,-0.28808,0.43861,-0.72779,-0.64928,21.582,-12.654,-3.1848,0,0,0,6.4787,6.489,6.4468,6.4655,19.939,13.614,5.4848,-23.336,101.5,24.223
6.43,-173.7,5.9851,-23.933,-0.40932,0.45166,-0.75422,0.24416,-22.181,0.6634,-0.31965,0.46099,-0.74117,-0.66516,21.781,-12.513,-3.1287,0,0,0,6.5057,6.5164,6.4757,6.4937,19.696,14.617,5.7231,-25.282,98.97,23.438
6.44,-173.93,5.9911,-23.936,-0.41162,0.44891,-0.75378,0.24672,-21.962,0.53902,-0.35064,0.48287,-0.75365,-0.68022,21.976,-12.362,-3.0703,0,0,0,6.5316,6.5427,6.5036,6.5209,19.434,15.593,5.9535,-27.232,96.374,22.64
6.45,-174.14,5.9958,-23.94,-0.41399,0.44599,-0.75339,0.24922,-21.741,0.4162,-0.38104,0.50426,-0.7652,-0.69444,22.169,-12.201,-3.0097,0,0,0,6.5565,6.5679,6.5305,6.547,19.151,16.544,6.1759,-29.183,93.717,21.83
6.46,-174.36,5.9994,-23.944,-0.41645,0.4429,-0.75304,0.25167,-21.519,0.29504,-0.41083,0.52518,-0.77582,-0.70783,22.359,-12.031,-2.9469,0,0,0,6.5804,6.5921,6.5563,6.5721,18.85,17.467,6.3901,-31.133,91.001,21.008
6.47,-174.57,6.0018,-23.948,-0.41897,0.43965,-0.75274,0.25406,-21.294,0.17562,-0.43997,0.54566,-0.78549,-0.72042,22.546,-11.852,-2.8819,0,0,0,6.6033,6.6154,6.5811,6.5962,18.529,18.364,6.596,-33.082,88.229,20.176
6.48,-174.79,6.0029,-23.953,-0.42157,0.43623,-0.75249,0.25639,-21.068,0.058031,-0.46846,0.56571,-0.7942,-0.73219,22.73,-11.664,-2.815,0,0,0,6.6253,6.6377,6.6049,6.6193,18.188,19.232,6.7936,-35.028,85.403,19.333
6.49,-175,6.0029,-23.957,-0.42422,0.43266,-0.75229,0.25866,-20.84,-0.057631,-0.49627,0.58535,-0.80193,-0.74317,22.91,-11.467,-2.7461,0,0,0,6.6463,6.659,6.6278,6.6415,17.828,20.072,6.9826,-36.969,82.527,18.48
6.5,-175.2,6.0018,-23.963,-0.42694,0.42892,-0.75213,0.26086,-20.61,-0.17128,-0.52338,0.60459,-0.80868,-0.75336,23.086,-11.262,-2.6753,0,0,0,6.6664,6.6795,6.6498,6.6628,17.449,20.882,7.1631,-38.903,79.602,17.619
6.51,-175.41,5.9995,-23.968,-0.4297,0.42503,-0.75202,0.263,-20.378,-0.28285,-0.54977,0.62344,-0.81443,-0.76276,23.259,-11.05,-2.6028,0,0,0,6.6857,6.699,6.6709,6.6831,17.05,21.663,7.335,-40.829,76.632,16.749
6.52,-175.61,5.9961,-23.974,-0.43252,0.42098,-0.75196,0.26506,-20.144,-0.39225,-0.57543,0.64191,-0.81916,-0.77139,23.427,-10.829,-2.5287,0,0,0,6.7041,6.7177,6.6912,6.7026,16.632,22.415,7.4981,-42.746,73.618,15.871
6.53,-175.81,5.9917,-23.979,-0.43537,0.41678,-0.75195,0.26705,-19.909,-0.49941,-0.60034,0.66001,-0.82289,-0.77925,23.591,-10.601,-2.4529,0,0,0,6.7216,6.7356,6.7105,6.7213,16.195,23.136,7.6524,-44.651,70.564,14.987
6.54,-176.01,5.9861,-23.986,-0.43827,0.41243,-0.75198,0.26896,-19.673,-0.60426,-0.62448,0.67775,-0.82558,-0.78635,23.751,-10.367,-2.3756,0,0,0,6.7384,6.7526,6.7291,6.7391,15.739,23.826,7.7978,-46.543,67.472,14.096
6.55,-176.2,5.9796,-23.992,-0.4412,0.40793,-0.75207,0.27079,-19.434,-0.70672,-0.64784,0.69512,-0.82725,-0.79271,23.906,-10.125,-2.297,0,0,0,6.7544,6.7689,6.7468,6.7561,15.264,24.485,7.9343,-48.421,64.344,13.199
6.56,-176.4,5.972,-23.998,-0.44416,0.40329,-0.7522,0.27254,-19.195,-0.80674,-0.67042,0.71214,-0.82787,-0.79834,24.056,-9.877,-2.217,0,0,0,6.7696,6.7843,6.7638,6.7723,14.771,25.113,8.0618,-50.283,61.184,12.297
6.57,-176.59,5.9635,-24.005,-0.44714,0.39849,-0.75238,0.2742,-18.953,-0.90424,-0.69218,0.72879,-0.82745,-0.80324,24.201,-9.6229,-2.1358,0,0,0,6.784,6.799,6.7799,6.7877,14.259,25.709,8.1802,-52.128,57.993,11.391
6.58,-176.78,5.9539,-24.012,-0.45015,0.39356,-0.75262,0.27577,-18.71,-0.99917,-0.71313,0.74508,-0.82599,-0.80742,24.341,-9.3629,-2.0534,0,0,0,6.7977,6.8129,6.7953,6.8023,13.728,26.272,8.2896,-53.953,54.774,10.481
6.59,-176.96,5.9435,-24.02,-0.45316,0.38848,-0.7529,0.27725,-18.466,-1.0915,-0.73325,0.76101,-0.82348,-0.81091,24.476,-9.0975,-1.97,0,0,0,6.8106,6.826,6.8099,6.8161,13.18,26.804,8.3898,-55.758,51.531,9.5674
6.6,-177.15,5.9321,-24.027,-0.45619,0.38327,-0.75324,0.27863,-18.221,-1.1811,-0.75252,0.77658,-0.81993,-0.81371,24.605,-8.827,-1.8857,0,0,0,6.8228,6.8384,6.8237,6.8292,12.613,27.303,8.4809,-57.54,48.265,8.6518
6.61,-177.33,5.9199,-24.035,-0.45922,0.37791,-0.75362,0.27991,-17.974,-1.268,-0.77096,0.79177,-0.81532,-0.81584,24.728,-8.5516,-1.8004,0,0,0,6.8343,6.85,6.8368,6.8415,12.029,27.769,8.5628,-59.299,44.979,7.7344
6.62,-177.51,5.9068,-24.042,-0.46225,0.37242,-0.75406,0.28109,-17.726,-1.3521,-0.78853,0.8066,-0.80968,-0.8173,24.845,-8.2717,-1.7144,0,0,0,6.8451,6.8609,6.849,6.8531,11.428,28.202,8.6356,-61.032,41.675,6.8158
6.63,-177.68,5.8928,-24.05,-0.46528,0.3668,-0.75456,0.28216,-17.477,-1.4334,-0.80524,0.82103,-0.803,-0.81812,24.957,-7.9876,-1.6277,0,0,0,6.8551,6.871,6.8606,6.8638,10.809,28.603,8.6991,-62.738,38.357,5.8968
6.64,-177.86,5.8781,-24.059,-0.46829,0.36105,-0.75511,0.28313,-17.227,-1.5119,-0.82108,0.83508,-0.79529,-0.81832,25.062,-7.6997,-1.5405,0,0,0,6.8644,6.8804,6.8713,6.8739,10.173,28.97,8.7535,-64.415,35.026,4.9779
6.65,-178.03,5.8626,-24.067,-0.47128,0.35518,-0.75571,0.28399,-16.976,-1.5874,-0.83605,0.84873,-0.78656,-0.8179,25.16,-7.4084,-1.4527,0,0,0,6.8729,6.889,6.8813,6.8831,9.5204,29.303,8.7987,-66.062,31.686,4.0598
6.66,-178.19,5.8464,-24.075,-0.47426,0.34917,-0.75636,0.28474,-16.724,-1.66,-0.85014,0.86198,-0.77681,-0.81688,25.252,-7.1138,-1.3645,0,0,0,6.8807,6.8969,6.8905,6.8916,8.8517,29.603,8.8347,-67.677,28.338,3.1431
6.67,-178.36,5.8294,-24.084,-0.4772,0.34305,-0.75707,0.28538,-16.471,-1.7297,-0.86334,0.87481,-0.76607,-0.81529,25.337,-6.8164,-1.276,0,0,0,6.8878,6.904,6.8989,6.8992,8.167,29.87,8.8616,-69.26,24.986,2.2286
6.68,-178.52,5.8118,-24.092,-0.48011,0.33681,-0.75783,0.2859,-16.217,-1.7963,-0.87566,0.88721,-0.75434,-0.81314,25.415,-6.5165,-1.1873,0,0,0,6.8941,6.9103,6.9065,6.9061,7.4666,30.103,8.8793,-70.807,21.632,1.3169
6.69,-178.68,5.7935,-24.101,-0.48299,0.33045,-0.75865,0.2863,-15.963,-1.86,-0.88709,0.89917,-0.74164,-0.81044,25.486,-6.2145,-1.0985,0,0,0,6.8996,6.9157,6.9132,6.9121,6.751,30.303,8.8879,-72.317,18.279,0.40862
6.7,-178.84,5.7746,-24.11,-0.48582,0.32398,-0.75953,0.28659,-15.708,-1.9206,-0.89763,0.91067,-0.72799,-0.80723,25.55,-5.9106,-1.0096,0,0,0,6.9042,6.9204,6.9191,6.9173,6.0204,30.469,8.8875,-73.79,14.929,-0.49559
6.71,-179,5.7551,-24.119,-0.4886,0.3174,-0.76045,0.28676,-15.452,-1.9782,-0.90728,0.92172,-0.7134,-0.8035,25.607,-5.6052,-0.92077,0,0,0,6.9081,6.9242,6.9242,6.9217,5.2753,30.601,8.878,-75.223,11.584,-1.3951
6.72,-179.15,5.735,-24.128,-0.49133,0.31072,-0.76143,0.28682,-15.196,-2.0327,-0.91604,0.93229,-0.6979,-0.79929,25.656,-5.2987,-0.83207,0,0,0,6.9112,6.9272,6.9283,6.9251,4.5161,30.7,8.8596,-76.614,8.2481,-2.2891
6.73,-179.3,5.7145,-24.138,-0.494,0.30394,-0.76247,0.28675,-14.939,-2.0842,-0.92392,0.94237,-0.68151,-0.79462,25.697,-4.9913,-0.74361,0,0,0,6.9133,6.9292,6.9315,6.9277,3.7432,30.766,8.8323,-77.963,4.923,-3.1772
6.74,-179.45,5.6934,-24.147,-0.49661,0.29707,-0.76355,0.28657,-14.682,-2.1325,-0.93092,0.95195,-0.66425,-0.7895,25.731,-4.6834,-0.65546,0,0,0,6.9146,6.9304,6.9338,6.9293,2.957,30.799,8.7961,-79.268,1.6113,-4.0585
6.75,-179.6,5.6718,-24.156,-0.49914,0.2901,-0.76469,0.28627,-14.424,-2.1778,-0.93703,0.96102,-0.64615,-0.78396,25.756,-4.3754,-0.56772,0,0,0,6.9149,6.9306,6.9351,6.93,2.158,30.798,8.7511,-80.526,-1.6843,-4.9324
6.76,-179.74,5.6498,-24.166,-0.5016,0.28304,-0.76588,0.28585,-14.167,-2.2201,-0.94227,0.96956,-0.62723,-0.77801,25.774,-4.0676,-0.48046,0,0,0,6.9143,6.9298,6.9354,6.9297,1.3466,30.765,8.6975,-81.737,-4.9612,-5.7984
6.77,-179.88,5.6274,-24.175,-0.50398,0.27591,-0.76712,0.28531,-13.909,-2.2592,-0.94664,0.97757,-0.60752,-0.77167,25.783,-3.7602,-0.39379,0,0,0,6.9127,6.9281,6.9347,6.9283,0.52339,30.699,8.6352,-82.899,-8.217,-6.6557
6.78,-180.02,5.6047,-24.185,-0.50627,0.2687,-0.76841,0.28466,-13.651,-2.2953,-0.95015,0.98502,-0.58706,-0.76496,25.784,-3.4537,-0.30779,0,0,0,6.9101,6.9253,6.9329,6.926,-0.31119,30.601,8.5644,-84.01,-11.449,-7.5036
6.79,-180.15,5.5815,-24.194,-0.50847,0.26142,-0.76975,0.2839,-13.393,-2.3283,-0.9528,0.99191,-0.56586,-0.75791,25.777,-3.1483,-0.22254,0,0,0,6.9065,6.9214,6.93,6.9225,-1.1566,30.47,8.4851,-85.069,-14.654,-8.3416
6.8,-180.29,5.5581,-24.204,-0.51058,0.25407,-0.77114,0.28303,-13.135,-2.3582,-0.9546,0.99823,-0.54397,-0.75053,25.761,-2.8444,-0.13811,0,0,0,6.9018,6.9165,6.926,6.9179,-2.0124,30.308,8.3976,-86.074,-17.831,-9.169
6.81,-180.42,5.5344,-24.213,-0.51258,0.24667,-0.77257,0.28206,-12.878,-2.3852,-0.95557,1.004,-0.52141,-0.74285,25.736,-2.5423,-0.054611,0,0,0,6.8959,6.9104,6.9208,6.9122,-2.8779,30.114,8.3018,-87.023,-20.976,-9.9851
6.82,-180.54,5.5104,-24.223,-0.51448,0.23921,-0.77404,0.28098,-12.621,-2.4091,-0.9557,1.0091,-0.49822,-0.73487,25.703,-2.2422,0.027894,0,0,0,6.8889,6.9032,6.9144,6.9053,-3.7527,29.888,8.1979,-87.915,-24.087,-10.789
6.83,-180.67,5.4862,-24.232,-0.51627,0.23171,-0.77556,0.2798,-12.364,-2.43,-0.95501,1.0137,-0.47442,-0.72662,25.661,-1.9446,0.10932,0,0,0,6.8806,6.8947,6.9067,6.8971,-4.636,29.632,8.0861,-88.749,-27.162,-11.581
6.84,-180.79,5.4618,-24.242,-0.51795,0.22417,-0.77711,0.27852,-12.108,-2.448,-0.95352,1.0176,-0.45005,-0.71812,25.611,-1.6497,0.18959,0,0,0,6.8712,6.885,6.8978,6.8877,-5.5274,29.345,7.9663,-89.523,-30.197,-12.359
