t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.66,-87.062,1.1568,-16.692,0.11436,0.28613,0.9166,0.25474,-33.918,9.3927,-11.984,-4.2306,-2.5098,0.95735,5.9939,7.863,3.8549,0,0,0,4.2489,4.1657,4.2738,4.1754,0.38469,-81.716,23.624,-64.333,-92.808,8.7853
3.67,-87.4,1.2511,-16.812,0.12333,0.26176,0.92382,0.25067,-33.858,9.4672,-11.944,-4.429,-2.4612,0.96612,5.9945,7.0413,4.0915,0,0,0,4.2007,4.1336,4.229,4.1302,-0.25442,-82.604,23.704,-63.48,-84.788,7.0873
3.68,-87.739,1.3461,-16.931,0.13199,0.23622,0.93092,0.24529,-33.798,9.5335,-11.902,-4.6137,-2.3828,0.97185,5.9888,6.2112,4.3289,0,0,0,4.1609,4.1125,4.1923,4.095,-0.88476,-83.411,23.766,-62.582,-76.681,5.3726
3.69,-88.076,1.4417,-17.05,0.14018,0.20962,0.93782,0.23854,-33.738,9.5914,-11.857,-4.7795,-2.2731,0.9742,5.9768,5.3734,4.5668,0,0,0,4.1302,4.1028,4.1642,4.0706,-1.5059,-84.137,23.811,-61.642,-68.495,3.6424
3.7,-88.414,1.5379,-17.168,0.14774,0.18209,0.94442,0.23039,-33.679,9.6409,-11.811,-4.921,-2.1322,0.97292,5.9587,4.5287,4.805,0,0,0,4.1094,4.1045,4.1452,4.0579,-2.1175,-84.781,23.839,-60.66,-60.235,1.8984
3.71,-88.75,1.6345,-17.286,0.15449,0.15378,0.95063,0.22088,-33.619,9.6819,-11.761,-5.0332,-1.9614,0.96785,5.9345,3.678,5.0435,0,0,0,4.0992,4.1174,4.1357,4.0572,-2.719,-85.342,23.849,-59.637,-51.91,0.14185
3.72,-89.086,1.7315,-17.403,0.16026,0.12492,0.95634,0.21006,-33.56,9.7144,-11.71,-5.1115,-1.764,0.95897,5.9044,2.8222,5.282,0,0,0,4.1003,4.1414,4.1361,4.0689,-3.3101,-85.819,23.842,-58.576,-43.526,-1.6258
3.73,-89.421,1.8288,-17.52,0.16492,0.095703,0.96146,0.19807,-33.501,9.7384,-11.656,-5.1526,-1.5448,0.94636,5.8684,1.9619,5.5203,0,0,0,4.1131,4.1758,4.1467,4.0931,-3.8904,-86.212,23.816,-57.477,-35.09,-3.403
3.74,-89.756,1.9263,-17.636,0.16836,0.066392,0.96591,0.18509,-33.443,9.7537,-11.599,-5.1547,-1.3101,0.93023,5.8266,1.0982,5.7582,0,0,0,4.1381,4.2201,4.168,4.1297,-4.4595,-86.521,23.774,-56.342,-26.609,-5.1885
3.75,-90.09,2.0238,-17.752,0.17052,0.037232,0.96963,0.17132,-33.385,9.7603,-11.541,-5.1174,-1.0668,0.91089,5.7792,0.23179,5.9957,0,0,0,4.1754,4.2738,4.2002,4.1782,-5.0171,-86.744,23.713,-55.172,-18.089,-6.9808
3.76,-90.424,2.1214,-17.867,0.17137,0.0084705,0.97258,0.15703,-33.327,9.7583,-11.479,-5.0421,-0.82221,0.88873,5.7263,-0.63641,6.2324,0,0,0,4.2248,4.3363,4.2433,4.2381,-5.5628,-86.882,23.634,-53.969,-9.5387,-8.7784
3.77,-90.757,2.219,-17.982,0.17094,-0.019661,0.97473,0.14245,-33.27,9.7476,-11.416,-4.9319,-0.58324,0.86418,5.668,-1.5056,6.4683,0,0,0,4.2861,4.4071,4.2974,4.3087,-6.0964,-86.935,23.537,-52.733,-0.96404,-10.58
3.78,-91.089,2.3164,-18.096,0.1693,-0.046958,0.97611,0.12785,-33.214,9.7282,-11.35,-4.7909,-0.356,0.83774,5.6044,-2.3748,6.7031,0,0,0,4.3587,4.4856,4.3625,4.3893,-6.6174,-86.902,23.422,-51.467,7.6279,-12.384
3.79,-91.421,2.4135,-18.209,0.16655,-0.073248,0.97674,0.11346,-33.158,9.7001,-11.282,-4.6244,-0.14535,0.80987,5.5357,-3.2433,6.9367,0,0,0,4.442,4.5716,4.438,4.4789,-7.1256,-86.782,23.289,-50.172,16.23,-14.189
3.8,-91.752,2.5103,-18.321,0.16282,-0.098397,0.97668,0.099479,-33.103,9.6633,-11.211,-4.4379,0.045265,0.78105,5.4619,-4.1102,7.1688,0,0,0,4.5351,4.6645,4.5237,4.5768,-7.6207,-86.577,23.139,-48.849,24.836,-15.994
3.81,-92.083,2.6068,-18.433,0.15825,-0.12231,0.97601,0.086069,-33.049,9.6179,-11.138,-4.2371,0.21382,0.75169,5.3833,-4.9746,7.3994,0,0,0,4.6372,4.7641,4.6189,4.6821,-8.1025,-86.286,22.97,-47.499,33.438,-17.797
3.82,-92.413,2.7027,-18.544,0.15298,-0.14492,0.97479,0.073352,-32.995,9.5638,-11.063,-4.0271,0.35959,0.72219,5.2999,-5.8356,7.6282,0,0,0,4.7473,4.8699,4.7228,4.7942,-8.5706,-85.908,22.783,-46.124,42.029,-19.597
3.83,-92.743,2.798,-18.654,0.14717,-0.16622,0.97311,0.061413,-32.943,9.5012,-10.986,-3.8128,0.4829,0.69286,5.212,-6.6925,7.855,0,0,0,4.8646,4.9815,4.8347,4.9122,-9.0249,-85.445,22.578,-44.725,50.603,-21.392
3.84,-93.072,2.8927,-18.764,0.14095,-0.18619,0.97105,0.050298,-32.891,9.43,-10.906,-3.5981,0.58488,0.66397,5.1195,-7.5442,8.0797,0,0,0,4.9881,5.0985,4.9538,5.0355,-9.465,-84.896,22.355,-43.303,59.153,-23.182
3.85,-93.401,2.9866,-18.872,0.13444,-0.20487,0.96869,0.040024,-32.841,9.3503,-10.824,-3.3863,0.66723,0.63576,5.0227,-8.3901,8.302,0,0,0,5.117,5.2203,5.0793,5.1635,-9.8909,-84.262,22.114,-41.861,67.671,-24.963
3.86,-93.729,3.0796,-18.98,0.12774,-0.2223,0.96609,0.030585,-32.791,9.2622,-10.74,-3.18,0.73194,0.60839,4.9217,-9.2292,8.5219,0,0,0,5.2506,5.3467,5.2102,5.2956,-10.302,-83.543,21.856,-40.399,76.151,-26.736
3.87,-94.057,3.1718,-19.087,0.12096,-0.23853,0.96332,0.021955,-32.742,9.1658,-10.654,-2.9809,0.78112,0.58199,4.8167,-10.061,8.7391,0,0,0,5.388,5.4769,5.3457,5.4311,-10.699,-82.739,21.579,-38.918,84.585,-28.499
3.88,-94.384,3.2629,-19.193,0.11415,-0.25362,0.96044,0.014097,-32.694,9.061,-10.565,-2.7904,0.8169,0.55664,4.7078,-10.884,8.9534,0,0,0,5.5285,5.6105,5.4851,5.5695,-11.081,-81.852,21.286,-37.421,92.967,-30.25
3.89,-94.71,3.353,-19.298,0.10739,-0.26764,0.95749,0.0069655,-32.648,8.9481,-10.475,-2.6092,0.84127,0.5324,4.5951,-11.697,9.1647,0,0,0,5.6716,5.7469,5.6276,5.7103,-11.447,-80.88,20.974,-35.908,101.29,-31.987
3.9,-95.037,3.4419,-19.403,0.10072,-0.28066,0.95451,0.0005092,-32.603,8.8271,-10.382,-2.4378,0.85609,0.5093,4.4789,-12.501,9.3728,0,0,0,5.8166,5.8856,5.7726,5.853,-11.799,-79.826,20.646,-34.38,109.55,-33.71
3.91,-95.362,3.5295,-19.506,-0.094183,0.29274,-0.95153,0.0053237,-32.558,8.6981,-10.287,-2.2763,0.863,0.48735,4.3592,-13.294,9.5776,0,0,0,5.9629,6.0262,5.9193,5.9971,-12.135,-78.69,20.3,-32.84,117.73,-35.417
3.92,-95.688,3.6158,-19.608,-0.087797,0.30394,-0.94858,0.010585,-32.515,8.5613,-10.191,-2.1244,0.86345,0.46654,4.2363,-14.075,9.7788,0,0,0,6.1101,6.168,6.0672,6.142,-12.455,-77.472,19.938,-31.289,125.84,-37.107
3.93,-96.013,3.7007,-19.71,-0.081585,0.31434,-0.94567,0.015326,-32.474,8.4167,-10.092,-1.982,0.85871,0.44683,4.1102,-14.843,9.9763,0,0,0,6.2576,6.3106,6.2157,6.2874,-12.76,-76.173,19.558,-29.727,133.85,-38.777
3.94,-96.337,3.7841,-19.81,-0.075559,0.32399,-0.94284,0.019593,-32.433,8.2645,-9.9911,-1.8487,0.84985,0.42822,3.9811,-15.598,10.17,0,0,0,6.405,6.4535,6.3642,6.4327,-13.05,-74.795,19.162,-28.156,141.77,-40.428
3.95,-96.661,3.866,-19.91,-0.069729,0.33294,-0.94008,0.023432,-32.394,8.1048,-9.8885,-1.7239,0.83776,0.41064,3.8492,-16.338,10.359,0,0,0,6.5518,6.5962,6.5124,6.5776,-13.324,-73.338,18.75,-26.578,149.6,-42.056
3.96,-96.985,3.9462,-20.008,-0.064097,0.34124,-0.9374,0.026885,-32.356,7.9378,-9.784,-1.6073,0.8232,0.39408,3.7147,-17.064,10.545,0,0,0,6.6976,6.7384,6.6596,6.7217,-13.581,-71.803,18.321,-24.994,157.31,-43.662
3.97,-97.309,4.0247,-20.105,-0.058664,0.34895,-0.93482,0.029989,-32.32,7.7636,-9.6776,-1.4982,0.80679,0.37847,3.5776,-17.774,10.726,0,0,0,6.842,6.8796,6.8055,6.8646,-13.823,-70.192,17.877,-23.406,164.91,-45.243
3.98,-97.632,4.1014,-20.202,-0.053428,0.3561,-0.93234,0.032779,-32.285,7.5823,-9.5694,-1.3961,0.78905,0.36377,3.4383,-18.468,10.902,0,0,0,6.9848,7.0193,6.9498,7.0058,-14.05,-68.506,17.416,-21.814,172.39,-46.798
3.99,-97.954,4.1763,-20.297,-0.048386,0.36274,-0.92996,0.035286,-32.251,7.3943,-9.4596,-1.3005,0.77041,0.34994,3.2967,-19.144,11.074,0,0,0,7.1254,7.1572,7.0919,7.1451,-14.26,-66.745,16.941,-20.22,179.74,-48.325
4,-98.277,4.2493,-20.391,-0.043532,0.36891,-0.92769,0.03754,-32.219,7.1995,-9.348,-1.211,0.75119,0.33694,3.1531,-19.802,11.241,0,0,0,7.2636,7.293,7.2316,7.2821,-14.454,-64.911,16.45,-18.626,186.95,-49.824
4.01,-98.599,4.3203,-20.484,-0.03886,0.37463,-0.92552,0.039565,-32.188,6.9983,-9.2348,-1.1271,0.73168,0.3247,3.0077,-20.442,11.403,0,0,0,7.399,7.4263,7.3685,7.4165,-14.632,-63.006,15.944,-17.033,194.02,-51.292
4.02,-98.92,4.3892,-20.576,-0.034363,0.37993,-0.92345,0.041386,-32.159,6.7907,-9.1199,-1.0482,0.71209,0.31321,2.8605,-21.062,11.56,0,0,0,7.5314,7.5568,7.5024,7.5479,-14.795,-61.031,15.424,-15.441,200.94,-52.729
4.03,-99.242,4.4561,-20.666,-0.030035,0.38485,-0.92149,0.043022,-32.131,6.5771,-9.0036,-0.97403,0.6926,0.30241,2.7118,-21.663,11.712,0,0,0,7.6605,7.6841,7.6329,7.6762,-14.941,-58.988,14.89,-13.854,207.71,-54.132
4.04,-99.563,4.5208,-20.756,-0.025867,0.38941,-0.91963,0.044492,-32.104,6.3576,-8.8857,-0.90414,0.67334,0.29226,2.5618,-22.242,11.858,0,0,0,7.7859,7.8081,7.7597,7.8008,-15.072,-56.878,14.342,-12.271,214.31,-55.501
4.05,-99.884,4.5832,-20.844,-0.021853,0.39363,-0.91787,0.045813,-32.08,6.1323,-8.7664,-0.83818,0.65441,0.28274,2.4105,-22.8,11.998,0,0,0,7.9075,7.9282,7.8826,7.9218,-15.187,-54.702,13.78,-10.695,220.74,-56.834
4.06,-100.2,4.6434,-20.931,-0.017985,0.39754,-0.91621,0.047,-32.056,5.9016,-8.6458,-0.77579,0.6359,0.2738,2.2581,-23.336,12.133,0,0,0,8.0249,8.0445,8.0013,8.0386,-15.286,-52.464,13.205,-9.1259,226.99,-58.13
4.07,-100.53,4.7012,-21.017,-0.014256,0.40114,-0.91464,0.048067,-32.034,5.6657,-8.5238,-0.71667,0.61787,0.26541,2.1048,-23.849,12.262,0,0,0,8.138,8.1565,8.1157,8.1512,-15.369,-50.163,12.617,-7.5663,233.06,-59.386
4.08,-100.85,4.7567,-21.101,-0.010658,0.40446,-0.91318,0.049025,-32.014,5.4247,-8.4006,-0.66052,0.60036,0.25755,1.9508,-24.339,12.386,0,0,0,8.2465,8.264,8.2253,8.2593,-15.437,-47.803,12.017,-6.0172,238.94,-60.603
4.09,-101.17,4.8097,-21.185,-0.0071838,0.40752,-0.9118,0.049887,-31.995,5.179,-8.2761,-0.60706,0.58339,0.25018,1.7961,-24.805,12.503,0,0,0,8.3502,8.3668,8.3301,8.3626,-15.489,-45.385,11.406,-4.4798,244.62,-61.777
4.1,-101.49,4.8602,-21.267,-0.0038275,0.41033,-0.91052,0.05066,-31.978,4.9287,-8.1505,-0.55605,0.56699,0.24329,1.641,-25.246,12.614,0,0,0,8.4488,8.4647,8.4299,8.461,-15.527,-42.911,10.782,-2.9557,250.09,-62.909
4.11,-101.8,4.9083,-21.348,-0.00058196,0.41289,-0.90933,0.051356,-31.963,4.6741,-8.0239,-0.50723,0.55117,0.23685,1.4856,-25.663,12.718,0,0,0,8.5423,8.5575,8.5244,8.5542,-15.549,-40.384,10.148,-1.446,255.36,-63.996
4.12,-102.12,4.9537,-21.427,0.002559,0.41523,-0.90823,0.05198,-31.948,4.4155,-7.8962,-0.4604,0.53593,0.23083,1.3301,-26.054,12.817,0,0,0,8.6303,8.645,8.6134,8.6421,-15.556,-37.805,9.5023,0.047653,260.4,-65.037
4.13,-102.44,4.9966,-21.506,0.0056016,0.41735,-0.90721,0.052542,-31.936,4.1532,-7.7675,-0.41535,0.52127,0.22523,1.1746,-26.419,12.908,0,0,0,8.7128,8.727,8.6969,8.7245,-15.548,-35.177,8.8469,1.5241,265.22,-66.031
4.14,-102.76,5.0368,-21.583,0.0085516,0.41925,-0.90628,0.053047,-31.925,3.8873,-7.638,-0.37188,0.50718,0.22001,1.0192,-26.757,12.993,0,0,0,8.7895,8.8033,8.7745,8.8012,-15.525,-32.501,8.1819,2.9818,269.8,-66.976
4.15,-103.08,5.0743,-21.658,0.011415,0.42096,-0.90543,0.053502,-31.916,3.6181,-7.5077,-0.32981,0.49365,0.21517,0.86411,-27.069,13.072,0,0,0,8.8604,8.8738,8.8463,8.8721,-15.488,-29.781,7.5076,4.4195,274.15,-67.87
4.16,-103.4,5.1091,-21.733,0.014196,0.42247,-0.90466,0.053912,-31.908,3.346,-7.3766,-0.28898,0.48068,0.2107,0.70948,-27.353,13.144,0,0,0,8.9252,8.9384,8.912,8.937,-15.437,-27.019,6.8246,5.8358,278.24,-68.713
4.17,-103.72,5.1412,-21.806,0.016902,0.42379,-0.90397,0.054282,-31.901,3.0711,-7.2449,-0.24922,0.46824,0.20657,0.55542,-27.609,13.208,0,0,0,8.9838,8.9968,8.9714,8.9958,-15.372,-24.217,6.1335,7.2294,282.09,-69.503
4.18,-104.04,5.1705,-21.878,0.019536,0.42493,-0.90337,0.054616,-31.897,2.7939,-7.1125,-0.21037,0.45633,0.20278,0.40209,-27.837,13.266,0,0,0,9.0362,9.049,9.0246,9.0483,-15.292,-21.378,5.4347,8.5988,285.67,-70.238
4.19,-104.36,5.1971,-21.948,0.022103,0.42589,-0.90284,0.05492,-31.893,2.5145,-6.9796,-0.1723,0.44492,0.19932,0.24962,-28.036,13.317,0,0,0,9.0821,9.0949,9.0713,9.0945,-15.2,-18.505,4.7289,9.9426,288.99,-70.918
4.2,-104.68,5.2208,-22.017,0.024609,0.42667,-0.90239,0.055197,-31.892,2.2333,-6.8462,-0.13485,0.43401,0.19618,0.098145,-28.207,13.361,0,0,0,9.1216,9.1343,9.1115,9.1342,-15.094,-15.599,4.0166,11.26,292.03,-71.539
4.21,-105,5.2417,-22.085,0.027057,0.42728,-0.90201,0.055451,-31.891,1.9505,-6.7124,-0.097888,0.42358,0.19335,-0.052206,-28.348,13.397,0,0,0,9.1544,9.1671,9.1451,9.1674,-14.975,-12.665,3.2983,12.548,294.79,-72.103
4.22,-105.32,5.2598,-22.152,0.029452,0.42772,-0.90171,0.055685,-31.893,1.6664,-6.5782,-0.061283,0.4136,0.19083,-0.2013,-28.46,13.427,0,0,0,9.1806,9.1933,9.172,9.1939,-14.843,-9.7047,2.5747,13.807,297.26,-72.606
4.23,-105.63,5.2751,-22.217,0.031798,0.42799,-0.90149,0.055902,-31.895,1.3814,-6.4439,-0.024903,0.40407,0.18861,-0.34902,-28.542,13.449,0,0,0,9.1999,9.2128,9.192,9.2137,-14.698,-6.721,1.8464,15.036,299.43,-73.047
4.24,-105.95,5.2875,-22.28,0.034099,0.4281,-0.90135,0.056107,-31.9,1.0956,-6.3093,0.011382,0.39496,0.1867,-0.49523,-28.594,13.464,0,0,0,9.2125,9.2255,9.2053,9.2267,-14.542,-3.717,1.114,16.231,301.31,-73.425
4.25,-106.27,5.297,-22.343,0.036359,0.42803,-0.90128,0.0563,-31.905,0.80956,-6.1746,0.047701,0.38626,0.18509,-0.63982,-28.617,13.471,0,0,0,9.2181,9.2314,9.2116,9.2329,-14.374,-0.69583,0.37814,17.393,302.87,-73.739
4.26,-106.59,5.3036,-22.404,0.038582,0.4278,-0.90128,0.056486,-31.912,0.52341,-6.0399,0.084183,0.37796,0.18377,-0.78267,-28.608,13.471,0,0,0,9.2168,9.2304,9.211,9.2323,-14.194,2.3394,-0.36054,18.52,304.12,-73.986
4.27,-106.91,5.3074,-22.464,0.040771,0.4274,-0.90136,0.056667,-31.921,0.2375,-5.9052,0.12096,0.37003,0.18276,-0.92367,-28.57,13.464,0,0,0,9.2086,9.2225,9.2034,9.2247,-14.004,5.3855,-1.1014,19.611,305.04,-74.167
4.28,-107.23,5.3084,-22.522,0.04293,0.42683,-0.90152,0.056846,-31.931,-0.04788,-5.7706,0.15816,0.36246,0.18205,-1.0627,-28.501,13.449,0,0,0,9.1934,9.2076,9.1889,9.2102,-13.802,8.4392,-1.8436,20.663,305.64,-74.278
4.29,-107.55,5.3065,-22.579,0.045063,0.42609,-0.90176,0.057025,-31.942,-0.33241,-5.6362,0.19592,0.35524,0.18165,-1.1997,-28.401,13.427,0,0,0,9.1711,9.1858,9.1673,9.1888,-13.591,11.497,-2.5867,21.677,305.89,-74.32
4.3,-107.87,5.3017,-22.635,0.047174,0.42517,-0.90207,0.057208,-31.955,-0.6158,-5.5021,0.23439,0.34834,0.18156,-1.3345,-28.271,13.397,0,0,0,9.1419,9.1571,9.1388,9.1605,-13.369,14.556,-3.3298,22.649,305.81,-74.289
4.31,-108.19,5.2942,-22.689,0.049265,0.42407,-0.90247,0.057395,-31.969,-0.89773,-5.3683,0.27369,0.34176,0.18179,-1.467,-28.11,13.36,0,0,0,9.1057,9.1215,9.1033,9.1253,-13.138,17.612,-4.0722,23.58,305.37,-74.186
4.32,-108.51,5.2838,-22.742,0.05134,0.42278,-0.90294,0.057591,-31.984,-1.1779,-5.2349,0.31399,0.33547,0.18235,-1.5972,-27.918,13.316,0,0,0,9.0626,9.079,9.0608,9.0832,-12.897,20.662,-4.8133,24.468,304.57,-74.008
4.33,-108.83,5.2706,-22.794,0.053403,0.42131,-0.9035,0.057797,-32.001,-1.456,-5.102,0.35544,0.32945,0.18324,-1.7249,-27.697,13.264,0,0,0,9.0125,9.0296,9.0114,9.0343,-12.648,23.702,-5.5521,25.31,303.41,-73.754
4.34,-109.15,5.2547,-22.844,0.055457,0.41964,-0.90413,0.058016,-32.019,-1.7317,-4.9697,0.3982,0.32369,0.18449,-1.8502,-27.444,13.205,0,0,0,8.9556,8.9734,8.9552,8.9787,-12.391,26.729,-6.2881,26.107,301.88,-73.423
4.35,-109.47,5.236,-22.893,0.057505,0.41777,-0.90486,0.058251,-32.038,-2.0048,-4.838,0.44246,0.31817,0.18609,-1.9727,-27.162,13.138,0,0,0,8.8919,8.9105,8.8922,8.9163,-12.127,29.739,-7.0204,26.856,299.96,-73.013
4.36,-109.79,5.2146,-22.941,0.059551,0.41569,-0.90567,0.058504,-32.058,-2.2749,-4.7069,0.48839,0.31286,0.18808,-2.0927,-26.85,13.065,0,0,0,8.8215,8.841,8.8225,8.8474,-11.854,32.727,-7.7481,27.557,297.67,-72.523
4.37,-110.11,5.1905,-22.987,0.061598,0.41339,-0.90657,0.05878,-32.08,-2.5417,-4.5767,0.53619,0.30774,0.19046,-2.2098,-26.508,12.983,0,0,0,8.7444,8.7649,8.7462,8.7719,-11.576,35.691,-8.4705,28.207,294.98,-71.952
4.38,-110.43,5.1638,-23.032,0.06365,0.41086,-0.90755,0.059079,-32.102,-2.8049,-4.4473,0.58607,0.30279,0.19325,-2.3242,-26.136,12.895,0,0,0,8.6608,8.6824,8.6634,8.6901,-11.29,38.625,-9.1869,28.805,291.88,-71.297
4.39,-110.75,5.1344,-23.076,0.065709,0.40809,-0.90864,0.059407,-32.126,-3.0643,-4.3188,0.63825,0.29797,0.19647,-2.4356,-25.735,12.8,0,0,0,8.5708,8.5936,8.5742,8.602,-11,41.527,-9.8962,29.351,288.39,-70.558
4.4,-111.07,5.1025,-23.119,0.067779,0.40506,-0.90981,0.059765,-32.151,-3.3195,-4.1913,0.69299,0.29326,0.20016,-2.5441,-25.306,12.697,0,0,0,8.4746,8.4987,8.4788,8.5078,-10.704,44.392,-10.598,29.843,284.48,-69.733
4.41,-111.39,5.0681,-23.16,0.069864,0.40177,-0.91109,0.060158,-32.177,-3.5703,-4.0649,0.75052,0.28861,0.20432,-2.6497,-24.848,12.588,0,0,0,8.3722,8.3977,8.3773,8.4077,-10.403,47.215,-11.291,30.278,280.14,-68.82
4.42,-111.72,5.0311,-23.2,0.071967,0.3982,-0.91246,0.060589,-32.204,-3.8164,-3.9396,0.81114,0.28398,0.209,-2.7522,-24.361,12.471,0,0,0,8.2639,8.2909,8.2699,8.3018,-10.098,49.993,-11.974,30.657,275.39,-67.819
4.43,-112.04,4.9917,-23.239,0.074091,0.39433,-0.91394,0.061063,-32.232,-4.0575,-3.8155,0.87514,0.27933,0.21423,-2.8516,-23.848,12.348,0,0,0,8.1499,8.1785,8.1568,8.1904,-9.79,52.721,-12.647,30.98,270.21,-66.731
4.44,-112.36,4.95,-23.276,0.076238,0.39014,-0.91552,0.061583,-32.261,-4.2933,-3.6926,0.94285,0.2746,0.22002,-2.948,-23.307,12.219,0,0,0,8.0303,8.0607,8.0382,8.0736,-9.4788,55.396,-13.308,31.248,264.62,-65.558
4.45,-112.68,4.9059,-23.313,0.078414,0.38562,-0.91722,0.062155,-32.291,-4.5235,-3.5711,1.0146,0.26971,0.22644,-3.0412,-22.74,12.082,0,0,0,7.9055,7.9378,7.9143,7.9518,-9.1652,58.013,-13.958,31.463,258.65,-64.303
4.46,-113.01,4.8595,-23.348,0.080619,0.38074,-0.91902,0.062783,-32.322,-4.748,-3.451,1.0908,0.26459,0.2335,-3.1313,-22.147,11.939,0,0,0,7.7755,7.8099,7.7854,7.8252,-8.8497,60.567,-14.594,31.627,252.29,-62.97
4.47,-113.33,4.811,-23.382,0.082858,0.37547,-0.92094,0.063473,-32.354,-4.9664,-3.3324,1.1719,0.25913,0.24126,-3.2182,-21.529,11.79,0,0,0,7.6408,7.6774,7.6517,7.6941,-8.5328,63.057,-15.217,31.742,245.57,-61.559
4.48,-113.65,4.7602,-23.415,0.085132,0.3698,-0.92297,0.064231,-32.386,-5.1785,-3.2152,1.2582,0.25323,0.24976,-3.3019,-20.886,11.635,0,0,0,7.5016,7.5406,7.5136,7.5588,-8.215,65.478,-15.825,31.808,238.49,-60.075
4.49,-113.98,4.7074,-23.446,0.087444,0.36368,-0.92513,0.065062,-32.42,-5.384,-3.0997,1.3504,0.24676,0.25906,-3.3825,-20.22,11.474,0,0,0,7.3582,7.3997,7.3713,7.4196,-7.8968,67.826,-16.418,31.829,231.08,-58.521
4.5,-114.3,4.6526,-23.477,0.089796,0.35709,-0.9274,0.065974,-32.454,-5.5828,-2.9858,1.4488,0.23955,0.26919,-3.4598,-19.53,11.307,0,0,0,7.211,7.2552,7.2252,7.277,-7.5786,70.098,-16.995,31.806,223.34,-56.897
4.51,-114.63,4.5958,-23.506,0.092187,0.35,-0.92979,0.066974,-32.489,-5.7745,-2.8736,1.554,0.23142,0.28022,-3.534,-18.818,11.134,0,0,0,7.0603,7.1075,7.0757,7.1312,-7.2608,72.291,-17.556,31.739,215.29,-55.209
4.52,-114.95,4.5371,-23.534,0.09462,0.34235,-0.93231,0.068069,-32.524,-5.9591,-2.7631,1.6667,0.22215,0.29221,-3.6051,-18.084,10.956,0,0,0,6.9065,6.9568,6.9231,6.9827,-6.944,74.403,-18.099,31.632,206.94,-53.457
4.53,-115.28,4.4766,-23.561,0.097092,0.33412,-0.93495,0.069267,-32.561,-6.1362,-2.6545,1.7874,0.21149,0.30522,-3.6729,-17.33,10.772,0,0,0,6.7501,6.8036,6.7678,6.832,-6.6283,76.429,-18.625,31.486,198.31,-51.646
4.54,-115.6,4.4144,-23.587,0.099602,0.32526,-0.93771,0.070577,-32.598,-6.3056,-2.5477,1.9167,0.19914,0.3193,-3.7376,-16.556,10.583,0,0,0,6.5915,6.6485,6.6103,6.6795,-6.3144,78.368,-19.132,31.302,189.4,-49.777
4.55,-115.93,4.3505,-23.612,0.10215,0.31571,-0.94059,0.072009,-32.636,-6.4672,-2.4428,2.0552,0.18474,0.33452,-3.7992,-15.763,10.39,0,0,0,6.4312,6.4918,6.4511,6.5257,-6.0024,80.217,-19.62,31.082,180.24,-47.854
4.56,-116.26,4.2851,-23.636,0.10472,0.30543,-0.94358,0.07357,-32.674,-6.6208,-2.3399,2.2036,0.1679,0.35094,-3.8577,-14.952,10.191,0,0,0,6.2698,6.3341,6.2907,6.3711,-5.6928,81.972,-20.089,30.829,170.84,-45.879
4.57,-116.58,4.2181,-23.659,0.10732,0.29435,-0.94667,0.075271,-32.713,-6.7662,-2.239,2.3625,0.14815,0.36862,-3.9131,-14.124,9.9879,0,0,0,6.1079,6.1758,6.1296,6.2164,-5.3859,83.633,-20.537,30.543,161.21,-43.854
4.58,-116.91,4.1498,-23.681,0.10993,0.28241,-0.94985,0.07712,-32.752,-6.9032,-2.1402,2.5322,0.12496,0.38761,-3.9654,-13.28,9.7804,0,0,0,5.946,6.0177,5.9685,6.0621,-5.0821,85.196,-20.966,30.226,151.36,-41.784
4.59,-117.24,4.0801,-23.702,0.11253,0.26956,-0.95311,0.079125,-32.792,-7.0318,-2.0434,2.7134,0.09775,0.40794,-4.0147,-12.42,9.5687,0,0,0,5.785,5.8603,5.808,5.9088,-4.7815,86.659,-21.373,29.88,141.3,-39.669
4.6,-117.57,4.0092,-23.722,0.11512,0.25572,-0.95642,0.081293,-32.832,-7.1516,-1.9488,2.906,0.065854,0.42964,-4.0611,-11.547,9.353,0,0,0,5.6255,5.7043,5.6488,5.7571,-4.4846,88.021,-21.759,29.507,131.06,-37.514
4.61,-117.89,3.9371,-23.741,0.11766,0.24083,-0.95977,0.083631,-32.873,-7.2627,-1.8564,3.1102,0.028566,0.45271,-4.1044,-10.66,9.1336,0,0,0,5.4685,5.5503,5.4917,5.6078,-4.1915,89.28,-22.123,29.108,120.64,-35.32
4.62,-118.22,3.864,-23.759,0.12013,0.22482,-0.96312,0.086139,-32.915,-7.3648,-1.7661,3.3256,-0.014856,0.47712,-4.1449,-9.7617,8.9106,0,0,0,5.3148,5.399,5.3376,5.4615,-3.9025,90.433,-22.465,28.686,110.06,-33.091
4.63,-118.55,3.7898,-23.776,0.1225,0.20763,-0.96643,0.088817,-32.956,-7.4578,-1.6782,3.5515,-0.065161,0.50281,-4.1825,-8.8521,8.6843,0,0,0,5.1654,5.2513,5.1872,5.3189,-3.6178,91.48,-22.785,28.241,99.337,-30.829
