k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
-1,boot,boot,161346840000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0,0.0,-0.0,-2.999192237854004,-0.0023343563079833984,-9.340286254882812
-1,boot,boot,161367635000,,,,,0.0,0.0,0.0,1.5,0.3984,-0.0017437310889363289,-0.005077505949884653,-0.0030618803575634956,-2.973026990890503,-0.04126906394958496,-10.117440223693848
-1,boot,boot,161395539000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0019975737668573856,0.003512907773256302,0.0007278593839146197,-0.0004973411560058594,0.00015425682067871094,-11.078376770019531
-1,boot,boot,161416291000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0001705035101622343,0.0021455525420606136,0.0007596638752147555,-0.0008916854858398438,1.71661376953125e-05,-14.079206466674805
-1,boot,boot,161451007000,,,,,0.0,0.0,0.0,1.5,0.3984,-7.361007737927139e-05,-0.0003103930503129959,2.4782781110843644e-05,-0.0024089813232421875,-6.9141387939453125e-06,-16.81977081298828
-1,boot,boot,161478849000,,,,,0.0,0.0,0.0,1.5,0.3984,0.000135445297928527,0.00026221940061077476,-0.0002263388887513429,-0.004701137542724609,1.6927719116210938e-05,-17.792192459106445
-1,boot,boot,161492748000,,,,,0.0,0.0,0.0,1.5,0.3984,9.476090781390667e-05,0.0002889377065002918,-0.00019501503265928477,-0.006165742874145508,1.0013580322265625e-05,-18.05602264404297
-1,boot,boot,161527443000,,,,,0.0,0.0,0.0,1.5,0.3984,4.673715739045292e-05,0.00014955636288505048,4.352415999164805e-06,-0.010241270065307617,-2.1457672119140625e-06,-18.368593215942383
-1,boot,boot,161555265000,,,,,0.0,0.0,0.0,1.5,0.3984,5.0853617722168565e-05,0.00014411480515263975,6.12732328590937e-05,-0.014455556869506836,-1.9073486328125e-06,-18.426362991333008
-1,boot,boot,161576058000,,,,,0.0,0.0,0.0,1.5,0.3984,4.601980617735535e-05,0.0001354968553641811,3.895930785802193e-05,-0.02017498016357422,-4.76837158203125e-07,-18.409025192260742
-1,boot,boot,161603801000,,,,,0.0,0.0,0.0,1.5,0.3984,3.90106943086721e-05,0.0001171936746686697,-3.806049790000543e-06,-0.02326655387878418,-5.9604644775390625e-06,-18.3634090423584
-1,boot,boot,161631570000,,,,,0.0,0.0,0.0,1.5,0.3984,3.509292582748458e-05,0.0001033956214087084,-1.613880885997787e-05,-0.02937459945678711,3.814697265625e-06,-18.286998748779297
-1,boot,boot,161652428000,,,,,0.0,0.0,0.0,1.5,0.3984,3.1856099667493254e-05,9.437472181161866e-05,-9.249750291928649e-06,-0.03427314758300781,2.384185791015625e-06,-18.221345901489258
-1,boot,boot,161680220000,,,,,0.0,0.0,0.0,1.5,0.3984,2.7979083824902773e-05,8.335158054251224e-05,1.6390740711358376e-06,-0.04137277603149414,-2.6226043701171875e-06,-18.127098083496094
-1,boot,boot,161708006000,,,,,0.0,0.0,0.0,1.5,0.3984,2.462974953232333e-05,7.353999535553157e-05,4.198398073640419e-06,-0.04932713508605957,-2.384185791015625e-07,-18.027210235595703
-1,boot,boot,161728822000,,,,,0.0,0.0,0.0,1.5,0.3984,2.2722080757375807e-05,6.719901284668595e-05,2.1146297513041645e-06,-0.0555422306060791,1.430511474609375e-06,-17.950485229492188
-1,boot,boot,161756559000,,,,,0.0,0.0,0.0,1.5,0.3984,1.980958040803671e-05,5.8892743254546076e-05,-5.869205779163167e-07,-0.06457114219665527,-9.775161743164062e-06,-17.845539093017578
-1,boot,boot,161784359000,,,,,0.0,0.0,0.0,1.5,0.3984,1.7969021428143606e-05,5.186986527405679e-05,-1.1699748938553967e-06,-0.07416701316833496,-6.4373016357421875e-06,-17.738513946533203
