k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,k_tick
25,prog,g0,244384101000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.23516154289245605,0.005079358816146851,0.5547299981117249,-0.15364038944244385,0.0012497901916503906,-9.371140480041504,26
25,prog,g0,244404875000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.3187204897403717,0.023228973150253296,0.2008349895477295,-0.16660666465759277,-0.006062746047973633,-10.500372886657715,27
26,prog,g0,244432708000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5879235863685608,0.019701868295669556,-0.4889964759349823,-0.18058478832244873,-0.020997285842895508,-9.993013381958008,28
27,prog,g0,244453579000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5913823246955872,-0.025328636169433594,-0.675571858882904,-0.18732213973999023,-0.01660025119781494,-9.548194885253906,29
28,prog,g0,244481317000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.554213285446167,-0.026582986116409302,-0.5519232749938965,-0.20010066032409668,-0.009406447410583496,-9.272810935974121,30
30,prog,g0,244509065000,-0.61082,0.05133758,-0.0,0.05519108,0.1612000012000001,-0.0,0.17329999119999995,0.97295,0.25841552,-0.5549184083938599,-0.009806424379348755,-0.3732393682003021,-0.2149362564086914,-0.006413817405700684,-9.27222728729248,31
31,prog,g0,244536840000,-0.607444,0.05085987,-0.0,0.04280255,0.15969999180000016,-0.0,0.134400007,0.98139,0.260657184,-0.5038024187088013,-0.004228860139846802,-0.3552365303039551,-0.22979402542114258,-0.000909268856048584,-9.395011901855469,32
32,prog,g0,244564696000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.4514728784561157,-0.007409542798995972,-0.38765645027160645,-0.244162917137146,0.004710137844085693,-9.577932357788086,33
33,prog,g0,244585510000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.3752530813217163,-0.010489672422409058,-0.3092978000640869,-0.2549542188644409,0.0105818510055542,-9.9873685836792,34
34,prog,g0,244613305000,-0.578912,0.01694268,-0.0,0.00264331,0.053200015200000283,-0.0,0.008299993400000094,1.05272,0.279602432,-0.3040391206741333,-0.00918664038181305,-0.11323238909244537,-0.27094829082489014,0.016138732433319092,-10.425013542175293,35
35,prog,g0,244634086000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.22824330627918243,-0.005414843559265137,-0.023891793563961983,-0.28397345542907715,0.02194046974182129,-10.561665534973145,36
36,prog,g0,244661927000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.10000404715538025,-0.004164531826972961,0.08648854494094849,-0.30206334590911865,0.03134810924530029,-10.725892066955566,37
36,prog,g0,244682704000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.06276177614927292,-0.00539543479681015,0.19772133231163025,-0.31612277030944824,0.03347444534301758,-10.814613342285156,38
38,prog,g0,244710525000,-0.54398,0.00464968,-0.0,-0.02350318,0.014599995199999771,-0.0,-0.07379998519999997,1.14005,0.30279728,-0.07821370661258698,-0.005174256861209869,0.250674307346344,-0.3359602689743042,0.03097093105316162,-10.867449760437012,39
38,prog,g0,244731351000,-0.54398,0.00464968,-0.0,-0.02350318,0.014599995199999771,-0.0,-0.07379998519999997,1.14005,0.30279728,-0.07756058126688004,-0.0038553327322006226,0.22976727783679962,-0.3514881134033203,0.029894769191741943,-11.120312690734863,40
40,prog,g0,244759132000,-0.54422,0.01095541,-0.0,0.0016242,0.034399987400000054,-0.0,0.005099988,1.1394499999999999,0.30263791999999995,-0.05415365472435951,-0.003443673253059387,0.18978933990001678,-0.37200331687927246,0.030332088470458984,-11.636641502380371,41
40,prog,g0,244780097000,-0.54422,0.01095541,-0.0,0.0016242,0.034399987400000054,-0.0,0.005099988,1.1394499999999999,0.30263791999999995,-0.06735789775848389,-0.003163546323776245,0.15917760133743286,-0.38769662380218506,0.028391122817993164,-11.837037086486816,42
42,prog,g0,244815184000,-0.532828,0.01767516,-0.0,0.01315287,0.05550000240000008,-0.0,0.0413000118000002,1.1679300000000001,0.31020220800000003,-0.11898739635944366,-0.0022219792008399963,-0.01502862200140953,-0.5424026250839233,0.0215531587600708,-11.861018180847168,43
43,prog,g0,244844472000,-0.532828,0.01767516,-0.0,0.01315287,0.05550000240000008,-0.0,0.0413000118000002,1.1679300000000001,0.31020220800000003,-0.14942310750484467,-0.002158418297767639,-0.09550397098064423,-0.0215299129486084,0.030787348747253418,-12.682228088378906,44
44,prog,g0,244865977000,-0.532828,0.01767516,-0.0,0.01315287,0.05550000240000008,-0.0,0.0413000118000002,1.1679300000000001,0.31020220800000003,-0.17512516677379608,-0.0021236836910247803,-0.1292768269777298,-0.5662944316864014,0.015134215354919434,-12.207953453063965,45
45,prog,g0,244894308000,-0.53342,0.01703822,-0.0,0.01171975,0.05350001080000011,-0.0,0.03680001499999985,1.16645,0.30980912,-0.16858980059623718,-0.0023785829544067383,-0.1280660778284073,-0.4922734498977661,0.01969391107559204,-12.411693572998047,46
46,prog,g0,244915976000,-0.533072,0.01570064,-0.0,0.00792994,0.049300009599999584,-0.0,0.024900011599999772,1.1673200000000001,0.31004019200000005,-0.16112665832042694,-0.0020414739847183228,-0.10937701165676117,-0.44247639179229736,0.024350523948669434,-12.514996528625488,47
47,prog,g0,244944393000,-0.533072,0.01570064,-0.0,0.00792994,0.049300009599999584,-0.0,0.024900011599999772,1.1673200000000001,0.31004019200000005,-0.14843864738941193,-0.0017541944980621338,-0.07422082126140594,-0.48384594917297363,0.025507628917694092,-12.498470306396484,48
48,prog,g0,244965280000,-0.532992,0.01926752,-0.0,0.00124204,0.06050001280000039,-0.0,0.0039000055999998118,1.16752,0.31009331199999995,-0.1461458057165146,-0.0015185177326202393,-0.05535425990819931,-0.5288784503936768,0.023582816123962402,-12.457942962646484,49
49,prog,g0,244993166000,-0.531268,0.01767516,-0.0,-0.00359873,0.05550000240000008,-0.0,-0.011300012199999987,1.1718300000000001,0.31123804800000004,-0.1673385202884674,-0.0014450475573539734,-0.040166642516851425,-0.5444643497467041,0.022333890199661255,-12.456497192382812,50
50,prog,g0,245013957000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.18018977344036102,-0.0015413165092468262,-0.012350743636488914,-0.5607774257659912,0.02105945348739624,-12.460613250732422,51
51,prog,g0,245041658000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.12859371304512024,-0.0009311437606811523,0.019767964258790016,-0.5830777883529663,0.02494978904724121,-12.484426498413086,52
52,prog,g0,245069396000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.09190448373556137,-0.0007312297821044922,-0.00735720619559288,-0.6055032014846802,0.027561724185943604,-12.493204116821289,53
53,prog,g0,245090280000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.10039892792701721,-0.0007400587201118469,-0.029727423563599586,-0.622357964515686,0.02653825283050537,-12.488584518432617,54
54,prog,g0,245118330000,-0.528396,0.01735669,-0.0,0.00812102,0.05450000659999965,-0.0,0.025500002799999866,1.1790100000000001,0.31314505600000003,-0.10518784075975418,-0.0008473694324493408,-0.03781957924365997,-0.6446366310119629,0.025825053453445435,-12.474861145019531,55
55,prog,g0,245138836000,-0.530896,0.01799363,-0.0,0.00968153,0.05649999820000051,-0.0,0.030400004199999664,1.1727599999999998,0.3114850559999999,-0.12050694227218628,-0.0006775036454200745,-0.03637716919183731,-0.6615800857543945,0.02420423924922943,-12.479432106018066,56
56,prog,g0,245166694000,-0.527156,0.02031847,-0.0,0.00550955,0.06379999580000018,-0.0,0.017299986999999906,1.1821100000000002,0.3139684160000001,-0.17240598797798157,-0.00019760429859161377,-0.06155339628458023,-0.6842508316040039,0.019635379314422607,-12.462100982666016,57
57,prog,g0,245187502000,-0.527152,0.01843949,-0.0,0.00442675,0.05789999859999995,-0.0,0.01389999499999961,1.18212,0.313971072,-0.17901909351348877,-0.0004975795745849609,-0.07907779514789581,-0.7011264562606812,0.019200950860977173,-12.46090030670166,58
58,prog,g0,245215317000,-0.527152,0.01843949,-0.0,0.00442675,0.05789999859999995,-0.0,0.01389999499999961,1.18212,0.313971072,-0.1786361038684845,-0.0008730441331863403,-0.05982707068324089,-0.7236762046813965,0.019155234098434448,-12.493515968322754,59
59,prog,g0,245236054000,-0.526444,0.01697452,-0.0,0.0016242,0.05329999279999997,-0.0,0.005099988,1.1838899999999999,0.314441184,-0.16877709329128265,-0.0006312653422355652,-0.036887556314468384,-0.7410420179367065,0.019763045012950897,-12.498271942138672,60
60,prog,g0,245270808000,-0.523368,0.01449045,-0.0,0.0,0.04550001300000028,-0.0,0.0,1.1915799999999999,0.31648364799999995,-0.1619095802307129,-0.00034890323877334595,-0.019512932747602463,-0.770016074180603,0.019641637802124023,-12.496917724609375,61
61,prog,g0,245298605000,-0.523368,0.01449045,-0.0,0.0,0.04550001300000028,-0.0,0.0,1.1915799999999999,0.31648364799999995,-0.13652566075325012,-0.00041250884532928467,-0.004616254940629005,-0.7934428453445435,0.021032296121120453,-12.547203063964844,62
62,prog,g0,245319479000,-0.521568,0.02589172,-0.0,0.00073248,0.08130000079999977,-0.0,0.002299987199999798,1.1960799999999998,0.31767884799999996,-0.13109740614891052,-0.00036448240280151367,0.003863885998725891,-0.8113045692443848,0.020678117871284485,-12.565903663635254,63
63,prog,g0,245347220000,-0.521568,0.02589172,-0.0,0.00073248,0.08130000079999977,-0.0,0.002299987199999798,1.1960799999999998,0.31767884799999996,-0.2260802537202835,-0.00016477704048156738,0.002460688352584839,-0.8350391387939453,0.01144157350063324,-12.604752540588379,64
64,prog,g0,245368066000,-0.529228,0.03035032,-0.0,0.00197452,0.0953000047999999,-0.0,0.006199992800000498,1.17693,0.312592608,-0.2548569142818451,-0.0001484006643295288,-0.003895524889230728,-0.8529825210571289,0.008429110050201416,-12.61197566986084,65
65,prog,g0,245395885000,-0.531356,0.03057325,-0.0,0.00321656,0.09600000500000005,-0.0,0.01009999840000031,1.1716099999999998,0.31117961599999994,-0.26303917169570923,-0.00017552077770233154,-0.011281520128250122,-0.8767400979995728,0.0075941383838653564,-12.3966703414917,66
66,prog,g0,245423627000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.2827928066253662,-5.601346492767334e-05,-0.02245248481631279,-0.8995048999786377,0.006643801927566528,-11.996521949768066,67
67,prog,g0,245444565000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.18187682330608368,-0.00037166476249694824,-0.02887963317334652,-0.9181857109069824,0.014561325311660767,-11.805558204650879,68
68,prog,g0,245472226000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.08191417157649994,-0.00021797418594360352,-0.029381930828094482,-0.9420959949493408,0.021542757749557495,-11.752306938171387,69
69,prog,g0,245493001000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.14012879133224487,-9.877979755401611e-05,-0.026144424453377724,-0.9596579074859619,0.016347765922546387,-11.196478843688965,70
70,prog,g0,245520844000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.19147437810897827,-0.00013312697410583496,-0.021650981158018112,-0.9834998846054077,0.011629998683929443,-10.88612174987793,71
71,prog,g0,245541614000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.13800664246082306,-0.00015044212341308594,-0.006184693425893784,-1.0013624429702759,0.01453709602355957,-11.135987281799316,72
72,prog,g0,245569411000,-0.55148,0.01671975,-0.0,0.00092357,0.05250001500000012,-0.0,0.0029000098000002694,1.1213000000000002,0.2978172800000001,-0.08563901484012604,-0.0002328827977180481,0.0354478545486927,-1.0254051685333252,0.016462087631225586,-11.401803016662598,73
73,prog,g0,245597251000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.14468975365161896,9.799748659133911e-05,0.03249870985746384,-1.0496532917022705,0.01024860143661499,-11.017230033874512,74
74,prog,g0,245618104000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.1835615187883377,0.00022773444652557373,0.009904788807034492,-1.067915439605713,0.006458640098571777,-10.850414276123047,75
75,prog,g0,245645878000,-0.55492,0.02066879,-0.0,0.00095541,0.06490000059999979,-0.0,0.0029999873999999593,1.1127,0.29553312,-0.19048954546451569,-0.00030703842639923096,0.005017228424549103,-1.0917119979858398,0.004660308361053467,-10.845200538635254,76
76,prog,g0,245666678000,-0.558072,0.01875796,-0.0,0.00292994,0.05889999440000038,-0.0,0.009200011599999947,1.10482,0.293440192,-0.18721100687980652,-0.0001668483018875122,0.005993939936161041,-1.10953688621521,0.003979504108428955,-10.81998062133789,77
77,prog,g0,245694416000,-0.554216,0.01732484,-0.0,0.00318471,0.05439999759999958,-0.0,0.009999989399999798,1.1144599999999998,0.29600057599999996,-0.17937906086444855,0.0001255422830581665,-0.008673541247844696,-1.1333454847335815,0.0035470128059387207,-10.708456039428711,78
78,prog,g0,245715323000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.1634303629398346,4.7184526920318604e-05,-0.02437666989862919,-1.1510823965072632,0.0037392377853393555,-10.845587730407715,79
79,prog,g0,245743046000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.18546989560127258,-6.563961505889893e-05,-0.03260915353894234,-1.1745604276657104,0.0010983943939208984,-10.726106643676758,80
80,prog,g0,245763893000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.21397264301776886,-0.00016507506370544434,-0.028201177716255188,-1.192043662071228,-0.0016112327575683594,-10.615716934204102,81
81,prog,g0,245791633000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.21185722947120667,-8.846819400787354e-05,-0.02082870528101921,-1.2153764963150024,-0.002535402774810791,-10.622157096862793,82
82,prog,g0,245812615000,-0.56698,0.02993631,-0.0,0.00687898,0.09400001340000008,-0.0,0.021599997200000054,1.08255,0.28752528,-0.2075214982032776,-4.872679710388184e-06,-0.01891911029815674,-1.2329427003860474,-0.0031772255897521973,-10.65843391418457,83
83,prog,g0,245840238000,-0.56614,0.03369427,-0.0,0.01019108,0.1058000078000001,-0.0,0.03199999120000019,1.0846500000000001,0.28808304,-0.2466566264629364,0.00040046870708465576,-0.029136478900909424,-1.256232500076294,-0.006689190864562988,-10.421174049377441,84
84,prog,g0,245868110000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.30391523241996765,0.0007863491773605347,-0.06355376541614532,-1.2792083024978638,-0.011048555374145508,-10.314861297607422,85
85,prog,g0,245888907000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.40720343589782715,0.0007506310939788818,-0.08523596823215485,-1.2878423929214478,-0.007487654685974121,-9.288023948669434,86
86,prog,g0,245916729000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.607398271560669,-0.0011864304542541504,-0.0668611228466034,-1.3186869621276855,-0.021669507026672363,-7.643778324127197,87
87,prog,g0,245937521000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.5956116318702698,-0.0008131563663482666,-0.046461910009384155,-1.3356634378433228,-0.020904183387756348,-7.585953235626221,88
88,prog,g0,245965431000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.5278027057647705,0.0005341768264770508,-0.040337949991226196,-1.358555555343628,-0.01899397373199463,-7.9460296630859375,89
89,prog,g0,245993111000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.43848109245300293,0.0009917914867401123,-0.0737866759300232,-1.381094217300415,-0.015630006790161133,-8.356319427490234,90
90,prog,g0,246013987000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.4460984766483307,0.0005939900875091553,-0.09305432438850403,-1.397797703742981,-0.01711249351501465,-8.595407485961914,91
91,prog,g0,246041664000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.6074588298797607,0.001074075698852539,-0.1029692143201828,-1.419930338859558,-0.020124197006225586,-6.887411117553711,92
92,prog,g0,246062593000,-0.649776,0.05719745,-0.0,0.01143312,0.1795999930000005,-0.0,0.0358999968,0.8755599999999999,0.23254873599999998,-0.7249873876571655,0.0011185407638549805,-0.11122602224349976,-1.4362415075302124,-0.020850539207458496,-5.927010536193848,93
93,prog,g0,246097289000,-0.746472,0.10041401,-0.0,-0.03324841,0.31529999139999987,-0.0,-0.10440000740000022,0.6338199999999999,0.16834259199999999,-0.6018116474151611,-0.0010076463222503662,-0.11012743413448334,-1.4637305736541748,-0.01742243766784668,-6.240718364715576,94
94,prog,g0,246118129000,-0.742488,0.10264331,-0.0,-0.03296178,0.3222999933999997,-0.0,-0.10349998920000036,0.6437799999999999,0.170987968,-0.7039093375205994,-0.03323864936828613,0.006311208009719849,-1.4793987274169922,-0.011234760284423828,-3.714033603668213,95
95,prog,g0,246145955000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9364731907844543,-0.024366676807403564,0.28725236654281616,-1.503918170928955,-0.0054738521575927734,-1.188277006149292,96
96,prog,g0,246173663000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9870737195014954,0.008122801780700684,0.39476677775382996,-1.5278185606002808,-0.02569127082824707,-3.5453827381134033,97
97,prog,g0,246194459000,-0.611016,-0.02716561,-0.0,-0.02751592,-0.08530001539999965,-0.0,-0.08639998880000022,0.97246,0.258285376,-0.9824094772338867,0.013617753982543945,0.369500070810318,-1.5446783304214478,-0.035335659980773926,-4.784682273864746,98
98,prog,g0,246222330000,-0.611016,-0.02716561,-0.0,-0.02751592,-0.08530001539999965,-0.0,-0.08639998880000022,0.97246,0.258285376,-0.106467105448246,-0.0046731047332286835,0.27103322744369507,-1.5654338598251343,-0.008310079574584961,-7.535187244415283,99
99,prog,g0,246243083000,-0.544148,-0.15378981,-0.0,0.07544586,-0.48290000340000017,-0.0,0.23690000040000037,1.1396300000000001,0.30268572800000004,0.3604147434234619,-0.0004615485668182373,0.20560291409492493,-1.5810102224349976,0.018106937408447266,-8.208146095275879,100
100,prog,g0,246270878000,-0.5401,-0.18646497,-0.0,0.08363057,-0.5855000058000002,-0.0,0.2625999898,1.14975,0.3053736,1.040057897567749,-0.0939788818359375,-0.10730578005313873,-1.5938420295715332,0.08239936828613281,-11.571743965148926,101
101,prog,g0,246291754000,-0.510668,-0.20519108,-0.0,0.04270701,-0.6442999912,-0.0,0.13410001140000016,1.22333,0.324916448,1.740856409072876,-0.10090994834899902,-0.6255891919136047,-1.610520601272583,0.14733505249023438,-12.000524520874023,102
