k,phase,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
-1,boot,79915997000,,,,,0.0,0.0,0.0,1.5,0.3984,4.051595169585198e-05,0.00012165297812316567,4.74429180030711e-06,-0.021857500076293945,2.384185791015625e-07,-18.37936019897461
-1,boot,79943728000,,,,,0.0,0.0,0.0,1.5,0.3984,3.6198238376528025e-05,0.00010576580098131672,-1.634082946111448e-05,-0.027750492095947266,3.0994415283203125e-06,-18.307565689086914
-1,boot,79964768000,,,,,0.0,0.0,0.0,1.5,0.3984,3.2767027732916176e-05,9.677549678599462e-05,-1.2415945093380287e-05,-0.03255033493041992,2.1457672119140625e-06,-18.24380874633789
-1,boot,79992448000,,,,,0.0,0.0,0.0,1.5,0.3984,2.92290496872738e-05,8.569525380153209e-05,-3.6494839150691405e-07,-0.03958272933959961,-9.5367431640625e-07,-18.150802612304688
-1,boot,80020183000,,,,,0.0,0.0,0.0,1.5,0.3984,2.5793691747821867e-05,7.576707866974175e-05,4.4836997403763235e-06,-0.04730558395385742,-2.86102294921875e-06,-18.052202224731445
-1,boot,80040989000,,,,,0.0,0.0,0.0,1.5,0.3984,2.302485518157482e-05,6.898024003021419e-05,3.025930254807463e-06,-0.05344033241271973,1.1920928955078125e-06,-17.975961685180664
-1,boot,80068785000,,,,,0.0,0.0,0.0,1.5,0.3984,2.0757026504725218e-05,6.082653999328613e-05,-3.09046299662441e-07,-0.061661720275878906,1.1920928955078125e-06,-17.8734188079834
-1,boot,80103505000,,,,,0.0,0.0,0.0,1.5,0.3984,1.7732429114403203e-05,5.197957216296345e-05,-1.1906358849955723e-06,-0.07410788536071777,-1.1205673217773438e-05,-17.738388061523438
-1,boot,80124400000,,,,,0.0,0.0,0.0,1.5,0.3984,1.596779839019291e-05,4.728406565845944e-05,-4.6432387534878217e-07,-0.08182168006896973,-4.291534423828125e-06,-17.656774520874023
-1,boot,80152123000,,,,,0.0,0.0,0.0,1.5,0.3984,1.4172204828355461e-05,4.197886664769612e-05,3.481559360807296e-07,-0.09260725975036621,-1.1444091796875e-05,-17.54647445678711
-1,boot,80179969000,,,,,0.0,0.0,0.0,1.5,0.3984,1.2515971320681274e-05,3.704263144754805e-05,5.147232968738535e-07,-0.10376667976379395,-5.0067901611328125e-06,-17.43543815612793
-1,boot,80200784000,,,,,0.0,0.0,0.0,1.5,0.3984,1.1526954040164128e-05,3.3215728763025254e-05,2.567189767432865e-07,-0.11285018920898438,-9.775161743164062e-06,-17.35049819946289
-1,boot,80228593000,,,,,0.0,0.0,0.0,1.5,0.3984,1.0051178833236918e-05,2.9487455321941525e-05,7.582411853945814e-08,-0.12507915496826172,-1.1920928955078125e-06,-17.237356185913086
-1,boot,80249375000,,,,,0.0,0.0,0.0,1.5,0.3984,8.956076271715574e-06,2.707822568481788e-05,-2.3150050765252672e-08,-0.1348435878753662,-4.76837158203125e-06,-17.151212692260742
-1,boot,80277172000,,,,,0.0,0.0,0.0,1.5,0.3984,8.031873221625574e-06,2.3694268747931346e-05,-5.570291250478476e-08,-0.14820051193237305,-8.344650268554688e-06,-17.035852432250977
-1,boot,80304893000,,,,,0.0,0.0,0.0,1.5,0.3984,6.9127527240198106e-06,2.0914065316901542e-05,-4.3230784285697155e-08,-0.16223645210266113,-3.5762786865234375e-06,-16.919803619384766
-1,boot,80325766000,,,,,0.0,0.0,0.0,1.5,0.3984,6.251737431739457e-06,1.906352918012999e-05,-7.858170647523366e-08,-0.173170804977417,-6.4373016357421875e-06,-16.832128524780273
-1,boot,80353513000,,,,,0.0,0.0,0.0,1.5,0.3984,5.825810148962773e-06,1.692311889200937e-05,-1.5344994608312845e-08,-0.1879734992980957,-8.58306884765625e-06,-16.715303421020508
-1,boot,80374357000,,,,,0.0,0.0,0.0,1.5,0.3984,5.195823177928105e-06,1.541865276522003e-05,1.990358668990666e-07,-0.19961094856262207,-1.0728836059570312e-05,-16.626792907714844
-1,boot,80402130000,,,,,0.0,0.0,0.0,1.5,0.3984,4.699086275650188e-06,1.3620780009659939e-05,1.4393526726053096e-07,-0.21540379524230957,-1.33514404296875e-05,-16.509130477905273
-1,boot,80429947000,,,,,0.0,0.0,0.0,1.5,0.3984,4.255643943906762e-06,1.2027534467051737e-05,-9.074483386939391e-09,-0.23186659812927246,-3.337860107421875e-06,-16.390954971313477
-1,boot,80457707000,,,,,0.0,0.0,0.0,1.5,0.3984,3.6510709833237343e-06,1.0702675353968516e-05,-9.551786206429824e-08,-0.24875926971435547,-5.245208740234375e-06,-16.272668838500977
-1,boot,80485522000,,,,,0.0,0.0,0.0,1.5,0.3984,3.2530006137676537e-06,9.505305570201017e-06,1.6814567516121315e-08,-0.2660999298095703,-7.152557373046875e-06,-16.154539108276367
-1,boot,80513265000,,,,,0.0,0.0,0.0,1.5,0.3984,2.4522378225810826e-06,8.1834750744747e-06,9.642548093324876e-08,-0.28388190269470215,-8.58306884765625e-06,-16.036327362060547
-1,boot,80534119000,,,,,0.0,0.0,0.0,1.5,0.3984,2.277003659401089e-06,7.740062756056432e-06,-8.745416835154174e-09,-0.2975151538848877,-9.059906005859375e-06,-15.947860717773438
-1,boot,80562025000,,,,,0.0,0.0,0.0,1.5,0.3984,2.5177901079587173e-06,6.664852662652265e-06,-1.2756464684571256e-07,-0.35225820541381836,-4.0531158447265625e-05,-15.742561340332031
-1,boot,80589809000,,,,,0.0,0.0,0.0,1.5,0.3984,1.941048594744643e-06,6.1344753703451715e-06,2.9768614240310853e-08,-0.3353862762451172,-1.1444091796875e-05,-15.71190357208252
-1,boot,80610580000,,,,,0.0,0.0,0.0,1.5,0.3984,1.7591414689377416e-06,5.058469014329603e-06,-6.386136419678223e-08,-0.34967494010925293,-1.1920928955078125e-05,-15.624763488769531
-1,boot,80638349000,,,,,0.0,0.0,0.0,1.5,0.3984,1.3765866242465563e-06,4.8501942728762515e-06,4.138217946092482e-08,-0.3695869445800781,-1.239776611328125e-05,-15.507806777954102
-1,boot,80666211000,,,,,0.0,0.0,0.0,1.5,0.3984,1.478282683819998e-06,4.201724550512154e-06,-1.343591975455638e-07,-0.38600337505340576,-1.0013580322265625e-05,-15.400629997253418
-1,boot,80686954000,,,,,0.0,0.0,0.0,1.5,0.3984,1.363775027130032e-06,3.9444312278646976e-06,-2.3977781893336214e-07,-0.40511763095855713,-1.3828277587890625e-05,-15.305428504943848
-1,boot,80714790000,,,,,0.0,0.0,0.0,1.5,0.3984,1.2432410585461184e-06,3.606980271797511e-06,-2.2382340603144257e-07,-0.425740122795105,-1.4543533325195312e-05,-15.190848350524902
-1,boot,80735688000,,,,,0.0,0.0,0.0,1.5,0.3984,8.665404038765701e-07,3.0530231924785767e-06,-1.850148692028597e-07,-0.4301987886428833,6.4373016357421875e-06,-15.131224632263184
-1,boot,80763414000,,,,,0.0,0.0,0.0,1.5,0.3984,9.750460776558612e-07,2.6114576030522585e-06,-5.5110120911194826e-08,-0.46295619010925293,-3.4570693969726562e-06,-14.992046356201172
-1,boot,80791207000,,,,,0.0,0.0,0.0,1.5,0.3984,9.824118478718447e-07,2.3190964384411927e-06,3.517290281251917e-08,-0.48477089405059814,-4.172325134277344e-06,-14.879679679870605
-1,boot,80812056000,,,,,0.0,0.0,0.0,1.5,0.3984,9.066593520401511e-07,2.470548224664526e-06,2.9082826813464635e-08,-0.5013487339019775,-5.0067901611328125e-06,-14.795891761779785
-1,boot,80839837000,,,,,0.0,0.0,0.0,1.5,0.3984,7.397504759865114e-07,2.014514848269755e-06,2.2567547830476542e-08,-0.5235180854797363,-4.887580871582031e-06,-14.685501098632812
-1,boot,80867661000,,,,,0.0,0.0,0.0,1.5,0.3984,5.572273948928341e-07,1.952836555574322e-06,1.751419631546014e-08,-0.5459945201873779,-5.7220458984375e-06,-14.575885772705078
-1,boot,80888422000,,,,,0.0,0.0,0.0,1.5,0.3984,9.705883030619589e-07,1.475620479141071e-06,1.4482026244877488e-08,-0.5630155801773071,-6.198883056640625e-06,-14.49441909790039
-1,boot,80923121000,,,,,0.0,0.0,0.0,1.5,0.3984,4.4948285449208925e-07,1.7794563973438926e-06,1.0548674822530302e-08,-0.591728687286377,-7.271766662597656e-06,-14.360569953918457
-1,boot,80943941000,,,,,0.0,0.0,0.0,1.5,0.3984,3.6660168234448065e-07,7.960975381138269e-07,8.722359723378759e-09,-0.6091163158416748,-7.510185241699219e-06,-14.28105640411377
-1,boot,80964881000,,,,,0.0,0.0,0.0,1.5,0.3984,5.918907390878303e-07,8.624820679870027e-07,7.211937713691441e-09,-0.6248949766159058,-5.841255187988281e-06,-14.205831527709961
-1,boot,80999552000,,,,,0.0,0.0,0.0,1.5,0.3984,5.566545269175549e-08,7.171244078563177e-07,5.252893231499911e-09,-0.6554110050201416,-7.271766662597656e-06,-14.073883056640625
-1,boot,81027324000,,,,,0.0,0.0,0.0,1.5,0.3984,5.780609058092523e-07,7.901463163761946e-07,4.076980530953733e-09,-0.6798629760742188,-8.106231689453125e-06,-13.970101356506348
-1,boot,81048163000,,,,,0.0,0.0,0.0,1.5,0.3984,1.1408462796680396e-07,9.676700756244827e-07,3.370729473317624e-09,-0.6978189945220947,-8.225440979003906e-06,-13.894363403320312
-1,boot,81075907000,,,,,0.0,0.0,0.0,1.5,0.3984,4.5199934106676665e-07,4.001556703769893e-07,2.6162929600559437e-09,-0.7218245267868042,-8.106231689453125e-06,-13.794635772705078
-1,boot,81103744000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.489555643274798e-07,6.714579967592726e-07,2.029992174357176e-09,-0.746101975440979,-8.344650268554688e-06,-13.695969581604004
-1,boot,81124535000,,,,,0.0,0.0,0.0,1.5,0.3984,2.873699429528642e-07,2.392305304965703e-07,1.6789059031907527e-09,-0.7643616199493408,-8.463859558105469e-06,-13.622934341430664
-1,boot,81152351000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.5825548871362116e-08,3.743652712273615e-07,1.302737473451998e-09,-0.788737416267395,-8.58306884765625e-06,-13.527368545532227
-1,boot,81173178000,,,,,0.0,0.0,0.0,1.5,0.3984,1.4036160678188025e-07,4.502126955685526e-07,1.0771401548481663e-09,-0.8032279014587402,-4.5299530029296875e-06,-13.463579177856445
-1,boot,81200971000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.7913046690409828e-07,4.269184046279406e-07,8.355982572538778e-10,-0.827581524848938,-4.0531158447265625e-06,-13.370612144470215
-1,boot,81228759000,,,,,0.0,0.0,0.0,1.5,0.3984,2.3046675323712407e-07,5.578459649768774e-07,6.487077541805775e-10,-0.8564404249191284,-8.821487426757812e-06,-13.271101951599121
-1,boot,81249581000,,,,,0.0,0.0,0.0,1.5,0.3984,-5.903625321934669e-08,1.4724557217959955e-07,-4.510335571694668e-08,-0.8750597238540649,-8.58306884765625e-06,-13.203102111816406
-1,boot,81277359000,,,,,0.0,0.0,0.0,1.5,0.3984,-3.189065722608575e-08,7.954053415915041e-08,-2.0142174150805658e-07,-0.8999457359313965,-8.702278137207031e-06,-13.11367130279541
-1,boot,81312055000,,,,,0.0,0.0,0.0,0.5,0.1328,1.3535724008306715e-07,1.869615857685858e-07,-1.467193300186409e-07,-0.9309087991714478,-8.702278137207031e-06,-13.00454044342041
-1,boot,81325965000,,,,,0.0,0.0,0.0,0.5,0.1328,9.948388424163568e-08,1.3741164650582505e-07,-1.2925268322305783e-07,-0.9428635239601135,-5.245208740234375e-06,-2.1194093227386475
-1,boot,81353781000,,,,,0.0,0.0,0.0,0.5,0.1328,5.3740009775538056e-08,7.422825376579567e-08,2.8370948257361306e-08,-0.9662699699401855,4.76837158203125e-07,13.854203224182129
-1,boot,81381520000,,,,,0.0,0.0,0.0,0.5,0.1328,-1.9732391365323565e-07,1.2347985034466546e-07,8.240773752277164e-08,-0.9905622005462646,9.5367431640625e-07,13.146217346191406
-1,boot,81409265000,,,,,0.0,0.0,0.0,0.5,0.1328,-1.2361354606582609e-08,1.6093365218239342e-07,4.1135525208346735e-08,-1.015151858329773,2.384185791015625e-07,8.973647117614746
-1,boot,81437052000,,,,,0.0,0.0,0.0,0.5,0.1328,4.03366371415359e-08,8.1409709196123e-08,-1.2313484454296031e-08,-1.0398814678192139,-8.344650268554688e-07,5.131857395172119
-1,boot,81464865000,,,,,0.0,0.0,0.0,0.5,0.1328,4.8059490609375644e-08,7.024651438314322e-08,-2.842481627851612e-08,-1.0648138523101807,-1.7881393432617188e-06,2.3785061836242676
-1,boot,81485705000,,,,,0.0,0.0,0.0,0.5,0.1328,3.0282393481684267e-08,4.4262481679879784e-08,-2.3503236690203266e-08,-1.083433985710144,-2.2649765014648438e-06,0.9639043807983398
-1,boot,81513542000,,,,,0.0,0.0,0.0,0.5,0.1328,-2.7839450744693295e-09,4.767912287206855e-09,-1.8240353227838568e-08,-1.1083641052246094,-2.6226043701171875e-06,-0.28751784563064575
-1,boot,81534363000,,,,,0.0,0.0,0.0,0.5,0.1328,6.463149304636318e-08,6.938992669347499e-08,7.737409823960206e-09,-1.126883625984192,-2.7418136596679688e-06,-0.8953348398208618
-1,boot,81562079000,,,,,0.0,0.0,0.0,0.5,0.1328,6.555495701832115e-08,6.81253808920701e-08,6.004833963402234e-09,-1.1516492366790771,-3.0994415283203125e-06,-1.4259833097457886
-1,boot,81589871000,,,,,0.0,0.0,0.0,0.5,0.1328,3.541229887105146e-08,3.680083082713281e-08,4.6602264269779425e-09,-1.176321268081665,-3.159046173095703e-06,-1.7595034837722778
-1,boot,81610675000,,,,,0.0,0.0,0.0,0.5,0.1328,7.592755224550274e-08,7.680243641061679e-08,-1.756484024895144e-08,-1.1948682069778442,-3.337860107421875e-06,-1.9324272871017456
-1,boot,81638473000,,,,,0.0,0.0,0.0,0.5,0.1328,-4.949193055381329e-09,8.745182356051373e-08,6.471443825262213e-09,-1.2193694114685059,-3.2782554626464844e-06,-2.10146164894104
-1,boot,81659407000,,,,,0.0,0.0,0.0,0.5,0.1328,-3.118493907550146e-09,5.51034560203334e-08,5.350953458105323e-09,-1.237764596939087,-3.4570693969726562e-06,-2.200308084487915
-1,boot,81687129000,,,,,0.0,0.0,0.0,0.5,0.1328,2.239977092699519e-08,5.38505418035129e-08,4.152771015952794e-09,-1.2622296810150146,-3.5762786865234375e-06,-2.3090240955352783
-1,boot,81714871000,,,,,0.0,0.0,0.0,0.5,0.1328,1.2100107582568853e-08,2.9089454400832437e-08,3.222875299968564e-09,-1.2864840030670166,-3.5762786865234375e-06,-2.4018383026123047
-1,boot,81735705000,,,,,0.0,0.0,0.0,0.5,0.1328,7.62428520317826e-09,1.8329284756646302e-08,2.664851006528579e-09,-1.3045158386230469,-3.635883331298828e-06,-2.4651715755462646
-1,boot,81763547000,,,,,0.0,0.0,0.0,0.5,0.1328,-2.443827895604045e-08,-1.8655637035180916e-08,-5.832192684351867e-08,-1.3286895751953125,-3.635883331298828e-06,-2.5435879230499268
-1,boot,81791233000,,,,,0.0,0.0,0.0,0.5,0.1328,7.21675093018348e-08,7.52912399093475e-08,-2.3843874430440337e-08,-1.3527295589447021,-3.814697265625e-06,-2.6173200607299805
-1,boot,81812054000,,,,,0.0,0.0,0.0,0.5,0.1328,4.5472802412405144e-08,4.744106618659316e-08,-1.9715439947276536e-08,-1.3705182075500488,-3.7550926208496094e-06,-2.6699931621551514
-1,boot,81839846000,,,,,0.0,0.0,0.0,0.5,0.1328,2.4563838962876616e-08,2.56270666909586e-08,-1.5300717137733955e-08,-1.3942151069641113,-3.874301910400391e-06,-2.737741470336914
-1,boot,81867654000,,,,,0.0,0.0,0.0,0.5,0.1328,1.3269145782146552e-08,1.3843486357245638e-08,-1.1874570660097561e-08,-1.4178624153137207,-3.993511199951172e-06,-2.8028411865234375
-1,boot,81895459000,,,,,0.0,0.0,0.0,0.5,0.1328,7.167791693518666e-09,7.478040409125697e-09,-9.215573193444015e-09,-1.4413130283355713,-4.172325134277344e-06,-2.8653533458709717
-1,boot,81923241000,,,,,0.0,0.0,0.0,0.5,0.1328,3.871935660981762e-09,4.03952382654893e-09,-7.1519883348969415e-09,-1.4645109176635742,-4.0531158447265625e-06,-2.9256396293640137
-1,boot,81950994000,,,,,0.0,0.0,0.0,0.5,0.1328,2.0908401676678068e-09,2.1813368888956575e-09,-5.5497353379507786e-09,-1.487640619277954,-4.0531158447265625e-06,-2.983513355255127
-1,boot,81971810000,,,,,0.0,0.0,0.0,0.5,0.1328,1.3174406010563189e-09,1.374461211511857e-09,-4.5888284283535086e-09,-1.5048936605453491,-4.291534423828125e-06,-3.025759696960449
-1,boot,81999621000,,,,,0.0,0.0,0.0,0.5,0.1328,7.116724987099587e-10,7.424736381267394e-10,-3.5613005877621617e-09,-1.5276280641555786,-4.291534423828125e-06,-3.080181121826172
-1,boot,82020470000,,,,,0.0,0.0,0.0,0.5,0.1328,4.484255744507948e-10,4.678328280327548e-10,-2.9446802773946956e-09,-1.5488865375518799,-1.0967254638671875e-05,-3.137852430343628
-1,boot,82048235000,,,,,0.0,0.0,0.0,0.5,0.1328,2.4211782578831276e-10,2.525954445609102e-10,-2.2848678504772124e-09,-1.567150354385376,-4.5299530029296875e-06,-3.170708656311035
-1,boot,82076115000,,,,,0.0,0.0,0.0,0.5,0.1328,1.3078912952657618e-10,1.3644843588345168e-10,-1.7732334489650725e-09,-1.5894389152526855,-4.5299530029296875e-06,-3.219651699066162
-1,boot,82096916000,,,,,0.0,0.0,0.0,0.5,0.1328,8.24106616281739e-11,8.597614287175759e-11,-1.4662075997762258e-09,-1.6059651374816895,-4.410743713378906e-06,-3.255143165588379
-1,boot,82124630000,,,,,0.0,0.0,0.0,0.5,0.1328,4.4517667330268296e-11,4.6443376922056245e-11,-1.1378930020455869e-09,-1.6279618740081787,-4.649162292480469e-06,-3.301255226135254
-1,boot,82152417000,,,,,0.0,0.0,0.0,0.5,0.1328,2.4045446189724373e-11,2.5085294952376103e-11,-8.830550735083875e-10,-1.649741768836975,-4.649162292480469e-06,-3.3449699878692627
-1,boot,82173209000,,,,,0.0,0.0,0.0,0.5,0.1328,1.515121361705951e-11,1.5806245201588354e-11,-7.301594329156558e-10,-1.6659345626831055,-4.76837158203125e-06,-3.3770034313201904
-1,boot,82207979000,,,,,0.0,0.0,0.0,0.5,0.1328,7.016720537933452e-12,7.31990162927687e-12,-5.318615547977856e-10,-1.692612648010254,-4.887580871582031e-06,-3.4282138347625732
-1,boot,82235775000,,,,,0.0,0.0,0.0,0.5,0.1328,3.790433245054459e-12,3.954073179990303e-12,-4.127654884555909e-10,-1.7137446403503418,-5.0067901611328125e-06,-3.4672646522521973
-1,boot,82256607000,,,,,0.0,0.0,0.0,0.5,0.1328,2.3884123845352434e-12,2.491441081220458e-12,-3.4129701842466886e-10,-1.7294666767120361,-5.0067901611328125e-06,-3.4955883026123047
-1,boot,82284382000,,,,,0.0,0.0,0.0,0.5,0.1328,1.2902387491742218e-12,1.3458088810036628e-12,-2.648725128118201e-10,-1.750117301940918,-4.887580871582031e-06,-3.531540870666504
-1,boot,82305150000,,,,,0.0,0.0,0.0,0.5,0.1328,8.130197903799541e-13,8.479848767617426e-13,-2.1901123969936265e-10,-1.7656432390213013,-5.125999450683594e-06,-3.5578789710998535
-1,boot,82332993000,,,,,0.0,0.0,0.0,0.5,0.1328,4.3922504522342365e-13,4.580572032786279e-13,-1.6997020457765188e-10,-1.7859293222427368,-5.125999450683594e-06,-3.591684341430664
-1,boot,82360759000,,,,,0.0,0.0,0.0,0.5,0.1328,2.372945590023434e-13,2.4742881354899993e-13,-1.3191020498126704e-10,-1.8061027526855469,-5.245208740234375e-06,-3.6237082481384277
-1,boot,82381625000,,,,,0.0,0.0,0.0,0.5,0.1328,1.4953663307615273e-13,1.558961293390837e-13,-1.0907055814080024e-10,-1.8211112022399902,-5.364418029785156e-06,-3.646921396255493
-1,boot,82409349000,,,,,0.0,0.0,0.0,0.5,0.1328,8.079301117014381e-14,8.42043448856522e-14,-8.46470601945093e-11,-1.8407820463180542,-5.245208740234375e-06,-3.6764512062072754
-1,boot,82430229000,,,,,0.0,0.0,0.0,0.5,0.1328,5.0921072913823195e-14,5.305478278927467e-14,-6.999067991841912e-11,-1.8554060459136963,-5.245208740234375e-06,-3.6974806785583496
-1,boot,82464983000,,,,,0.0,0.0,0.0,0.5,0.1328,2.3597443443712507e-14,2.4564551781569577e-14,-5.098263478053866e-11,-1.8796584606170654,-5.602836608886719e-06,-3.731260299682617
-1,boot,82492731000,,,,,0.0,0.0,0.0,0.5,0.1328,1.2757590123202434e-14,1.3266731463401626e-14,-3.956659305748289e-11,-1.8987236022949219,-5.7220458984375e-06,-3.7569730281829834
-1,boot,82513566000,,,,,0.0,0.0,0.0,0.5,0.1328,8.043912758104454e-15,8.357030345518268e-15,-3.271578147279186e-11,-1.9128756523132324,-5.602836608886719e-06,-3.774928092956543
-1,boot,82541289000,,,,,0.0,0.0,0.0,0.5,0.1328,4.351987520356815e-15,4.5124494418846695e-15,-2.5390035560124424e-11,-1.9315509796142578,-5.7220458984375e-06,-3.798304557800293
-1,boot,82569142000,,,,,0.0,0.0,0.0,0.5,0.1328,2.3542365973350243e-15,2.435118079402443e-15,-1.9704696208044936e-11,-1.9499762058258057,-5.7220458984375e-06,-3.819972515106201
-1,boot,82589917000,,,,,0.0,0.0,0.0,0.5,0.1328,1.4870916997811179e-15,1.5337123931979946e-15,-1.6292930546391027e-11,-1.9636059999465942,-5.7220458984375e-06,-3.835432291030884
-1,boot,82617708000,,,,,0.0,0.0,0.0,0.5,0.1328,8.066464163292153e-16,8.272462576064399e-16,-1.2644650951298964e-11,-1.9816491603851318,-5.7220458984375e-06,-3.8552701473236084
-1,boot,82645429000,,,,,0.0,0.0,0.0,0.5,0.1328,4.380176776841438e-16,4.461491939777851e-16,-9.81321360976617e-12,-1.999459981918335,-5.9604644775390625e-06,-3.8734867572784424
-1,boot,82666396000,,,,,0.0,0.0,0.0,0.5,0.1328,2.772304955045435e-16,2.806999424564971e-16,-8.11408492479293e-12,-2.0126335620880127,-5.9604644775390625e-06,-3.8864378929138184
-1,boot,82694121000,,,,,0.0,0.0,0.0,0.5,0.1328,1.5124620306172787e-16,1.5102936262723077e-16,-6.297178490460853e-12,-2.030074119567871,-6.079673767089844e-06,-3.9027926921844482
-1,boot,82714955000,,,,,0.0,0.0,0.0,0.5,0.1328,9.633136302533707e-17,9.475926987523309e-17,-5.206569984178566e-12,-2.0421581268310547,-4.291534423828125e-06,-3.941957712173462
-1,boot,82742723000,,,,,0.0,0.0,0.0,0.5,0.1328,5.3017486234541167e-17,5.0903291998194433e-17,-4.04069876516755e-12,-2.0598583221435547,-6.079673767089844e-06,-4.006469249725342
-1,boot,82770481000,,,,,0.0,0.0,0.0,0.5,0.1328,2.9219248548484344e-17,2.721347452938616e-17,-3.1359051640145186e-12,-2.076693058013916,-6.318092346191406e-06,-4.067717552185059
-1,boot,82791585000,,,,,0.0,0.0,0.0,0.5,0.1328,1.8973538018496328e-17,1.7049079162334557e-17,-2.5929421370446404e-12,-2.0891060829162598,-6.4373016357421875e-06,-4.114036560058594
-1,boot,82819111000,,,,,0.0,0.0,0.0,0.5,0.1328,1.0625181290357943e-17,9.025983085941824e-18,-2.012328454911727e-12,-2.1054677963256836,-6.318092346191406e-06,-4.175953388214111
-1,boot,82846849000,,,,,0.0,0.0,0.0,0.5,0.1328,6.179952383167375e-18,4.716279450311944e-18,-1.5617230815848093e-12,-2.121478796005249,-6.556510925292969e-06,-4.238384246826172
-1,boot,82867733000,,,,,0.0,0.0,0.0,0.5,0.1328,4.065758146820642e-18,2.8866882842426556e-18,-1.2913154703517171e-12,-2.1333489418029785,-6.556510925292969e-06,-4.285192012786865
-1,boot,82895486000,,,,,0.0,0.0,0.0,0.5,0.1328,2.4530074152484538e-18,1.4907779871675686e-18,-1.0021610277743953e-12,-2.1491739749908447,-6.9141387939453125e-06,-4.347973346710205
-1,boot,82923275000,,,,,0.0,0.0,0.0,0.5,0.1328,1.463672932855431e-18,7.318364664277155e-19,-7.777563315602976e-13,-2.1646785736083984,-6.9141387939453125e-06,-4.411074638366699
-1,boot,82944163000,,,,,0.0,0.0,0.0,1.0,0.2656,1.0503208545953324e-18,4.2012834183813297e-19,-6.430913202133681e-13,-2.176142930984497,-6.794929504394531e-06,-4.458157062530518
-1,boot,82978823000,,,,,0.0,0.0,0.0,1.0,0.2656,6.369687763352339e-19,1.4907779871675686e-19,-4.684412037957164e-13,-2.195695638656616,-8.344650268554688e-06,-6.271991729736328
-1,boot,83006630000,,,,,0.0,0.0,0.0,1.0,0.2656,4.336808689942018e-19,6.098637220230962e-20,-3.6354572780991634e-13,-2.211360216140747,-1.0132789611816406e-05,-8.275757789611816
-1,boot,83027437000,,,,,0.0,0.0,0.0,1.0,0.2656,3.1509625637859973e-19,1.6940658945086007e-20,-3.00599470445459e-13,-2.2227160930633545,-1.0967254638671875e-05,-9.156962394714355
-1,boot,83055241000,,,,,0.0,0.0,0.0,1.0,0.2656,2.202285662861181e-19,-1.3552527156068805e-20,-2.332882964497379e-13,-2.237335681915283,-1.1444091796875e-05,-9.822331428527832
-1,boot,83083082000,,,,,0.0,0.0,0.0,1.0,0.2656,1.5924219408380846e-19,-2.710505431213761e-20,-1.8105018894688796e-13,-2.251647710800171,-1.1682510375976562e-05,-10.158551216125488
-1,boot,83110766000,,,,,0.0,0.0,0.0,1.0,0.2656,1.1519648082658485e-19,-2.541098841762901e-20,-1.4050200347788533e-13,-2.265623092651367,-1.2040138244628906e-05,-10.328042030334473
