k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
-1,boot,boot,171939999000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0010583818657323718,-2.0819599740207195e-05,-2.5079793886106927e-06,0.0010356726124882698,0.012041158974170685,-9.809999465942383
-1,boot,boot,171967638000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0010581901296973228,-2.0827166736125946e-05,-2.4272546852444066e-06,0.0010378286242485046,0.012038899585604668,-9.810002326965332
-1,boot,boot,171995459000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0007617920637130737,-0.172328382730484,0.00021467918122652918,0.4282114505767822,-0.007810682058334351,-8.315834999084473
-1,boot,boot,172016275000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0007651448249816895,-0.3423359990119934,-0.00036985077895224094,0.31449654698371887,0.0027954578399658203,-9.16253662109375
-1,boot,boot,172044048000,,,,,0.0,0.0,0.0,1.5,0.3984,0.001141577959060669,-0.24320894479751587,-0.001580813666805625,-0.14942428469657898,0.011520028114318848,-10.85456657409668
-1,boot,boot,172071872000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0007348880171775818,0.07156006991863251,0.0007627406157553196,-0.2865527868270874,-0.0008301138877868652,-11.31091022491455
-1,boot,boot,172092767000,,,,,0.0,0.0,0.0,1.5,0.3984,-0.0003584921360015869,0.2764853537082672,0.0008200730662792921,-0.16086119413375854,0.014063090085983276,-10.964289665222168
-1,boot,boot,172120480000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0006618201732635498,0.4241800010204315,0.0010979203507304192,-0.14072918891906738,-0.002685546875,-10.21955394744873
-1,boot,boot,172148223000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0044374181888997555,0.0017547437455505133,0.00032343590282835066,-0.026325328275561333,-0.026216566562652588,-9.596639633178711
-1,boot,boot,172176036000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.6851747659529792e-06,-1.866379761850112e-07,3.8423991099989507e-07,9.576907359587494e-06,2.0245932319085114e-05,-9.810001373291016
-1,boot,boot,172203803000,,,,,0.0,0.0,0.0,1.5,0.3984,-9.369879876430787e-07,-1.5674299902457278e-07,1.7496293480689928e-07,1.686152972979471e-05,2.3268305085366592e-05,-9.8100004196167
-1,boot,boot,172231617000,,,,,0.0,0.0,0.0,1.5,0.3984,-4.7117930535023334e-07,-1.977832368993404e-07,7.95013050947091e-08,1.7590373317943886e-05,2.2295953385764733e-05,-9.809999465942383
-1,boot,boot,172252431000,,,,,0.0,0.0,0.0,1.5,0.3984,-3.395554131202516e-07,-1.3287179001508775e-07,5.3537423383431815e-08,1.7209811630891636e-05,2.145583312085364e-05,-9.809999465942383
-1,boot,boot,172280218000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.8373637544755184e-07,-6.699357868455991e-08,8.454645872291167e-09,1.752134267007932e-05,2.1363732230383903e-05,-9.810001373291016
-1,boot,boot,172308101000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.5116603435672005e-07,-6.569217703145114e-08,-4.937147579653356e-09,1.7256194041692652e-05,2.1155459762667306e-05,-9.8100004196167
-1,boot,boot,172328849000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.189102373989954e-08,-3.2720137710384734e-09,-1.0029720165505296e-08,1.7523279893794097e-05,2.1548188669839874e-05,-9.8100004196167
-1,boot,boot,172356702000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0236378500394494e-07,-4.090018990154931e-09,-1.6265879310140008e-08,1.708584932202939e-05,2.0914914784952998e-05,-9.809999465942383
-1,boot,boot,172384445000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.3865640369203902e-07,-5.5401301324309316e-09,-1.182028075419339e-08,1.7586506146471947e-05,2.0466679416131228e-05,-9.810001373291016
-1,boot,boot,172405299000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.628514780804835e-07,-6.506851946141978e-09,-1.799386240008971e-08,1.7087313608499244e-05,2.083840809063986e-05,-9.810001373291016
-1,boot,boot,172433113000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.137251938933332e-08,-6.290350285098611e-08,-1.2721041109386988e-08,1.7535749066155404e-05,2.1055129764135927e-05,-9.8100004196167
-1,boot,boot,172460873000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.3627673922655958e-07,-6.50972395987992e-08,-1.4762732369888454e-08,1.72798681887798e-05,2.095745730912313e-05,-9.810001373291016
-1,boot,boot,172481631000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0370644076829194e-07,-6.379588057825458e-08,-5.542781789102946e-09,1.766311288520228e-05,2.0844414393650368e-05,-9.809999465942383
-1,boot,boot,172509463000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.6419414805568522e-07,-6.621270642881427e-08,-9.449857785170934e-09,1.742857239150908e-05,2.0550531189655885e-05,-9.810001373291016
-1,boot,boot,172530239000,,,,,0.0,0.0,0.0,1.5,0.3984,-9.491913743886471e-08,-3.792550273828965e-09,-1.3487074568274693e-08,1.7139900592155755e-05,2.1010786440456286e-05,-9.809999465942383
-1,boot,boot,172558059000,,,,,0.0,0.0,0.0,1.5,0.3984,-6.793232643076408e-08,-2.7142803560309403e-09,-6.9591257201295775e-09,1.634215186641086e-05,2.1283680325723253e-05,-9.809999465942383
-1,boot,boot,172585797000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.3586465286152816e-07,-5.428560712061881e-09,-1.712012753785075e-08,1.7790289348340593e-05,2.1010560885770246e-05,-9.809999465942383
-1,boot,boot,172606693000,,,,,0.0,0.0,0.0,1.5,0.3984,-7.951138059070217e-08,-6.282915165911618e-08,-4.082315374631662e-09,1.7301721527474e-05,2.0930789105477743e-05,-9.810001373291016
-1,boot,boot,172634400000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.120816648381151e-07,-6.413051778508816e-08,-3.988243957309123e-09,1.7335416487185284e-05,2.0727706214529462e-05,-9.809999465942383
-1,boot,boot,172662193000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0742877520897309e-07,-6.394461848913124e-08,-6.890773729395505e-09,1.7688924344838597e-05,2.0952909835614264e-05,-9.8100004196167
-1,boot,boot,172696905000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.2748945721341443e-07,-5.093951926937734e-09,-6.384778039603134e-09,1.8067046767100692e-05,2.0744149878737517e-05,-9.8100004196167
-1,boot,boot,172717773000,,,,,0.0,0.0,0.0,1.5,0.3984,-5.1593957550721825e-08,-6.171366351281904e-08,-1.35112223631495e-08,1.800825702957809e-05,2.1202591597102582e-05,-9.810001373291016
-1,boot,boot,172745538000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0184527354795136e-07,-6.372149385924786e-08,-1.2830559725784951e-08,1.8078068023896776e-05,2.091590613417793e-05,-9.809999465942383
-1,boot,boot,172766349000,,,,,0.0,0.0,0.0,1.5,0.3984,-9.02662478097227e-08,-3.6066580832994077e-09,-1.2170800367528045e-08,1.71710616996279e-05,2.1239236957626417e-05,-9.809999465942383
-1,boot,boot,172794223000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.205632997880457e-07,5.4835027185617946e-08,-1.984174957669893e-08,1.7458478396292776e-05,2.0837527699768543e-05,-9.809999465942383
-1,boot,boot,172822020000,,,,,0.0,0.0,0.0,1.5,0.3984,-6.88628887246523e-08,-2.751448846538551e-09,-1.787067738234782e-08,1.7821337678469718e-05,2.123334343195893e-05,-9.809999465942383
-1,boot,boot,172842838000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.654392757989626e-08,-3.4579272778501036e-09,-9.381372123584697e-09,1.7480188034824096e-05,2.0742614651680924e-05,-9.810001373291016
-1,boot,boot,172870511000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.334009038435397e-08,5.6322313923828915e-08,-1.9785519000947716e-08,1.6784979379735887e-05,2.090884663630277e-05,-9.809999465942383
-1,boot,boot,172898304000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.3772582008186873e-07,-5.502940325641248e-09,-1.5351391269291526e-08,1.7719512470648624e-05,2.053726711892523e-05,-9.810001373291016
-1,boot,boot,172919185000,,,,,0.0,0.0,0.0,1.5,0.3984,-7.723811989990281e-08,-3.086100264226843e-09,-1.2826407491672853e-08,1.7570750060258433e-05,2.1179384930292144e-05,-9.8100004196167
-1,boot,boot,172946916000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0928991400760424e-07,-6.401896257557382e-08,-1.7699210985711034e-08,1.7549989934195764e-05,2.0899457013001665e-05,-9.8100004196167
-1,boot,boot,172974743000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.0701666752765959e-07,-4.2759111806844885e-09,-1.9669956330403693e-08,1.7491345715825446e-05,2.114172457368113e-05,-9.809999465942383
-1,boot,boot,172995542000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.55069401950459e-08,-1.2272093385945482e-07,2.1754573836796354e-11,1.79975922947051e-05,2.1009360352763906e-05,-9.809999465942383
-1,boot,boot,173023439000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.1487341566862597e-07,-6.424208720545721e-08,1.1677899758311128e-09,1.804054045351222e-05,2.0798093828489073e-05,-9.8100004196167
-1,boot,boot,173044219000,,,,,0.0,0.0,0.0,1.5,0.3984,-7.351582098635845e-08,-2.9373907750596118e-09,-8.677956686575783e-10,1.692242040007841e-05,2.08561268664198e-05,-9.8100004196167
-1,boot,boot,173072049000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.1911424735444598e-07,-4.759328930958873e-09,-1.7305368249509456e-09,1.7722108168527484e-05,2.078349825751502e-05,-9.809999465942383
-1,boot,boot,173099732000,,,,,0.0,0.0,0.0,1.5,0.3984,-1.051555358344558e-07,-4.201574199669267e-09,-7.343684327310029e-09,1.7345495507470332e-05,2.0982704882044345e-05,-9.809999465942383
-1,boot,boot,173127627000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.881718827069562e-08,-6.32009857781668e-08,-4.408299836278218e-10,1.69798713614e-05,2.0931360268150456e-05,-9.8100004196167
-1,boot,boot,173148381000,,,,,0.0,0.0,0.0,1.5,0.3984,-8.97477576700112e-08,-6.323815426867441e-08,-6.444448308329243e-10,1.7908067093230784e-05,2.091054557240568e-05,-9.809999465942383
-1,boot,boot,173183065000,,,,,0.0,0.0,0.0,0.5,0.1328,-9.812295331812493e-08,-6.357277726465327e-08,-1.2989032072141526e-08,1.740347761369776e-05,2.1034602468716912e-05,-9.8100004196167
-1,boot,boot,173203907000,,,,,0.0,0.0,0.0,0.5,0.1328,0.0042874813079833984,-0.7694889307022095,-0.00045395269989967346,0.452789306640625,0.1648331582546234,-0.3212447464466095
-1,boot,boot,173231689000,,,,,0.0,0.0,0.0,0.5,0.1328,0.026382386684417725,-0.8162122964859009,-0.003580402582883835,-0.0581846758723259,-0.0018810629844665527,10.263815879821777
-1,boot,boot,173259520000,,,,,0.0,0.0,0.0,0.5,0.1328,0.010003834962844849,-0.31563952565193176,-0.002537826541811228,-0.0195857435464859,-0.000621601939201355,8.948591232299805
-1,boot,boot,173280366000,,,,,0.0,0.0,0.0,0.5,0.1328,0.0055615901947021484,-0.25137579441070557,-0.0004067635163664818,-0.010587379336357117,-0.00023606419563293457,6.1203837394714355
-1,boot,boot,173308161000,,,,,0.0,0.0,0.0,0.5,0.1328,0.006087064743041992,-0.2816101610660553,0.0009998204186558723,-0.004822075366973877,-0.00010825693607330322,2.580151319503784
