t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
13.122771,-0.000620,0.058330,-10.994256,0.0675780,-0.0996009,0.8086713
13.129624,0.027278,0.007471,-11.020958,0.0646423,-0.1024919,0.8091500
13.136620,-0.003058,0.065870,-10.986693,0.0567417,-0.1059437,0.8094447
13.143531,0.015344,0.033105,-11.013438,0.0473687,-0.1091649,0.8095688
13.150430,0.018251,0.029317,-11.025198,0.0388808,-0.1117342,0.8095486
13.164407,0.005305,0.055966,-11.031596,0.0284869,-0.1147183,0.8092107
13.171374,0.003278,0.061103,-11.040625,0.0265600,-0.1154519,0.8089638
13.178258,0.021831,0.029761,-11.073161,0.0261055,-0.1159722,0.8087074
13.185180,0.012912,0.047322,-11.073465,0.0264746,-0.1164572,0.8084667
13.199066,0.012602,0.053218,-10.850517,0.0945942,-0.0972265,0.8080978
13.206098,-0.015707,0.105296,-10.671983,0.1628065,-0.0755739,0.8079857
13.213027,0.005660,0.071648,-10.586109,0.2202317,-0.0575294,0.8079223
13.220030,-0.012233,0.104484,-10.502702,0.2594924,-0.0458142,0.8079028
13.233844,-0.000972,0.088676,-10.448860,0.2853725,-0.0403863,0.8079630
13.240887,-0.016254,0.115331,-10.432369,0.2805284,-0.0433813,0.8080239
13.247721,0.025669,0.046330,-10.468527,0.2707334,-0.0476426,0.8080922
13.254735,-0.017117,0.117940,-10.450171,0.2599454,-0.0518313,0.8081606
13.261648,0.006268,0.080096,-10.484976,0.2507253,-0.0551621,0.8082228
13.275672,-0.027911,0.137344,-10.500921,0.2407162,-0.0585289,0.8083141
13.282474,0.032802,0.039734,-10.569095,0.2395871,-0.0589328,0.8083397
13.289516,-0.029404,0.140338,-9.393157,0.3124017,-0.0340947,0.8083525
13.296393,0.008461,0.079409,-8.629189,0.3781071,-0.0060633,0.8083541
13.310279,-0.008582,0.106651,-7.783829,0.4666108,0.0348251,0.8083331
13.317189,-0.004756,0.100596,-7.584748,0.4846517,0.0437722,0.8083159
13.324186,-0.028074,0.137606,-7.513075,0.4890928,0.0462892,0.8082972
13.331118,-0.012432,0.112974,-7.479204,0.4847123,0.0444917,0.8082790
13.344975,0.030587,0.039083,-6.725902,0.3643600,0.0384285,0.8082502
13.351900,-0.013029,0.104937,-6.657019,0.3118173,0.0367450,0.8082408
13.358933,-0.043112,0.149840,-6.661613,0.2738751,0.0364123,0.8082350
13.365821,-0.004338,0.088648,-6.862990,0.2135325,0.0273983,0.8082327
13.379693,0.014458,0.058902,-7.723734,0.1040148,-0.0018752,0.8082357
13.386692,-0.037353,0.135929,-8.058865,0.0714833,-0.0131317,0.8082398
13.393658,-0.029555,0.124144,-8.293202,0.0546593,-0.0203141,0.8082446
13.400514,0.001216,0.079638,-8.473258,0.0503900,-0.0237150,0.8082498
13.407536,-0.048175,0.151422,-8.638750,0.0544502,-0.0242828,0.8082545
13.421508,-0.055890,0.162439,-8.851706,0.0720039,-0.0213317,0.8082618
13.428367,0.002446,0.080970,-8.919577,0.0801207,-0.0195412,0.8082640
13.435287,-0.026523,0.121394,-8.980446,0.0859146,-0.0182150,0.8082651
13.442397,-0.083699,0.199481,-9.028221,0.0892091,-0.0174827,0.8082656
13.456206,-0.069828,0.178712,-9.088704,0.0898697,-0.0175185,0.8082644
13.463036,-0.006709,0.093862,-9.109179,0.0884913,-0.0179699,0.8082632
13.470029,-0.058993,0.162341,-9.124980,0.0867602,-0.0185017,0.8082619
13.477048,-0.069003,0.174405,-9.136798,0.0850855,-0.0190054,0.8082606
13.490962,-0.076855,0.182063,-9.152096,0.0827111,-0.0197376,0.8082582
13.497836,-0.031822,0.123763,-9.196270,0.0857710,-0.0194556,0.8082575
13.504844,-0.076283,0.179045,-9.222914,0.0896664,-0.0190391,0.8082569
13.511797,-0.061884,0.159867,-9.247716,0.0933934,-0.0186782,0.8082566
13.518695,-0.047428,0.140837,-9.268866,0.0962907,-0.0184773,0.8082566
13.532601,-0.033345,0.121370,-9.301093,0.0989204,-0.0185898,0.8082570
13.539541,-0.069399,0.163577,-9.309495,0.0989275,-0.0188170,0.8082573
13.546503,-0.079521,0.173993,-9.318267,0.0984192,-0.0190838,0.8082577
13.553403,-0.062513,0.152011,-9.328244,0.0976626,-0.0193435,0.8082581
13.567569,-0.161854,0.264011,-9.330109,0.0961636,-0.0197513,0.8082587
13.574279,-0.006932,0.082409,-9.352217,0.0956185,-0.0198912,0.8082588
13.581137,-0.061840,0.143863,-9.350242,0.0952410,-0.0199994,0.8082590
13.588295,-0.163658,0.257435,-9.342057,0.0950079,-0.0200888,0.8082590
13.602065,-0.063586,0.137659,-9.434016,0.0553002,-0.0264072,0.8082590
13.609053,-0.119800,0.196574,-9.452387,0.0355069,-0.0292325,0.8082589
13.616010,-0.113602,0.186214,-9.475807,0.0203384,-0.0310996,0.8082589
13.622930,-0.104889,0.173482,-9.496205,0.0107522,-0.0319618,0.8082588
13.636838,-0.134866,0.199711,-9.520184,0.0056571,-0.0316146,0.8082587
13.643888,-0.160098,0.222084,-9.556308,-0.0400073,-0.0580970,0.8082586
13.650693,-0.077646,0.131511,-9.603691,-0.0881677,-0.0871282,0.8082586
13.657683,-0.145468,0.197979,-9.613440,-0.1303453,-0.1126921,0.8082585
13.671578,-0.122836,0.167281,-9.653157,-0.1786811,-0.1416024,0.8082584
13.678469,-0.123326,0.164448,-9.666531,-0.1855172,-0.1453475,0.8082584
13.685398,-0.142221,0.179876,-9.674078,-0.1845722,-0.1443683,0.8082584
13.692380,-0.165672,0.199505,-9.679177,-0.1792480,-0.1408223,0.8082584
13.699296,-0.148263,0.179180,-9.692593,-0.1724245,-0.1365110,0.8082584
13.713219,-0.140495,0.165050,-9.710028,-0.1614160,-0.1298987,0.8082585
13.720123,-0.161350,0.180969,-9.711642,-0.1586785,-0.1283902,0.8082585
13.727128,-0.200496,0.213244,-9.708242,-0.1577263,-0.1279730,0.8082585
13.734058,-0.181486,0.191680,-9.717917,-0.1581081,-0.1283298,0.8082586
13.747898,-0.185622,0.188046,-9.745773,-0.1435312,-0.1264320,0.8082587
13.754953,-0.242175,0.234549,-9.749563,-0.1255442,-0.1233890,0.8082588
13.761883,-0.205754,0.199022,-9.773675,-0.1092626,-0.1208066,0.8082588
13.768712,-0.176093,0.169734,-9.794188,-0.0971556,-0.1191460,0.8082588
13.782590,-37.590706,49.819813,6.866649,0.1737613,0.1552965,0.1502012
13.789642,-145.263214,193.361069,55.716259,0.6693329,0.9146566,-0.6711600
13.796549,-47.315491,60.600761,8.733397,0.5083894,0.3725577,-0.5350971
13.803483,-8.500662,9.934242,-8.816667,0.0711112,0.0815331,-0.2797203
13.810486,-3.545319,4.715766,-8.980410,-0.0032848,0.0180058,-0.0857010
13.824405,-3.115084,4.671427,-7.926501,0.1550462,-0.0351968,0.2061715
13.831304,-2.504370,3.998217,-8.837697,0.1979581,-0.0608531,0.2845740
13.838303,-1.946117,3.352045,-9.497063,0.2118940,-0.0774272,0.3258924
13.845192,-1.420701,2.803628,-10.089279,0.2021971,-0.0835896,0.3339813
13.859029,-0.811998,2.100610,-11.017575,0.1393515,-0.0726761,0.2768276
13.865968,-0.724705,1.988256,-11.380122,0.1000636,-0.0593387,0.2275105
13.872970,-0.776783,1.999354,-11.656468,0.0626451,-0.0439994,0.1748743
13.879849,-0.893693,2.126494,-11.935143,0.0312757,-0.0284340,0.1248483
13.893783,-1.379191,2.564896,-12.220650,-0.0073970,-0.0021087,0.0489406
13.900721,-1.608788,2.792953,-12.341836,-0.0146166,0.0075376,0.0267252
13.907720,-1.845434,3.015755,-12.383471,-0.0144229,0.0145411,0.0143669
13.914573,-2.011274,3.220811,-12.502420,-0.0088122,0.0188614,0.0103022
13.928488,-2.207226,3.429021,-12.534656,0.0102834,0.0215445,0.0183413
13.935418,-2.274585,3.513146,-12.677376,0.0231930,0.0212050,0.0266156
13.942414,-2.285443,3.532408,-12.753251,0.0345066,0.0200816,0.0350207
13.949283,-2.264844,3.573866,-12.900710,0.0437153,0.0185323,0.0416587
13.956284,-2.216300,3.520553,-12.906338,0.0489203,0.0166454,0.0459505
13.970102,-2.073223,3.463835,-13.082249,0.0496201,0.0139690,0.0462909
13.977143,-2.031493,3.405632,-13.037876,0.0462783,0.0134789,0.0431978
13.984086,-1.994845,3.415840,-13.116330,0.0424409,0.0137298,0.0386957
13.990990,-1.968497,3.415583,-13.160168,0.0380930,0.0141703,0.0337129
14.005043,-1.993791,3.401290,-13.037865,0.0310704,0.0155719,0.0242952
14.011813,-2.160446,3.546717,-13.081439,0.0564655,0.0203807,0.0285072
14.018800,-2.353805,3.599127,-12.812758,0.0862026,0.0238462,0.0386823
14.025813,-2.425214,3.612474,-12.519666,0.1131985,0.0234201,0.0507607
14.039700,-2.303264,3.458922,-12.064260,0.1434974,0.0135171,0.0686090
14.046501,-2.049714,3.299351,-12.040546,0.1334373,0.0021126,0.0673826
14.053507,-1.814176,3.086905,-11.714282,0.1055431,-0.0115346,0.0565489
14.060421,-1.573964,2.913594,-11.626678,0.0725959,-0.0218963,0.0410866
14.067414,-1.528023,2.866033,-11.481920,0.0461816,-0.0254946,0.0249627
14.081277,-1.589561,2.927045,-11.379263,0.0181886,-0.0220567,0.0027187
14.088278,-1.701223,3.001948,-11.312585,0.0169156,-0.0185131,-0.0018522
14.095181,-1.752989,3.066990,-11.332477,0.0195837,-0.0165078,-0.0027970
14.102130,-1.837174,3.137573,-11.299301,0.0256540,-0.0153957,-0.0016137
14.115974,-1.844491,3.178351,-11.361359,0.0344976,-0.0185966,0.0029080
14.122978,-1.858202,3.171644,-11.340297,0.0370067,-0.0210146,0.0044597
14.129867,-1.811095,3.165740,-11.414983,0.0370398,-0.0238399,0.0051876
14.136816,-1.794524,3.146863,-11.426837,0.0357807,-0.0262401,0.0049821
14.150729,-1.782815,3.169376,-11.490942,0.0329994,-0.0286982,0.0028111
14.157665,-1.769573,3.145163,-11.504049,0.0302924,-0.0301073,0.0014983
14.164582,-1.693639,3.097501,-11.469104,0.0191454,-0.0332527,-0.0030144
14.171780,-1.705897,3.055726,-11.342545,0.0080074,-0.0353357,-0.0088895
14.185404,-1.632778,3.060501,-11.413049,-0.0095942,-0.0367749,-0.0193710
14.192431,-1.666976,3.067501,-11.369545,-0.0138108,-0.0362285,-0.0227191
14.199337,-1.503587,3.005229,-11.207104,-0.0384430,-0.0463950,-0.0328193
14.206374,-1.369677,2.882188,-11.078621,-0.0658671,-0.0566168,-0.0450501
14.220178,-1.277688,2.844731,-10.951720,-0.1032646,-0.0642927,-0.0664991
14.227149,-1.297452,2.871295,-10.919469,-0.1108301,-0.0637510,-0.0724137
14.234053,-1.317773,2.911669,-10.912736,-0.1128788,-0.0625769,-0.0750236
14.241102,-1.397782,2.954683,-10.851061,-0.1105453,-0.0613472,-0.0751644
14.247927,-1.354756,2.981931,-10.919472,-0.1079855,-0.0618081,-0.0736436
14.261860,-1.365875,3.007700,-10.924180,-0.1023749,-0.0643064,-0.0698095
14.268797,-1.356128,2.984701,-10.940627,-0.1032126,-0.0671984,-0.0676437
14.275791,-1.368429,2.972570,-10.966328,-0.1073238,-0.0711806,-0.0641261
14.282638,-1.337666,2.990714,-11.023207,-0.1101945,-0.0742332,-0.0613273
14.296623,-1.361828,2.966783,-11.027419,-0.1167876,-0.0796907,-0.0558116
14.303501,-1.324381,2.950823,-11.118063,-0.1214908,-0.0825830,-0.0526771
14.310478,-1.323971,2.899867,-11.071797,-0.1356154,-0.0886290,-0.0541097
14.317405,-1.298409,2.880121,-11.066078,-0.1477785,-0.0936331,-0.0586434
14.331300,-1.279247,2.836923,-11.105504,-0.1671221,-0.0996854,-0.0688020
14.338290,-1.311070,2.818977,-11.086796,-0.1723276,-0.0991936,-0.0725165
14.345207,-1.322282,2.832345,-11.119953,-0.1747375,-0.0962846,-0.0746573
14.352120,-1.317290,2.823417,-11.137879,-0.1747133,-0.0949780,-0.0765536
14.359157,-1.370582,2.833064,-11.112752,-0.1736459,-0.0922547,-0.0770494
14.372937,-1.343641,2.844636,-11.187108,-0.1708251,-0.0924290,-0.0774663
14.379941,-1.387671,2.849986,-11.162707,-0.1703640,-0.0927079,-0.0768392
14.386868,-1.361492,2.845915,-11.203045,-0.1705474,-0.0953288,-0.0765800
14.393807,-1.368983,2.847241,-11.214158,-0.1714547,-0.0975631,-0.0760160
14.407671,-1.283346,2.789364,-11.062004,-0.1930102,-0.1170738,-0.0776691
14.414612,-1.208168,2.733953,-10.975667,-0.2138849,-0.1359581,-0.0807614
14.421599,-1.164151,2.685236,-10.905664,-0.2315969,-0.1512164,-0.0837596
14.428507,-1.090836,2.638495,-10.897895,-0.2440261,-0.1620148,-0.0863836
14.442406,-0.751903,2.412917,-10.871445,-0.2477829,-0.0370965,-0.0791662
14.449353,-0.801780,2.470779,-10.830392,-0.2421207,-0.0288929,-0.0832736
14.456440,-0.896607,2.523163,-10.791969,-0.2393936,-0.0279902,-0.0849057
14.463258,-0.884672,2.587266,-10.859726,-0.2395868,-0.0321672,-0.0841711
14.470184,-0.948552,2.611590,-10.852435,-0.2422688,-0.0406109,-0.0814923
14.484095,-0.031952,-0.091870,-13.368783,-0.6864899,-0.5036895,0.2109547
14.491101,-0.076770,-0.054281,-13.123568,-0.6947626,-0.5200825,0.3180862
14.498037,-0.060510,-0.068825,-13.054035,-0.6309966,-0.4620116,0.3932827
14.505002,-0.082399,-0.050817,-12.973895,-0.5422758,-0.3765491,0.4367071
14.518789,-0.081760,-0.052691,-12.957462,-0.3990061,-0.2348466,0.4423601
14.525809,-0.125690,-0.018392,-12.900637,-0.3630427,-0.1986978,0.4155156
14.532690,-0.083560,-0.053645,-12.984732,-0.3482317,-0.1838578,0.3771678
14.539632,-0.106598,-0.037087,-12.968410,-0.3479378,-0.1839903,0.3332580
14.553548,-0.132365,-0.028731,-12.976170,-0.4330664,-0.1793995,0.1737186
14.560499,-0.120067,-0.047213,-13.013527,-0.5012915,-0.1644406,0.0399039
14.567441,-0.121414,-0.053238,-13.014606,-0.5524350,-0.1531763,-0.0964640
14.574403,-0.130977,-0.050679,-12.982854,-0.5817582,-0.1482101,-0.2226138
14.588348,-0.166682,-0.028119,-12.862088,-0.5879536,-0.1521930,-0.4116476
14.595229,-0.113126,-0.067456,-12.919846,-0.5768164,-0.1561734,-0.4671908
14.602164,-0.134110,-0.052701,-12.868192,-0.5634180,-0.1589919,-0.4968822
14.609218,-0.173020,-0.025978,-12.799208,-0.5511066,-0.1599934,-0.5037163
14.616131,-0.132730,-0.055465,-12.867046,-0.5415362,-0.1592444,-0.4920444
14.630054,-0.112172,-0.072958,-12.922286,-0.5312263,-0.1542530,-0.4331157
14.637174,-0.204048,-0.012768,-12.782731,-0.5292839,-0.1510177,-0.3963121
14.644001,-0.121768,-0.069994,-12.929991,-0.5283296,-0.1477389,-0.3601470
14.650929,-0.155343,-0.049724,-12.883097,-0.5276771,-0.1446240,-0.3277216
14.664734,-0.119343,-0.076063,-12.959058,-0.5257311,-0.1392924,-0.2814730
14.671799,-0.203745,-0.024649,-12.821895,-0.5242015,-0.1371387,-0.2690119
14.678611,-0.130355,-0.054046,-12.642399,-0.3695423,-0.1896065,-0.3418437
14.685601,-0.179849,-0.007440,-12.382509,-0.1984948,-0.2460588,-0.4405877
14.699439,-0.153846,-0.002379,-12.185379,0.0449777,-0.3154401,-0.6600068
14.706470,-0.195083,0.026033,-12.047124,0.0941502,-0.3203443,-0.7587355
14.713543,-0.209904,0.034715,-11.966187,0.1047622,-0.3122642,-0.8403949
14.720250,-0.117468,-0.030902,-12.049127,0.0913723,-0.2989175,-0.9013844
14.734276,-0.199410,0.016557,-11.904692,0.0432935,-0.2771866,-0.9596598
14.741196,-0.183604,0.001504,-11.931314,0.0243414,-0.2724811,-0.9608555
14.748133,-0.194643,0.007093,-11.931282,0.0130121,-0.2712556,-0.9481156
14.755139,-0.213714,0.020199,-11.926098,0.0089204,-0.2721158,-0.9256209
14.762089,-0.200783,0.008738,-11.971614,0.0103801,-0.2737912,-0.8974476
14.775984,-0.212262,0.016279,-12.011405,0.0214691,-0.2764161,-0.8386229
14.783006,-0.225665,0.027054,-12.018007,0.0276357,-0.2767578,-0.8133830
14.789923,-0.207783,0.010101,-12.074819,0.0328478,-0.2764807,-0.7932093
14.796848,-0.212586,0.013072,-12.093278,0.0367892,-0.2757626,-0.7787790
14.810768,-0.244950,0.034645,-11.275518,0.0429744,-0.2071784,-0.7667878
14.817588,-0.204160,-0.013642,-10.785210,0.0460228,-0.1275828,-0.7679217
14.824645,-0.267794,0.044341,-10.379168,0.0491497,-0.0580947,-0.7724168
14.831514,-0.231964,0.003397,-10.163219,0.0525609,-0.0081566,-0.7791715
14.845435,-0.263556,0.033998,-9.940536,0.0594100,0.0298434,-0.7951030
14.852368,-0.257836,0.023395,-9.405704,0.0333917,0.0701534,-0.8025847
14.859630,-0.321141,0.088846,-9.097949,0.0019948,0.1061745,-0.8089449
14.866512,-0.207443,-0.039225,-8.842506,-0.0270995,0.1346741,-0.8139897
14.873558,-0.286089,0.046907,-8.788464,-0.0464671,0.1510179,-0.8172820
14.887478,-0.291333,0.054258,-8.788162,-0.0598197,0.1580472,-0.8194636
14.894289,-2.806263,3.565445,-8.167460,-0.0981598,0.0772828,-0.3138714
14.901210,-11.839861,36.330421,16.705700,2.2452397,-2.5425863,3.5120888
14.908228,0.395139,10.408424,-0.147855,3.1977992,-1.7993505,4.0478683
14.922082,0.178139,4.147042,-11.340275,2.0614295,-0.4290740,3.6579990
14.928992,0.141079,5.149851,-11.827324,1.5641201,0.1242477,3.4675744
14.935936,0.077888,5.845976,-12.582664,1.2338607,0.4953960,3.2749660
14.942931,-28.426403,41.064228,5.634690,2.2109013,0.8727044,1.0421361
14.956847,-3.397686,6.090641,-18.034967,0.4928607,0.7463426,0.1936235
14.963691,-2.073642,4.019385,-17.801432,-0.1550775,0.4366062,0.0982457
14.970674,-0.934598,4.098352,-14.602608,-0.2367155,0.1577974,0.0083015
14.977613,-1.038556,3.805736,-11.316884,-0.2314954,0.0228254,-0.0732457
14.984524,-1.419569,3.386505,-8.985898,-0.2431415,0.0122161,-0.1378182
14.998844,-2.250297,1.984247,-7.075709,-0.0771296,-0.0595923,-0.1915154
15.005545,-1.937625,1.622361,-5.851392,0.0838430,-0.0826087,-0.2313068
15.012379,-1.701013,1.415682,-5.293110,0.2584119,-0.0662923,-0.2704546
15.019289,-1.599727,1.336085,-5.031330,0.4066751,-0.0245470,-0.2907621
15.033222,-1.728953,1.456820,-4.317468,0.3505683,0.0657377,-0.3281552
15.040186,-1.715747,1.459023,-4.387654,0.2817165,0.0943429,-0.3449589
15.047058,-1.697647,1.432624,-4.469120,0.2179257,0.1046708,-0.3583283
15.054017,-1.652778,1.406059,-4.780692,0.1696414,0.1007216,-0.3728568
15.067903,-1.623797,1.374092,-5.340558,0.1259213,0.0677583,-0.3855468
15.074931,-1.640965,1.425861,-5.782070,0.1234357,0.0498177,-0.3837181
15.081777,-1.640549,1.406945,-6.037459,0.1275795,0.0359366,-0.3773681
15.088926,-1.648695,1.465461,-6.505837,0.1345548,0.0272957,-0.3675869
15.102689,-1.690671,1.490486,-7.042999,0.1481530,0.0218120,-0.3335038
15.109610,-1.748271,1.552346,-7.312977,0.1528665,0.0217503,-0.3083274
15.116519,-1.787557,1.595500,-7.573603,0.1558289,0.0226033,-0.2810484
15.123549,-1.976916,1.805571,-8.315302,0.0736161,0.0486613,-0.2313703
15.130422,-2.180703,1.987001,-8.829499,-0.0169847,0.0722180,-0.1610247
15.144413,-1.870083,2.269419,-8.918047,-0.0240550,0.0436577,-0.0600763
15.151286,-1.812509,2.303513,-9.112745,-0.0114283,0.0386757,-0.0412963
15.158221,-1.810257,2.383120,-9.261539,-0.0055224,0.0375561,-0.0318508
15.165157,-1.832842,2.497489,-9.301605,-0.0008111,0.0370066,-0.0238913
15.179126,-1.218186,2.932476,-9.091492,-0.1495889,0.0935135,-0.0370299
15.186022,-0.915677,3.059937,-8.588715,-0.2733645,0.1921208,-0.0583640
15.193022,-0.506604,3.231725,-8.489220,-0.4379618,0.3312675,-0.0788755
15.199891,-0.184005,3.216109,-8.282979,-0.5753233,0.4484138,-0.1139887
15.206855,0.025024,3.131927,-8.254015,-0.6890516,0.5223555,-0.1629965
15.220708,0.193804,2.839899,-8.606077,-0.9114650,0.5187376,-0.2923056
15.227724,0.123674,2.688177,-8.787079,-1.0258608,0.4555836,-0.3617589
15.234753,0.028428,2.005518,-8.772577,-0.8999301,0.2722838,-0.4109684
15.241609,0.010263,1.505690,-8.048860,-0.7024788,0.0805461,-0.4283149
15.255460,-0.576271,0.717146,-8.069514,-0.4778325,-0.0618651,-0.3445704
15.262447,-0.512071,0.577699,-7.769974,-0.3481887,-0.0703864,-0.2734033
15.269383,-0.469449,0.496450,-7.576113,-0.2216773,-0.0555797,-0.1904576
15.276305,-0.434091,0.419584,-7.512292,-0.1213423,-0.0300752,-0.1075963
15.283204,-0.388684,0.406772,-7.421426,-0.0430904,-0.0066842,-0.0277656
15.297084,-0.260741,0.517789,-7.154728,0.0725326,-0.0148546,0.1017698
15.304039,-0.234617,0.601891,-7.100739,0.1061698,-0.0117477,0.1558422
15.311069,-0.230212,0.740209,-7.013362,0.1329241,-0.0078930,0.2050481
15.317921,-0.188440,0.792654,-6.933235,0.1430989,-0.0040340,0.2456469
15.331843,-0.209897,1.006474,-6.879269,0.1452252,0.0004380,0.3057452
15.339046,-0.299900,1.135470,-7.001703,0.1432002,0.0019485,0.3261052
15.345824,-0.191704,1.177320,-6.772606,0.1468714,0.0021544,0.3438045
15.352850,-0.289926,1.290543,-6.913295,0.1472152,0.0031835,0.3554102
15.359820,-0.294918,1.366471,-6.880238,0.1497196,0.0038397,0.3644091
15.373643,-0.329092,1.465237,-6.920062,0.1459126,0.0067536,0.3709045
15.380505,-0.330652,1.519861,-6.879725,0.1463835,0.0071093,0.3732475
15.387494,-0.380096,1.545829,-6.981409,0.1402943,0.0084669,0.3719700
15.394470,-0.399266,1.584254,-6.984472,0.1361960,0.0087530,0.3712520
15.408399,-0.440251,1.623645,-7.031750,0.1233018,0.0086939,0.3671544
15.415325,-0.450078,1.617397,-7.066927,0.1158485,0.0083494,0.3650526
15.422230,-0.465922,1.622007,-7.089202,0.1087666,0.0077098,0.3632398
15.429181,-0.495431,1.625766,-7.137040,0.1015442,0.0070172,0.3615081
15.436109,-0.510396,1.627989,-7.151471,0.0957360,0.0060240,0.3606944
15.449970,-0.538113,1.629990,-7.168728,0.0864262,0.0039267,0.3609433
15.456963,-0.581597,1.632049,-7.237546,0.0825596,0.0031272,0.3623457
15.463922,-0.591593,1.618503,-7.260400,0.0772916,0.0029507,0.3632410
15.470826,-0.600592,1.620775,-7.248063,0.0745959,0.0023355,0.3657435
15.484693,-0.629297,1.612006,-7.270265,0.0689418,0.0073059,0.3723707
15.491736,-4.127101,5.901512,-5.685463,0.1154198,-0.0078359,0.1344563
15.498615,-2.427234,3.395333,-7.253194,0.0124310,0.0160721,0.0124988
15.505693,-1.337063,2.094101,-7.608688,-0.0408194,0.0154246,-0.0059159
15.519415,-1.075832,1.745193,-7.658296,-0.0728606,-0.0125928,-0.0090644
15.527169,-1.248847,1.828797,-7.878901,-0.0754382,-0.0281397,-0.0001810
15.533386,-0.923427,1.495222,-7.721286,-0.0846721,-0.0640777,0.0300242
15.540395,-0.893409,1.304240,-8.119149,-0.0965346,-0.1041615,0.0628814
15.547302,-0.721098,1.043440,-8.273645,-0.1063805,-0.1355822,0.0896993
15.561190,-0.552001,0.777951,-8.454391,-0.1031746,-0.1640367,0.1303268
15.568120,-0.319711,-0.026109,-9.628533,-0.2264752,0.0017512,0.0710734
15.575103,-0.341736,-0.013004,-9.595569,-0.2793495,0.1005013,0.0183600
15.582007,-0.328562,-0.036272,-9.572971,-0.2828762,0.1450293,-0.0245157
15.595901,-0.330231,-0.033058,-9.551538,-0.2141286,0.1276942,-0.0753615
15.602838,-0.341201,-0.016998,-9.547669,-0.1720889,0.0958728,-0.0838666
15.609856,-0.361318,0.009239,-9.544734,-0.1369908,0.0635314,-0.0830044
15.616724,-0.326021,-0.032546,-9.548251,-0.1120275,0.0367695,-0.0748933
15.623767,-0.370342,0.019806,-9.544437,-0.0971384,0.0181636,-0.0618391
15.637569,-0.353929,-0.005096,-9.547711,-0.0891836,0.0041060,-0.0296388
15.644527,-0.358269,-0.003591,-9.547888,-0.0909143,0.0050930,-0.0141171
15.652075,-0.492869,0.152917,-9.535105,-0.0935388,0.0086054,-0.0007119
15.658485,-0.209192,-0.189016,-9.562544,-0.0956887,0.0129387,0.0098950
15.665398,-0.357646,-0.016196,-9.548169,-0.0965968,0.0167910,0.0172444
15.679334,-0.361154,-0.019218,-9.547804,-0.0943058,0.0210491,0.0228139
15.686421,-0.408481,0.033208,-9.543489,-0.0915994,0.0213826,0.0218382
15.693312,-0.364858,-0.021520,-9.547770,-0.0883583,0.0208518,0.0191184
15.700168,-0.359502,-0.031034,-9.548515,-0.0849345,0.0197980,0.0152782
15.714109,-0.393001,0.001610,-9.545922,-0.0784790,0.0172710,0.0065086
15.720996,-0.376348,-0.021239,-9.547677,-0.0756679,0.0161647,0.0024862
15.728009,-0.409606,0.014078,-9.544885,-0.0731514,0.0152675,-0.0008827
15.735081,-0.426347,0.030076,-9.543610,-0.0708835,0.0145785,-0.0034386
15.742112,-0.374666,-0.033700,-9.548519,-0.0687179,0.0140433,-0.0051564
15.755947,-0.395984,-0.015877,-9.547115,-0.0648903,0.0133245,-0.0061188
15.762871,-0.404471,-0.009505,-9.546630,-0.0630652,0.0130296,-0.0056637
15.769761,-0.399683,-0.018552,-9.547348,-0.0612663,0.0127359,-0.0048003
15.776806,-0.439423,0.024046,-9.544108,-0.0594873,0.0124294,-0.0036949
15.790717,-0.454854,0.034957,-9.543352,-0.0560048,0.0117671,-0.0013402
15.797618,-0.414976,-0.014638,-9.547181,-0.0543155,0.0114203,-0.0003133
15.804518,-0.418319,-0.014249,-9.547193,-0.0526712,0.0110722,0.0005178
15.811521,-0.443408,0.017445,-8.241441,-0.0085678,-0.0305428,-0.0959362
15.825419,-0.463607,0.037361,-2.565561,0.0838660,-0.1066240,-0.3559899
15.832285,-0.422652,-0.016726,-0.815605,0.1151145,-0.1301096,-0.4877920
15.839259,-0.447795,0.021399,-3.748112,0.3098571,-0.1504774,-0.5473859
15.846253,-0.453455,0.038698,-5.726868,0.4830181,-0.1502138,-0.5535274
15.853203,-0.446495,0.039410,-7.191726,0.6286403,-0.1352728,-0.5173111
15.867017,-0.445037,0.043860,-8.618666,0.7923498,-0.0984791,-0.3676553
15.874067,-0.478452,0.088776,-8.776706,0.8146889,-0.0889684,-0.2779375
15.880901,-0.435796,0.021775,-8.878636,0.8101740,-0.0870419,-0.1914344
15.887915,-0.477214,0.079444,-8.984624,0.7904868,-0.0906803,-0.1151991
15.902017,-0.506248,0.123547,-9.597359,0.8359265,-0.0830235,0.0176603
15.909008,-0.430552,0.001100,-10.005506,0.9092826,-0.0656081,0.0875564
15.915899,-0.464887,0.051330,-10.732451,0.8387243,-0.0830059,0.2004380
15.922896,-0.488016,0.086421,-11.259212,0.7634652,-0.1090751,0.3148977
15.929800,-0.470243,0.048982,-11.744588,0.6918581,-0.1352616,0.4203324
15.943693,-0.499174,0.074935,-12.353091,0.4265777,-0.1806237,0.6235799
15.950589,-0.475947,0.018516,-12.638321,0.3456807,-0.1845449,0.6967756
15.957669,-0.517685,0.084367,-12.728210,0.3045253,-0.1794910,0.7472867
15.964501,-0.472152,-0.011045,-13.010307,0.2957787,-0.1707861,0.7755274
15.978497,-0.524912,0.073301,-13.136827,0.3302955,-0.1575170,0.7757644
