t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
17.569543,-0.000109,-0.003300,-9.810480,0.0006346,0.0005536,-0.0000279
17.576413,0.000132,0.003280,-9.809514,0.0005490,0.0005323,0.0000381
17.583397,0.000120,0.000308,-9.810463,0.0005068,0.0005261,0.0000388
17.590384,-0.000044,-0.003803,-9.809715,0.0006633,0.0005778,-0.0000286
17.604368,0.000214,-0.003397,-9.810510,0.0006300,0.0005771,-0.0000284
17.611209,-0.000029,0.003270,-9.809169,0.0005493,0.0005324,0.0000381
17.618330,-0.000107,-0.003224,-9.810472,0.0006346,0.0005536,-0.0000279
17.625118,0.000264,0.003404,-9.809684,0.0005432,0.0005443,0.0000386
17.639030,-0.000152,-0.003615,-9.810077,0.0006328,0.0005605,-0.0000287
17.645898,0.000062,0.003283,-9.809454,0.0005491,0.0005323,0.0000381
17.652887,-0.000108,-0.003287,-9.810478,0.0006346,0.0005536,-0.0000279
17.659783,0.000131,0.003267,-9.809516,0.0005490,0.0005323,0.0000381
17.673699,-0.000045,-0.003801,-9.809715,0.0006632,0.0005778,-0.0000286
17.680661,-0.000052,0.003398,-9.809820,0.0005497,0.0005320,0.0000381
17.687609,-0.000004,-0.003280,-9.810753,0.0006319,0.0005705,-0.0000279
17.694485,0.000030,0.003481,-9.809908,0.0005131,0.0005313,0.0000385
17.701533,-0.000094,-0.003472,-9.809825,0.0006341,0.0005539,-0.0000279
17.715323,0.000121,0.000313,-9.810468,0.0005068,0.0005261,0.0000388
17.722341,-0.000149,-0.003618,-9.810076,0.0006327,0.0005606,-0.0000287
17.729223,0.000160,0.003293,-9.809728,0.0005463,0.0005492,0.0000382
17.736313,-0.000202,-0.003261,-9.810205,0.0006347,0.0005536,-0.0000280
17.743150,0.000163,0.003363,-9.809413,0.0005460,0.0005274,0.0000385
17.757083,-0.000100,-0.003785,-9.809654,0.0006633,0.0005778,-0.0000287
17.763991,-0.000213,0.003608,-9.810122,0.0005204,0.0005084,0.0000387
17.771021,0.000119,-0.003436,-9.810246,0.0006327,0.0005603,-0.0000285
17.777863,0.000069,0.003290,-9.809444,0.0005491,0.0005323,0.0000381
17.791773,-0.000045,-0.003834,-9.809712,0.0006632,0.0005778,-0.0000286
17.798686,-0.000053,0.003422,-9.809818,0.0005498,0.0005320,0.0000381
17.805744,-0.000100,-0.003247,-9.810476,0.0006346,0.0005535,-0.0000279
17.812550,0.000264,0.003395,-9.809685,0.0005432,0.0005443,0.0000386
17.826531,-0.000208,-0.003652,-9.810016,0.0006339,0.0005542,-0.0000280
17.833382,0.000117,0.003283,-9.809515,0.0005490,0.0005323,0.0000381
17.840430,-0.000108,-0.003262,-9.810473,0.0006346,0.0005536,-0.0000279
17.847308,0.000131,0.003276,-9.809516,0.0005491,0.0005323,0.0000381
17.854308,-0.000012,-0.003266,-9.810745,0.0006319,0.0005705,-0.0000279
17.868163,0.000023,0.000291,-9.810195,0.0005069,0.0005262,0.0000387
17.875138,-0.000204,-0.003628,-9.810015,0.0006339,0.0005542,-0.0000280
17.882032,0.000147,0.003325,-9.809418,0.0005459,0.0005274,0.0000385
17.889044,-0.000083,-0.003349,-9.810637,0.0006332,0.0005601,-0.0000286
17.902908,-0.000108,-0.003285,-9.810478,0.0006346,0.0005535,-0.0000279
17.909843,0.000131,0.003250,-9.809521,0.0005489,0.0005323,0.0000381
17.916780,0.000121,0.000311,-9.810466,0.0005067,0.0005261,0.0000388
17.923723,-0.000045,-0.003828,-9.809712,0.0006633,0.0005778,-0.0000286
17.930658,0.000022,0.003502,-9.809928,0.0005451,0.0005377,0.0000391
17.944575,0.000118,0.003141,-9.808720,0.0005488,0.0005325,0.0000381
17.951576,0.000115,0.000306,-9.810462,0.0005067,0.0005262,0.0000388
17.958423,-0.000153,-0.003707,-9.810077,0.0006327,0.0005606,-0.0000287
17.965336,0.000062,0.003260,-9.809457,0.0005491,0.0005323,0.0000381
17.972444,-0.000106,-0.003233,-9.810470,0.0006346,0.0005536,-0.0000279
17.986278,-0.000004,0.000226,-9.810291,0.0005068,0.0005263,0.0000387
17.993121,-0.000049,-0.003881,-9.809711,0.0006633,0.0005778,-0.0000286
18.000105,-0.000158,0.003558,-9.810182,0.0005191,0.0005148,0.0000380
18.007147,0.000013,-0.003414,-9.810121,0.0006340,0.0005538,-0.0000279
18.020964,-0.000056,-0.003294,-9.810539,0.0006334,0.0005599,-0.0000286
18.027901,0.000076,0.003255,-9.809456,0.0005492,0.0005323,0.0000381
18.034830,0.000121,0.000313,-9.810466,0.0005068,0.0005261,0.0000388
18.041949,-0.000147,-0.003567,-9.810074,0.0006327,0.0005605,-0.0000287
18.048717,0.000063,0.003331,-9.809446,0.0005491,0.0005323,0.0000381
18.062625,0.000258,0.003328,-9.809690,0.0005432,0.0005443,0.0000386
18.069598,-0.000004,0.000227,-9.810292,0.0005068,0.0005263,0.0000387
18.076486,-0.000048,-0.003855,-9.809713,0.0006632,0.0005778,-0.0000286
18.083404,-0.000159,0.003592,-9.810184,0.0005191,0.0005148,0.0000380
18.097365,0.000124,0.003261,-9.809515,0.0005490,0.0005323,0.0000382
18.104464,-0.000055,-0.003248,-9.810531,0.0006334,0.0005600,-0.0000286
18.111262,0.000104,0.003532,-9.809612,0.0005321,0.0005278,0.0000403
18.118227,0.000263,-0.000067,-9.810001,0.0005357,0.0005501,0.0000382
18.132165,0.000124,0.003269,-9.809523,0.0005490,0.0005323,0.0000381
18.139135,-0.000012,-0.003280,-9.810747,0.0006318,0.0005705,-0.0000279
18.146023,0.000132,0.003270,-9.809514,0.0005464,0.0005492,0.0000382
18.153143,0.000023,0.000284,-9.810190,0.0005069,0.0005262,0.0000387
18.166836,0.000147,0.003329,-9.809416,0.0005459,0.0005274,0.0000385
18.173815,-0.000083,-0.003365,-9.810640,0.0006333,0.0005601,-0.0000286
18.180704,0.000074,0.003277,-9.809454,0.0005492,0.0005323,0.0000381
18.187783,-0.000106,-0.003245,-9.810472,0.0006346,0.0005536,-0.0000279
18.194622,0.000132,0.003295,-9.809514,0.0005490,0.0005323,0.0000382
18.208540,-0.000297,-0.003625,-9.809745,0.0006340,0.0005542,-0.0000280
18.215435,0.000116,0.003263,-9.809521,0.0005491,0.0005323,0.0000381
18.222411,0.000041,-0.003286,-9.810810,0.0006306,0.0005769,-0.0000285
18.229317,-0.000021,0.003250,-9.809181,0.0005492,0.0005323,0.0000381
18.236311,0.000120,0.000313,-9.810464,0.0005068,0.0005261,0.0000388
18.250215,0.000147,0.003319,-9.809419,0.0005460,0.0005274,0.0000385
18.257167,0.000029,-0.003484,-9.810322,0.0006590,0.0005760,-0.0000278
18.264078,-0.000151,0.003538,-9.810142,0.0005191,0.0005149,0.0000380
18.271066,0.000239,0.000157,-9.810105,0.0005062,0.0005264,0.0000388
18.284874,-0.000053,0.003440,-9.809819,0.0005497,0.0005321,0.0000381
18.291884,-0.000101,-0.003269,-9.810479,0.0006346,0.0005536,-0.0000279
18.298837,0.000265,0.003377,-9.809733,0.0005386,0.0005430,0.0000392
18.305891,-0.000008,0.000171,-9.810246,0.0005066,0.0005264,0.0000387
18.319697,0.000116,0.003246,-9.809522,0.0005490,0.0005323,0.0000381
18.326648,-0.000056,-0.003317,-9.810541,0.0006334,0.0005600,-0.0000286
18.333574,0.000082,0.003310,-9.809496,0.0005450,0.0005312,0.0000387
18.340552,-0.000112,-0.003341,-9.810439,0.0006345,0.0005537,-0.0000279
18.347459,0.000129,0.003262,-9.809520,0.0005490,0.0005323,0.0000382
18.361669,-0.000143,-0.003490,-9.810072,0.0006327,0.0005606,-0.0000287
18.368262,0.000167,0.003439,-9.809714,0.0005464,0.0005492,0.0000382
18.375246,-0.000205,-0.003310,-9.810208,0.0006348,0.0005536,-0.0000280
18.382152,0.000161,0.003329,-9.809419,0.0005460,0.0005274,0.0000385
18.396116,-0.000101,-0.003821,-9.809650,0.0006634,0.0005778,-0.0000286
18.403047,-0.000212,0.003596,-9.810122,0.0005204,0.0005084,0.0000387
18.409990,0.000121,-0.003478,-9.810249,0.0006326,0.0005603,-0.0000285
18.416891,0.000069,0.003261,-9.809449,0.0005491,0.0005323,0.0000381
18.430795,-0.000045,-0.003858,-9.809711,0.0006632,0.0005778,-0.0000286
18.437852,-0.000052,0.003352,-9.809823,0.0005497,0.0005320,0.0000381
18.444657,-0.000104,-0.003367,-9.810493,0.0006346,0.0005536,-0.0000279
18.451623,0.000257,0.003316,-9.809691,0.0005432,0.0005443,0.0000386
18.465474,-0.000210,-0.003694,-9.810018,0.0006339,0.0005542,-0.0000280
18.472532,0.000114,0.003186,-9.809529,0.0005490,0.0005323,0.0000382
18.479432,-0.000110,-0.003331,-9.810483,0.0006346,0.0005536,-0.0000279
18.486436,0.000129,0.003217,-9.809525,0.0005491,0.0005323,0.0000381
18.493320,-0.000012,-0.003321,-9.810758,0.0006319,0.0005705,-0.0000279
18.507267,0.000023,0.000286,-9.810191,0.0005070,0.0005262,0.0000387
18.514205,-0.000205,-0.003647,-9.810017,0.0006340,0.0005542,-0.0000280
18.521133,0.000116,0.003245,-9.809521,0.0005491,0.0005323,0.0000381
18.528044,-0.000012,-0.003307,-9.810755,0.0006318,0.0005705,-0.0000279
18.534920,0.000132,0.003274,-9.809513,0.0005464,0.0005493,0.0000382
18.548851,0.000259,0.003347,-9.809690,0.0005432,0.0005443,0.0000386
18.555859,-0.000004,0.000226,-9.810290,0.0005068,0.0005263,0.0000387
18.562742,-0.000155,-0.003686,-9.810079,0.0006327,0.0005605,-0.0000286
18.569734,0.000061,0.003222,-9.809463,0.0005491,0.0005323,0.0000381
18.583568,0.000131,0.003269,-9.809517,0.0005490,0.0005324,0.0000381
18.590520,0.000120,0.000311,-9.810465,0.0005067,0.0005262,0.0000388
18.597460,-0.000045,-0.003829,-9.809712,0.0006632,0.0005778,-0.0000286
18.604462,-0.000210,0.003557,-9.810121,0.0005204,0.0005084,0.0000387
18.611363,0.000219,-0.003481,-9.810521,0.0006299,0.0005772,-0.0000284
18.625309,-0.000109,-0.003274,-9.810478,0.0006346,0.0005536,-0.0000279
18.632212,0.000260,0.003346,-9.809689,0.0005432,0.0005443,0.0000386
18.639189,-0.000004,0.000227,-9.810291,0.0005068,0.0005263,0.0000387
18.646091,-0.000155,-0.003677,-9.810079,0.0006328,0.0005606,-0.0000287
18.653091,0.000061,0.003220,-9.809464,0.0005491,0.0005323,0.0000381
18.666901,0.000131,0.003273,-9.809516,0.0005490,0.0005323,0.0000381
18.673891,0.000120,0.000308,-9.810463,0.0005068,0.0005262,0.0000388
18.680814,-0.000045,-0.003837,-9.809711,0.0006632,0.0005778,-0.0000286
18.687832,-0.000105,0.003380,-9.809759,0.0005510,0.0005256,0.0000387
18.694660,0.000096,-0.003161,-9.811540,0.0005972,0.0005765,-0.0000285
18.708648,-0.000115,-0.003259,-9.810479,0.0006341,0.0005535,-0.0000279
18.715531,0.000131,0.003268,-9.809512,0.0005490,0.0005323,0.0000381
18.722528,0.000120,0.000308,-9.810463,0.0005068,0.0005261,0.0000388
18.729421,-0.000152,-0.003682,-9.810075,0.0006327,0.0005606,-0.0000286
18.736404,0.000061,0.003227,-9.809463,0.0005491,0.0005323,0.0000381
18.750265,0.000131,0.003246,-9.809518,0.0005464,0.0005492,0.0000382
18.757212,0.000023,0.000293,-9.810195,0.0005069,0.0005262,0.0000387
18.764116,-0.000206,-0.003664,-9.810017,0.0006339,0.0005542,-0.0000280
18.771129,0.000145,0.003268,-9.809427,0.0005459,0.0005274,0.0000385
18.785029,0.000073,0.003250,-9.809458,0.0005492,0.0005323,0.0000381
18.791968,-0.000109,-0.003311,-9.810481,0.0006347,0.0005536,-0.0000279
18.798885,0.000131,0.003257,-9.809519,0.0005491,0.0005323,0.0000381
18.805843,0.000120,0.000311,-9.810464,0.0005067,0.0005261,0.0000388
18.819715,0.000022,0.003490,-9.809928,0.0005451,0.0005377,0.0000392
18.826632,-0.000159,-0.003287,-9.811175,0.0006031,0.0005647,-0.0000290
18.833591,0.000118,0.003125,-9.808728,0.0005488,0.0005325,0.0000381
18.840551,0.000115,0.000307,-9.810464,0.0005068,0.0005261,0.0000388
18.847507,-0.000151,-0.003650,-9.810076,0.0006327,0.0005606,-0.0000287
18.861370,-0.000110,-0.003325,-9.810484,0.0006346,0.0005536,-0.0000279
18.868287,0.000259,0.003339,-9.809690,0.0005433,0.0005443,0.0000386
18.875344,-0.000004,0.000224,-9.810288,0.0005068,0.0005263,0.0000387
18.882176,-0.000049,-0.003887,-9.809711,0.0006632,0.0005778,-0.0000286
18.896063,0.000013,-0.003488,-9.810122,0.0006340,0.0005539,-0.0000279
18.903188,0.000120,0.003153,-9.809530,0.0005490,0.0005323,0.0000381
18.910008,-0.000057,-0.003379,-9.810554,0.0006334,0.0005600,-0.0000286
18.916986,0.000076,0.003236,-9.809460,0.0005491,0.0005323,0.0000381
18.923879,0.000122,0.000315,-9.810471,0.0005068,0.0005261,0.0000388
18.937917,0.000060,0.003182,-9.809469,0.0005492,0.0005323,0.0000381
18.944660,-0.000113,-0.003406,-9.810495,0.0006347,0.0005536,-0.0000279
18.951652,0.000257,0.003303,-9.809692,0.0005432,0.0005443,0.0000386
18.958667,-0.000004,0.000226,-9.810290,0.0005068,0.0005263,0.0000387
18.972481,-0.000161,0.003623,-9.810186,0.0005192,0.0005148,0.0000380
18.979414,0.000013,-0.003466,-9.810122,0.0006339,0.0005538,-0.0000279
18.986402,0.000122,0.003216,-9.809521,0.0005490,0.0005323,0.0000381
18.993387,-0.000056,-0.003301,-9.810539,0.0006334,0.0005600,-0.0000286
19.000425,0.000075,0.003209,-9.809465,0.0005491,0.0005323,0.0000381
19.014357,-0.000148,-0.003598,-9.810074,0.0006327,0.0005605,-0.0000287
19.021163,0.000063,0.003312,-9.809449,0.0005491,0.0005323,0.0000381
19.028087,-0.000110,-0.003319,-9.810482,0.0006346,0.0005536,-0.0000279
19.035007,0.000259,0.003338,-9.809690,0.0005432,0.0005443,0.0000386
19.048866,-0.000040,-0.003785,-9.809763,0.0006574,0.0005763,-0.0000277
19.055933,-0.000056,0.003274,-9.809773,0.0005495,0.0005322,0.0000380
19.062814,-0.000106,-0.003332,-9.810488,0.0006346,0.0005535,-0.0000279
19.069816,0.000226,0.003236,-9.809793,0.0005463,0.0005492,0.0000382
19.083658,0.000161,0.003309,-9.809439,0.0005445,0.0005270,0.0000387
19.090671,0.000091,0.000230,-9.810546,0.0005066,0.0005263,0.0000388
19.097516,-0.000156,-0.003710,-9.810078,0.0006327,0.0005606,-0.0000287
19.104529,0.000061,0.003214,-9.809464,0.0005491,0.0005323,0.0000381
19.111457,0.000121,0.000313,-9.810467,0.0005068,0.0005262,0.0000388
19.125300,-0.000158,0.003567,-9.810182,0.0005191,0.0005148,0.0000380
19.132208,0.000013,-0.003479,-9.810123,0.0006340,0.0005538,-0.0000279
19.139245,0.000122,0.003193,-9.809525,0.0005490,0.0005323,0.0000381
19.146210,-0.000056,-0.003310,-9.810540,0.0006334,0.0005600,-0.0000286
19.153126,0.000174,0.003284,-9.809728,0.0005464,0.0005492,0.0000382
19.166908,-0.000207,-0.003690,-9.810015,0.0006339,0.0005542,-0.0000280
19.174021,0.000143,0.003222,-9.809436,0.0005459,0.0005274,0.0000385
19.180860,-0.000085,-0.003433,-9.810653,0.0006332,0.0005601,-0.0000286
19.187869,0.000073,0.003220,-9.809463,0.0005491,0.0005323,0.0000381
19.201661,0.000130,0.003241,-9.809521,0.0005489,0.0005323,0.0000381
19.208661,0.000173,0.000298,-9.810524,0.0005055,0.0005326,0.0000381
19.215545,-0.000261,-0.003671,-9.809949,0.0006341,0.0005542,-0.0000280
19.222562,0.000115,0.003207,-9.809528,0.0005490,0.0005323,0.0000381
19.236503,-0.000020,0.003208,-9.809191,0.0005492,0.0005323,0.0000381
19.243314,0.000123,0.000322,-9.810477,0.0005068,0.0005262,0.0000388
19.250310,-0.000150,-0.003630,-9.810076,0.0006327,0.0005606,-0.0000286
19.257289,0.000061,0.003229,-9.809462,0.0005491,0.0005323,0.0000381
19.264277,-0.000109,-0.003289,-9.810477,0.0006346,0.0005536,-0.0000279
19.278095,-0.000004,0.000231,-9.810297,0.0005068,0.0005263,0.0000387
19.285012,-0.000048,-0.003840,-9.809715,0.0006633,0.0005778,-0.0000286
19.292057,-0.000156,0.003526,-9.810181,0.0005192,0.0005148,0.0000380
19.298930,0.000013,-0.003497,-9.810122,0.0006340,0.0005539,-0.0000279
19.312795,-0.000058,-0.003354,-9.810535,0.0006333,0.0005600,-0.0000286
19.319753,0.000076,0.003245,-9.809459,0.0005491,0.0005323,0.0000381
19.326762,0.000120,0.000309,-9.810462,0.0005068,0.0005262,0.0000388
19.333628,-0.000153,-0.003697,-9.810077,0.0006327,0.0005605,-0.0000287
19.340594,0.000061,0.003236,-9.809461,0.0005491,0.0005323,0.0000381
19.354571,0.000254,0.003273,-9.809695,0.0005432,0.0005444,0.0000386
19.361436,-0.000004,0.000231,-9.810296,0.0005068,0.0005263,0.0000387
19.368308,-0.000049,-0.003864,-9.809713,0.0006633,0.0005778,-0.0000286
19.375342,-0.000156,0.003533,-9.810180,0.0005191,0.0005148,0.0000380
19.389235,0.000069,0.003221,-9.809458,0.0005491,0.0005323,0.0000381
19.396119,-0.000110,-0.003337,-9.810486,0.0006346,0.0005535,-0.0000279
19.403251,0.000127,0.003160,-9.809533,0.0005490,0.0005323,0.0000381
19.410059,0.000123,0.000317,-9.810475,0.0005068,0.0005261,0.0000388
19.424035,-0.000307,0.003545,-9.809851,0.0005205,0.0005085,0.0000386
19.430925,0.000227,-0.003674,-9.809886,0.0006632,0.0005775,-0.0000284
19.437825,-0.000078,0.003688,-9.810287,0.0005146,0.0005204,0.0000391
19.444828,0.000329,-0.000111,-9.809700,0.0005355,0.0005502,0.0000382
19.451728,-0.000386,-0.003508,-9.810313,0.0006346,0.0005539,-0.0000281
19.465536,-0.000111,-0.003355,-9.810486,0.0006346,0.0005536,-0.0000279
19.472566,0.000225,0.003223,-9.809794,0.0005462,0.0005492,0.0000382
19.479509,-0.000206,-0.003333,-9.810208,0.0006348,0.0005536,-0.0000280
19.486427,0.000161,0.003323,-9.809420,0.0005460,0.0005274,0.0000385
19.500313,-0.000208,-0.003668,-9.810015,0.0006339,0.0005542,-0.0000280
19.507303,0.000115,0.003216,-9.809525,0.0005490,0.0005323,0.0000381
19.514206,-0.000057,-0.003339,-9.810546,0.0006334,0.0005600,-0.0000286
19.521249,0.000075,0.003207,-9.809464,0.0005491,0.0005323,0.0000381
19.535088,-0.000056,-0.003937,-9.809611,0.0006630,0.0005780,-0.0000286
19.542120,-0.000057,0.003362,-9.809823,0.0005497,0.0005320,0.0000381
19.548952,-0.000103,-0.003352,-9.810493,0.0006346,0.0005536,-0.0000279
19.555969,0.000256,0.003291,-9.809693,0.0005432,0.0005443,0.0000386
19.562892,-0.000004,0.000228,-9.810294,0.0005068,0.0005263,0.0000387
19.576772,0.000115,0.003228,-9.809524,0.0005490,0.0005323,0.0000381
19.583695,-0.000110,-0.003320,-9.810482,0.0006345,0.0005536,-0.0000279
19.590660,0.000160,0.003297,-9.809422,0.0005459,0.0005274,0.0000385
19.597650,-0.000083,-0.003360,-9.810638,0.0006332,0.0005600,-0.0000286
19.604584,0.000074,0.003256,-9.809456,0.0005492,0.0005323,0.0000381
19.618383,-0.000045,-0.003845,-9.809712,0.0006632,0.0005778,-0.0000286
19.625459,-0.000051,0.003344,-9.809822,0.0005497,0.0005320,0.0000381
19.632274,-0.000104,-0.003362,-9.810493,0.0006346,0.0005535,-0.0000279
19.639330,0.000254,0.003272,-9.809693,0.0005432,0.0005443,0.0000386
19.653129,-0.000208,-0.003649,-9.810017,0.0006339,0.0005542,-0.0000280
19.660164,0.000114,0.003196,-9.809528,0.0005490,0.0005323,0.0000381
19.667020,-0.000111,-0.003352,-9.810486,0.0006345,0.0005536,-0.0000279
19.674015,0.000129,0.003221,-9.809524,0.0005490,0.0005323,0.0000381
19.680923,-0.000056,-0.003337,-9.810546,0.0006334,0.0005600,-0.0000286
19.694789,0.000025,0.000297,-9.810198,0.0005069,0.0005262,0.0000387
19.701717,-0.000205,-0.003652,-9.810015,0.0006339,0.0005542,-0.0000280
19.708759,0.000114,0.003192,-9.809529,0.0005491,0.0005324,0.0000381
19.715615,-0.000013,-0.003333,-9.810760,0.0006318,0.0005705,-0.0000279
19.729551,-0.000208,-0.003353,-9.810212,0.0006347,0.0005536,-0.0000280
19.736436,0.000260,0.003357,-9.809689,0.0005432,0.0005443,0.0000386
19.743664,-0.000003,0.000218,-9.810281,0.0005068,0.0005263,0.0000387
19.750381,-0.000215,-0.003767,-9.810017,0.0006339,0.0005542,-0.0000280
19.757336,0.000115,0.003232,-9.809524,0.0005490,0.0005323,0.0000381
19.771318,0.000129,0.003198,-9.809528,0.0005490,0.0005323,0.0000381
19.778230,0.000121,0.000312,-9.810468,0.0005067,0.0005261,0.0000388
19.785183,-0.000045,-0.003822,-9.809713,0.0006632,0.0005778,-0.0000286
19.792097,0.000076,0.003503,-9.809989,0.0005439,0.0005440,0.0000385
19.798976,-0.000228,-0.003414,-9.810314,0.0006347,0.0005537,-0.0000280
19.812852,0.000294,0.000143,-9.810170,0.0005049,0.0005328,0.0000382
19.819765,-0.000107,-0.003846,-9.809646,0.0006634,0.0005778,-0.0000286
19.826864,-0.000155,0.003502,-9.810181,0.0005192,0.0005148,0.0000380
19.833812,0.000013,-0.003460,-9.810122,0.0006341,0.0005538,-0.0000279
19.840654,0.000125,0.003285,-9.809510,0.0005490,0.0005323,0.0000381
19.854532,0.000076,0.003260,-9.809456,0.0005492,0.0005323,0.0000381
19.861565,0.000120,0.000308,-9.810461,0.0005068,0.0005261,0.0000388
19.868459,-0.000152,-0.003682,-9.810076,0.0006327,0.0005605,-0.0000286
19.875378,0.000062,0.003257,-9.809458,0.0005492,0.0005323,0.0000381
19.889405,0.000253,0.003259,-9.809696,0.0005432,0.0005443,0.0000386
19.896340,0.000013,0.000357,-9.810395,0.0004961,0.0005236,0.0000401
19.903340,-0.000058,-0.003920,-9.809616,0.0006630,0.0005780,-0.0000286
19.910189,-0.000059,0.003452,-9.809818,0.0005497,0.0005320,0.0000381
19.917134,-0.000102,-0.003299,-9.810485,0.0006346,0.0005536,-0.0000279
19.931171,-0.000089,-0.003158,-9.810596,0.0006216,0.0005503,-0.0000258
19.938170,0.000213,0.003070,-9.809679,0.0005459,0.0005495,0.0000382
19.944989,0.000017,0.000292,-9.810198,0.0005069,0.0005262,0.0000387
19.951915,-0.000046,-0.003834,-9.809714,0.0006633,0.0005778,-0.0000286
19.958889,-0.000211,0.003572,-9.810120,0.0005204,0.0005084,0.0000387
19.972752,-0.000202,0.003547,-9.810113,0.0005177,0.0005254,0.0000387
19.979921,0.000193,0.000129,-9.809903,0.0005062,0.0005264,0.0000388
19.986635,-0.000055,-0.003965,-9.809702,0.0006632,0.0005778,-0.0000286
19.993621,-0.000158,0.003556,-9.810182,0.0005191,0.0005148,0.0000380
20.000436,0.000013,-0.003526,-9.810125,0.0006340,0.0005539,-0.0000279
20.014466,0.000101,0.000057,-9.809930,0.0005373,0.0005436,0.0000387
20.021365,-0.000310,-0.003389,-9.811182,0.0006031,0.0005648,-0.0000291
20.028343,0.000114,0.003119,-9.808734,0.0005488,0.0005325,0.0000381
20.035153,-0.000117,-0.003377,-9.810490,0.0006345,0.0005536,-0.0000279
20.049149,-0.000208,-0.003352,-9.810210,0.0006348,0.0005536,-0.0000280
20.056047,0.000259,0.003351,-9.809690,0.0005433,0.0005443,0.0000386
20.062956,-0.000004,0.000230,-9.810295,0.0005068,0.0005262,0.0000387
20.069951,-0.000153,-0.003628,-9.810078,0.0006327,0.0005605,-0.0000287
20.083826,-0.000110,-0.003341,-9.810487,0.0006346,0.0005536,-0.0000279
20.090811,0.000130,0.003226,-9.809523,0.0005490,0.0005323,0.0000381
20.097725,0.000121,0.000312,-9.810468,0.0005068,0.0005262,0.0000388
20.104827,-0.000044,-0.003742,-9.809720,0.0006632,0.0005778,-0.0000286
20.111826,-0.000210,0.003559,-9.810120,0.0005204,0.0005084,0.0000387
20.118600,0.000222,-0.003546,-9.810532,0.0006299,0.0005772,-0.0000284
20.132386,-0.000116,-0.003465,-9.810507,0.0006346,0.0005536,-0.0000279
20.139439,0.000254,0.003274,-9.809695,0.0005432,0.0005443,0.0000386
20.146329,-0.000004,0.000230,-9.810294,0.0005068,0.0005262,0.0000387
20.153293,-0.000153,-0.003644,-9.810078,0.0006327,0.0005606,-0.0000287
20.167179,-0.000111,-0.003356,-9.810489,0.0006346,0.0005536,-0.0000279
20.174196,0.000129,0.003212,-9.809526,0.0005490,0.0005323,0.0000381
20.181052,0.000124,0.000326,-9.810480,0.0005059,0.0005259,0.0000389
20.188045,-0.000045,-0.003811,-9.809706,0.0006632,0.0005778,-0.0000286
20.194985,-0.000053,0.003409,-9.809820,0.0005497,0.0005320,0.0000381
20.208858,0.000025,0.003408,-9.809882,0.0005159,0.0005320,0.0000381
20.215774,-0.000093,-0.003504,-9.809848,0.0006341,0.0005539,-0.0000279
20.222762,0.000122,0.003218,-9.809523,0.0005490,0.0005323,0.0000381
20.229668,0.000121,0.000313,-9.810469,0.0005067,0.0005262,0.0000388
20.243563,-0.000084,0.003659,-9.810289,0.0005146,0.0005204,0.0000391
20.250476,-0.000001,-0.003546,-9.810098,0.0006304,0.0005598,-0.0000282
20.257512,0.000063,0.003171,-9.809443,0.0005491,0.0005324,0.0000381
20.264358,0.000121,0.000316,-9.810472,0.0005068,0.0005261,0.0000388
20.271410,-0.000044,-0.003768,-9.809718,0.0006632,0.0005778,-0.0000286
20.285207,-0.000102,-0.003306,-9.810486,0.0006347,0.0005536,-0.0000279
20.292291,0.000128,0.003181,-9.809530,0.0005490,0.0005323,0.0000382
20.299146,0.000122,0.000315,-9.810472,0.0005067,0.0005261,0.0000388
20.306179,-0.000200,-0.003589,-9.810020,0.0006329,0.0005539,-0.0000278
20.313047,0.000245,0.003344,-9.809680,0.0005431,0.0005443,0.0000386
20.326994,0.000073,0.003236,-9.809463,0.0005492,0.0005323,0.0000381
20.333819,0.000123,0.000319,-9.810474,0.0005068,0.0005261,0.0000388
20.340865,-0.000148,-0.003603,-9.810074,0.0006326,0.0005606,-0.0000287
20.347967,0.000060,0.003172,-9.809471,0.0005492,0.0005323,0.0000381
20.354760,-0.000112,-0.003381,-9.810492,0.0006346,0.0005536,-0.0000279
20.368525,-0.000111,-0.003356,-9.810487,0.0006346,0.0005535,-0.0000279
20.375547,0.000256,0.003289,-9.809694,0.0005432,0.0005443,0.0000386
20.382512,-0.000004,0.000227,-9.810293,0.0005068,0.0005263,0.0000387
20.389474,-0.000048,-0.003816,-9.809716,0.0006633,0.0005778,-0.0000286
20.403282,-0.000033,-0.003184,-9.811342,0.0006029,0.0005645,-0.0000289
20.410275,0.000217,0.003125,-9.808999,0.0005460,0.0005494,0.0000382
20.417224,-0.000211,-0.003332,-9.810208,0.0006347,0.0005536,-0.0000280
20.424129,0.000259,0.003347,-9.809690,0.0005432,0.0005443,0.0000386
20.438060,-0.000207,-0.003631,-9.810016,0.0006340,0.0005541,-0.0000280
20.444973,0.000119,0.003277,-9.809538,0.0005470,0.0005318,0.0000384
20.451925,-0.000058,-0.003338,-9.810524,0.0006333,0.0005600,-0.0000286
20.458861,0.000076,0.003256,-9.809457,0.0005491,0.0005323,0.0000381
20.465940,0.000119,0.000306,-9.810456,0.0005067,0.0005261,0.0000388
20.479750,0.000063,0.003369,-9.809439,0.0005491,0.0005323,0.0000381
20.486661,-0.000110,-0.003324,-9.810483,0.0006346,0.0005536,-0.0000279
