sim_time_ns,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
35306408000,-0.0014996436657384038,-0.0007247069734148681,-0.0006072147516533732,1.1445204019546509,0.004159867763519287,-9.742706298828125
35313321000,-0.0014036227948963642,-0.0009109481470659375,-0.0003522228798829019,1.1452393531799316,-0.004920780658721924,-9.741229057312012
35320209000,-0.00043414582614786923,2.284068614244461e-05,0.0027202628552913666,1.1750080585479736,-0.05302971601486206,-9.762237548828125
35327173000,-6.29425048828125e-05,-0.0005624145269393921,0.00013183367263991386,1.1202795505523682,0.037165701389312744,-9.730074882507324
35341019000,-0.0014125965535640717,-0.0006260208319872618,-0.00042072011274285614,1.1446728706359863,0.0017664432525634766,-9.742843627929688
35347995000,-0.0015576186124235392,-0.000545766088180244,-0.0006161453202366829,1.1442286968231201,0.004024088382720947,-9.743905067443848
35354941000,-0.001424546237103641,-0.0007887613610364497,-0.000360466365236789,1.1449545621871948,-0.00513845682144165,-9.742450714111328
35361913000,-0.0012210765853524208,-0.0006404182640835643,-0.0004014358564745635,1.1460940837860107,-0.0005322098731994629,-9.745020866394043
35375798000,-8.362298831343651e-05,-0.000582227308768779,0.0001292755187023431,1.1200153827667236,0.03703904151916504,-9.730762481689453
35382696000,-0.0014916900545358658,-0.0005751235294155777,-0.0005348994745872915,1.1412475109100342,0.018913984298706055,-9.7355318069458
35389695000,-0.0013808025978505611,-0.0009206294780597091,-0.00025767902843654156,1.1452010869979858,-0.005475044250488281,-9.741715431213379
35396600000,-0.0012007271870970726,-0.0006355894729495049,-0.0004017224709969014,1.1458830833435059,0.0013578534126281738,-9.745266914367676
35410523000,-0.001282144570723176,-0.0007022154168225825,-0.0004121338133700192,1.1449520587921143,-0.00010061264038085938,-9.74294376373291
35417407000,-0.000464325537905097,4.049271228723228e-05,0.0027100418228656054,1.1738700866699219,-0.0530208945274353,-9.761570930480957
35424433000,-0.00025350195937789977,-0.0004763188771903515,-6.368738104356453e-05,1.1194535493850708,0.04121661186218262,-9.731171607971191
35431325000,-0.001425967668183148,-0.0008015494095161557,-0.00037823006277903914,1.141772747039795,0.01163947582244873,-9.735124588012695
35438281000,-0.0014344218652695417,-0.0007946924306452274,-0.00043023726902902126,1.1450352668762207,0.0008012652397155762,-9.743175506591797
35452141000,-0.0012794840149581432,-0.0007216455414891243,-0.0004123487451579422,1.1453759670257568,-0.000514686107635498,-9.743219375610352
35459141000,-0.0012801623670384288,-0.0007140458328649402,-0.0004110257141292095,1.1452221870422363,-0.00010561943054199219,-9.742886543273926
35466094000,-0.0012704712571576238,-0.000699666969012469,-0.0004063411906827241,1.1452548503875732,-0.00022965669631958008,-9.74291706085205
35473085000,-0.0004713977104984224,4.878290928900242e-05,0.0027102939784526825,1.1739134788513184,-0.05283075571060181,-9.761293411254883
35488347000,-0.0016099622007459402,-0.0008983082370832562,-0.00014851658488623798,1.1503971815109253,-0.0123177170753479,-9.752888679504395
35495328000,0.00023630868236068636,-0.00019002672343049198,-0.00021554120758082718,1.1482880115509033,-0.009980857372283936,-9.750980377197266
35502202000,-0.0007848612731322646,-0.0004553264006972313,-0.00034269774914719164,1.1435763835906982,0.007748901844024658,-9.736719131469727
35509240000,-0.0010500624775886536,-0.000756909663323313,-0.00019772761152125895,1.1444716453552246,-0.0012044906616210938,-9.739937782287598
35523104000,-0.0012331348843872547,-0.0008087065070867538,-0.000238669992540963,1.1457009315490723,-0.006507217884063721,-9.74130630493164
35530016000,-0.0005761656211689115,0.00023808781406842172,0.002553909085690975,1.1734809875488281,-0.046529412269592285,-9.762896537780762
35536925000,-0.00021979206940159202,-0.0005917238886468112,0.00010680173727450892,1.119873046875,0.03484386205673218,-9.729569435119629
35543935000,-0.0012849076883867383,-0.0006220174836926162,-0.0003426963521633297,1.1426358222961426,0.013370871543884277,-9.736381530761719
35550826000,-0.0014557952526956797,-0.0007150102173909545,-0.0004172538756392896,1.1443877220153809,0.002021968364715576,-9.742535591125488
35564728000,-0.0012247671838849783,-0.0008549392805434763,-0.0002498176763765514,1.1459877490997314,-0.007940709590911865,-9.74239730834961
35571658000,-0.0011537628015503287,-0.0006377120735123754,-0.0003795784432440996,1.1454596519470215,0.0017158985137939453,-9.744386672973633
35578677000,-0.00045681255869567394,4.913698649033904e-05,0.0027220076881349087,1.1735939979553223,-0.05200767517089844,-9.761022567749023
35585541000,-0.00024677306646481156,-0.0005312154535204172,2.6821213396033272e-05,1.1193019151687622,0.03987932205200195,-9.730462074279785
35599446000,-0.0014808999840170145,-0.0005432757898233831,-0.0005829606670886278,1.1441092491149902,0.008706212043762207,-9.743664741516113
35606424000,-0.0014344295486807823,-0.0008038579835556448,-0.0003619635244831443,1.144866943359375,-0.004090368747711182,-9.741822242736816
35613380000,-0.0012810544576495886,-0.0006813399959355593,-0.0003995644801761955,1.1459728479385376,-0.0003293752670288086,-9.74423599243164
35620274000,-0.0012823720462620258,-0.0006861377041786909,-0.000402663805289194,1.1452136039733887,-3.8564205169677734e-05,-9.743103981018066
35627307000,-0.0004963534884154797,4.297983832657337e-05,0.0027131689712405205,1.1738829612731934,-0.0527462363243103,-9.761397361755371
35641229000,-0.0011515936348587275,-0.0008072191849350929,-0.00016617287474218756,1.1433287858963013,0.008178532123565674,-9.7355318069458
35648076000,-0.0014860797673463821,-0.0005548085900954902,-0.00058167235692963,1.144116997718811,0.008800387382507324,-9.743661880493164
35655003000,-0.0012901611626148224,-0.0008601426379755139,-0.0002486958692315966,1.1457529067993164,-0.006842255592346191,-9.74169635772705
35661991000,-0.0011478805681690574,-0.0005796659970656037,-0.0003909927327185869,1.1459720134735107,0.0015344619750976562,-9.744868278503418
35668879000,-0.0012773111229762435,-0.000650821952149272,-0.0004037530452478677,1.144758701324463,0.0008409023284912109,-9.742365837097168
35682794000,-0.00028540060156956315,-0.00045583254541270435,-5.716697341995314e-05,1.1194161176681519,0.04132741689682007,-9.730984687805176
35689717000,-0.0013932767324149609,-0.0007624412537552416,-0.00037740441621281207,1.1421401500701904,0.011377155780792236,-9.736108779907227
35696697000,-0.0014192067319527268,-0.0007717022090218961,-0.00042385750566609204,1.1450598239898682,0.0007993578910827637,-9.743072509765625
35703618000,-0.0013212135527282953,-0.0007314993999898434,-0.0004213595238979906,1.1455501317977905,-0.0006928443908691406,-9.743498802185059
35717527000,-0.0012743109837174416,-0.0007026478415355086,-0.0004029987030662596,1.145462989807129,-0.00029283761978149414,-9.743019104003906
35724515000,-0.00045407097786664963,5.250467802397907e-05,0.0027152206748723984,1.174084186553955,-0.05298280715942383,-9.761368751525879
35731455000,-0.0002604299515951425,-0.00046618105261586607,-5.4040938266552985e-05,1.1196019649505615,0.041226863861083984,-9.730876922607422
35738363000,-0.0014408037532120943,-0.000799530535005033,-0.0003711544268298894,1.1418792009353638,0.011715710163116455,-9.735095977783203
35745378000,-0.0014341867063194513,-0.0007757206331007183,-0.00042432310874573886,1.1453081369400024,0.0007255673408508301,-9.743146896362305
