k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
-1,boot,boot,125767877000,,,,,0.0,0.0,0.0,1.0,0.2656,0.0,0.0,-0.0,-2.999073028564453,-0.002373814582824707,-9.340324401855469
1,prog,g0+a,125802610000,-0.48,-0.00856688,-0.0,0.10509554,-0.02690000320000019,-0.0,0.32999999560000015,1.3,0.34528000000000003,0.0007976642809808254,-0.006859396584331989,0.00014596537221223116,-2.969900608062744,-0.014906525611877441,-9.493914604187012
2,prog,g0+a,125830359000,-0.48,-0.04735669,-0.0,0.15347134,-0.14870000659999993,-0.0,0.4819000076000002,1.3,0.34528000000000003,0.005843956023454666,-6.341934204101562e-05,-0.39075854420661926,-0.2420053482055664,0.0006999969482421875,-9.432987213134766
3,prog,g0+a,125851176000,-0.48,-0.04792994,-0.0,0.14480892,-0.1505000115999997,-0.0,0.45470000880000017,1.3,0.34528000000000003,0.32174989581108093,-0.04870283603668213,-1.1092809438705444,0.003569960594177246,0.0264662504196167,-11.849705696105957
4,prog,g0,125878978000,-0.66116,-0.04640127,-0.0,0.10210191,-0.14569998780000004,-0.0,0.3205999974,0.8471000000000001,0.22498976,0.5044146180152893,0.006892085075378418,-1.6432218551635742,-0.0018140077590942383,0.046152591705322266,-13.16781234741211
5,prog,g0,125906851000,-0.66116,-0.04640127,-0.0,0.10210191,-0.14569998780000004,-0.0,0.3205999974,0.8471000000000001,0.22498976,0.42062491178512573,0.026792585849761963,-1.3461002111434937,-0.005213379859924316,0.03343689441680908,-11.41547679901123
6,prog,g0,125927643000,-0.646864,-0.10605096,-0.0,-0.05987261,-0.33300001440000004,-0.0,-0.1879999953999998,0.8828400000000001,0.23448230400000003,0.39167022705078125,0.009741127490997314,-0.8970960974693298,-0.005428671836853027,0.019300103187561035,-7.03500509262085
7,prog,g0,125955336000,-0.65378,-0.11458599,-0.0,-0.08506369,-0.35980000860000017,-0.0,-0.2670999865999999,0.8655499999999999,0.22989008,0.7550996541976929,0.10441923141479492,-0.1713659167289734,-0.01636064052581787,0.06129658222198486,-11.62573528289795
8,prog,g0,125976263000,-0.637776,-0.05888535,-0.0,-0.07519108,-0.18489999899999976,-0.0,-0.2360999911999997,0.9055599999999999,0.24051673599999998,1.0286905765533447,0.08612453937530518,0.6098873019218445,-0.015589118003845215,0.05944514274597168,-8.269232749938965
9,prog,g0,126011010000,-0.637776,-0.05888535,-0.0,-0.07519108,-0.18489999899999976,-0.0,-0.2360999911999997,0.9055599999999999,0.24051673599999998,0.6163315773010254,-0.06408193707466125,1.050756812095642,-0.013169586658477783,0.027866840362548828,-6.401285171508789
10,prog,g0,126038736000,-0.637776,-0.05888535,-0.0,-0.07519108,-0.18489999899999976,-0.0,-0.2360999911999997,0.9055599999999999,0.24051673599999998,0.4442732632160187,-0.018267333507537842,0.7568903565406799,-0.020403265953063965,0.022359013557434082,-7.022994518280029
11,prog,g0,126059554000,-0.633648,0.02557325,-0.0,0.02566879,0.08030000500000023,-0.0,0.0806000006000005,0.91588,0.243257728,0.5070769786834717,0.0012756586074829102,0.5654812455177307,-0.025833070278167725,0.02721571922302246,-7.458831787109375
12,prog,g0,126087316000,-0.63454,0.05171975,-0.0,0.06955414,0.1624000149999998,-0.0,0.2183999995999999,0.9136500000000001,0.24266544,0.15650221705436707,0.038550011813640594,0.28248870372772217,-0.034676194190979004,0.01142263412475586,-9.254741668701172
13,prog,g0,126108235000,-0.63454,0.05171975,-0.0,0.06955414,0.1624000149999998,-0.0,0.2183999995999999,0.9136500000000001,0.24266544,-0.39051395654678345,0.08016356825828552,-0.269289493560791,-0.043006181716918945,-0.02340531349182129,-9.411128997802734
14,prog,g0,126135940000,-0.636596,0.06041401,-0.0,0.0989172,0.18969999139999993,-0.0,0.3106000080000002,0.9085099999999999,0.241300256,-0.5321932435035706,-0.015859007835388184,-0.8139333128929138,-0.044145941734313965,-0.028205275535583496,-8.5480375289917
15,prog,g0,126156858000,-0.64338,0.05226115,-0.0,0.10961783,0.16410001100000038,-0.0,0.3441999861999996,0.8915500000000001,0.23679568,-0.484531968832016,-0.03634142875671387,-0.8866890072822571,-0.05199849605560303,-0.021893620491027832,-8.315522193908691
16,prog,g0,126191569000,-0.64338,0.05226115,-0.0,0.10961783,0.16410001100000038,-0.0,0.3441999861999996,0.8915500000000001,0.23679568,-0.4788060784339905,-0.004894152283668518,-0.9169372916221619,-0.06023365259170532,-0.019354701042175293,-7.99075984954834
17,prog,g0,126219255000,-0.638484,0.02958599,-0.0,0.05630573,0.09290000860000003,-0.0,0.1767999922000003,0.9037899999999999,0.24004662399999996,-0.4456028342247009,-0.0032793134450912476,-0.9402741193771362,-0.06850045919418335,-0.014696121215820312,-7.907596588134766
18,prog,g0,126240484000,-0.638484,0.02958599,-0.0,0.05630573,0.09290000860000003,-0.0,0.1767999922000003,0.9037899999999999,0.24004662399999996,-0.3412216305732727,-0.011069148778915405,-0.7770319581031799,-0.07412660121917725,-0.0075681209564208984,-8.16566276550293
19,prog,g0,126267864000,-0.637004,-0.05920382,-0.0,-0.09729299,-0.1858999948000002,-0.0,-0.30549998860000027,0.9074899999999999,0.24102934399999998,-0.23148785531520844,-0.010678350925445557,-0.4248453676700592,-0.0831422209739685,0.0007674694061279297,-8.41716194152832
20,prog,g0,126288688000,-0.637848,-0.06687898,-0.0,-0.11729299,-0.20999999720000018,-0.0,-0.3682999886,0.9053800000000001,0.24046892800000003,-0.002719063311815262,0.03897448629140854,-0.14197534322738647,-0.09440147876739502,0.015779495239257812,-11.81916618347168
21,prog,g0,126316474000,-0.629592,-0.0244586,-0.0,-0.1088535,-0.07680000399999987,-0.0,-0.34179999000000016,0.9260199999999998,0.24595091199999997,0.6142861843109131,0.08169546723365784,0.8608167767524719,-0.10876131057739258,0.06085693836212158,-10.388285636901855
22,prog,g0,126337316000,-0.629592,-0.0244586,-0.0,-0.1088535,-0.07680000399999987,-0.0,-0.34179999000000016,0.9260199999999998,0.24595091199999997,0.5440484285354614,-0.036453962326049805,1.3059955835342407,-0.11128568649291992,0.04906463623046875,-8.811664581298828
23,prog,g0,126372093000,-0.612364,0.01678344,-0.0,-0.0661465,0.05270000159999988,-0.0,-0.20770000999999993,0.96909,0.257390304,0.1339014768600464,-0.030613727867603302,1.1421005725860596,-0.13126176595687866,0.021781086921691895,-8.162374496459961
24,prog,g0,126392957000,-0.608676,0.0466879,-0.0,0.00509554,0.1466000059999999,-0.0,0.01599999559999965,0.97831,0.259839136,-0.034339696168899536,0.004643768072128296,0.7878331542015076,-0.1453518271446228,0.011698126792907715,-9.041841506958008
25,prog,g0,126420726000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.36230769753456116,0.015497297048568726,0.25214624404907227,-0.16159522533416748,-0.009512543678283691,-9.498961448669434
26,prog,g0,126441801000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5202831625938416,0.0085374116897583,-0.17711089551448822,-0.17243224382400513,-0.019106507301330566,-9.643362045288086
27,prog,g0,126469296000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.585773229598999,-0.010707050561904907,-0.5905050039291382,-0.1852511167526245,-0.019992470741271973,-9.518427848815918
28,prog,g0,126497061000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5584486722946167,-0.019230157136917114,-0.5776570439338684,-0.18745362758636475,-0.017566442489624023,-9.45815658569336
29,prog,g0,126524962000,-0.61082,0.05133758,-0.0,0.05519108,0.1612000012000001,-0.0,0.17329999119999995,0.97295,0.25841552,-0.5550342202186584,-0.01043790578842163,-0.4170360863208771,-0.21286964416503906,-0.011455416679382324,-9.465489387512207
30,prog,g0,126552629000,-0.61082,0.05133758,-0.0,0.05519108,0.1612000012000001,-0.0,0.17329999119999995,0.97295,0.25841552,-0.5030311346054077,-0.003366023302078247,-0.3660854697227478,-0.22812235355377197,-0.0055615901947021484,-9.48698616027832
31,prog,g0,126573513000,-0.607444,0.05085987,-0.0,0.04280255,0.15969999180000016,-0.0,0.134400007,0.98139,0.260657184,-0.45711249113082886,-0.0026433467864990234,-0.4144744873046875,-0.23959410190582275,-0.0005855560302734375,-9.515685081481934
32,prog,g0,126601263000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.4623720347881317,-0.0057631731033325195,-0.44025492668151855,-0.2542154788970947,0.0018149614334106445,-9.560877799987793
33,prog,g0,126622065000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.4270435571670532,-0.008458375930786133,-0.36299455165863037,-0.26550328731536865,0.005351901054382324,-9.822931289672852
34,prog,g0,126649840000,-0.578912,0.01694268,-0.0,0.00264331,0.053200015200000283,-0.0,0.008299993400000094,1.05272,0.279602432,-0.3084355890750885,-0.007103443145751953,-0.13435721397399902,-0.2820286750793457,0.013896346092224121,-10.34730052947998
35,prog,g0,126684593000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.192657470703125,-0.0028253644704818726,0.005909489467740059,-0.3046921491622925,0.0225183367729187,-10.588979721069336
36,prog,g0,126705450000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.10100924223661423,-0.002642393112182617,0.08483760058879852,-0.31875526905059814,0.029069721698760986,-10.723998069763184
