t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.99,-56.049,0.40179,-6.2088,0.58288,-0.47455,-0.60441,0.2641,-42.514,-9.6071,-15.753,1.6459,-5.243,6.1703,-36.077,10.037,-14.712,0,0,0,9.7602,9.4511,9.4007,9.155,7.052,210.31,29.199,371.33,-30.106,80.491
2,-56.476,0.30626,-6.3671,0.56374,-0.49237,-0.61269,0.25373,-42.875,-9.4962,-15.899,1.4896,-5.1606,5.9654,-35.988,12.138,-14.416,0,0,0,9.8875,9.6091,9.5093,9.2527,10.717,209.78,30.001,361.61,-74.429,79.917
2.01,-56.906,0.21194,-6.5268,0.54536,-0.50797,-0.62111,0.24244,-43.234,-9.3643,-16.041,1.3534,-5.0478,5.74,-35.863,14.232,-14.112,0,0,0,10.029,9.7807,9.6379,9.3757,14.283,208.82,30.797,351.41,-118.9,79.297
2.02,-57.341,0.11904,-6.6879,0.52767,-0.52169,-0.62947,0.23057,-43.592,-9.2116,-16.181,1.2328,-4.9107,5.4992,-35.703,16.313,-13.8,0,0,0,10.183,9.9645,9.7857,9.5226,17.744,207.41,31.587,340.78,-163.43,78.63
2.03,-57.778,0.027777,-6.8504,0.51067,-0.53382,-0.63763,0.21837,-43.948,-9.0381,-16.317,1.125,-4.7551,5.2481,-35.508,18.378,-13.48,0,0,0,10.349,10.159,9.9515,9.6912,21.097,205.55,32.37,329.75,-207.94,77.916
2.04,-58.22,-0.061652,-7.0142,0.49433,-0.54455,-0.64548,0.20604,-44.302,-8.8441,-16.45,1.0275,-4.5859,4.9915,-35.281,20.423,-13.152,0,0,0,10.527,10.363,10.134,9.8792,24.338,203.25,33.145,318.34,-252.34,77.154
2.05,-58.664,-0.14904,-7.1794,0.47866,-0.55405,-0.65298,0.19372,-44.653,-8.6298,-16.58,0.93871,-4.4075,4.7335,-35.022,22.442,-12.817,0,0,0,10.715,10.575,10.33,10.084,27.463,200.5,33.912,306.59,-296.54,76.343
2.06,-59.113,-0.23418,-7.3458,0.46366,-0.56247,-0.66008,0.18153,-45.002,-8.3954,-16.707,0.85719,-4.2236,4.4776,-34.732,24.431,-12.474,0,0,0,10.912,10.793,10.54,10.303,30.468,197.32,34.672,294.54,-340.46,75.48
2.07,-59.564,-0.31688,-7.5135,0.44931,-0.56991,-0.66676,0.16957,-45.348,-8.1413,-16.83,0.78189,-4.0376,4.2267,-34.413,26.387,-12.124,0,0,0,11.117,11.017,10.759,10.533,33.352,193.69,35.422,282.2,-384.01,74.567
2.08,-60.02,-0.39694,-7.6824,0.43562,-0.57648,-0.67304,0.15789,-45.69,-7.8678,-16.949,0.71197,-3.8522,3.983,-34.066,28.304,-11.766,0,0,0,11.328,11.245,10.987,10.773,36.112,189.64,36.163,269.62,-427.1,73.601
2.09,-60.478,-0.47417,-7.8525,0.42256,-0.58228,-0.67891,0.14654,-46.029,-7.5753,-17.065,0.64668,-3.6694,3.7482,-33.691,30.178,-11.4,0,0,0,11.545,11.476,11.22,11.018,38.744,185.15,36.894,256.82,-469.66,72.581
2.1,-60.94,-0.54839,-8.0237,0.41014,-0.58737,-0.6844,0.13556,-46.364,-7.2644,-17.177,0.58543,-3.491,3.5235,-33.291,32.005,-11.028,0,0,0,11.764,11.707,11.458,11.267,41.247,180.25,37.614,243.84,-511.59,71.507
2.11,-61.405,-0.6194,-8.196,0.39832,-0.59183,-0.68953,0.12496,-46.695,-6.9354,-17.285,0.52769,-3.3182,3.3095,-32.867,33.781,-10.648,0,0,0,11.985,11.939,11.697,11.518,43.62,174.92,38.324,230.7,-552.8,70.377
2.12,-61.874,-0.68704,-8.3694,0.3871,-0.59572,-0.69433,0.11477,-47.021,-6.5889,-17.39,0.473,-3.152,3.1066,-32.419,35.502,-10.261,0,0,0,12.206,12.169,11.936,11.768,45.861,169.19,39.022,217.45,-593.22,69.191
2.13,-62.346,-0.75112,-8.5438,0.37644,-0.5991,-0.69883,0.10497,-47.343,-6.2256,-17.491,0.42094,-2.993,2.9148,-31.95,37.164,-9.8678,0,0,0,12.426,12.396,12.173,12.016,47.969,163.06,39.707,204.11,-632.76,67.947
2.14,-62.821,-0.81149,-8.7192,0.36634,-0.602,-0.70304,0.095574,-47.66,-5.8459,-17.587,0.37115,-2.8416,2.7341,-31.46,38.762,-9.4673,0,0,0,12.642,12.618,12.405,12.259,49.943,156.54,40.38,190.71,-671.32,66.645
2.15,-63.299,-0.86799,-8.8955,0.35675,-0.60447,-0.707,0.086571,-47.972,-5.4505,-17.68,0.32328,-2.6978,2.5641,-30.952,40.294,-9.0602,0,0,0,12.853,12.834,12.632,12.495,51.783,149.64,41.04,177.29,-708.82,65.283
2.16,-63.78,-0.92045,-9.0728,0.34767,-0.60655,-0.71074,0.07795,-48.279,-5.0402,-17.769,0.27702,-2.5619,2.4044,-30.425,41.754,-8.6466,0,0,0,13.058,13.043,12.852,12.723,53.489,142.37,41.686,163.87,-745.19,63.86
2.17,-64.265,-0.96874,-9.2509,0.33906,-0.60827,-0.71428,0.069699,-48.581,-4.6157,-17.853,0.23208,-2.4336,2.2545,-29.882,43.14,-8.2265,0,0,0,13.255,13.243,13.062,12.942,55.06,134.74,42.317,150.49,-780.32,62.375
2.18,-64.752,-1.0127,-9.4298,0.33091,-0.60965,-0.71764,0.061806,-48.877,-4.1777,-17.933,0.18818,-2.3128,2.1139,-29.324,44.448,-7.8003,0,0,0,13.442,13.433,13.262,13.15,56.499,126.77,42.933,137.18,-814.14,60.828
2.19,-65.242,-1.0523,-9.6095,0.32318,-0.61072,-0.72085,0.054254,-49.167,-3.727,-18.009,0.14505,-2.1993,1.982,-28.753,45.674,-7.3679,0,0,0,13.618,13.612,13.451,13.345,57.804,118.46,43.533,123.97,-846.56,59.218
2.2,-65.735,-1.0872,-9.79,0.31587,-0.6115,-0.72393,0.047027,-49.452,-3.2645,-18.08,0.10244,-2.0927,1.8583,-28.169,46.816,-6.9297,0,0,0,13.783,13.777,13.626,13.526,58.978,109.84,44.117,110.89,-877.5,57.542
2.21,-66.231,-1.1175,-9.9711,0.30893,-0.61201,-0.72691,0.040111,-49.731,-2.791,-18.147,0.060103,-1.9929,1.7421,-27.574,47.87,-6.4856,0,0,0,13.934,13.929,13.787,13.693,60.023,100.92,44.684,97.974,-906.86,55.801
2.22,-66.73,-1.143,-10.153,0.30237,-0.61225,-0.72979,0.033488,-50.003,-2.3074,-18.21,0.017779,-1.8995,1.6329,-26.969,48.833,-6.036,0,0,0,14.07,14.066,13.933,13.844,60.939,91.709,45.233,85.256,-934.56,53.993
2.23,-67.231,-1.1636,-10.335,0.29614,-0.61225,-0.73261,0.027143,-50.27,-1.8146,-18.268,-0.024774,-1.8122,1.5302,-26.355,49.703,-5.581,0,0,0,14.191,14.187,14.062,13.977,61.729,82.233,45.764,72.765,-960.52,52.117
2.24,-67.735,-1.1793,-10.518,0.29025,-0.612,-0.73537,0.021059,-50.53,-1.3137,-18.322,-0.067812,-1.7307,1.4336,-25.734,50.477,-5.1208,0,0,0,14.295,14.291,14.173,14.093,62.395,72.505,46.275,60.533,-984.65,50.173
2.25,-68.242,-1.1899,-10.702,0.28467,-0.61152,-0.73809,0.01522,-50.785,-0.80544,-18.371,-0.11159,-1.6547,1.3424,-25.108,51.152,-4.6556,0,0,0,14.381,14.377,14.266,14.19,62.94,62.546,46.767,48.591,-1006.9,48.158
2.26,-68.751,-1.1954,-10.886,0.27937,-0.6108,-0.7408,0.0096121,-51.033,-0.29095,-18.415,-0.15639,-1.584,1.2563,-24.476,51.727,-4.1856,0,0,0,14.449,14.444,14.341,14.268,63.368,52.375,47.238,36.972,-1027.1,46.073
2.27,-69.262,-1.1957,-11.07,0.27436,-0.60985,-0.7435,0.0042189,-51.274,0.22877,-18.454,-0.20248,-1.5184,1.1748,-23.841,52.199,-3.7109,0,0,0,14.498,14.491,14.395,14.325,63.681,42.012,47.688,25.706,-1045.2,43.916
2.28,-69.776,-1.1908,-11.255,-0.26961,0.60866,0.74622,0.00097403,-51.509,0.75268,-18.489,-0.25017,-1.4576,1.0976,-23.203,52.567,-3.2319,0,0,0,14.526,14.519,14.429,14.361,63.883,31.478,48.116,14.825,-1061.1,41.686
2.29,-70.293,-1.1806,-11.44,-0.26511,0.60724,0.74896,0.0059811,-51.738,1.2797,-18.519,-0.29978,-1.4014,1.0242,-22.563,52.828,-2.7487,0,0,0,14.535,14.526,14.441,14.376,63.979,20.797,48.522,4.3606,-1074.8,39.382
2.3,-70.811,-1.1652,-11.625,-0.26085,0.60558,0.75174,0.010817,-51.961,1.8089,-18.544,-0.35167,-1.3498,0.95433,-21.924,52.982,-2.2615,0,0,0,14.522,14.511,14.432,14.369,63.972,9.9899,48.904,-5.6551,-1086.2,37.004
2.31,-71.332,-1.1444,-11.811,-0.25681,0.60367,0.75458,0.015495,-52.177,2.339,-18.564,-0.40621,-1.3026,0.88768,-21.284,53.028,-1.7707,0,0,0,14.487,14.475,14.401,14.339,63.867,-0.91824,49.261,-15.191,-1095.1,34.549
2.32,-71.855,-1.1184,-11.996,-0.25299,0.6015,0.75749,0.020029,-52.386,2.8691,-18.579,-0.46382,-1.2597,0.82393,-20.647,52.964,-1.2764,0,0,0,14.431,14.416,14.348,14.287,63.67,-11.903,49.594,-24.215,-1101.4,32.017
2.33,-72.379,-1.0871,-12.182,-0.24937,0.59905,0.7605,0.024433,-52.59,3.3979,-18.59,-0.52498,-1.2211,0.76279,-20.011,52.79,-0.77888,0,0,0,14.353,14.335,14.272,14.212,63.385,-22.938,49.901,-32.696,-1105.2,29.408
2.34,-72.906,-1.0504,-12.368,-0.24594,0.59632,0.7636,0.028722,-52.787,3.9245,-18.595,-0.59019,-1.1868,0.704,-19.379,52.505,-0.27844,0,0,0,14.253,14.232,14.174,14.114,63.018,-33.998,50.182,-40.603,-1106.3,26.719
2.35,-73.435,-1.0086,-12.554,-0.24269,0.59328,0.76683,0.032908,-52.977,4.4477,-18.595,-0.66004,-1.1568,0.64731,-18.751,52.11,0.22468,0,0,0,14.13,14.106,14.053,13.993,62.575,-45.055,50.436,-47.903,-1104.6,23.951
2.36,-73.966,-0.9615,-12.74,-0.23962,0.58991,0.7702,0.037006,-53.162,4.9663,-18.59,-0.73517,-1.1314,0.59249,-18.128,51.604,0.73018,0,0,0,13.985,13.957,13.91,13.849,62.062,-56.081,50.661,-54.565,-1100.1,21.101
2.37,-74.498,-0.90927,-12.926,-0.2367,0.58619,0.77373,0.041031,-53.34,5.4794,-18.581,-0.81631,-1.1106,0.53931,-17.51,50.988,1.2378,0,0,0,13.819,13.786,13.744,13.683,61.486,-67.047,50.857,-60.558,-1092.6,18.17
2.38,-75.033,-0.85194,-13.112,-0.23394,0.58209,0.77744,0.044998,-53.512,5.9857,-18.566,-0.90431,-1.0946,0.48758,-16.898,50.263,1.7472,0,0,0,13.63,13.592,13.555,13.494,60.853,-77.923,51.024,-65.866,-1082.1,15.157
2.39,-75.569,-0.78958,-13.297,-0.23131,0.57757,0.78136,0.048921,-53.678,6.4843,-18.546,-1.0001,-1.084,0.43709,-16.293,49.43,2.2582,0,0,0,13.421,13.377,13.346,13.283,60.17,-88.68,51.16,-70.508,-1068.7,12.067
2.4,-76.106,-0.72228,-13.482,-0.22881,0.57259,0.78549,0.052816,-53.838,6.974,-18.52,-1.1048,-1.0789,0.38762,-15.695,48.49,2.7703,0,0,0,13.191,13.14,13.115,13.05,59.445,-99.289,51.265,-74.503,-1052.6,8.9032
2.41,-76.645,-0.65013,-13.668,-0.22642,0.5671,0.78988,0.056701,-53.992,7.4537,-18.49,-1.2196,-1.08,0.33897,-15.104,47.445,3.2834,0,0,0,12.941,12.883,12.863,12.796,58.682,-109.72,51.338,-77.875,-1033.7,5.6714
2.42,-77.186,-0.57324,-13.852,-0.22413,0.56106,0.79455,0.060592,-54.14,7.9225,-18.455,-1.3461,-1.0879,0.29091,-14.522,46.296,3.797,0,0,0,12.672,12.605,12.592,12.522,57.889,-119.96,51.378,-80.645,-1012.3,2.3753
2.43,-77.728,-0.49172,-14.037,-0.22192,0.55439,0.79952,0.064507,-54.282,8.3793,-18.414,-1.4859,-1.1034,0.24322,-13.947,45.047,4.3108,0,0,0,12.385,12.308,12.302,12.229,57.071,-129.96,51.385,-82.834,-988.37,-0.9805
2.44,-78.272,-0.4057,-14.221,-0.21976,0.54704,0.80484,0.068466,-54.419,8.8231,-18.369,-1.641,-1.1273,0.19567,-13.38,43.698,4.8246,0,0,0,12.081,11.993,11.994,11.918,56.235,-139.71,51.359,-84.464,-962.04,-4.3917
2.45,-78.816,-0.31531,-14.404,-0.21764,0.53891,0.81053,0.072486,-54.55,9.253,-18.318,-1.8137,-1.161,0.14801,-12.822,42.253,5.3379,0,0,0,11.761,11.66,11.67,11.589,55.384,-149.19,51.297,-85.557,-933.42,-7.8538
2.46,-79.363,-0.22069,-14.587,-0.21552,0.5299,0.81663,0.076588,-54.675,9.6679,-18.262,-2.0065,-1.2057,0.10001,-12.273,40.715,5.8504,0,0,0,11.428,11.312,11.331,11.245,54.525,-158.38,51.201,-86.134,-902.6,-11.362
2.47,-79.91,-0.122,-14.769,-0.21336,0.51991,0.82319,0.080791,-54.795,10.067,-18.201,-2.2224,-1.2632,0.051406,-11.732,39.087,6.3618,0,0,0,11.083,10.948,10.978,10.886,53.663,-167.24,51.07,-86.217,-869.7,-14.913
2.48,-80.458,-0.019406,-14.951,-0.21112,0.50881,0.83024,0.085112,-54.91,10.449,-18.135,-2.4649,-1.3355,0.0019482,-11.199,37.371,6.8717,0,0,0,10.727,10.572,10.614,10.515,52.802,-175.76,50.903,-85.827,-834.8,-18.502
2.49,-81.008,0.086927,-15.132,-0.20875,0.49643,0.83783,0.089569,-55.019,10.814,-18.063,-2.7377,-1.425,-0.048612,-10.676,35.573,7.3797,0,0,0,10.363,10.186,10.241,10.134,51.948,-183.93,50.7,-84.987,-798,-22.124
2.5,-81.559,0.19682,-15.312,-0.20617,0.48261,0.846,0.094173,-55.123,11.161,-17.987,-3.045,-1.5344,-0.10051,-10.16,33.694,7.8856,0,0,0,9.9945,9.7898,9.8598,9.7455,51.104,-191.72,50.46,-83.718,-759.42,-25.774
2.51,-82.111,0.31007,-15.492,-0.2033,0.46715,0.85478,0.098928,-55.222,11.488,-17.906,-3.3913,-1.6669,-0.15395,-9.6534,31.74,8.3888,0,0,0,9.6232,9.3878,9.4747,9.3518,50.275,-199.11,50.184,-82.041,-719.13,-29.45
2.52,-82.663,0.4265,-15.67,-0.20003,0.44981,0.86422,0.10383,-55.316,11.795,-17.819,-3.7811,-1.8258,-0.20907,-9.1547,29.713,8.8891,0,0,0,9.2524,8.9827,9.0883,8.9564,49.465,-206.09,49.871,-79.978,-677.26,-33.145
2.53,-83.217,0.54591,-15.848,-0.19623,0.43033,0.87433,0.10885,-55.406,12.082,-17.728,-4.2185,-2.0146,-0.26591,-8.664,27.619,9.3861,0,0,0,8.8856,8.578,8.7042,8.5633,48.677,-212.65,49.521,-77.55,-633.88,-36.856
2.54,-83.771,0.66807,-16.025,-0.19175,0.40844,0.88511,0.11395,-55.49,12.347,-17.632,-4.7068,-2.2362,-0.32437,-8.1811,25.462,9.8794,0,0,0,8.5263,8.1783,8.3263,8.1771,47.915,-218.77,49.134,-74.78,-589.12,-40.578
2.55,-84.327,0.79278,-16.201,-0.1864,0.38384,0.89653,0.11903,-55.569,12.591,-17.53,-5.2469,-2.4923,-0.38411,-7.7056,23.245,10.369,0,0,0,8.1781,7.789,7.9591,7.8034,47.182,-224.43,48.71,-71.689,-543.06,-44.308
2.56,-84.883,0.91981,-16.375,-0.17998,0.3562,0.90849,0.12395,-55.644,12.812,-17.424,-5.8364,-2.7824,-0.44446,-7.2374,20.975,10.853,0,0,0,7.8444,7.417,7.6077,7.4486,46.482,-229.62,48.248,-68.299,-495.8,-48.039
2.57,-85.44,1.0489,-16.549,-0.17228,0.32526,0.92087,0.12853,-55.714,13.01,-17.313,-6.4671,-3.1016,-0.50432,-6.7759,18.655,11.334,0,0,0,7.5283,7.0705,7.2778,7.1201,45.817,-234.34,47.749,-64.63,-447.45,-51.769
2.58,-85.997,1.1799,-16.722,-0.16309,0.29079,0.93343,0.13247,-55.779,13.185,-17.198,-7.123,-3.439,-0.56205,-6.3209,16.29,11.808,0,0,0,7.2324,6.7598,6.9756,6.8263,45.19,-238.57,47.213,-60.706,-398.1,-55.493
2.59,-86.555,1.3126,-16.893,-0.15227,0.2527,0.94584,0.13542,-55.84,13.336,-17.077,-7.7781,-3.7754,-0.61545,-5.872,13.885,12.278,0,0,0,6.9593,6.4959,6.7079,6.576,44.604,-242.3,46.639,-56.547,-347.85,-59.205
2.6,-87.114,1.4466,-17.063,-0.13978,0.21106,0.95768,0.13696,-55.897,13.462,-16.952,-8.3954,-4.0829,-0.66182,-5.4287,11.445,12.741,0,0,0,6.7118,6.2905,6.4818,6.3781,44.06,-245.52,46.029,-52.175,-296.81,-62.903
2.61,-87.673,1.5817,-17.232,-0.12573,0.16621,0.96845,0.13665,-55.949,13.565,-16.822,-8.929,-4.3264,-0.69824,-4.9906,8.976,13.198,0,0,0,6.4946,6.1538,6.3044,6.2403,43.561,-248.23,45.381,-47.611,-245.08,-66.581
2.62,-88.233,1.7178,-17.4,-0.11043,0.11877,0.97761,0.13407,-55.997,13.642,-16.688,-9.3298,-4.4697,-0.72202,-4.5573,6.4823,13.649,0,0,0,6.3154,6.0918,6.1822,6.1681,43.108,-250.42,44.697,-42.878,-192.74,-70.235
2.63,-88.793,1.8545,-17.566,-0.094423,0.069645,0.98468,0.12899,-56.04,13.694,-16.549,-9.5546,-4.4846,-0.73132,-4.1283,3.9693,14.092,0,0,0,6.1853,6.1053,6.1208,6.1637,42.704,-252.09,43.977,-37.997,-139.91,-73.86
2.64,-89.354,1.9916,-17.731,-0.078351,0.019951,0.98931,0.12136,-56.079,13.721,-16.406,-9.5771,-4.3601,-0.72569,-3.7031,1.4423,14.528,0,0,0,6.1176,6.189,6.1241,6.2262,42.349,-253.22,43.22,-32.99,-86.688,-77.453
2.65,-89.914,2.1288,-17.894,-0.062913,-0.029127,0.99135,0.11143,-56.114,13.723,-16.259,-9.3951,-4.1072,-0.70625,-3.2811,-1.0934,14.956,0,0,0,6.1242,6.3338,6.1938,6.3513,42.044,-253.82,42.428,-27.877,-33.164,-81.009
2.66,-90.476,2.266,-18.056,-0.048712,-0.076485,0.99088,0.099649,-56.145,13.699,-16.107,-9.0306,-3.7562,-0.67552,-2.862,-3.6323,15.376,0,0,0,6.2119,6.5301,6.3291,6.5329,41.791,-253.88,41.6,-22.682,20.558,-84.523
2.67,-91.037,2.4027,-18.216,-0.036166,-0.12123,0.98818,0.086612,-56.172,13.65,-15.951,-8.5242,-3.3476,-0.63684,-2.4451,-6.1693,15.788,0,0,0,6.3804,6.7695,6.5268,6.7643,41.591,-253.41,40.737,-17.425,74.377,-87.991
2.68,-91.599,2.5389,-18.375,-0.025469,-0.16274,0.98364,0.072944,-56.194,13.576,-15.791,-7.9243,-2.9215,-0.59366,-2.03,-8.6987,16.191,0,0,0,6.6231,7.0462,6.7813,7.0388,41.443,-252.4,39.84,-12.128,128.19,-91.409
2.69,-92.161,2.6742,-18.532,-0.016623,-0.2007,0.97772,0.059202,-56.212,13.476,-15.628,-7.2776,-2.51,-0.54908,-1.6161,-11.215,16.585,0,0,0,6.929,7.356,7.0856,7.3504,41.348,-250.85,38.909,-6.8123,181.91,-94.772
2.7,-92.723,2.8083,-18.687,-0.0094833,-0.23503,0.97086,0.045821,-56.226,13.352,-15.46,-6.6226,-2.134,-0.50549,-1.2029,-13.714,16.969,0,0,0,7.2858,7.6956,7.432,7.6939,41.307,-248.76,37.945,-1.5004,235.42,-98.075
2.71,-93.286,2.9411,-18.841,-0.0038291,-0.26583,0.96344,0.033102,-56.236,13.202,-15.288,-5.9875,-1.8042,-0.46455,-0.78979,-16.189,17.344,0,0,0,7.6818,8.0616,7.8126,8.0641,41.318,-246.14,36.948,3.7867,288.63,-101.32
2.72,-93.848,3.0723,-18.993,0.00058913,-0.29332,0.95578,0.021222,-56.242,13.028,-15.113,-5.3899,-1.5235,-0.42727,-0.37633,-18.635,17.708,0,0,0,8.1065,8.4502,8.22,8.4565,41.382,-242.99,35.919,9.0271,341.44,-104.49
2.73,-94.411,3.2016,-19.143,0.0040142,-0.31778,0.9481,0.010263,-56.244,12.83,-14.934,-4.8395,-1.2898,-0.39415,0.038036,-21.047,18.062,0,0,0,8.5514,8.8574,8.6475,8.8667,41.499,-239.31,34.858,14.199,393.75,-107.59
2.74,-94.973,3.3288,-19.292,0.0066637,-0.33951,0.94058,0.00023446,-56.241,12.607,-14.752,-4.3399,-1.0983,-0.36531,0.45382,-23.419,18.405,0,0,0,9.0096,9.2792,9.0892,9.2903,41.666,-235.11,33.767,19.282,445.46,-110.61
2.75,-95.535,3.4537,-19.438,-0.0087226,0.35881,-0.93333,0.0088963,-56.235,12.361,-14.566,-3.8908,-0.94354,-0.34069,0.87153,-25.747,18.737,0,0,0,9.4754,9.7114,9.5402,9.7234,41.884,-230.4,32.647,24.253,496.47,-113.55
2.76,-96.098,3.576,-19.583,-0.010343,0.37597,-0.92642,0.017189,-56.224,12.093,-14.377,-3.4894,-0.81975,-0.32006,1.2917,-28.026,19.058,0,0,0,9.9443,10.15,9.9958,10.162,42.151,-225.19,31.497,29.091,546.68,-116.41
2.77,-96.66,3.6954,-19.726,-0.011647,0.39123,-0.91989,0.024717,-56.209,11.801,-14.185,-3.1318,-0.72177,-0.30313,1.7147,-30.249,19.367,0,0,0,10.413,10.592,10.453,10.603,42.465,-219.47,30.319,33.774,595.98,-119.17
2.78,-97.222,3.8119,-19.867,-0.012731,0.40482,-0.91376,0.031558,-56.189,11.488,-13.99,-2.8137,-0.64511,-0.28961,2.1411,-32.414,19.664,0,0,0,10.877,11.033,10.907,11.044,42.826,-213.27,29.114,38.281,644.29,-121.84
2.79,-97.784,3.9251,-20.006,-0.013671,0.41695,-0.90804,0.037786,-56.166,11.153,-13.792,-2.5307,-0.58597,-0.2792,2.5714,-34.513,19.949,0,0,0,11.335,11.471,11.356,11.48,43.23,-206.59,27.882,42.59,691.5,-124.42
2.8,-98.345,4.0349,-20.142,-0.014527,0.42778,-0.90272,0.043475,-56.138,10.798,-13.591,-2.2784,-0.54124,-0.2716,3.0059,-36.544,20.222,0,0,0,11.784,11.902,11.797,11.91,43.677,-199.45,26.626,46.679,737.5,-126.89
2.81,-98.906,4.141,-20.277,-0.015344,0.43747,-0.89778,0.048691,-56.106,10.422,-13.387,-2.0532,-0.50839,-0.26658,3.445,-38.501,20.482,0,0,0,12.222,12.325,12.228,12.332,44.163,-191.85,25.345,50.527,782.21,-129.25
2.82,-99.467,4.2433,-20.41,-0.016159,0.44614,-0.89322,0.053494,-56.069,10.028,-13.181,-1.8515,-0.4854,-0.26391,3.8892,-40.379,20.728,0,0,0,12.647,12.737,12.647,12.742,44.686,-183.81,24.041,54.112,825.52,-131.5
2.83,-100.03,4.3415,-20.541,-0.017001,0.45391,-0.889,0.057937,-56.028,9.6151,-12.973,-1.6702,-0.47062,-0.2634,4.3389,-42.175,20.962,0,0,0,13.057,13.137,13.052,13.14,45.244,-175.34,22.715,57.413,867.33,-133.63
2.84,-100.59,4.4355,-20.67,-0.017892,0.46088,-0.88511,0.062071,-55.982,9.1847,-12.762,-1.5067,-0.46277,-0.26488,4.7942,-43.885,21.183,0,0,0,13.451,13.521,13.441,13.523,45.834,-166.46,21.369,60.408,907.54,-135.64
2.85,-101.15,4.5251,-20.796,-0.018849,0.46711,-0.88154,0.065937,-55.932,8.7377,-12.549,-1.3585,-0.46083,-0.26822,5.2556,-45.503,21.39,0,0,0,13.828,13.889,13.813,13.89,46.451,-157.19,20.003,63.075,946.05,-137.53
2.86,-101.71,4.6102,-20.921,-0.01989,0.47269,-0.87825,0.069575,-55.877,8.275,-12.334,-1.2237,-0.464,-0.27331,5.7233,-47.027,21.583,0,0,0,14.185,14.24,14.167,14.238,47.094,-147.55,18.619,65.392,982.77,-139.28
2.87,-102.26,4.6906,-21.043,-0.021024,0.47767,-0.87525,0.073017,-55.818,7.7975,-12.118,-1.1005,-0.47163,-0.28006,6.1976,-48.453,21.762,0,0,0,14.523,14.571,14.5,14.568,47.758,-137.55,17.218,67.339,1017.6,-140.91
2.88,-102.82,4.7661,-21.163,-0.022265,0.48211,-0.8725,0.076296,-55.753,7.3063,-11.899,-0.98731,-0.48326,-0.28841,6.6786,-49.777,21.927,0,0,0,14.839,14.881,14.812,14.877,48.439,-127.2,15.801,68.893,1050.4,-142.39
2.89,-103.38,4.8367,-21.281,-0.02362,0.48604,-0.87,0.079438,-55.684,6.8023,-11.679,-0.88274,-0.4985,-0.29831,7.1664,-50.996,22.078,0,0,0,15.132,15.17,15.102,15.164,49.134,-116.54,14.37,70.033,1081.1,-143.73
2.9,-103.94,4.9021,-21.397,-0.025099,0.48951,-0.86773,0.082468,-55.61,6.2867,-11.458,-0.78562,-0.51709,-0.30972,7.6613,-52.107,22.214,0,0,0,15.403,15.436,15.369,15.429,49.839,-105.59,12.927,70.737,1109.6,-144.93
2.91,-104.49,4.9624,-21.51,-0.02671,0.49254,-0.86567,0.085409,-55.531,5.7605,-11.235,-0.6949,-0.53883,-0.32265,8.1632,-53.107,22.336,0,0,0,15.65,15.679,15.612,15.67,50.548,-94.36,11.472,70.983,1135.9,-145.97
2.92,-105.05,5.0173,-21.621,-0.028461,0.49517,-0.86383,0.088281,-55.447,5.2249,-11.011,-0.60965,-0.56359,-0.33708,8.6722,-53.993,22.444,0,0,0,15.871,15.898,15.831,15.887,51.257,-82.88,10.008,70.751,1159.7,-146.85
2.93,-105.6,5.0669,-21.73,-0.03036,0.49742,-0.86218,0.091101,-55.357,4.681,-10.786,-0.52903,-0.59131,-0.35303,9.1883,-54.764,22.537,0,0,0,16.068,16.091,16.023,16.079,51.961,-71.174,8.5358,70.017,1181,-147.58
2.94,-106.15,5.1109,-21.837,-0.032415,0.4993,-0.86072,0.093889,-55.263,4.13,-10.56,-0.45229,-0.62197,-0.37053,9.7114,-55.416,22.614,0,0,0,16.239,16.259,16.19,16.246,52.655,-59.268,7.0571,68.762,1199.8,-148.14
2.95,-106.71,5.1494,-21.941,-0.034636,0.50083,-0.85943,0.096659,-55.163,3.5731,-10.334,-0.37876,-0.65557,-0.38963,10.241,-55.949,22.678,0,0,0,16.383,16.401,16.331,16.386,53.334,-47.188,5.5736,66.962,1215.8,-148.53
2.96,-107.26,5.1824,-22.044,-0.037031,0.50202,-0.85832,0.099428,-55.058,3.0115,-10.107,-0.30781,-0.69219,-0.41038,10.778,-56.359,22.726,0,0,0,16.5,16.517,16.444,16.5,53.993,-34.961,4.0871,64.597,1229,-148.75
2.97,-107.81,5.2097,-22.144,-0.03961,0.50288,-0.85738,0.10221,-54.947,2.4463,-9.8792,-0.23886,-0.73193,-0.43285,11.321,-56.647,22.759,0,0,0,16.591,16.606,16.531,16.587,54.624,-22.616,2.5993,61.645,1239.4,-148.79
2.98,-108.36,5.2313,-22.241,-0.042384,0.50342,-0.85659,0.10501,-54.832,1.8789,-9.6515,-0.17138,-0.7749,-0.45711,11.87,-56.811,22.778,0,0,0,16.655,16.668,16.59,16.647,55.223,-10.183,1.112,58.083,1246.7,-148.64
