t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.0,0.0,-0.99533,0.096555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6598978423009118e-06,4.267987634695667,8.760798868865159,8.878514626704943,0.0,0.0,0.0,0.0,0.0,0.0
0.01733507509145737,-3.685211949905673e-05,-0.0006689372681666597,-0.024690373352801793,-0.008641996899381997,-0.08119326856468603,-0.539720417553262,0.030518175189626347,-0.032636666279039446,-0.9904140671537232,0.13070372826092727,7.849993303221391,7.849998317263508,6.8174385028279545,0.0,0.0,0.0,0.0,0.0,0.0,6.865928346325524e-05,3.849237349990833e-06,4.6530162629552745e-06,0.35792514709216794,0.0,0.0,0.0,0.0,0.0,0.0
0.03467015018291474,-0.00019271323403967722,-0.0020897247213465123,-0.03555202067149378,-0.009492950795171954,-0.08283691131907465,-0.7132551343963511,0.09194281833721676,-0.09840457770250247,-0.9711608573297825,0.19674767199101376,7.849997024922671,7.849998681841198,6.9998938858190405,0.0,0.0,0.0,0.0,0.0,0.0,0.1812273008918569,0.18122726355323932,2.990915311450157e-06,0.3626515022434598,0.0,0.0,0.0,0.0,0.0,0.0
0.05200522527437211,-0.00038618421373046456,-0.003565753638038202,-0.049461178341513035,-0.013147503873814356,-0.08761143811128136,-0.891195475009505,0.15205364000921945,-0.16367961415402796,-0.9393264746772124,0.26029684677463083,7.849996899576144,7.849998661954119,6.99999582050329,0.0,0.0,0.0,0.0,0.0,0.0,0.18133307620730543,0.1813332140961302,6.245995199566588e-06,0.36265754874945605,0.0,0.0,0.0,0.0,0.0,0.0
0.06934030036582949,-0.0006595926149323353,-0.005131318994389824,-0.06643890967976897,-0.01870900474142861,-0.09309149616057727,-1.0672353317957524,0.21019890149445258,-0.22683932765808745,-0.8953502010356806,0.3204814483609287,7.8499973700624786,7.849998571180774,6.999994548129794,0.0,0.0,0.0,0.0,0.0,0.0,9.229572972309006,9.230453759793761,6.068786369659135,6.351669523673421,0.0,0.0,0.0,0.0,0.0,0.0
0.08667537545728686,-0.00362472188935099,-0.008975485602249427,-0.08945455061629887,-0.33564440055746375,-0.35058898558426177,-1.5760917871121713,0.2704024667523194,-0.2755917470644578,-0.8435111630006226,0.3733906972830975,7.8499975448748645,7.8499982797600385,3.920688253710448,0.0,0.0,0.0,0.0,0.0,0.0,9.230093898833275,9.230495134563805,5.149428980886312,5.246030481445552,0.0,0.0,0.0,0.0,0.0,0.0
0.10401045054874423,-0.012481782708835942,-0.017093165528584246,-0.12048072286187007,-0.6959327043093371,-0.5837672898183902,-1.9908567808300859,0.33950114986762236,-0.2953298352322824,-0.7913900370491214,0.4137886742283137,7.84999639694328,7.849997611614082,-0.19135959148805134,0.0,0.0,0.0,0.0,0.0,0.0,9.230494841068598,9.230494255620927,9.230425540273604,9.220376961461602,0.0,0.0,0.0,0.0,0.0,0.0
0.12134552564020161,-0.02903711830286651,-0.02963742565490485,-0.1584710899622421,-1.2235010316168187,-0.8586477107329485,-2.374569465736877,0.4124516038025552,-0.2976822749295757,-0.7370489992694597,0.445003045370861,7.8499950277651465,7.84999702575911,-0.19655327938391498,0.0,0.0,0.0,0.0,0.0,0.0,9.23049679155893,9.23049484486369,9.230471662289315,9.220150788433967,0.0,0.0,0.0,0.0,0.0,0.0
0.13868060073165897,-0.05516764630542372,-0.046666586842404566,-0.20217498182958363,-1.797168823012245,-1.0996704317689443,-2.6490447851591985,0.4816051274086177,-0.29724636189237774,-0.6759003401395487,0.4720803234564189,7.849989663771452,7.849995443418832,-0.20184006211142266,0.0,0.0,0.0,0.0,0.0,0.0,9.230498007861533,9.230491624491963,9.23048376853637,9.219881846177435,0.0,0.0,0.0,0.0,0.0,0.0
0.15601567582311635,-0.09148685824264288,-0.06751779992797327,-0.2496585461388219,-2.3952989359532553,-1.2983133007856813,-2.8103269399389137,0.5463233117123745,-0.29402825287536544,-0.6085101817816359,0.4947661915074274,7.849969175818578,7.849992707561362,-0.20725677221604058,0.0,0.0,0.0,0.0,0.0,0.0,9.230498537720068,9.23046794965501,9.23048865577626,9.219579023949212,0.0,0.0,0.0,0.0,0.0,0.0
0.17335075091457372,-0.1382241382495522,-0.09139371278072252,-0.29895526604090605,-2.995349630779589,-1.4476283443424465,-2.858614816328017,0.6060086277461691,-0.2880603590584277,-0.5355025559297191,0.51284674633761,7.849861054789627,7.849988764443491,-0.2128135854223137,0.0,0.0,0.0,0.0,0.0,0.0,9.230498711242795,8.651429100739842,9.230490890744193,8.64178906076112,0.0,0.0,0.0,0.0,0.0,0.0
