k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
-1,boot,boot,3860167000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0,0.0,-0.0,-2.999157190322876,-0.0014559030532836914,-9.34029769897461
-1,boot,boot,3887947000,,,,,0.0,0.0,0.0,1.5,0.3984,-0.001267522107809782,-0.005186432972550392,-0.0031466782093048096,-2.9688076972961426,-0.02992260456085205,-10.100632667541504
-1,boot,boot,3908770000,,,,,0.0,0.0,0.0,1.5,0.3984,0.002389997709542513,0.0033273741137236357,0.0005136086838319898,-0.0004011392593383789,0.0001627206802368164,-9.795551300048828
-1,boot,boot,3936593000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0004444965161383152,0.0044316756539046764,0.0007513524033129215,-0.0012018680572509766,4.3392181396484375e-05,-14.077901840209961
-1,boot,boot,3964385000,,,,,0.0,0.0,0.0,1.5,0.3984,8.39488347992301e-05,0.0008474115747958422,0.00015910391812212765,-0.002177715301513672,9.059906005859375e-06,-16.440717697143555
-1,boot,boot,3985220000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00031923793721944094,0.0010999127989634871,-0.00016112791490741074,-0.003682374954223633,3.7670135498046875e-05,-17.39675521850586
-1,boot,boot,4013113000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00028550915885716677,0.0013595414347946644,-0.00019275135127827525,-0.006301403045654297,3.4809112548828125e-05,-18.05583953857422
-1,boot,boot,4033854000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00022783339954912663,0.0011471968609839678,-7.006066152825952e-05,-0.00862431526184082,2.956390380859375e-05,-18.287290573120117
-1,boot,boot,4061584000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0002071108901873231,0.000977812916971743,4.850520781474188e-05,-0.012373924255371094,2.5033950805664062e-05,-18.41095542907715
-1,boot,boot,4089438000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00018563575576990843,0.0008802751544862986,4.873821308137849e-05,-0.01682448387145996,2.4318695068359375e-05,-18.4229736328125
-1,boot,boot,4117299000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00016249058535322547,0.0007746009505353868,4.495501343626529e-06,-0.022075653076171875,2.09808349609375e-05,-18.378902435302734
-1,boot,boot,4144985000,,,,,0.0,0.0,0.0,1.5,0.3984,0.00014386314433068037,0.0006827405886724591,-1.6161058738362044e-05,-0.02795696258544922,1.5974044799804688e-05,-18.307147979736328
-1,boot,boot,4172812000,,,,,0.0,0.0,0.0,1.5,0.3984,0.0001266750623472035,0.0006032213568687439,-9.234739991370589e-06,-0.034383296966552734,1.7642974853515625e-05,-18.22106170654297
