t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.65,-181.08,5.4248,-24.766,-0.57319,0.18699,-0.75698,0.25195,-13.32,-3.1101,0.47592,0.86718,-0.72189,-0.85128,34.523,0.20599,-0.010132,0,0,0,8.9538,8.9737,8.985,8.974,-13.648,40.344,-6.2264,-171.39,-79.975,11.725
6.66,-181.21,5.3937,-24.761,-0.57575,0.17973,-0.75709,0.25105,-12.975,-3.106,0.4755,0.87364,-0.6921,-0.84187,34.378,0.60535,-0.071797,0,0,0,8.9157,8.9355,8.9476,8.936,-15.363,39.52,-6.1053,-171.71,-84.811,12.494
6.67,-181.34,5.3627,-24.756,-0.57818,0.17241,-0.75728,0.25004,-12.633,-3.098,0.47448,0.87972,-0.66161,-0.83221,34.216,0.99623,-0.13221,0,0,0,8.8747,8.8942,8.9071,8.895,-17.081,38.648,-5.9765,-171.87,-89.527,13.246
6.68,-181.46,5.3318,-24.752,-0.58046,0.16505,-0.75754,0.24893,-12.291,-3.0861,0.47286,0.88538,-0.63043,-0.82232,34.036,1.3782,-0.1913,0,0,0,8.8306,8.85,8.8636,8.851,-18.8,37.73,-5.8404,-171.88,-94.117,13.978
6.69,-181.59,5.301,-24.747,-0.58259,0.15764,-0.75787,0.24774,-11.952,-3.0705,0.47066,0.89062,-0.59856,-0.81222,33.84,1.7507,-0.249,0,0,0,8.7835,8.8027,8.817,8.8039,-20.518,36.766,-5.6971,-171.72,-98.574,14.69
6.7,-181.7,5.2704,-24.742,-0.58458,0.15019,-0.75827,0.24645,-11.615,-3.0511,0.46789,0.89543,-0.56601,-0.8019,33.626,2.1133,-0.30522,0,0,0,8.7332,8.7523,8.7673,8.7536,-22.234,35.759,-5.5467,-171.39,-102.89,15.382
6.71,-181.82,5.24,-24.738,-0.58641,0.14272,-0.75874,0.24508,-11.279,-3.0282,0.46456,0.8998,-0.53277,-0.7914,33.395,2.4657,-0.35991,0,0,0,8.6797,8.6987,8.7143,8.7001,-23.945,34.709,-5.3895,-170.9,-107.07,16.052
6.72,-181.93,5.2098,-24.733,-0.58808,0.13522,-0.75929,0.24364,-10.947,-3.0019,0.4607,0.90371,-0.49885,-0.78072,33.147,2.8074,-0.41299,0,0,0,8.6231,8.6419,8.6581,8.6434,-25.651,33.618,-5.2257,-170.24,-111.09,16.7
6.73,-182.04,5.1799,-24.728,-0.58959,0.12771,-0.7599,0.24212,-10.616,-2.9721,0.45631,0.90715,-0.46422,-0.76988,32.882,3.1379,-0.4644,0,0,0,8.5631,8.5819,8.5987,8.5835,-27.35,32.487,-5.0556,-169.4,-114.97,17.324
6.74,-182.14,5.1504,-24.724,-0.59093,0.12019,-0.76059,0.24054,-10.289,-2.9392,0.45141,0.91011,-0.4289,-0.75887,32.6,3.457,-0.51408,0,0,0,8.4999,8.5185,8.5359,8.5201,-29.039,31.319,-4.8793,-168.38,-118.68,17.923
6.75,-182.24,5.1212,-24.719,-0.5921,0.11267,-0.76135,0.2389,-9.9646,-2.903,0.44603,0.91259,-0.39286,-0.74773,32.301,3.7642,-0.56197,0,0,0,8.4333,8.4519,8.4698,8.4535,-30.717,30.114,-4.6972,-167.18,-122.22,18.497
6.76,-182.34,5.0923,-24.715,-0.5931,0.10517,-0.76217,0.23721,-9.6431,-2.8639,0.44018,0.91457,-0.35608,-0.73645,31.986,4.0592,-0.608,0,0,0,8.3633,8.3819,8.4002,8.3834,-32.382,28.875,-4.5095,-165.79,-125.59,19.045
6.77,-182.44,5.0639,-24.711,-0.59392,0.097679,-0.76307,0.23547,-9.3249,-2.8219,0.43388,0.91606,-0.31854,-0.72505,31.654,4.3416,-0.65214,0,0,0,8.2899,8.3085,8.3273,8.31,-34.032,27.603,-4.3164,-164.22,-128.79,19.565
6.78,-182.53,5.0359,-24.706,-0.59456,0.090221,-0.76403,0.2337,-9.0101,-2.7771,0.42715,0.91704,-0.28021,-0.71353,31.305,4.6111,-0.69432,0,0,0,8.2131,8.2317,8.251,8.2331,-35.665,26.3,-4.1182,-162.45,-131.8,20.057
6.79,-182.62,5.0084,-24.702,-0.59501,0.082801,-0.76507,0.2319,-8.6988,-2.7297,0.42,0.91751,-0.24107,-0.7019,30.94,4.8675,-0.73449,0,0,0,8.1328,8.1515,8.1713,8.1528,-37.28,24.968,-3.9153,-160.49,-134.62,20.52
6.8,-182.7,4.9813,-24.698,-0.59528,0.075428,-0.76617,0.23008,-8.3913,-2.6798,0.41246,0.91747,-0.20106,-0.69017,30.56,5.1104,-0.77261,0,0,0,8.0492,8.0679,8.0881,8.069,-38.874,23.608,-3.7079,-158.33,-137.25,20.953
6.81,-182.78,4.9548,-24.694,-0.59535,0.068112,-0.76735,0.22825,-8.0877,-2.6276,0.40455,0.91692,-0.16015,-0.67835,30.163,5.3396,-0.80863,0,0,0,7.962,7.9809,8.0015,7.9818,-40.446,22.224,-3.4964,-155.96,-139.67,21.355
6.82,-182.86,4.9288,-24.69,-0.59523,0.060862,-0.76859,0.22641,-7.7881,-2.5731,0.3963,0.91586,-0.11827,-0.66643,29.751,5.5548,-0.84252,0,0,0,7.8715,7.8905,7.9115,7.8911,-41.993,20.816,-3.281,-153.39,-141.89,21.725
6.83,-182.94,4.9033,-24.686,-0.59491,0.053689,-0.76991,0.22458,-7.4927,-2.5165,0.38771,0.91428,-0.075363,-0.65443,29.323,5.7558,-0.87424,0,0,0,7.7774,7.7967,7.8181,7.797,-43.513,19.386,-3.062,-150.61,-143.9,22.062
6.84,-183.01,4.8785,-24.682,-0.59439,0.046602,-0.7713,0.22277,-7.2017,-2.458,0.37882,0.91219,-0.031353,-0.64234,28.881,5.9425,-0.90375,0,0,0,7.68,7.6996,7.7213,7.6995,-45.004,17.938,-2.8398,-147.62,-145.69,22.366
6.85,-183.08,4.8542,-24.678,-0.59367,0.039611,-0.77276,0.22097,-6.9152,-2.3977,0.36964,0.9096,0.013844,-0.63018,28.423,6.1145,-0.93103,0,0,0,7.5792,7.5991,7.6212,7.5986,-46.465,16.473,-2.6148,-144.41,-147.26,22.634
6.86,-183.15,4.8305,-24.675,-0.59273,0.032724,-0.7743,0.21921,-6.6333,-2.3358,0.36021,0.9065,0.060324,-0.61794,27.951,6.2719,-0.95604,0,0,0,7.4751,7.4953,7.5178,7.4944,-47.892,14.994,-2.3873,-140.99,-148.59,22.867
6.87,-183.22,4.8075,-24.671,-0.59159,0.025953,-0.77592,0.21748,-6.3562,-2.2723,0.35053,0.90291,0.1082,-0.60562,27.466,6.4144,-0.97876,0,0,0,7.3676,7.3883,7.4111,7.3868,-49.284,13.502,-2.1576,-137.34,-149.7,23.063
6.88,-183.28,4.7851,-24.668,-0.59022,0.019307,-0.77762,0.2158,-6.084,-2.2075,0.34064,0.89882,0.15759,-0.59323,26.966,6.5419,-0.99918,0,0,0,7.2569,7.2782,7.3013,7.276,-50.638,12.001,-1.9261,-133.46,-150.56,23.222
6.89,-183.34,4.7633,-24.664,-0.58863,0.012794,-0.77941,0.21417,-5.8169,-2.1415,0.33055,0.89425,0.20863,-0.58076,26.453,6.6544,-1.0173,0,0,0,7.143,7.1649,7.1883,7.162,-51.952,10.492,-1.6933,-129.35,-151.17,23.343
6.9,-183.4,4.7422,-24.661,-0.58682,0.0064237,-0.78128,0.21261,-5.555,-2.0745,0.3203,0.8892,0.26149,-0.56821,25.927,6.7517,-1.033,0,0,0,7.0259,7.0485,7.0723,7.0449,-53.224,8.9783,-1.4594,-125.02,-151.54,23.423
6.91,-183.45,4.7218,-24.658,-0.58477,0.00020574,-0.78325,0.21112,-5.2984,-2.0065,0.3099,0.88368,0.31632,-0.55558,25.389,6.8339,-1.0465,0,0,0,6.9058,6.9292,6.9534,6.9248,-54.452,7.4621,-1.2249,-120.44,-151.64,23.464
6.92,-183.5,4.7021,-24.655,-0.58247,-0.0058513,-0.78531,0.20971,-5.0473,-1.9379,0.29938,0.87769,0.37333,-0.54286,24.838,6.901,-1.0575,0,0,0,6.7828,6.8071,6.8316,6.8017,-55.632,5.9463,-0.99025,-115.63,-151.49,23.464
6.93,-183.55,4.6831,-24.652,-0.57993,-0.011739,-0.78747,0.20839,-4.8017,-1.8686,0.28876,0.87124,0.43272,-0.53005,24.276,6.9529,-1.0663,0,0,0,6.6569,6.6822,6.7071,6.6758,-56.764,4.4333,-0.75579,-110.57,-151.06,23.421
6.94,-183.6,4.6647,-24.649,-0.57713,-0.017448,-0.78975,0.20716,-4.5618,-1.7988,0.27806,0.86433,0.49474,-0.51716,23.703,6.9897,-1.0727,0,0,0,6.5283,6.5547,6.58,6.5471,-57.843,2.926,-0.52198,-105.27,-150.36,23.335
6.95,-183.64,4.6471,-24.646,-0.57407,-0.02297,-0.79213,0.20603,-4.3277,-1.7288,0.26731,0.85698,0.55964,-0.50416,23.119,7.0114,-1.0767,0,0,0,6.3971,6.4248,6.4504,6.4159,-58.868,1.4271,-0.28924,-99.714,-149.38,23.205
6.96,-183.68,4.6302,-24.644,-0.57072,-0.028298,-0.79464,0.20501,-4.0994,-1.6587,0.25653,0.84918,0.6277,-0.49105,22.526,7.0182,-1.0785,0,0,0,6.2634,6.2925,6.3185,6.2821,-59.836,-0.060541,-0.058033,-93.907,-148.11,23.03
6.97,-183.72,4.6139,-24.641,-0.56709,-0.033422,-0.79727,0.20411,-3.8772,-1.5885,0.24575,0.84092,0.69925,-0.47783,21.923,7.0102,-1.0779,0,0,0,6.1274,6.158,6.1845,6.1461,-60.745,-1.5341,0.1712,-87.844,-146.55,22.809
6.98,-183.76,4.5984,-24.639,-0.56314,-0.038334,-0.80004,0.20332,-3.661,-1.5185,0.23498,0.83223,0.77461,-0.46448,21.311,6.9876,-1.075,0,0,0,5.9893,6.0216,6.0485,6.0079,-61.592,-2.9905,0.39799,-81.521,-144.69,22.541
6.99,-183.8,4.5836,-24.636,-0.55888,-0.043026,-0.80295,0.20267,-3.451,-1.4488,0.22426,0.82308,0.85417,-0.451,20.691,6.9505,-1.0699,0,0,0,5.8492,5.8833,5.9108,5.8678,-62.375,-4.4269,0.62187,-74.935,-142.53,22.226
7,-183.83,4.5694,-24.634,-0.55428,-0.047489,-0.80601,0.20214,-3.2472,-1.3796,0.21359,0.81347,0.93831,-0.43738,20.064,6.8991,-1.0626,0,0,0,5.7073,5.7435,5.7715,5.7259,-63.09,-5.8401,0.84235,-68.082,-140.06,21.862
7.01,-183.86,4.556,-24.632,-0.54932,-0.051715,-0.80924,0.20176,-3.0497,-1.3109,0.20301,0.8034,1.0275,-0.4236,19.43,6.8338,-1.0531,0,0,0,5.5639,5.6023,5.6308,5.5824,-63.736,-7.2271,1.0589,-60.959,-137.28,21.448
7.02,-183.89,4.5432,-24.63,-0.54398,-0.055696,-0.81263,0.20152,-2.8586,-1.2429,0.19254,0.79284,1.1221,-0.40965,18.789,6.7547,-1.0414,0,0,0,5.4191,5.46,5.4892,5.4376,-64.308,-8.5846,1.2711,-53.562,-134.17,20.984
7.03,-183.92,4.5311,-24.628,-0.53824,-0.059422,-0.81621,0.20143,-2.674,-1.1758,0.18219,0.78179,1.2228,-0.39553,18.144,6.6622,-1.0277,0,0,0,5.2733,5.3168,5.3467,5.2918,-64.806,-9.9094,1.4784,-45.889,-130.74,20.468
7.04,-183.94,4.5197,-24.627,-0.53206,-0.062883,-0.81998,0.20149,-2.4958,-1.1097,0.17199,0.77022,1.3299,-0.38121,17.494,6.5566,-1.0119,0,0,0,5.1267,5.173,5.2036,5.1451,-65.225,-11.198,1.6803,-37.935,-126.98,19.899
7.05,-183.97,4.5089,-24.625,-0.52541,-0.066071,-0.82395,0.20171,-2.3241,-1.0447,0.16196,0.75811,1.444,-0.36669,16.84,6.4384,-0.99411,0,0,0,4.9796,5.029,5.0604,4.998,-65.564,-12.448,1.8762,-29.698,-122.88,19.278
7.06,-183.99,4.4988,-24.623,-0.51827,-0.068974,-0.82813,0.2021,-2.159,-0.981,0.15212,0.74541,1.5657,-0.35196,16.183,6.3078,-0.97439,0,0,0,4.8323,4.885,4.9172,4.8506,-65.818,-13.655,2.0657,-21.174,-118.44,18.602
7.07,-184.01,4.4893,-24.622,-0.51059,-0.071581,-0.83253,0.20266,-2.0005,-0.91862,0.14248,0.7321,1.6955,-0.33701,15.523,6.1654,-0.95282,0,0,0,4.6852,4.7414,4.7745,4.7034,-65.986,-14.815,2.2481,-12.359,-113.64,17.871
7.08,-184.03,4.4804,-24.62,-0.50234,-0.073882,-0.83716,0.20338,-1.8485,-0.85772,0.13307,0.71812,1.8339,-0.32182,14.863,6.0117,-0.92945,0,0,0,4.5387,4.5985,4.6325,4.5567,-66.064,-15.926,2.4229,-3.2505,-108.5,17.083
7.09,-184.05,4.4721,-24.619,-0.49347,-0.075863,-0.84202,0.20428,-1.7032,-0.79842,0.1239,0.70343,1.9813,-0.3064,14.203,5.8471,-0.90439,0,0,0,4.3931,4.4567,4.4917,4.4109,-66.05,-16.984,2.5896,6.1552,-102.99,16.239
7.1,-184.07,4.4644,-24.618,-0.48393,-0.077513,-0.84713,0.20535,-1.5645,-0.74082,0.11498,0.68797,2.1381,-0.29074,13.542,5.6722,-0.87769,0,0,0,4.2489,4.3164,4.3525,4.2664,-65.94,-17.985,2.7475,15.861,-97.116,15.336
7.11,-184.08,4.4573,-24.617,-0.47368,-0.078816,-0.85248,0.2066,-1.4323,-0.68501,0.10635,0.67168,2.3045,-0.27485,12.884,5.4876,-0.84947,0,0,0,4.1066,4.1779,4.2152,4.1238,-65.732,-18.925,2.8961,25.871,-90.871,14.375
7.12,-184.09,4.4507,-24.616,-0.46267,-0.07976,-0.85808,0.20803,-1.3068,-0.6311,0.097999,0.65447,2.4806,-0.25873,12.228,5.2939,-0.8198,0,0,0,3.9667,4.0418,4.0802,3.9835,-65.422,-19.801,3.0348,36.189,-84.249,13.354
7.13,-184.11,4.4447,-24.615,-0.45084,-0.08033,-0.86391,0.20964,-1.1878,-0.57916,0.089955,0.63628,2.6661,-0.24241,11.576,5.0918,-0.7888,0,0,0,3.8298,3.9084,3.9479,3.8461,-65.007,-20.609,3.163,46.817,-77.244,12.272
7.14,-184.12,4.4391,-24.614,-0.43813,-0.080511,-0.86998,0.21142,-1.0752,-0.52929,0.082227,0.61702,2.8603,-0.22591,10.928,4.882,-0.75658,0,0,0,3.6965,3.7781,3.8188,3.7121,-64.485,-21.345,3.28,57.759,-69.85,11.128
7.15,-184.13,4.4341,-24.613,-0.42451,-0.080289,-0.87625,0.21337,-0.96918,-0.48154,0.074827,0.59661,3.0623,-0.20928,10.287,4.6651,-0.72324,0,0,0,3.5674,3.6514,3.6933,3.5822,-63.851,-22.005,3.3853,69.019,-62.061,9.9215
7.16,-184.14,4.4295,-24.613,-0.40993,-0.079651,-0.88271,0.21548,-0.86949,-0.436,0.067765,0.57499,3.2704,-0.19257,9.6517,4.4421,-0.68891,0,0,0,3.4433,3.5287,3.5716,3.4572,-63.103,-22.585,3.4783,80.599,-53.872,8.6514
7.17,-184.15,4.4254,-24.612,-0.39434,-0.078585,-0.88933,0.21774,-0.77612,-0.39272,0.061051,0.55207,3.4823,-0.17586,9.0249,4.2137,-0.65372,0,0,0,3.3248,3.4103,3.4542,3.3376,-62.238,-23.081,3.5581,92.504,-45.277,7.3167
7.18,-184.15,4.4216,-24.611,-0.37773,-0.077083,-0.89606,0.22014,-0.68896,-0.35174,0.054693,0.5278,3.6949,-0.15923,8.4074,3.9808,-0.6178,0,0,0,3.2129,3.2967,3.3415,3.2244,-61.252,-23.489,3.6244,104.74,-36.271,5.9166
7.19,-184.16,4.4183,-24.611,-0.36008,-0.07514,-0.90284,0.22267,-0.60793,-0.31312,0.048697,0.50215,3.9041,-0.14279,7.8003,3.7443,-0.58128,0,0,0,3.1081,3.1882,3.2336,3.1181,-60.142,-23.805,3.6763,117.3,-26.847,4.4501
7.2,-184.17,4.4154,-24.61,-0.34141,-0.072755,-0.90961,0.2253,-0.53292,-0.27687,0.043069,0.47511,4.1051,-0.12668,7.205,3.505,-0.54432,0,0,0,3.0113,3.0851,3.131,3.0195,-58.905,-24.024,3.7131,130.2,-17,2.9162
7.21,-184.17,4.4128,-24.61,-0.32175,-0.069937,-0.91629,0.22802,-0.46379,-0.24302,0.037812,0.44673,4.2921,-0.11103,6.6227,3.2641,-0.50707,0,0,0,2.9231,2.9878,3.0338,2.9294,-57.537,-24.143,3.7344,143.43,-6.7242,1.3141
7.22,-184.17,4.4105,-24.61,-0.30117,-0.066699,-0.92281,0.23079,-0.40042,-0.21159,0.032928,0.41708,4.4586,-0.096003,6.0547,3.0225,-0.46969,0,0,0,2.8442,2.8966,2.9423,2.8483,-56.035,-24.157,3.7392,157.01,3.9859,-0.3572
7.23,-184.18,4.4085,-24.609,-0.27978,-0.063066,-0.92908,0.23358,-0.34264,-0.18257,0.028418,0.38632,4.5977,-0.081762,5.5024,2.7813,-0.43234,0,0,0,2.7748,2.8118,2.8568,2.7767,-54.396,-24.062,3.727,170.93,15.136,-2.0986
7.24,-184.18,4.4068,-24.609,-0.25771,-0.059074,-0.935,0.23638,-0.29031,-0.15596,0.024281,0.35465,4.7023,-0.068465,4.9672,2.5417,-0.39521,0,0,0,2.7151,2.7337,2.7775,2.7147,-52.615,-23.853,3.697,185.2,26.732,-3.9111
7.25,-184.18,4.4054,-24.609,-0.23516,-0.054767,-0.94049,0.23914,-0.24324,-0.13173,0.020513,0.32233,4.7659,-0.056258,4.4506,2.3047,-0.35847,0,0,0,2.6653,2.6626,2.7048,2.6625,-50.69,-23.526,3.6485,199.82,38.78,-5.7956
7.26,-184.19,4.4042,-24.609,-0.21232,-0.050203,-0.94547,0.24184,-0.20123,-0.10985,0.017109,0.28971,4.7827,-0.045262,3.9539,2.0715,-0.3223,0,0,0,2.6248,2.5987,2.6389,2.6198,-48.618,-23.076,3.5808,214.8,51.285,-7.753
7.27,-184.19,4.4032,-24.608,-0.18945,-0.045446,-0.94989,0.24445,-0.16409,-0.090279,0.014064,0.25716,4.7482,-0.035565,3.4787,1.8436,-0.28692,0,0,0,2.5932,2.5423,2.5801,2.5861,-46.393,-22.499,3.4932,230.13,64.253,-9.7843
7.28,-184.19,4.4024,-24.608,-0.1668,-0.040569,-0.9537,0.24696,-0.13158,-0.072957,0.011368,0.2251,4.66,-0.02721,3.0266,1.622,-0.25251,0,0,0,2.5696,2.4935,2.5286,2.5607,-44.014,-21.789,3.3849,245.82,77.689,-11.89
7.29,-184.19,4.4017,-24.608,-0.14465,-0.035652,-0.95689,0.24934,-0.10347,-0.057813,0.0090098,0.19393,4.5172,-0.020199,2.599,1.4082,-0.21929,0,0,0,2.5532,2.4523,2.4843,2.5428,-41.476,-20.943,3.2551,261.88,91.6,-14.072
7.3,-184.19,4.4012,-24.608,-0.12328,-0.030775,-0.95946,0.25158,-0.079513,-0.044762,0.0069773,0.16409,4.3211,-0.014481,2.1976,1.2036,-0.18748,0,0,0,2.543,2.4184,2.4473,2.5314,-38.775,-19.956,3.1032,278.31,105.99,-16.331
7.31,-184.19,4.4008,-24.608,-0.10296,-0.026019,-0.96144,0.2537,-0.059429,-0.033705,0.0052548,0.13596,4.0746,-0.0099691,1.824,1.0096,-0.1573,0,0,0,2.5377,2.3915,2.4171,2.5256,-35.908,-18.822,2.9283,295.11,120.87,-18.667
7.32,-184.19,4.4005,-24.608,-0.083921,-0.021462,-0.96287,0.25568,-0.042934,-0.024529,0.003825,0.10989,3.7815,-0.0065381,1.48,0.82769,-0.12899,0,0,0,2.5366,2.371,2.3933,2.5242,-32.872,-17.537,2.7296,312.28,136.24,-21.081
7.33,-184.19,4.4003,-24.608,-0.0664,-0.017177,-0.96383,0.25753,-0.029724,-0.017106,0.0026679,0.086175,3.4465,-0.0040405,1.1672,0.65939,-0.10279,0,0,0,2.5385,2.3559,2.3751,2.5264,-29.661,-16.096,2.5064,329.84,152.1,-23.575
7.34,-184.19,4.4002,-24.608,-0.050595,-0.013236,-0.96439,0.25927,-0.01948,-0.011291,0.0017613,0.065048,3.0744,-0.0023158,0.88737,0.50631,-0.078949,0,0,0,2.5427,2.3455,2.3617,2.5313,-26.274,-14.493,2.2578,347.77,168.47,-26.149
7.35,-184.19,4.4001,-24.608,-0.036678,-0.0096995,-0.96461,0.26092,-0.011861,-0.0069236,0.0010802,0.046699,2.6694,-0.0012015,0.64233,0.37009,-0.057722,0,0,0,2.5484,2.3386,2.3519,2.5381,-22.705,-12.724,1.9831,366.09,185.35,-28.805
7.36,-184.19,4.4,-24.608,-0.024801,-0.0066282,-0.96459,0.26249,-0.0065112,-0.0038273,0.00059726,0.031263,2.2351,-0.00054236,0.4339,0.2524,-0.039376,0,0,0,2.5551,2.3342,2.3448,2.5461,-18.95,-10.784,1.6815,384.8,202.74,-31.543
7.37,-184.19,4.4,-24.608,-0.015098,-0.0040769,-0.9644,0.264,-0.0030549,-0.001808,0.0002822,0.01884,1.7741,-0.00019846,0.26395,0.15499,-0.024185,0,0,0,2.5621,2.3311,2.3391,2.5548,-15.007,-8.6679,1.352,403.9,220.65,-34.364
7.38,-184.19,4.4,-24.608,-0.0076935,-0.0020984,-0.96409,0.26547,-0.0010976,-0.00065405,0.0001021,0.009502,1.2877,-5.088e-05,0.1344,0.079644,-0.012431,0,0,0,2.5691,2.3285,2.3341,2.5638,-10.871,-6.3697,0.99391,423.39,239.09,-37.269
7.39,-184.19,4.4,-24.608,-0.002557,-0.0011514,-0.99329,0.1156,-0.00022581,-0.00013547,2.1151e-05,-0.23261,0.74049,-6.2043e-06,0.047184,0.028215,-0.0044051,0,0,0,2.5328,2.3683,2.2964,2.6048,-6.5381,-3.8844,0.60634,443.29,258.05,-40.259
7.4,-184.19,4.4,-24.608,-0.00023331,-0.00010615,-0.9933,0.1156,-6.1538e-06,-3.7162e-06,5.8034e-07,-0.072846,0.22717,-5.1117e-08,0.0043044,0.0025969,-0.00040554,0,0,0,2.536,2.3671,2.2884,2.6147,-2.004,-1.2068,0.18844,463.58,277.56,-43.335
7.4043,-184.19,4.4,-24.608,8.1028e-15,1.9481e-14,-0.9933,0.1156,-1.4211e-14,-2.8422e-14,0,-2.5228e-14,-5.9585e-15,-3.6959e-28,-1.1369e-13,-3.979e-13,5.6843e-14,0,0,0,2.5371,2.3662,2.2845,2.6188,1.1369e-13,-2.2737e-13,-5.6843e-14,472.4,286.08,-44.679
