k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,k_tick
18,prog,g0,1287945168000,-0.638484,0.02958599,-0.0,0.05630573,0.09290000860000003,-0.0,0.1767999922000003,0.9037899999999999,0.24004662399999996,-0.4034934639930725,-0.0077100396156311035,-0.8462724685668945,-0.08256793022155762,-0.00945127010345459,-8.120238304138184,20
20,prog,g0,1287972928000,-0.637848,-0.06687898,-0.0,-0.11729299,-0.20999999720000018,-0.0,-0.3682999886,0.9053800000000001,0.24046892800000003,-0.24296477437019348,-0.009188666939735413,-0.46869784593582153,-0.09139764308929443,0.0017185211181640625,-8.463890075683594,21
20,prog,g0,1287993834000,-0.637848,-0.06687898,-0.0,-0.11729299,-0.20999999720000018,-0.0,-0.3682999886,0.9053800000000001,0.24046892800000003,0.0009848885238170624,0.04064582660794258,-0.1451137512922287,-0.10482823848724365,0.01860666275024414,-11.846485137939453,22
21,prog,g0,1288021550000,-0.629592,-0.0244586,-0.0,-0.1088535,-0.07680000399999987,-0.0,-0.34179999000000016,0.9260199999999998,0.24595091199999997,0.6243767738342285,0.0959172397851944,0.9170642495155334,-0.11857235431671143,0.06383883953094482,-10.562745094299316,23
23,prog,g0,1288049300000,-0.612364,0.01678344,-0.0,-0.0661465,0.05270000159999988,-0.0,-0.20770000999999993,0.96909,0.257390304,0.41446131467819214,-0.06870603561401367,1.3620226383209229,-0.12252289056777954,0.04102814197540283,-8.511063575744629,24
24,prog,g0,1288077140000,-0.608676,0.0466879,-0.0,0.00509554,0.1466000059999999,-0.0,0.01599999559999965,0.97831,0.259839136,-0.06031249463558197,-0.01989971101284027,0.9972783923149109,-0.14148545265197754,0.011480569839477539,-8.904878616333008,25
25,prog,g0,1288104816000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.4603060185909271,0.03311121463775635,0.1846778243780136,-0.160425066947937,-0.01541292667388916,-9.728558540344238,26
26,prog,g0,1288125771000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5648823380470276,0.00861397385597229,-0.3891639709472656,-0.16957461833953857,-0.02078413963317871,-9.758586883544922,27
27,prog,g0,1288153460000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5752297639846802,-0.025488674640655518,-0.7078903317451477,-0.18027734756469727,-0.016841888427734375,-9.49323844909668,28
28,prog,g0,1288174506000,-0.612344,0.06181529,-0.0,0.0488535,0.1941000105999997,-0.0,0.15339999000000049,0.96914,0.257403584,-0.5576777458190918,-0.025402545928955078,-0.6098209023475647,-0.18982231616973877,-0.01284027099609375,-9.465373039245605,29
29,prog,g0,1288202183000,-0.61082,0.05133758,-0.0,0.05519108,0.1612000012000001,-0.0,0.17329999119999995,0.97295,0.25841552,-0.5558815598487854,-0.011905461549758911,-0.3954196572303772,-0.20395100116729736,-0.009746789932250977,-9.471719741821289,30
30,prog,g0,1288229988000,-0.61082,0.05133758,-0.0,0.05519108,0.1612000012000001,-0.0,0.17329999119999995,0.97295,0.25841552,-0.4798631966114044,-0.003702908754348755,-0.3554263710975647,-0.21881282329559326,-0.002214670181274414,-9.49729061126709,31
31,prog,g0,1288250829000,-0.607444,0.05085987,-0.0,0.04280255,0.15969999180000016,-0.0,0.134400007,0.98139,0.260657184,-0.454313188791275,-0.003607511520385742,-0.4153138995170593,-0.22955918312072754,0.001468360424041748,-9.524348258972168,32
32,prog,g0,1288278647000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.4662175178527832,-0.007606059312820435,-0.4462527334690094,-0.24355566501617432,0.003581404685974121,-9.563935279846191,33
33,prog,g0,1288299490000,-0.576508,0.03455414,-0.0,0.01455414,0.10849999960000023,-0.0,0.04569999960000004,1.05873,0.281198688,-0.3853214383125305,-0.010796129703521729,-0.3277938663959503,-0.2543325424194336,0.009786725044250488,-9.98471450805664,34
34,prog,g0,1288327348000,-0.578912,0.01694268,-0.0,0.00264331,0.053200015200000283,-0.0,0.008299993400000094,1.05272,0.279602432,-0.30261656641960144,-0.008234664797782898,-0.0964999794960022,-0.27040576934814453,0.016028165817260742,-10.424198150634766,35
35,prog,g0,1288348032000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.2271265685558319,-0.004412218928337097,-0.0063012950122356415,-0.2833291292190552,0.0216713547706604,-10.559383392333984,36
36,prog,g0,1288375868000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.10071167349815369,-0.003588847815990448,0.09031759947538376,-0.2998027801513672,0.030745089054107666,-10.723709106445312,37
36,prog,g0,1288396691000,-0.574288,0.00719745,-0.0,-0.02353503,0.02259999300000004,-0.0,-0.07389999420000004,1.06428,0.28267276799999996,-0.06343904137611389,-0.004847649484872818,0.19402165710926056,-0.3154120445251465,0.03291630744934082,-10.812933921813965,38
38,prog,g0,1288424705000,-0.54398,0.00464968,-0.0,-0.02350318,0.014599995199999771,-0.0,-0.07379998519999997,1.14005,0.30279728,-0.07852517813444138,-0.004650287330150604,0.24616633355617523,-0.35808229446411133,0.030837416648864746,-10.851524353027344,39
39,prog,g0,1288452244000,-0.545804,0.00372611,-0.0,-0.01356688,0.011699985399999502,-0.0,-0.042600003200000014,1.13549,0.30158614400000006,-0.07070666551589966,-0.0031705349683761597,0.21787962317466736,-0.35594773292541504,0.02946293354034424,-11.283280372619629,40
40,prog,g0,1288473151000,-0.54422,0.01095541,-0.0,0.0016242,0.034399987400000054,-0.0,0.005099988,1.1394499999999999,0.30263791999999995,-0.049937088042497635,-0.0029837414622306824,0.1685824692249298,-0.37144148349761963,0.030147790908813477,-11.609962463378906,41
41,prog,g0,1288500935000,-0.530028,0.01914013,-0.0,0.00624204,0.060100008200000055,-0.0,0.01960000560000008,1.1749299999999998,0.31206140799999993,-0.08041603863239288,-0.0020599961280822754,0.06586021929979324,-0.3918933868408203,0.0269317626953125,-11.85788631439209,42
41,prog,g0,1288521706000,-0.530028,0.01914013,-0.0,0.00624204,0.060100008200000055,-0.0,0.01960000560000008,1.1749299999999998,0.31206140799999993,-0.13945886492729187,-0.0013933703303337097,-0.024344542995095253,-0.40715456008911133,0.021906375885009766,-12.075496673583984,43
43,prog,g0,1288549493000,-0.532828,0.01767516,-0.0,0.01315287,0.05550000240000008,-0.0,0.0413000118000002,1.1679300000000001,0.31020220800000003,-0.19645419716835022,-0.0025031566619873047,-0.08977178484201431,-0.4268620014190674,0.01722937822341919,-12.381454467773438,44
44,prog,g0,1288577344000,-0.532828,0.01767516,-0.0,0.01315287,0.05550000240000008,-0.0,0.0413000118000002,1.1679300000000001,0.31020220800000003,-0.17472364008426666,-0.0025507882237434387,-0.09447452425956726,-0.4467294216156006,0.01950252056121826,-12.483186721801758,45
45,prog,g0,1288598128000,-0.53342,0.01703822,-0.0,0.01171975,0.05350001080000011,-0.0,0.03680001499999985,1.16645,0.30980912,-0.16261884570121765,-0.0017503127455711365,-0.10404206067323685,-0.46183836460113525,0.020962774753570557,-12.49942684173584,46
46,prog,g0,1288626067000,-0.533072,0.01570064,-0.0,0.00792994,0.049300009599999584,-0.0,0.024900011599999772,1.1673200000000001,0.31004019200000005,-0.1623244732618332,-0.0016037076711654663,-0.10876575112342834,-0.4884451627731323,0.021043837070465088,-12.485068321228027,47
46,prog,g0,1288646787000,-0.533072,0.01570064,-0.0,0.00792994,0.049300009599999584,-0.0,0.024900011599999772,1.1673200000000001,0.31004019200000005,-0.1572575718164444,-0.0016929060220718384,-0.09875752031803131,-0.49747002124786377,0.022356629371643066,-12.482749938964844,48
48,prog,g0,1288674638000,-0.532992,0.01926752,-0.0,0.00124204,0.06050001280000039,-0.0,0.0039000055999998118,1.16752,0.31009331199999995,-0.1467076539993286,-0.0015306845307350159,-0.06765420734882355,-0.5182859897613525,0.02350446581840515,-12.470911026000977,49
48,prog,g0,1288695496000,-0.532992,0.01926752,-0.0,0.00124204,0.06050001280000039,-0.0,0.0039000055999998118,1.16752,0.31009331199999995,-0.15661928057670593,-0.0013357624411582947,-0.04971083253622055,-0.5344042778015137,0.022646605968475342,-12.46043586730957,50
50,prog,g0,1288723239000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.18473032116889954,-0.0013483762741088867,-0.011690612882375717,-0.5599691867828369,0.01943051815032959,-12.439725875854492,51
50,prog,g0,1288744103000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.16187721490859985,-0.0008953586220741272,0.0013942904770374298,-0.572485089302063,0.021613508462905884,-12.451513290405273,52
51,prog,g0,1288771769000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.09268105030059814,-0.0007686764001846313,-0.013121511787176132,-0.5948867797851562,0.02705937623977661,-12.477692604064941,53
53,prog,g0,1288799564000,-0.530424,0.01079618,-0.0,0.00315287,0.03390000520000003,-0.0,0.009900011800000108,1.17394,0.311798464,-0.09953736513853073,-0.0007204487919807434,-0.030002430081367493,-0.6171656847000122,0.025996923446655273,-12.479366302490234,54
54,prog,g0,1288827526000,-0.528396,0.01735669,-0.0,0.00812102,0.05450000659999965,-0.0,0.025500002799999866,1.1790100000000001,0.31314505600000003,-0.10575477033853531,-0.0007413551211357117,-0.03245510905981064,-0.6395336389541626,0.02502194046974182,-12.468626976013184,55
55,prog,g0,1288855104000,-0.530896,0.01799363,-0.0,0.00968153,0.05649999820000051,-0.0,0.030400004199999664,1.1727599999999998,0.3114850559999999,-0.15395587682724,-0.00027545541524887085,-0.04559403657913208,-0.6621475219726562,0.02047230303287506,-12.492056846618652,56
56,prog,g0,1288876048000,-0.527156,0.02031847,-0.0,0.00550955,0.06379999580000018,-0.0,0.017299986999999906,1.1821100000000002,0.3139684160000001,-0.17392247915267944,-0.00024999678134918213,-0.0682743638753891,-0.6790896654129028,0.01872345805168152,-12.463025093078613,57
57,prog,g0,1288903841000,-0.527152,0.01843949,-0.0,0.00442675,0.05789999859999995,-0.0,0.01389999499999961,1.18212,0.313971072,-0.18090380728244781,-0.0006710588932037354,-0.07994522899389267,-0.7017471790313721,0.01819835603237152,-12.471580505371094,58
58,prog,g0,1288924910000,-0.527152,0.01843949,-0.0,0.00442675,0.05789999859999995,-0.0,0.01389999499999961,1.18212,0.313971072,-0.17879971861839294,-0.0008132755756378174,-0.05868452042341232,-0.7201591730117798,0.0178753100335598,-12.48905086517334,59
59,prog,g0,1288952483000,-0.526444,0.01697452,-0.0,0.0016242,0.05329999279999997,-0.0,0.005099988,1.1838899999999999,0.314441184,-0.16842812299728394,-0.00046021491289138794,-0.029689328745007515,-0.7441332340240479,0.0179821215569973,-12.490768432617188,60
60,prog,g0,1288980289000,-0.523368,0.01449045,-0.0,0.0,0.04550001300000028,-0.0,0.0,1.1915799999999999,0.31648364799999995,-0.1620500385761261,-0.0003055855631828308,-0.0190922562032938,-0.7591508626937866,0.02028350532054901,-12.501790046691895,61
61,prog,g0,1289001101000,-0.523368,0.01449045,-0.0,0.0,0.04550001300000028,-0.0,0.0,1.1915799999999999,0.31648364799999995,-0.14281633496284485,-0.0003782510757446289,-0.008971776813268661,-0.7827140092849731,0.01954052597284317,-12.531341552734375,62
62,prog,g0,1289028967000,-0.521568,0.02589172,-0.0,0.00073248,0.08130000079999977,-0.0,0.002299987199999798,1.1960799999999998,0.31767884799999996,-0.13127203285694122,-0.00033946335315704346,0.0033986568450927734,-0.8063627481460571,0.019497573375701904,-12.561782836914062,63
63,prog,g0,1289049730000,-0.521568,0.02589172,-0.0,0.00073248,0.08130000079999977,-0.0,0.002299987199999798,1.1960799999999998,0.31767884799999996,-0.19865639507770538,-0.00021120905876159668,0.003968335688114166,-0.8242677450180054,0.012753665447235107,-12.593013763427734,64
64,prog,g0,1289077637000,-0.529228,0.03035032,-0.0,0.00197452,0.0953000047999999,-0.0,0.006199992800000498,1.17693,0.312592608,-0.2549848258495331,-0.00012436509132385254,-0.003785897046327591,-0.8473682403564453,0.007393971085548401,-12.608712196350098,65
65,prog,g0,1289098355000,-0.531356,0.03057325,-0.0,0.00321656,0.09600000500000005,-0.0,0.01009999840000031,1.1716099999999998,0.31117961599999994,-0.2546252906322479,-0.0001860111951828003,-0.00898623839020729,-0.8658828735351562,0.0068129003047943115,-12.541510581970215,66
66,prog,g0,1289126274000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.28115788102149963,-4.309415817260742e-05,-0.019348084926605225,-0.8956661224365234,0.002298325300216675,-12.044309616088867,67
67,prog,g0,1289153943000,-0.533976,0.01165605,-0.0,0.00312102,0.03659999700000016,-0.0,0.00980000280000004,1.16506,0.309439936,-0.18148641288280487,-0.00035703182220458984,-0.02892434224486351,-0.9135293960571289,0.01303189992904663,-11.800254821777344,68
68,prog,g0,1289174885000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.0867919847369194,-0.00028535351157188416,-0.02994382753968239,-0.931352972984314,0.019971728324890137,-11.744304656982422,69
69,prog,g0,1289202574000,-0.547344,0.01904459,-0.0,0.0027707,0.05980001260000023,-0.0,0.008699997999999542,1.13164,0.300563584,-0.14030398428440094,-8.532404899597168e-05,-0.026143785566091537,-0.9536280632019043,0.015488028526306152,-11.192972183227539,70
70,prog,g0,1289223618000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.18929381668567657,-0.00011685490608215332,-0.022457141429185867,-0.9972466230392456,-0.002662360668182373,-10.881587028503418,71
71,prog,g0,1289251357000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.13801507651805878,-0.0001392960548400879,-0.00617692805826664,-0.9968963861465454,0.012943923473358154,-11.131564140319824,72
71,prog,g0,1289272119000,-0.542676,0.0105414,-0.0,-0.00433121,0.0330999959999998,-0.0,-0.013599999400000229,1.1433099999999998,0.30366313599999994,-0.08856624364852905,-0.00015476346015930176,0.02640470303595066,-1.0150518417358398,0.0151100754737854,-11.350507736206055,73
73,prog,g0,1289299951000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.09493526816368103,-0.0002350136637687683,0.05013665556907654,-1.0393329858779907,0.012388408184051514,-11.488143920898438,74
74,prog,g0,1289327781000,-0.553012,0.02006369,-0.0,-0.00219745,0.06299998659999995,-0.0,-0.006899993000000215,1.1174700000000002,0.29680003200000005,-0.1527075320482254,0.00011563301086425781,0.04134590923786163,-1.063614845275879,0.006295680999755859,-11.085734367370605,75
75,prog,g0,1289348595000,-0.55492,0.02066879,-0.0,0.00095541,0.06490000059999979,-0.0,0.0029999873999999593,1.1127,0.29553312,-0.19633789360523224,0.00018361210823059082,0.022637763991951942,-1.0818321704864502,0.0022473931312561035,-10.841033935546875,76
76,prog,g0,1289376391000,-0.558072,0.01875796,-0.0,0.00292994,0.05889999440000038,-0.0,0.009200011599999947,1.10482,0.293440192,-0.19169573485851288,-5.4702162742614746e-05,0.0030750110745429993,-1.105727195739746,0.0015957951545715332,-10.739572525024414,77
76,prog,g0,1289397197000,-0.558072,0.01875796,-0.0,0.00292994,0.05889999440000038,-0.0,0.009200011599999947,1.10482,0.293440192,-0.18303623795509338,-1.5437602996826172e-05,-0.011891316622495651,-1.123688817024231,0.0014677643775939941,-10.665840148925781,78
78,prog,g0,1289425065000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.1696448028087616,-1.73225998878479e-05,-0.028336063027381897,-1.1475982666015625,0.0012575387954711914,-10.608619689941406,79
78,prog,g0,1289445818000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.18105201423168182,-8.055567741394043e-05,-0.030900046229362488,-1.1648625135421753,-2.6524066925048828e-05,-10.595442771911621,80
80,prog,g0,1289480572000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.21426771581172943,-0.0001207590103149414,-0.023277364671230316,-1.1942788362503052,-0.0038605928421020508,-10.585597038269043,81
81,prog,g0,1289508378000,-0.56044,0.02273885,-0.0,0.00267516,0.07139998900000011,-0.0,0.008400002399999718,1.0989,0.29186784,-0.2091023027896881,-2.2798776626586914e-05,-0.019470829516649246,-1.2176586389541626,-0.004608631134033203,-10.645524978637695,82
82,prog,g0,1289529251000,-0.56698,0.02993631,-0.0,0.00687898,0.09400001340000008,-0.0,0.021599997200000054,1.08255,0.28752528,-0.20739519596099854,8.314847946166992e-06,-0.01976678892970085,-1.2351685762405396,-0.005316019058227539,-10.686271667480469,83
83,prog,g0,1289556949000,-0.56614,0.03369427,-0.0,0.01019108,0.1058000078000001,-0.0,0.03199999120000019,1.0846500000000001,0.28808304,-0.24707797169685364,0.0003795921802520752,-0.030414335429668427,-1.2586013078689575,-0.008812904357910156,-10.440958976745605,84
84,prog,g0,1289577808000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.301932692527771,0.0009483546018600464,-0.05819590762257576,-1.275937557220459,-0.012897968292236328,-10.336892127990723,85
85,prog,g0,1289605538000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.48772212862968445,0.0006501078605651855,-0.08358176797628403,-1.2985366582870483,-0.02041780948638916,-8.582911491394043,86
86,prog,g0,1289626523000,-0.60754,0.06324841,-0.0,0.00573248,0.1986000073999996,-0.0,0.017999987200000067,0.9811500000000001,0.26059344,-0.6075805425643921,-0.0011629462242126465,-0.06827037036418915,-1.3155137300491333,-0.02356743812561035,-7.626788139343262,87
87,prog,g0,1289654163000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.5840214490890503,-0.000568002462387085,-0.04321262240409851,-1.3382594585418701,-0.022458314895629883,-7.635682582855225,88
88,prog,g0,1289675083000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.527573823928833,0.0004781484603881836,-0.04074312001466751,-1.3553520441055298,-0.020810246467590332,-7.929778099060059,89
89,prog,g0,1289702811000,-0.607312,0.05028662,-0.0,0.01031847,0.1578999868000004,-0.0,0.03239999580000008,0.9817200000000001,0.26074483200000004,-0.4384191036224365,0.0010050535202026367,-0.07337621599435806,-1.378029465675354,-0.01732313632965088,-8.342435836791992,90
90,prog,g0,1289730623000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.4520195424556732,0.0003459155559539795,-0.09565472602844238,-1.4004020690917969,-0.019641757011413574,-8.648200988769531,91
91,prog,g0,1289751393000,-0.653364,0.07671975,-0.0,0.01350318,0.24090001500000024,-0.0,0.04239998520000032,0.8665900000000002,0.23016630400000004,-0.6072961091995239,0.0010872185230255127,-0.10288797318935394,-1.4170200824737549,-0.021743059158325195,-6.876522064208984,92
92,prog,g0,1289779213000,-0.649776,0.05719745,-0.0,0.01143312,0.1795999930000005,-0.0,0.0358999968,0.8755599999999999,0.23254873599999998,-0.7324471473693848,0.0007465481758117676,-0.11314733326435089,-1.4391276836395264,-0.022618532180786133,-5.847569942474365,93
93,prog,g0,1289800009000,-0.746472,0.10041401,-0.0,-0.03324841,0.31529999139999987,-0.0,-0.10440000740000022,0.6338199999999999,0.16834259199999999,-0.6596971750259399,-0.0006149411201477051,-0.11328911781311035,-1.4555710554122925,-0.020656704902648926,-6.066090106964111,94
94,prog,g0,1289828094000,-0.742488,0.10264331,-0.0,-0.03296178,0.3222999933999997,-0.0,-0.10349998920000036,0.6437799999999999,0.170987968,-0.7037889957427979,-0.03324505686759949,0.006297171115875244,-1.4783995151519775,-0.015419244766235352,-3.7101974487304688,95
95,prog,g0,1289848669000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9021372199058533,-0.033000826835632324,0.2289697825908661,-1.4905649423599243,0.0032340288162231445,-1.3058533668518066,96
96,prog,g0,1289876535000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9827340245246887,0.0023755431175231934,0.3861565589904785,-1.5193551778793335,-0.021664857864379883,-2.9240846633911133,97
96,prog,g0,1289897326000,-0.707108,0.10636943,-0.0,-0.03659236,0.33400001020000003,-0.0,-0.11490001039999997,0.7322300000000002,0.19448028800000006,-0.9852359294891357,0.01355522871017456,0.3839879035949707,-1.5364036560058594,-0.033426523208618164,-4.4460320472717285,98
98,prog,g0,1289925625000,-0.611016,-0.02716561,-0.0,-0.02751592,-0.08530001539999965,-0.0,-0.08639998880000022,0.97246,0.258285376,-0.9760176539421082,0.008032560348510742,0.3170567452907562,-1.564016580581665,-0.059076666831970215,-5.463493347167969,99
99,prog,g0,1289960010000,-0.544148,-0.15378981,-0.0,0.07544586,-0.48290000340000017,-0.0,0.23690000040000037,1.1396300000000001,0.30268572800000004,-0.10792789608240128,-0.002749551087617874,0.24352066218852997,-1.5823173522949219,-0.00900578498840332,-7.551095485687256,100
100,prog,g0,1289980758000,-0.5401,-0.18646497,-0.0,0.08363057,-0.5855000058000002,-0.0,0.2625999898,1.14975,0.3053736,1.1120840311050415,-0.1289260983467102,-0.07696041464805603,-1.588162899017334,0.0843503475189209,-11.155722618103027,101
