t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,a_c,w_x,w_y,w_z
1.246194625405534,-53.75398292691391,-0.8936598190870371,5.3537161748456645,-79.03584988625866,11.742538686431017,22.44320838516616,0.13054034198124082,0.3068471774400084,0.9403677316353932,-0.06717557919257705,77.58335568357508,-10.924103845566341,10.924841854587255,0.2907499478618324
1.2756202829392307,-56.07997982291327,-0.5480276411749448,6.02006329777794,-79.0557501161826,11.74064434042316,22.84711626884449,0.026193349786859117,0.28993073575204,0.9473080424565599,0.13364710959350257,4.0125745681869,-10.935447780700825,10.936335254756163,0.08011874566151295
1.3050459404729273,-58.40940292026568,-0.2151932781166803,6.7271973681238295,-79.2318166034038,10.732080056808694,25.143562757527224,-0.07945355302921094,0.2583366051281653,0.9053923823352158,0.3274354373742506,77.25564083407207,-10.92661103733152,10.927535599045418,0.09725936102519579
1.334471598006624,-60.7404591920449,0.07572647890058123,7.493895908736597,-79.16239481220968,8.940115835891673,26.836150279637224,-0.17505914890246171,0.19876874572088857,0.8215690937331379,0.5048460206322468,78.06177304165772,-10.875715525608255,10.869909551205193,-1.0330525164384854
1.3638972555403206,-63.065634061338535,0.30692434540196106,8.297795831178702,-78.8294678996634,6.743755308666022,27.64707618485332,-0.23584216603997796,0.09692395742116572,0.7075223621840417,0.6590874952420287,78.17085813422553,-10.5833491447334,10.418225893822097,-3.929296412875344
1.3933229130740172,-65.37843766138667,0.4722034473788625,9.115431071335282,-78.37180177616484,4.489399091717113,27.897876084287734,-0.19303425905340352,0.05122984851259986,0.6861808224631082,0.6994777741216526,78.20325950163848,-2.450351032268986,0.59714456381571,-4.626518232952362
1.4227485706077139,-67.67802886542586,0.5711200117174869,9.939022768571084,-77.92661839274494,2.2334033262691078,28.087714702801502,-0.14323819962242065,0.004331272699001871,0.6954252192903432,0.7041646275919381,78.21950463787385,0.6633664926539141,-0.19787435656766755,-4.652067792825364
1.4521742281414105,-69.96454347905353,0.6036242292483632,10.768659275441516,-77.4834228285636,-0.02424683478029786,28.300913461221306,-0.09417327263517157,-0.04295635437505293,0.6940930461319547,0.7124050742112491,78.23022400803924,-0.007332880091779374,-0.04055457257675543,-4.666901953208372
1.4815998856751071,-72.23805280127476,0.5696842885586805,11.60459666477633,-77.04258788049593,-2.2826803951108845,28.516965088726604,-0.044613101115975426,-0.0903003656131338,0.6904532749166403,0.7163307828285781,78.23783992566918,0.08636459906488933,-0.03381495189135789,-4.6726765894516
1.5110255432088038,-74.49861216601916,0.46927866592105955,12.446988450917512,-76.60291184140206,-4.541723133122352,28.739990688163065,0.004691517374371455,-0.13768544396442348,0.6838819058543845,0.7164678967719256,78.24353004490021,0.12000853582117156,0.012355592931946479,-4.668657848270819
1.5535129513039236,-77.73925068901944,0.20724097025122104,13.672645868231838,-75.92755187877802,-7.785514986060906,28.89985073243814,0.07792156169587457,-0.21182106443698404,0.6259948456578254,0.7464519543472758,78.25418693432972,-2.4655271372665886,-0.06440997785483385,-5.238120440807756
1.5960003593990435,-80.94902308639918,-0.19100291526377386,14.896471717509618,-75.14369237122675,-10.935365671526565,28.61819884917263,0.15572110874269507,-0.2685945823970561,0.531502431675319,0.7881072590451349,78.24572587168147,-3.993501263615553,-1.0631414057409252,-5.213397119169271
1.6384877674941634,-84.12220194864476,-0.7172585578992232,16.09341372531909,-74.19177568289511,-13.741018598058442,27.564939460740757,0.2362889979088043,-0.2858689263012262,0.35742153418012484,0.8571442780339943,78.23274120886985,-7.34476341219744,-3.5486655899991364,-5.1521335540896285
1.6809751755892832,-87.25213516598905,-1.3443795710581463,17.223164519952974,-73.15173765037052,-15.53138131694451,25.438001423778854,0.31503849501536674,-0.19735848510849427,0.09356349529242214,0.9236050277959109,78.21767386759223,-9.866060584996228,-8.856293500793907,-4.56716575125041
1.723462583684403,-90.3402116555101,-2.0123086211201917,18.246220697299098,-72.24975271827645,-15.605922605260647,22.702704295301192,0.3631060339934403,-0.06469667188781636,-0.16549051536371417,0.9146481498653588,78.21746180575374,-8.940162160360241,-9.882368800837522,-4.105045501931623
1.765949991779523,-93.395780101495,-2.649768409653699,19.155643100010884,-71.64245267936226,-14.229894211362668,20.17444231343884,0.4095362805046615,0.0645583572081247,-0.29835980736731954,0.8597055768192966,78.23244699192621,-3.8232928034697027,-7.355740619893748,-4.378658880230567
1.8084373998746428,-96.4317081530695,-3.2111884859600033,19.966411530484987,-71.29741075502304,-12.12435851995963,18.047299825536445,0.4593500018647239,0.1505994439219652,-0.3487978000908921,0.8029056469660426,78.24552594514874,-1.3350628637427366,-3.9376006285653293,-4.1769359750091315
